RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
72.8, None, None, 8.0, 2.576, 60.47, -6.0, -2.8, -6.0, None, 60.0, None, None, -6999.0, None, None, None, None, -2.393, None, -1.5, 73.0, None, 17.54, 2.6, -2.4, 0.1, -6999.0,2020-01-29 00:00:00, -6999.0,5
72.8, None, None, 15.0, 5.129, 64.74, -6.0, -2.8, -6.0, None, 65.0, None, None, -6999.0, None, None, None, None, -2.373, None, -1.5, 73.0, None, 15.07, 5.1, -2.4, 0.0, -6999.0,2020-01-29 01:00:00, -6999.0,5
71.7, None, None, 19.4, 10.9, 60.93, -7.0, -2.8, -7.0, None, 61.0, None, None, -6999.0, None, None, None, None, -2.778, None, -1.5, 72.0, None, 16.79, 10.9, -2.8, 0.0, -6999.0,2020-01-29 02:00:00, -6999.0,5
70.4, None, None, 26.0, 13.74, 49.1, -7.0, -3.1, -7.0, None, 49.0, None, None, -6999.0, None, None, None, None, -3.069, None, -1.5, 70.0, None, 12.52, 13.7, -3.1, 0.0, -6999.0,2020-01-29 03:00:00, -6999.0,5
71.5, None, None, 23.9, 13.91, 50.67, -7.0, -3.2, -7.0, None, 51.0, None, None, -6999.0, None, None, None, None, -3.184, None, -1.5, 72.0, None, 13.13, 13.9, -3.2, 0.0, -6999.0,2020-01-29 04:00:00, -6999.0,5
71.6, None, None, 33.1, 19.09, 52.59, -7.0, -3.2, -7.0, None, 53.0, None, None, -6999.0, None, None, None, None, -3.185, None, -1.5, 72.0, None, 13.43, 19.1, -3.2, 0.0, -6999.0,2020-01-29 05:00:00, -6999.0,5
71.7, None, None, 33.9, 20.8, 52.51, -7.0, -3.2, -7.0, None, 53.0, None, None, -6999.0, None, None, None, None, -3.147, None, -1.5, 72.0, None, 12.92, 20.8, -3.1, 0.0, -6999.0,2020-01-29 06:00:00, -6999.0,5
71.5, None, None, 33.1, 15.93, 61.46, -7.0, -3.2, -7.0, None, 61.0, None, None, -6999.0, None, None, None, None, -2.963, None, -2.9, 72.0, None, 20.33, 15.9, -3.0, 0.0, -6999.0,2020-01-29 07:00:00, -6999.0,5
71.3, None, None, 34.7, 21.44, 54.04, -7.0, -3.2, -7.0, None, 54.0, None, None, -6999.0, None, None, None, None, -2.934, None, -2.9, 71.0, None, 15.17, 21.4, -2.9, 0.0, -6999.0,2020-01-29 08:00:00, -6999.0,5
71.2, None, None, 32.2, 17.94, 62.88, -7.0, -3.2, -7.0, None, 63.0, None, None, -6999.0, None, None, None, None, -2.837, None, -2.8, 71.0, None, 22.29, 17.9, -2.8, 0.0, -6999.0,2020-01-29 09:00:00, -6999.0,5
71.2, None, None, 31.8, 19.4, 50.41, -7.0, -3.2, -7.0, None, 50.0, None, None, -6999.0, None, None, None, None, -2.768, None, -2.7, 71.0, None, 11.77, 19.4, -2.8, 0.6, -6999.0,2020-01-29 10:00:00, -6999.0,5
70.3, None, None, 35.1, 16.74, 56.06, -7.0, -3.2, -7.0, None, 56.0, None, None, -6999.0, None, None, None, None, -2.547, None, -2.5, 70.0, None, 16.73, 16.7, -2.5, 1.1, -6999.0,2020-01-29 11:00:00, -6999.0,5
69.66, None, None, 22.0, 11.26, 68.87, -7.0, -3.2, -7.0, None, 69.0, None, None, -6999.0, None, None, None, None, -2.433, None, -2.4, 70.0, None, 17.83, 11.3, -2.4, 2.0, -6999.0,2020-01-29 12:00:00, -6999.0,5
70.1, None, None, 12.8, 6.593, 64.73, -6.0, -3.2, -6.0, None, 65.0, None, None, -6999.0, None, None, None, None, -2.297, None, -2.3, 70.0, None, 19.57, 6.6, -2.3, 1.5, -6999.0,2020-01-29 13:00:00, -6999.0,5
69.79, None, None, 13.1, 6.555, 54.31, -7.0, -3.2, -7.0, None, 54.0, None, None, -6999.0, None, None, None, None, -2.327, None, -2.3, 70.0, None, 13.71, 6.6, -2.3, 1.7, -6999.0,2020-01-29 14:00:00, -6999.0,5
70.2, None, None, 15.9, 9.17, 61.81, -6.0, -3.2, -6.0, None, 62.0, None, None, -6999.0, None, None, None, None, -2.249, None, -2.2, 70.0, None, 12.16, 9.2, -2.2, 1.8, -6999.0,2020-01-29 15:00:00, -6999.0,5
70.9, None, None, 13.5, 5.796, 65.64, -6.0, -3.2, -6.0, None, 66.0, None, None, -6999.0, None, None, None, None, -2.163, None, -2.2, 71.0, None, 25.27, 5.8, -2.2, 0.9, -6999.0,2020-01-29 16:00:00, -6999.0,5
71.6, None, None, 11.4, 1.791, 32.69, -6.0, -3.2, -6.0, None, 33.0, None, None, -6999.0, None, None, None, None, -2.084, None, -2.1, 72.0, None, 40.67, 1.8, -2.1, 0.5, -6999.0,2020-01-29 17:00:00, -6999.0,5
72.3, None, None, 15.3, 1.427, 282.6, -6.0, -3.2, -6.0, None, 283.0, None, None, -6999.0, None, None, None, None, -1.92, None, -1.9, 72.0, None, 62.09, 1.4, -1.9, 1.1, -6999.0,2020-01-29 18:00:00, -6999.0,5
72.7, None, None, 24.4, 3.248, 237.5, -6.0, -2.0, -6.0, None, 238.0, None, None, -6999.0, None, None, None, None, -1.873, None, -1.8, 73.0, None, 55.89, 3.2, -1.9, 0.5, -6999.0,2020-01-29 19:00:00, -6999.0,5
73.0, None, None, 20.7, 5.304, 223.6, -5.0, -2.0, -5.0, None, 224.0, None, None, -6999.0, None, None, None, None, -1.489, None, -1.5, 73.0, None, 43.42, 5.3, -1.5, 0.0, -6999.0,2020-01-29 20:00:00, -6999.0,5
73.1, None, None, 24.4, 5.097, 204.2, -5.0, -2.0, -5.0, None, 204.0, None, None, -6999.0, None, None, None, None, -1.518, None, -1.4, 73.0, None, 44.61, 5.1, -1.5, 0.0, -6999.0,2020-01-29 21:00:00, -6999.0,5
72.6, None, None, 17.4, 4.486, 194.7, -6.0, -2.0, -6.0, None, 195.0, None, None, -6999.0, None, None, None, None, -1.768, None, -1.4, 73.0, None, 42.49, 4.5, -1.8, 0.0, -6999.0,2020-01-29 22:00:00, -6999.0,5
71.8, None, None, 17.6, 6.257, 205.0, -6.0, -2.0, -6.0, None, 205.0, None, None, -6999.0, None, None, 11.7, None, -2.047, None, -1.4, 72.0, None, 31.4, 6.3, -2.0, 0.0, -6999.0,2020-01-29 23:00:00, -6999.0,5
