AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
-16.2, 4.8, 549.7,2022-01-01 00:00:00, -16.2, -5.8,1
-16.2, None, 549.7,2022-01-01 00:15:00, None, None,1
-15.8, None, 549.7,2022-01-01 00:30:00, None, None,1
-15.5, None, 549.7,2022-01-01 00:45:00, None, None,1
-15.6, None, 549.7,2022-01-01 01:00:00, None, None,1
-15.5, None, 549.7,2022-01-01 01:15:00, None, None,1
-15.4, None, 549.7,2022-01-01 01:30:00, None, None,1
-15.2, None, 549.7,2022-01-01 01:45:00, None, None,1
-14.9, None, 549.7,2022-01-01 02:00:00, None, None,1
-15.0, None, 549.7,2022-01-01 02:15:00, None, None,1
-15.1, None, 549.7,2022-01-01 02:30:00, None, None,1
-15.1, None, 549.7,2022-01-01 02:45:00, None, None,1
-15.0, None, 549.7,2022-01-01 03:00:00, None, None,1
-14.9, None, 549.7,2022-01-01 03:15:00, None, None,1
-14.9, None, 549.7,2022-01-01 03:30:00, None, None,1
-14.7, None, 549.7,2022-01-01 03:45:00, None, None,1
-14.6, None, 549.7,2022-01-01 04:00:00, None, None,1
-14.3, None, 549.7,2022-01-01 04:15:00, None, None,1
-14.3, None, 549.7,2022-01-01 04:30:00, None, None,1
-14.3, None, 549.7,2022-01-01 04:45:00, None, None,1
-14.2, None, 549.7,2022-01-01 05:00:00, None, None,1
-13.8, None, 549.7,2022-01-01 05:15:00, None, None,1
-13.4, None, 549.7,2022-01-01 05:30:00, None, None,1
-12.8, None, 549.7,2022-01-01 05:45:00, None, None,1
-12.7, None, 549.7,2022-01-01 06:00:00, None, None,1
-12.7, None, 549.7,2022-01-01 06:15:00, None, None,1
-12.6, None, 549.7,2022-01-01 06:30:00, None, None,1
-12.0, None, 549.7,2022-01-01 06:45:00, None, None,1
-11.7, None, 550.7,2022-01-01 07:00:00, None, None,1
-11.6, None, 550.7,2022-01-01 07:15:00, None, None,1
-11.5, None, 550.7,2022-01-01 07:30:00, None, None,1
-11.5, None, 550.7,2022-01-01 07:45:00, None, None,1
-11.5, None, 550.7,2022-01-01 08:00:00, None, None,1
-11.4, None, 550.7,2022-01-01 08:15:00, None, None,1
-11.0, None, 550.7,2022-01-01 08:30:00, None, None,1
-11.4, None, 550.7,2022-01-01 08:45:00, None, None,1
-11.3, None, 550.7,2022-01-01 09:00:00, None, None,1
-11.4, None, 550.7,2022-01-01 09:15:00, None, None,1
-11.5, None, 550.7,2022-01-01 09:30:00, None, None,1
-11.5, None, 550.7,2022-01-01 09:45:00, None, None,1
-11.5, None, 550.7,2022-01-01 10:00:00, None, None,1
-11.2, None, 550.7,2022-01-01 10:15:00, None, None,1
-11.3, None, 550.7,2022-01-01 10:30:00, None, None,1
-11.2, None, 550.7,2022-01-01 10:45:00, None, None,1
-11.1, None, 549.7,2022-01-01 11:00:00, None, None,1
-11.2, None, 549.7,2022-01-01 11:15:00, None, None,1
-11.3, None, 549.7,2022-01-01 11:30:00, None, None,1
-11.4, None, 549.7,2022-01-01 11:45:00, None, None,1
-11.5, None, 548.6,2022-01-01 12:00:00, None, None,1
-11.4, None, 548.6,2022-01-01 12:15:00, None, None,1
-11.3, None, 548.6,2022-01-01 12:30:00, None, None,1
-11.0, None, 547.6,2022-01-01 12:45:00, None, None,1
-10.9, None, 547.6,2022-01-01 13:00:00, None, None,1
-10.8, None, 546.5,2022-01-01 13:15:00, None, None,1
-10.5, None, 546.5,2022-01-01 13:30:00, None, None,1
-9.6, None, 546.5,2022-01-01 13:45:00, None, None,1
-9.9, None, 546.5,2022-01-01 14:00:00, None, None,1
-9.4, None, 546.5,2022-01-01 14:15:00, None, None,1
-8.2, None, 546.5,2022-01-01 14:30:00, None, None,1
-6.7, None, 546.5,2022-01-01 14:45:00, None, None,1
-5.8, None, 546.5,2022-01-01 15:00:00, None, None,1
-6.4, None, 546.5,2022-01-01 15:15:00, None, None,1
-5.8, None, 546.5,2022-01-01 15:30:00, None, None,1
-6.2, None, 545.5,2022-01-01 15:45:00, None, None,1
-6.5, None, 545.5,2022-01-01 16:00:00, None, None,1
-6.9, None, 545.5,2022-01-01 16:15:00, None, None,1
-7.4, None, 545.5,2022-01-01 16:30:00, None, None,1
-7.7, None, 545.5,2022-01-01 16:45:00, None, None,1
-8.4, None, 545.5,2022-01-01 17:00:00, None, None,1
-8.3, None, 545.5,2022-01-01 17:15:00, None, None,1
-8.3, None, 545.5,2022-01-01 17:30:00, None, None,1
-8.1, None, 545.5,2022-01-01 17:45:00, None, None,1
-8.3, None, 545.5,2022-01-01 18:00:00, None, None,1
-8.3, None, 545.5,2022-01-01 18:15:00, None, None,1
-8.4, None, 545.5,2022-01-01 18:30:00, None, None,1
-8.4, None, 545.5,2022-01-01 18:45:00, None, None,1
-8.4, None, 545.5,2022-01-01 19:00:00, None, None,1
-8.2, None, 545.5,2022-01-01 19:15:00, None, None,1
-8.4, None, 546.5,2022-01-01 19:30:00, None, None,1
-8.5, None, 546.5,2022-01-01 19:45:00, None, None,1
-8.5, None, 546.5,2022-01-01 20:00:00, None, None,1
-8.6, None, 546.5,2022-01-01 20:15:00, None, None,1
-8.5, None, 546.5,2022-01-01 20:30:00, None, None,1
-8.5, None, 547.6,2022-01-01 20:45:00, None, None,1
-8.5, None, 547.6,2022-01-01 21:00:00, None, None,1
-8.5, None, 547.6,2022-01-01 21:15:00, None, None,1
-8.5, None, 548.6,2022-01-01 21:30:00, None, None,1
-8.6, None, 549.7,2022-01-01 21:45:00, None, None,1
-8.6, None, 549.7,2022-01-01 22:00:00, None, None,1
-8.6, None, 550.7,2022-01-01 22:15:00, None, None,1
-8.7, None, 550.7,2022-01-01 22:30:00, None, None,1
-8.7, None, 551.8,2022-01-01 22:45:00, None, None,1
-8.7, None, 551.8,2022-01-01 23:00:00, None, None,1
-8.7, None, 552.8,2022-01-01 23:15:00, None, None,1
-8.6, None, 552.8,2022-01-01 23:30:00, None, None,1
-8.5, None, 553.9,2022-01-01 23:45:00, None, None,1
-8.5, 20.5, 553.9,2022-01-02 00:00:00, -8.5, -5.8,1
-8.4, None, 554.9,2022-01-02 00:15:00, None, None,1
-8.4, None, 554.9,2022-01-02 00:30:00, None, None,1
