wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
35.0, None, None, 0.0, None, 4.2, None, -2.5, None, None, None, 100.0,2021-10-08 00:00:00,41
33.0, 100.0, 3.4, 0.0, -2.5, 3.5, -2.5, -2.8, 33.0, 0.0, 3.0, 100.0,2021-10-08 01:00:00,41
31.0, 100.0, 4.2, 0.0, -2.5, 3.6, -2.5, -2.7, 35.0, 0.0, 3.0, 100.0,2021-10-08 02:00:00,41
27.0, 100.0, 3.5, 0.0, -2.8, 5.1, -2.8, -2.9, 33.0, 0.0, 3.0, 99.0,2021-10-08 03:00:00,41
30.0, 100.0, 3.6, 0.0, -2.7, 4.2, -2.7, -3.4, 31.0, 0.0, 3.0, 100.0,2021-10-08 04:00:00,41
30.0, None, None, 0.0, None, 4.0, None, -3.5, None, None, None, 99.0,2021-10-08 05:00:00,41
38.0, None, None, 0.0, None, 5.4, None, -3.4, None, None, None, 100.0,2021-10-08 06:00:00,41
51.0, 99.0, 4.0, 0.0, -3.6, 4.8, -3.5, -2.0, 30.0, 0.0, 3.0, 97.0,2021-10-08 07:00:00,41
146.0, None, None, 0.0, None, 4.6, None, 2.5, None, None, None, 79.0,2021-10-08 08:00:00,41
136.0, 97.0, 4.8, 0.0, -2.4, 5.7, -2.0, 4.8, 51.0, 0.0, None, 56.0,2021-10-08 09:00:00,41
180.0, 79.0, 4.6, 0.0, -0.8, 6.8, 2.5, 5.6, 146.0, 0.0, 3.0, 51.0,2021-10-08 10:00:00,41
143.0, 56.0, 5.7, 0.0, -3.2, 6.0, 4.8, 5.4, 136.0, 0.0, 1.2, 50.0,2021-10-08 11:00:00,41
167.0, 51.0, 6.8, 0.0, -3.7, 7.2, 5.6, 6.9, 180.0, 0.0, 0.4, 54.0,2021-10-08 12:00:00,41
158.0, 50.0, 6.0, 0.0, -4.2, 6.6, 5.4, 7.3, 143.0, 0.0, 0.0, 47.0,2021-10-08 13:00:00,41
128.0, 54.0, 7.2, 0.0, -1.8, 5.0, 6.9, 7.2, 167.0, 0.0, 0.0, 48.0,2021-10-08 14:00:00,41
114.0, None, None, 0.0, None, 4.2, None, 5.8, None, None, None, 52.0,2021-10-08 15:00:00,41
37.0, 48.0, 5.0, 0.0, -3.1, 0.9, 7.2, 1.5, 128.0, 0.0, 0.0, 72.0,2021-10-08 16:00:00,41
49.0, None, None, 0.0, None, 2.7, None, -1.0, None, None, None, 78.0,2021-10-08 17:00:00,41
39.0, None, None, 0.0, None, 2.9, None, -1.6, None, None, None, 81.0,2021-10-08 18:00:00,41
24.0, 78.0, 2.7, 0.0, -4.3, 3.1, -1.0, -1.7, 49.0, 0.0, 0.0, 87.0,2021-10-08 19:00:00,41
32.0, None, None, 0.0, None, 3.1, None, -1.9, None, None, None, 87.0,2021-10-08 20:00:00,41
87.0, None, None, 0.0, None, 2.4, None, -1.8, None, None, None, 88.0,2021-10-08 21:00:00,41
284.0, 87.0, 3.1, 0.0, -3.8, 3.3, -1.9, -1.5, 32.0, 0.0, None, 77.0,2021-10-08 22:00:00,41
265.0, 88.0, 2.4, 0.0, -3.5, 3.2, -1.8, -1.7, 87.0, 0.0, None, 77.0,2021-10-08 23:00:00,41
247.0, None, None, 0.0, None, 3.7, None, -1.2, None, None, None, 73.0,2021-10-09 00:00:00,41
297.0, 77.0, 3.2, 0.0, -5.2, 4.6, -1.7, -1.7, 265.0, 0.0, None, 78.0,2021-10-09 01:00:00,41
