TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-10.827,0.6,87.4,44.12,3.15,938.75,0.0,5.75,2017-01-01 00:00:00,294.8,-12.5,1
-12.269,0.6,88.4,37.06,1.67,939.45,0.0,3.53,2017-01-01 01:00:00,255.5,-13.8,1
-13.05,0.6,89.9,37.65,0.93,939.95,0.0,2.78,2017-01-01 02:00:00,255.5,-14.4,1
-12.639,0.6,90.1,42.35,0.93,940.65,0.0,3.15,2017-01-01 03:00:00,261.1,-13.9,1
-11.361,0.6,87.7,45.88,1.86,940.95,0.0,4.45,2017-01-01 04:00:00,290.6,-13.0,1
-11.65,0.6,87.3,44.71,2.23,941.25,0.0,4.45,2017-01-01 05:00:00,292.0,-13.4,1
-11.794,0.6,87.5,42.35,2.23,941.35,0.0,4.27,2017-01-01 06:00:00,292.0,-13.5,1
-11.976,0.6,86.6,38.82,3.15,941.75,0.0,6.31,2017-01-01 07:00:00,300.4,-13.8,1
-12.751,0.6,86.2,35.29,2.41,941.95,0.0,4.82,2017-01-01 08:00:00,292.0,-14.6,1
-12.714,11.9,86.6,35.29,2.41,942.05,0.0,5.38,2017-01-01 09:00:00,294.8,-14.5,1
-12.491,166.9,86.5,40.59,0.74,942.25,0.0,4.27,2017-01-01 10:00:00,258.3,-14.3,1
-12.233,91.9,84.2,36.47,0.37,942.05,0.0,1.11,2017-01-01 11:00:00,192.3,-14.4,1
-11.65,208.1,85.9,19.41,0.74,941.85,0.0,2.41,2017-01-01 12:00:00,272.4,-13.5,1
-10.757,195.6,83.5,3.53,1.11,941.55,0.0,3.71,2017-01-01 13:00:00,247.1,-13.0,1
-10.371,150.6,81.9,4.12,2.23,941.15,0.0,5.75,2017-01-01 14:00:00,271.0,-12.9,1
-11.29,68.1,82.0,1.18,2.23,940.85,0.0,5.38,2017-01-01 15:00:00,285.0,-13.8,1
-13.05,3.1,84.3,31.76,1.67,940.75,0.0,4.27,2017-01-01 16:00:00,271.0,-15.2,1
-16.744,0.6,86.8,10.0,0.56,941.05,0.0,2.78,2017-01-01 17:00:00,256.9,-18.4,1
-18.742,0.6,88.7,13.53,0.0,941.15,0.0,1.3,2017-01-01 18:00:00,303.2,-20.2,1
-20.026,0.6,88.4,16.47,0.0,941.25,0.0,0.0,2017-01-01 19:00:00,314.5,-21.5,1
-20.167,0.6,87.1,18.24,0.0,941.15,0.0,0.56,2017-01-01 20:00:00,314.5,-21.8,1
-19.058,0.6,87.0,21.18,0.0,940.95,0.0,0.56,2017-01-01 21:00:00,314.5,-20.7,1
-18.429,0.6,86.7,22.35,0.0,940.65,0.0,0.37,2017-01-01 22:00:00,314.5,-20.1,1
-18.34,0.6,86.9,22.35,0.0,940.45,0.0,0.56,2017-01-01 23:00:00,314.5,-20.0,1
-17.082,0.6,87.2,25.29,0.0,940.25,0.0,0.0,2017-01-02 00:00:00,314.5,-18.7,1
-16.576,0.6,87.4,27.06,0.0,940.05,0.0,0.0,2017-01-02 01:00:00,314.5,-18.2,1
-16.037,0.6,87.7,28.82,0.0,940.05,0.0,0.93,2017-01-02 02:00:00,314.5,-17.6,1
-15.264,0.6,88.0,32.94,0.37,940.35,0.0,1.3,2017-01-02 03:00:00,29.5,-16.8,1
-15.184,0.6,88.2,31.18,0.56,940.75,0.0,2.41,2017-01-02 04:00:00,268.1,-16.7,1
-14.945,0.6,88.8,32.35,0.37,941.25,0.0,1.67,2017-01-02 05:00:00,341.2,-16.4,1
-15.628,0.6,88.7,30.0,0.37,941.85,0.0,2.04,2017-01-02 06:00:00,244.3,-17.1,1
-18.563,0.6,88.2,22.94,0.56,942.35,0.0,1.67,2017-01-02 07:00:00,338.3,-20.1,1
-19.979,0.6,87.5,21.18,0.19,943.35,0.0,1.11,2017-01-02 08:00:00,39.3,-21.5,1
-20.642,10.6,86.4,21.18,0.19,944.15,0.0,1.48,2017-01-02 09:00:00,54.8,-22.3,1
-17.597,91.9,85.7,25.88,0.19,944.35,0.0,1.48,2017-01-02 10:00:00,42.1,-19.4,1
-13.734,120.6,84.7,31.18,0.37,944.45,0.0,1.3,2017-01-02 11:00:00,25.3,-15.8,1
-13.013,41.9,83.1,25.29,0.19,944.25,0.0,1.3,2017-01-02 12:00:00,56.2,-15.3,1
-11.111,48.1,82.0,52.35,0.37,943.95,0.0,1.3,2017-01-02 13:00:00,115.1,-13.6,1
-10.792,28.1,83.6,50.0,0.19,943.95,0.0,1.3,2017-01-02 14:00:00,74.4,-13.0,1
-11.183,11.9,84.6,42.94,0.0,944.05,0.0,0.37,2017-01-02 15:00:00,60.4,-13.3,1
-12.013,0.6,88.2,34.12,0.0,944.35,0.0,0.56,2017-01-02 16:00:00,60.4,-13.6,1
-13.811,0.6,90.1,18.24,0.0,944.45,0.0,0.93,2017-01-02 17:00:00,60.4,-15.1,1
-14.826,0.6,89.9,15.88,0.0,944.65,0.0,0.0,2017-01-02 18:00:00,60.4,-16.1,1
-14.667,0.6,89.6,15.29,0.37,944.95,0.0,1.3,2017-01-02 19:00:00,74.4,-16.0,1
-15.709,0.6,88.9,14.12,0.56,945.35,0.0,1.11,2017-01-02 20:00:00,82.8,-17.1,1
-15.669,0.6,88.1,14.12,0.56,945.35,0.0,1.3,2017-01-02 21:00:00,89.9,-17.2,1
-15.506,0.6,87.9,14.71,0.56,945.45,0.0,1.3,2017-01-02 22:00:00,105.3,-17.1,1
-15.064,0.6,87.9,16.47,0.37,945.65,0.0,1.11,2017-01-02 23:00:00,99.7,-16.6,1
-14.945,0.6,88.1,16.47,0.37,945.85,0.0,1.11,2017-01-03 00:00:00,112.3,-16.5,1
-15.024,0.6,88.1,16.47,0.37,946.05,0.0,1.3,2017-01-03 01:00:00,108.1,-16.6,1
-15.064,0.6,88.2,15.88,0.37,946.25,0.0,1.48,2017-01-03 02:00:00,101.1,-16.6,1
-14.628,0.6,88.2,17.06,0.74,946.75,0.0,2.04,2017-01-03 03:00:00,94.1,-16.2,1
-14.51,0.6,88.0,17.65,0.56,947.05,0.0,1.48,2017-01-03 04:00:00,99.7,-16.1,1
-14.392,0.6,88.1,18.24,0.37,946.95,0.0,1.11,2017-01-03 05:00:00,103.9,-15.9,1
