pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, -1.222, None,2021-03-12 11:00:00, -1.2, None, -6999.0, -1.2, -3.0, 0.0, 0.0, -6999.0, None, None, 95.0, 94.5,11
None, None, -0.908, None,2021-03-12 12:00:00, -0.9, None, -6999.0, -0.9, -3.0, 0.0, 0.0, -6999.0, None, None, 95.0, 94.6,11
None, None, -0.108, None,2021-03-12 13:00:00, 0.0, None, -6999.0, -0.1, -3.0, 0.0, 0.0, -6999.0, None, None, 95.0, 94.6,11
None, None, 0.7, None,2021-03-12 14:00:00, 0.7, None, -6999.0, 0.7, -3.0, 0.0, 0.0, -6999.0, None, None, 95.0, 94.7,11
None, None, 0.944, None,2021-03-12 15:00:00, 0.9, None, -6999.0, 0.9, -3.0, 0.0, 0.0, -6999.0, None, None, 95.0, 94.8,11
None, None, 0.843, None,2021-03-12 16:00:00, 1.0, None, -6999.0, 0.8, -3.0, 0.0, 0.0, -6999.0, None, None, 95.0, 94.8,11
None, None, -0.243, None,2021-03-12 17:00:00, 1.0, None, -6999.0, -0.2, -3.0, 0.1, 0.0, -6999.0, None, None, 95.0, 94.8,11
None, None, -1.17, None,2021-03-12 18:00:00, 1.0, None, -6999.0, -1.2, -3.0, 0.4, 1.0, -6999.0, None, None, 95.0, 95.3,11
None, None, -1.696, None,2021-03-12 19:00:00, -1.2, None, -6999.0, -1.7, -1.7, None, None, -6999.0, None, None, None, 95.5,11
None, None, -1.864, None,2021-03-12 20:00:00, -1.2, None, -6999.0, -1.9, -1.9, 0.5, 0.0, -6999.0, None, None, 96.0, 95.8,11
None, None, -2.122, None,2021-03-12 21:00:00, -1.2, None, -6999.0, -2.1, -2.1, 0.7, 1.0, -6999.0, None, None, 96.0, 96.4,11
None, None, -2.322, None,2021-03-12 22:00:00, -1.2, None, -6999.0, -2.3, -2.3, 1.3, 2.0, -6999.0, None, None, 98.0, 97.7,11
None, None, -2.333, None,2021-03-12 23:00:00, -1.2, None, -6999.0, -2.3, -2.4, 1.3, 1.0, -6999.0, None, None, 99.0, 98.6,11
None, None, -2.4, None,2021-03-13 00:00:00, -1.2, None, -6999.0, -2.4, -2.4, 1.3, 2.0, -6999.0, None, None, 100.0, 99.6,11
None, None, -2.48, None,2021-03-13 01:00:00, -1.2, None, -6999.0, -2.5, -2.5, 1.8, 2.0, -6999.0, None, None, 101.0, 101.1,11
None, None, -2.46, None,2021-03-13 02:00:00, -1.2, None, -6999.0, -2.5, -2.5, 1.6, 3.0, -6999.0, None, None, 104.0, 103.5,11
None, None, -2.55, None,2021-03-13 03:00:00, -1.2, None, -6999.0, -2.6, -2.5, 2.2, 4.0, -6999.0, None, None, 107.0, 106.9,11
None, None, -2.641, None,2021-03-13 04:00:00, -1.2, None, -6999.0, -2.6, -2.7, 2.0, 2.0, -6999.0, None, None, 109.0, 108.8,11
None, None, -2.67, None,2021-03-13 05:00:00, -1.2, None, -6999.0, -2.7, -2.7, 2.1, 3.0, -6999.0, None, None, 111.0, 110.8,11
None, None, -2.82, None,2021-03-13 06:00:00, -1.2, None, -6999.0, -2.8, -2.8, 1.8, 2.0, -6999.0, None, None, 113.0, 112.7,11
None, None, -2.93, None,2021-03-13 07:00:00, -2.8, None, -6999.0, -2.9, -2.9, 1.7, 1.0, -6999.0, None, None, 113.0, 113.3,11
None, None, -2.98, None,2021-03-13 08:00:00, -2.8, None, -6999.0, -3.0, -3.0, 1.7, 3.0, -6999.0, None, None, 116.0, 115.9,11
None, None, -2.844, None,2021-03-13 09:00:00, -2.8, None, -6999.0, -2.8, -3.0, 1.4, 2.0, -6999.0, None, None, 117.0, 117.2,11
None, None, -2.64, None,2021-03-13 10:00:00, -2.6, None, -6999.0, -2.6, -3.0, 0.9, 1.0, -6999.0, None, None, 118.0, 118.0,11
None, None, -2.552, None,2021-03-13 11:00:00, -2.5, None, -6999.0, -2.6, -3.0, 0.8, 1.0, -6999.0, None, None, 119.0, 118.8,11
None, None, -2.734, None,2021-03-13 12:00:00, -2.5, None, -6999.0, -2.7, -3.0, 1.0, 1.0, -6999.0, None, None, 119.0, 119.4,11
None, None, -2.595, None,2021-03-13 13:00:00, -2.5, None, -6999.0, -2.6, -3.0, 0.8, 2.0, -6999.0, None, None, 121.0, 120.5,11
None, None, -2.405, None,2021-03-13 14:00:00, -2.4, None, -6999.0, -2.4, -3.0, None, None, -6999.0, None, None, None, 121.2,11
None, None, -2.415, None,2021-03-13 15:00:00, -2.3, None, -6999.0, -2.4, -3.0, 0.5, 1.0, -6999.0, None, None, 122.0, 121.5,11
None, None, -2.92, None,2021-03-13 16:00:00, -2.3, None, -6999.0, -2.9, -3.0, 0.4, 1.0, -6999.0, None, None, 122.0, 122.2,11
None, None, -3.878, None,2021-03-13 17:00:00, -2.3, None, -6999.0, -3.9, -3.8, 0.4, -1.0, -6999.0, None, None, 121.0, 121.2,11
None, None, -4.484, None,2021-03-13 18:00:00, -2.3, None, -6999.0, -4.5, -4.5, 0.2, -2.0, -6999.0, None, None, 120.0, 119.5,11
None, None, -5.228, None,2021-03-13 19:00:00, -4.5, None, -6999.0, -5.2, -5.2, None, None, -6999.0, None, None, None, 119.0,11
None, None, -5.897, None,2021-03-13 20:00:00, -4.5, None, -6999.0, -5.9, -5.9, None, None, -6999.0, None, None, None, 118.7,11
None, None, -6.37, None,2021-03-13 21:00:00, -4.5, None, -6999.0, -6.4, -6.4, 0.4, 4.0, -6999.0, None, None, 122.0, 121.8,11
None, None, -6.952, None,2021-03-13 22:00:00, -4.5, None, -6999.0, -7.0, -7.0, 0.6, 1.0, -6999.0, None, None, 122.0, 122.0,11
None, None, -7.37, None,2021-03-13 23:00:00, -4.5, None, -6999.0, -7.4, -7.4, 0.4, 1.0, -6999.0, None, None, 123.0, 122.5,11
None, None, -7.814, None,2021-03-14 00:00:00, -4.5, None, -6999.0, -7.8, -7.8, None, None, -6999.0, None, None, None, 122.2,11
None, None, -8.32, None,2021-03-14 01:00:00, -4.5, None, -6999.0, -8.3, -8.3, 0.4, 0.0, -6999.0, None, None, 122.0, 122.0,11
None, None, -8.78, None,2021-03-14 03:00:00, -4.5, None, -6999.0, -8.8, -8.8, None, None, -6999.0, None, None, None, 121.9,11
None, None, -9.28, None,2021-03-14 04:00:00, -4.5, None, -6999.0, -9.3, -9.3, None, None, -6999.0, None, None, None, 121.7,11
None, None, -10.07, None,2021-03-14 05:00:00, -4.5, None, -6999.0, -10.1, -10.1, -0.5, 0.0, -6999.0, None, None, 121.0, 121.4,11
None, None, -10.52, None,2021-03-14 06:00:00, -4.5, None, -6999.0, -10.5, -10.6, 0.0, 0.0, -6999.0, None, None, 121.0, 120.9,11
None, None, -12.76, None,2021-03-14 07:00:00, -10.5, None, -6999.0, -12.8, -12.7, None, None, -6999.0, None, None, None, 120.8,11
None, None, -13.47, None,2021-03-14 08:00:00, -10.5, None, -6999.0, -13.5, -13.5, 0.1, 0.0, -6999.0, None, None, 121.0, 120.8,11
None, None, -12.29, None,2021-03-14 09:00:00, -10.5, None, -6999.0, -12.3, -13.5, 0.4, 0.0, -6999.0, None, None, 121.0, 120.5,11
None, None, -11.55, None,2021-03-14 10:00:00, -10.5, None, -6999.0, -11.6, -13.5, -0.1, 0.0, -6999.0, None, None, 120.0, 120.3,11
None, None, -11.41, None,2021-03-14 11:00:00, -10.5, None, -6999.0, -11.4, -13.5, -0.1, 0.0, -6999.0, None, None, 120.0, 120.2,11
None, None, -10.21, None,2021-03-14 12:00:00, -10.2, None, -6999.0, -10.2, -13.5, -0.2, 0.0, -6999.0, None, None, 120.0, 119.9,11
None, None, -9.21, None,2021-03-14 13:00:00, -9.1, None, -6999.0, -9.2, -13.5, -0.1, 0.0, -6999.0, None, None, 120.0, 119.7,11
None, None, -8.6, None,2021-03-14 14:00:00, -8.7, None, -6999.0, -8.6, -13.5, None, None, -6999.0, None, None, None, 119.6,11
None, None, -7.52, None,2021-03-14 15:00:00, -7.3, None, -6999.0, -7.5, -13.5, None, None, -6999.0, None, None, None, 119.4,11
None, None, -6.982, None,2021-03-14 16:00:00, -6.8, None, -6999.0, -7.0, -13.5, None, None, -6999.0, None, None, None, 119.2,11
None, None, -6.349, None,2021-03-14 17:00:00, -6.4, None, -6999.0, -6.3, -13.5, None, None, -6999.0, None, None, None, 119.0,11
None, None, -5.753, None,2021-03-14 18:00:00, -5.7, None, -6999.0, -5.8, -13.5, 0.2, 0.0, -6999.0, None, None, 119.0, 118.9,11
None, None, -6.469, None,2021-03-14 19:00:00, -5.3, None, -6999.0, -6.5, -6.4, 0.1, 0.0, -6999.0, None, None, 119.0, 118.5,11
None, None, -8.1, None,2021-03-14 20:00:00, -5.3, None, -6999.0, -8.1, -8.1, 0.0, 0.0, -6999.0, None, None, 118.0, 118.4,11
None, None, -8.87, None,2021-03-14 21:00:00, -5.3, None, -6999.0, -8.9, -8.9, 0.0, 0.0, -6999.0, None, None, 118.0, 118.3,11
None, None, -10.18, None,2021-03-14 22:00:00, -5.3, None, -6999.0, -10.2, -10.2, 0.1, 0.0, -6999.0, None, None, 118.0, 118.1,11
None, None, -11.25, None,2021-03-14 23:00:00, -5.3, None, -6999.0, -11.3, -11.3, None, None, -6999.0, None, None, None, 118.1,11
None, None, -11.61, None,2021-03-15 00:00:00, -5.3, None, -6999.0, -11.6, -12.1, 0.1, 0.0, -6999.0, None, None, 118.0, 118.0,11
None, None, -12.28, None,2021-03-15 01:00:00, -5.3, None, -6999.0, -12.3, -12.4, 0.3, 0.0, -6999.0, None, None, 118.0, 117.8,11
None, None, -12.92, None,2021-03-15 02:00:00, -5.3, None, -6999.0, -12.9, -13.1, 0.2, 0.0, -6999.0, None, None, 118.0, 117.8,11
None, None, -12.78, None,2021-03-15 03:00:00, -5.3, None, -6999.0, -12.8, -13.2, 0.0, 0.0, -6999.0, None, None, 118.0, 117.6,11
None, None, -12.31, None,2021-03-15 04:00:00, -5.3, None, -6999.0, -12.3, -13.2, None, None, -6999.0, None, None, None, 117.5,11
None, None, -11.94, None,2021-03-15 05:00:00, -5.3, None, -6999.0, -11.9, -13.2, None, None, -6999.0, None, None, None, 117.5,11
None, None, -11.69, None,2021-03-15 06:00:00, -5.3, None, -6999.0, -11.7, -13.2, None, None, -6999.0, None, None, None, 117.3,11
None, None, -11.53, None,2021-03-15 07:00:00, -11.5, None, -6999.0, -11.5, -11.7, 0.0, 0.0, -6999.0, None, None, 117.0, 117.2,11
None, None, -11.11, None,2021-03-15 08:00:00, -11.1, None, -6999.0, -11.1, -11.7, 0.0, 0.0, -6999.0, None, None, 117.0, 117.0,11
None, None, -7.502, None,2021-03-15 09:00:00, -7.5, None, -6999.0, -7.5, -11.7, 0.0, 0.0, -6999.0, None, None, 117.0, 117.0,11
None, None, -6.561, None,2021-03-15 10:00:00, -6.6, None, -6999.0, -6.6, -11.7, -0.1, 0.0, -6999.0, None, None, 117.0, 117.0,11
None, None, -5.248, None,2021-03-15 11:00:00, -5.2, None, -6999.0, -5.2, -11.7, None, None, -6999.0, None, None, None, 117.1,11
None, None, -4.147, None,2021-03-15 12:00:00, -4.2, None, -6999.0, -4.1, -11.7, -0.9, 0.0, -6999.0, None, None, 117.0, 117.0,11
None, None, -3.448, None,2021-03-15 13:00:00, -3.4, None, -6999.0, -3.4, -11.7, 0.0, 0.0, -6999.0, None, None, 117.0, 116.9,11
None, None, -2.829, None,2021-03-15 14:00:00, -2.8, None, -6999.0, -2.8, -11.7, 0.8, None, -6999.0, None, None, None, 116.7,11
None, None, -2.278, None,2021-03-15 15:00:00, -2.1, None, -6999.0, -2.3, -11.7, 0.3, 0.0, -6999.0, None, None, 117.0, 116.6,11
None, None, -2.204, None,2021-03-15 16:00:00, -2.0, None, -6999.0, -2.2, -11.7, 0.2, 0.0, -6999.0, None, None, 116.0, 116.1,11
None, None, -2.203, None,2021-03-15 17:00:00, -2.0, None, -6999.0, -2.2, -11.7, 0.1, 0.0, -6999.0, None, None, 116.0, 116.3,11
None, None, -1.883, None,2021-03-15 18:00:00, -1.8, None, -6999.0, -1.9, -11.7, 0.1, 0.0, -6999.0, None, None, 116.0, 116.1,11
None, None, -2.444, None,2021-03-15 19:00:00, -1.9, None, -6999.0, -2.4, -2.4, 0.3, 0.0, -6999.0, None, None, 116.0, 116.0,11
None, None, -2.515, None,2021-03-15 20:00:00, -1.9, None, -6999.0, -2.5, -2.7, 0.1, 0.0, -6999.0, None, None, 116.0, 116.2,11
None, None, -2.511, None,2021-03-15 21:00:00, -1.9, None, -6999.0, -2.5, -2.7, 0.1, 0.0, -6999.0, None, None, 116.0, 116.3,11
None, None, -2.426, None,2021-03-15 22:00:00, -1.9, None, -6999.0, -2.4, -2.7, 0.3, 0.0, -6999.0, None, None, 116.0, 116.4,11
None, None, -2.212, None,2021-03-15 23:00:00, -1.9, None, -6999.0, -2.2, -2.7, 0.0, -1.0, -6999.0, None, None, 115.0, 115.3,11
None, None, -1.571, None,2021-03-16 00:00:00, -1.3, None, -6999.0, -1.6, -2.7, 0.0, 1.0, -6999.0, None, None, 116.0, 116.0,11
None, None, -1.437, None,2021-03-16 01:00:00, -0.9, None, -6999.0, -1.4, -2.7, -0.1, 0.0, -6999.0, None, None, 116.0, 115.7,11
None, None, -1.74, None,2021-03-16 02:00:00, -0.9, None, -6999.0, -1.7, -2.7, 0.0, 0.0, -6999.0, None, None, 116.0, 115.6,11
None, None, -1.891, None,2021-03-16 03:00:00, -0.9, None, -6999.0, -1.9, -2.7, 0.4, 1.0, -6999.0, None, None, 116.0, 116.2,11
None, None, -1.723, None,2021-03-16 04:00:00, -0.9, None, -6999.0, -1.7, -2.7, 0.2, 1.0, -6999.0, None, None, 117.0, 116.9,11
None, None, -1.67, None,2021-03-16 05:00:00, -0.9, None, -6999.0, -1.7, -2.7, 0.1, 0.0, -6999.0, None, None, 117.0, 116.5,11
None, None, -2.062, None,2021-03-16 06:00:00, -0.9, None, -6999.0, -2.1, -2.7, 0.1, 0.0, -6999.0, None, None, 117.0, 116.7,11
None, None, -2.468, None,2021-03-16 07:00:00, -2.0, None, -6999.0, -2.5, -2.6, 0.1, 0.0, -6999.0, None, None, 116.0, 116.3,11
None, None, -2.465, None,2021-03-16 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,11
None, None, -2.067, None,2021-03-16 09:00:00, -2.0, None, -6999.0, -2.1, -2.6, -0.1, -2.0, -6999.0, None, None, 114.0, 114.1,11
None, None, -0.782, None,2021-03-16 10:00:00, -0.8, None, -6999.0, -0.8, -2.6, -0.3, 0.0, -6999.0, None, None, 114.0, 113.8,11
None, None, 0.941, None,2021-03-16 11:00:00, 0.9, None, -6999.0, 0.9, -2.6, -0.3, 2.0, -6999.0, None, None, 115.0, 115.4,11
None, None, 2.481, None,2021-03-16 12:00:00, 2.4, None, -6999.0, 2.5, -2.6, 0.0, 0.0, -6999.0, None, None, 116.0, 115.5,11
None, None, 1.882, None,2021-03-16 13:00:00, 2.8, None, -6999.0, 1.9, -2.6, 0.0, 0.0, -6999.0, None, None, 116.0, 115.6,11
None, None, 1.993, None,2021-03-16 14:00:00, 2.8, None, -6999.0, 2.0, -2.6, 0.2, 0.0, -6999.0, None, None, 115.0, 115.2,11
None, None, 1.94, None,2021-03-16 15:00:00, 2.8, None, -6999.0, 1.9, -2.6, 0.1, -1.0, -6999.0, None, None, 114.0, 114.4,11
None, None, 1.417, None,2021-03-16 16:00:00, 2.8, None, -6999.0, 1.4, -2.6, None, None, -6999.0, None, None, None, 113.9,11
None, None, 1.33, None,2021-03-16 17:00:00, 2.8, None, -6999.0, 1.3, -2.6, 0.2, 0.0, -6999.0, None, None, 113.0, 113.4,11
None, None, 1.203, None,2021-03-16 18:00:00, 2.8, None, -6999.0, 1.2, -2.6, 0.2, 0.0, -6999.0, None, None, 113.0, 113.1,11
None, None, 0.72, None,2021-03-16 19:00:00, 1.2, None, -6999.0, 0.7, 0.7, 0.1, 0.0, -6999.0, None, None, 113.0, 112.9,11
None, None, 0.44, None,2021-03-16 20:00:00, 1.2, None, -6999.0, 0.4, 0.4, 0.3, 0.0, -6999.0, None, None, 113.0, 112.8,11
None, None, 0.382, None,2021-03-16 21:00:00, 1.2, None, -6999.0, 0.4, 0.3, 0.1, 0.0, -6999.0, None, None, 113.0, 112.6,11
None, None, 0.544, None,2021-03-16 22:00:00, 1.2, None, -6999.0, 0.5, 0.3, 0.2, 0.0, -6999.0, None, None, 113.0, 112.6,11
None, None, 0.26, None,2021-03-16 23:00:00, 1.2, None, -6999.0, 0.3, 0.2, 0.1, 0.0, -6999.0, None, None, 112.0, 112.4,11
None, None, 1.157, None,2021-03-17 00:00:00, 1.2, None, -6999.0, 1.2, 0.2, 0.1, 0.0, -6999.0, None, None, 112.0, 112.4,11
None, None, 1.442, None,2021-03-17 01:00:00, 1.8, None, -6999.0, 1.4, 0.2, -0.1, 0.0, -6999.0, None, None, 112.0, 112.2,11
None, None, 1.005, None,2021-03-17 02:00:00, 1.8, None, -6999.0, 1.0, 0.2, 0.3, 0.0, -6999.0, None, None, 112.0, 112.1,11
None, None, 2.219, None,2021-03-17 03:00:00, 2.5, None, -6999.0, 2.2, 0.2, None, None, -6999.0, None, None, None, 111.8,11
None, None, 2.093, None,2021-03-17 04:00:00, 3.1, None, -6999.0, 2.1, 0.2, 0.1, 0.0, -6999.0, None, None, 112.0, 111.5,11
None, None, 1.905, None,2021-03-17 05:00:00, 3.1, None, -6999.0, 1.9, 0.2, 0.1, 0.0, -6999.0, None, None, 111.0, 111.4,11
None, None, 1.489, None,2021-03-17 06:00:00, 3.1, None, -6999.0, 1.5, 0.2, 0.2, 0.0, -6999.0, None, None, 111.0, 111.3,11
None, None, 1.262, None,2021-03-17 07:00:00, 1.9, None, -6999.0, 1.3, 1.2, None, None, -6999.0, None, None, None, 111.2,11
None, None, 1.076, None,2021-03-17 08:00:00, 1.9, None, -6999.0, 1.1, 1.0, None, None, -6999.0, None, None, None, 111.0,11
None, None, 0.591, None,2021-03-17 09:00:00, 1.9, None, -6999.0, 0.6, 0.4, 0.8, 0.0, -6999.0, None, None, 111.0, 111.2,11
None, None, 0.963, None,2021-03-17 10:00:00, 1.9, None, -6999.0, 1.0, 0.4, 0.5, 0.0, -6999.0, None, None, 111.0, 111.3,11
None, None, 1.629, None,2021-03-17 11:00:00, 1.9, None, -6999.0, 1.6, 0.4, 0.4, 0.0, -6999.0, None, None, 111.0, 111.2,11
None, None, 2.367, None,2021-03-17 12:00:00, 2.4, None, -6999.0, 2.4, 0.4, 0.0, 0.0, -6999.0, None, None, 111.0, 111.1,11
None, None, 2.102, None,2021-03-17 13:00:00, 2.4, None, -6999.0, 2.1, 0.4, None, None, -6999.0, None, None, None, 110.6,11
None, None, 1.854, None,2021-03-17 14:00:00, 3.5, None, -6999.0, 1.9, 0.4, 0.1, 0.0, -6999.0, None, None, 110.0, 110.3,11
None, None, 2.02, None,2021-03-17 15:00:00, 3.5, None, -6999.0, 2.0, 0.4, 0.0, 0.0, -6999.0, None, None, 110.0, 110.2,11
None, None, 2.367, None,2021-03-17 16:00:00, 3.5, None, -6999.0, 2.4, 0.4, 0.0, -1.0, -6999.0, None, None, 110.0, 109.7,11
None, None, 2.486, None,2021-03-17 17:00:00, 4.0, None, -6999.0, 2.5, 0.4, -0.1, 0.0, -6999.0, None, None, 109.0, 109.4,11
None, None, 2.23, None,2021-03-17 18:00:00, 4.0, None, -6999.0, 2.2, 0.4, 0.2, 0.0, -6999.0, None, None, 109.0, 109.1,11
None, None, 1.098, None,2021-03-17 19:00:00, 2.3, None, -6999.0, 1.1, 1.1, 0.0, 0.0, -6999.0, None, None, 109.0, 108.9,11
None, None, 0.298, None,2021-03-17 20:00:00, 2.3, None, -6999.0, 0.3, 0.3, 0.0, 0.0, -6999.0, None, None, 109.0, 108.8,11
None, None, 0.298, None,2021-03-17 21:00:00, 2.3, None, -6999.0, 0.3, 0.1, 0.0, 0.0, -6999.0, None, None, 109.0, 108.6,11
None, None, 0.193, None,2021-03-17 22:00:00, 2.3, None, -6999.0, 0.2, 0.1, 0.0, 0.0, -6999.0, None, None, 109.0, 108.6,11
None, None, 0.15, None,2021-03-17 23:00:00, 2.3, None, -6999.0, 0.2, 0.1, 0.0, 0.0, -6999.0, None, None, 109.0, 108.5,11
None, None, -0.2, None,2021-03-18 00:00:00, 2.3, None, -6999.0, -0.2, -0.2, 0.0, 0.0, -6999.0, None, None, 108.0, 108.3,11
None, None, -0.556, None,2021-03-18 01:00:00, 2.3, None, -6999.0, -0.6, -0.6, 0.0, 0.0, -6999.0, None, None, 108.0, 108.3,11
None, None, -0.949, None,2021-03-18 02:00:00, 2.3, None, -6999.0, -0.9, -1.0, 0.0, 0.0, -6999.0, None, None, 108.0, 108.3,11
None, None, -0.53, None,2021-03-18 03:00:00, 2.3, None, -6999.0, -0.5, -1.0, -0.1, 0.0, -6999.0, None, None, 108.0, 108.3,11
None, None, -0.45, None,2021-03-18 04:00:00, 2.3, None, -6999.0, -0.5, -1.0, 0.2, 0.0, -6999.0, None, None, 108.0, 107.8,11
None, None, -0.456, None,2021-03-18 05:00:00, 2.3, None, -6999.0, -0.5, -1.0, 0.2, 0.0, -6999.0, None, None, 108.0, 107.8,11
None, None, -0.43, None,2021-03-18 06:00:00, 2.3, None, -6999.0, -0.4, -1.0, 0.4, 1.0, -6999.0, None, None, 108.0, 108.2,11
None, None, -0.39, None,2021-03-18 07:00:00, -0.4, None, -6999.0, -0.4, -0.5, 0.4, 0.0, -6999.0, None, None, 108.0, 108.2,11
None, None, -0.3, None,2021-03-18 08:00:00, -0.3, None, -6999.0, -0.3, -0.5, 0.5, 4.0, -6999.0, None, None, 111.0, 111.3,11
None, None, -0.12, None,2021-03-18 09:00:00, -0.1, None, -6999.0, -0.1, -0.5, 0.3, 2.0, -6999.0, None, None, 113.0, 113.1,11
None, None, 0.316, None,2021-03-18 10:00:00, 0.3, None, -6999.0, 0.3, -0.5, 0.3, 0.0, -6999.0, None, None, 113.0, 112.9,11
None, None, 1.244, None,2021-03-18 11:00:00, 1.2, None, -6999.0, 1.2, -0.5, 0.0, -1.0, -6999.0, None, None, 112.0, 112.1,11
None, None, 2.08, None,2021-03-18 12:00:00, 2.1, None, -6999.0, 2.1, -0.5, 0.1, -2.0, -6999.0, None, None, 111.0, 110.6,11
None, None, 2.599, None,2021-03-18 13:00:00, 2.8, None, -6999.0, 2.6, -0.5, 0.1, -2.0, -6999.0, None, None, 109.0, 109.0,11
None, None, 2.522, None,2021-03-18 14:00:00, 3.2, None, -6999.0, 2.5, -0.5, 0.3, 1.0, -6999.0, None, None, 109.0, 109.2,11
None, None, 3.17, None,2021-03-18 15:00:00, 3.3, None, -6999.0, 3.2, -0.5, None, None, -6999.0, None, None, None, 108.9,11
None, None, 4.228, None,2021-03-18 16:00:00, 5.1, None, -6999.0, 4.2, -0.5, 0.4, -1.0, -6999.0, None, None, 108.0, 108.2,11
None, None, 3.148, None,2021-03-18 17:00:00, 5.1, None, -6999.0, 3.1, -0.5, None, None, -6999.0, None, None, None, 108.1,11
None, None, 2.629, None,2021-03-18 18:00:00, 5.1, None, -6999.0, 2.6, -0.5, 0.0, 0.0, -6999.0, None, None, 108.0, 108.1,11
None, None, 1.421, None,2021-03-18 19:00:00, 2.6, None, -6999.0, 1.4, 1.4, 0.0, 0.0, -6999.0, None, None, 108.0, 108.0,11
None, None, 0.719, None,2021-03-18 20:00:00, 2.6, None, -6999.0, 0.7, 0.7, 0.1, 0.0, -6999.0, None, None, 108.0, 107.9,11
None, None, 0.41, None,2021-03-18 21:00:00, 2.6, None, -6999.0, 0.4, 0.4, -0.1, 0.0, -6999.0, None, None, 108.0, 107.8,11
None, None, 0.396, None,2021-03-18 22:00:00, 2.6, None, -6999.0, 0.4, 0.4, 0.0, 0.0, -6999.0, None, None, 108.0, 107.7,11
None, None, 0.26, None,2021-03-18 23:00:00, 2.6, None, -6999.0, 0.3, 0.3, 0.4, 0.0, -6999.0, None, None, 108.0, 107.6,11
