pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 18.75, 28.63, 19.5, 20.3, 32.72, 7.539, 342.4, 0.0, 7.5, 18.8, -0.7, 0.0, 0.0, 342.0, 0.0, 29.0,2020-05-20 14:00:00, -6999.0, -6999.0,21
None, 19.64, 25.26, 19.8, 12.6, 33.62, 4.485, 340.2, -1.0, 4.5, 19.6, -0.7, -1.0, 0.0, 340.0, 0.0, 25.0,2020-05-20 15:00:00, -6999.0, -6999.0,21
None, 20.59, 25.01, 20.7, 22.4, 32.38, 7.977, 342.0, 0.0, 8.0, 20.6, -0.7, 0.0, 0.0, 342.0, 0.0, 25.0,2020-05-20 16:00:00, -6999.0, -6999.0,21
None, 19.48, 26.17, 20.7, 30.0, 18.39, 15.6, 339.3, 0.0, 15.6, 19.5, -0.7, 0.0, 0.0, 339.0, 0.0, 26.0,2020-05-20 17:00:00, -6999.0, -6999.0,21
None, 19.87, 24.91, 20.7, 21.3, 33.69, 7.798, 342.0, 0.0, 7.8, 19.9, -0.7, 0.0, 0.0, 342.0, 0.0, 25.0,2020-05-20 18:00:00, -6999.0, -6999.0,21
None, 19.23, 26.85, 20.0, 20.9, 30.55, 8.94, 352.1, 0.0, 8.9, 19.2, 19.1, 0.0, 0.0, 352.0, 0.0, 27.0,2020-05-20 19:00:00, -6999.0, -6999.0,21
None, 17.16, 33.48, 20.0, 12.8, 43.42, 4.288, 341.1, 1.0, 4.3, 17.2, 17.3, 1.0, 0.0, 341.0, 0.0, 33.0,2020-05-20 20:00:00, -6999.0, -6999.0,21
None, 14.54, 41.33, 20.0, 6.7, 61.16, 1.763, 268.8, 2.0, 1.8, 14.5, 14.6, 2.0, 0.0, 269.0, 0.0, 41.0,2020-05-20 21:00:00, -6999.0, -6999.0,21
None, 12.94, 44.75, 20.0, 11.6, 20.19, 4.324, 336.2, 1.0, 4.3, 12.9, 12.9, 1.0, 0.0, 336.0, 0.0, 45.0,2020-05-20 22:00:00, -6999.0, -6999.0,21
None, 12.62, 53.71, 20.0, 26.5, 26.27, 10.47, 343.6, 4.0, 10.5, 12.6, 12.6, 4.0, 0.0, 344.0, 0.0, 54.0,2020-05-20 23:00:00, -6999.0, -6999.0,21
None, 10.64, 62.33, 20.0, 31.8, 25.62, 13.22, 359.7, 4.0, 13.2, 10.6, 10.7, 4.0, 0.0, 360.0, 0.0, 62.0,2020-05-21 00:00:00, -6999.0, -6999.0,21
None, 10.01, 64.15, 20.0, 28.0, 30.64, 9.27, 6.76, 4.0, 9.3, 10.0, 10.1, 4.0, 0.0, 7.0, 0.0, 64.0,2020-05-21 01:00:00, -6999.0, -6999.0,21
None, 9.56, 66.49, 20.0, 28.4, 28.17, 9.78, 8.0, 4.0, 9.8, 9.6, 9.5, 4.0, 0.0, 8.0, 0.0, 66.0,2020-05-21 02:00:00, -6999.0, -6999.0,21
None, 8.68, 72.86, 20.0, 30.1, 22.28, 14.32, 359.9, 4.0, 14.3, 8.7, 8.7, 4.0, 0.0, 360.0, 0.0, 73.0,2020-05-21 03:00:00, -6999.0, -6999.0,21
None, 7.98, 77.4, 20.0, 31.8, 20.77, 12.62, 4.007, 4.0, 12.6, 8.0, 8.2, 4.0, 0.0, 4.0, 0.0, 77.0,2020-05-21 04:00:00, -6999.0, -6999.0,21
None, 6.79, 86.4, 20.0, 28.9, 20.87, 12.91, 346.4, 5.0, 12.9, 6.8, 6.8, 5.0, 0.0, 346.0, 0.0, 86.0,2020-05-21 05:00:00, -6999.0, -6999.0,21
None, 6.067, 90.9, 20.0, 26.9, 23.83, 13.07, 341.3, 5.0, 13.1, 6.1, 6.0, 5.0, 0.0, 341.0, 0.0, 91.0,2020-05-21 06:00:00, -6999.0, -6999.0,21
None, 5.812, 92.9, 6.2, 20.7, 23.83, 10.74, 339.8, 5.0, 10.7, 5.8, 5.8, 5.0, 0.0, 340.0, 0.0, 93.0,2020-05-21 07:00:00, -6999.0, -6999.0,21
None, 6.007, 91.9, 6.2, 22.6, 22.11, 10.97, 336.1, 5.0, 11.0, 6.0, 5.8, 5.0, 0.0, 336.0, 0.0, 92.0,2020-05-21 08:00:00, -6999.0, -6999.0,21
None, 6.262, 88.6, 6.3, None, 31.12, 8.03, 332.4, 4.0, None, 6.3, 5.8, 4.0, 0.0, None, None, 89.0,2020-05-21 09:00:00, None, -6999.0,21
None, 6.454, 86.6, 6.6, 19.9, 47.17, 7.047, 320.2, 4.0, 7.0, 6.5, 5.8, 4.0, 0.0, 320.0, 0.0, 87.0,2020-05-21 10:00:00, -6999.0, -6999.0,21
None, 6.762, 86.7, 6.7, 19.7, 34.46, 7.805, 322.8, 5.0, 7.8, 6.8, 5.8, 5.0, 0.0, 323.0, 0.0, 87.0,2020-05-21 11:00:00, -6999.0, -6999.0,21
None, 6.703, 84.3, 6.9, 21.7, 35.01, 8.06, 327.7, 4.0, 8.1, 6.7, 5.8, 4.0, 0.0, 328.0, 0.0, 84.0,2020-05-21 12:00:00, -6999.0, -6999.0,21
None, 6.921, 89.4, 7.3, 18.7, 37.55, 6.724, 325.9, 5.0, 6.7, 6.9, 5.8, 5.0, 0.0, 326.0, 0.0, 89.0,2020-05-21 13:00:00, -6999.0, -6999.0,21
None, 7.028, 83.5, 7.3, 19.1, 55.12, 5.393, 322.7, 4.0, 5.4, 7.0, 5.8, 4.0, 0.0, 323.0, 0.0, 84.0,2020-05-21 14:00:00, -6999.0, -6999.0,21
None, 6.707, 88.3, 7.3, 19.8, 68.94, 4.383, 345.4, 5.0, 4.4, 6.7, 5.8, 5.0, 0.0, 345.0, 0.0, 88.0,2020-05-21 15:00:00, -6999.0, -6999.0,21
None, 6.373, 87.1, 7.3, 13.3, 57.99, 3.201, 110.7, 5.0, 3.2, 6.4, 5.8, 5.0, 0.0, 111.0, 0.0, 87.0,2020-05-21 16:00:00, -6999.0, -6999.0,21
None, 6.045, 85.7, 7.3, 14.9, 60.93, 3.473, 91.1, 4.0, 3.5, 6.0, 5.8, 4.0, 0.0, 91.0, 0.0, 86.0,2020-05-21 17:00:00, -6999.0, -6999.0,21
None, 5.921, 89.5, 7.3, 15.0, 68.1, 3.343, 77.21, 4.0, 3.3, 5.9, 5.7, 4.0, 0.0, 77.0, 0.0, 90.0,2020-05-21 18:00:00, -6999.0, -6999.0,21
None, 5.742, 85.3, 5.9, 20.3, 70.92, 3.305, 83.6, 3.0, 3.3, 5.7, 5.6, 3.0, 0.0, 84.0, 0.0, 85.0,2020-05-21 19:00:00, -6999.0, -6999.0,21
None, 5.269, 89.1, 5.9, 18.1, 77.62, 3.303, 141.2, 4.0, 3.3, 5.3, 5.3, 4.0, 0.0, 141.0, 0.0, 89.0,2020-05-21 20:00:00, -6999.0, -6999.0,21
None, 4.909, 90.5, 5.9, 20.4, 24.5, 7.117, 0.748, 4.0, 7.1, 4.9, 5.0, 4.0, 0.0, 1.0, 0.0, 91.0,2020-05-21 21:00:00, -6999.0, -6999.0,21
None, 4.762, 91.7, 5.9, 21.0, 21.53, 7.888, 12.04, 3.0, 7.9, 4.8, 4.8, 3.0, 0.0, 12.0, 0.0, 92.0,2020-05-21 22:00:00, -6999.0, -6999.0,21
None, 4.556, 94.2, 5.9, 20.6, 20.12, 6.842, 14.22, 3.0, 6.8, 4.6, 4.5, 3.0, 0.0, 14.0, 0.0, 94.0,2020-05-21 23:00:00, -6999.0, -6999.0,21
None, 4.33, 94.9, None, None, 19.3, 6.263, 358.7, None, None, None, None, 4.0, None, None, None, None,2020-05-22 00:00:00, None, None,21
None, 4.175, 95.7, 5.9, 19.7, 18.88, 5.998, 12.17, 4.0, 6.0, 4.2, 4.1, 4.0, 0.0, 12.0, 0.0, 96.0,2020-05-22 01:00:00, -6999.0, -6999.0,21
None, 4.096, 94.6, 5.9, 18.0, 21.63, 7.071, 5.688, 3.0, 7.1, 4.1, 4.0, 3.0, 0.0, 6.0, 0.0, 95.0,2020-05-22 02:00:00, -6999.0, -6999.0,21
None, 4.437, 91.9, 5.9, 24.9, 25.36, 8.5, 357.2, 3.0, 8.5, 4.4, 4.0, 3.0, 0.0, 357.0, 0.0, 92.0,2020-05-22 03:00:00, -6999.0, -6999.0,21
None, 4.421, 91.0, 5.9, 18.4, 30.34, 7.058, 333.5, 3.0, 7.1, 4.4, 4.0, 3.0, 0.0, 334.0, 0.0, 91.0,2020-05-22 04:00:00, -6999.0, -6999.0,21
None, 4.29, 92.8, 5.9, 21.0, 26.02, 10.79, 343.7, 3.0, 10.8, 4.3, 4.0, 3.0, 0.0, 344.0, 0.0, 93.0,2020-05-22 05:00:00, -6999.0, -6999.0,21
None, 4.366, 92.8, 5.9, 22.6, 25.56, 9.97, 347.5, 3.0, 10.0, 4.4, 4.0, 3.0, 0.0, 348.0, 0.0, 93.0,2020-05-22 06:00:00, -6999.0, -6999.0,21
None, 4.961, 88.5, 5.0, 21.4, 22.97, 9.9, 349.5, 4.0, 9.9, 5.0, 4.3, 4.0, 0.0, 350.0, 0.0, 89.0,2020-05-22 07:00:00, -6999.0, -6999.0,21
None, 5.131, 87.7, 5.4, 20.3, 25.26, 9.67, 341.0, 3.0, 9.7, 5.1, 4.3, 3.0, 0.0, 341.0, 0.0, 88.0,2020-05-22 08:00:00, -6999.0, -6999.0,21
None, 5.896, 82.0, 6.0, 18.8, 33.51, 7.336, 343.0, 3.0, 7.3, 5.9, 4.3, 3.0, 0.0, 343.0, 0.0, 82.0,2020-05-22 09:00:00, -6999.0, -6999.0,21
None, 6.774, 79.16, None, None, 34.99, 8.15, 338.8, None, None, None, None, 3.0, None, None, None, None,2020-05-22 10:00:00, None, None,21
None, 7.03, 74.45, 7.2, None, 43.22, 5.782, 5.708, 3.0, None, 7.0, 4.3, 3.0, None, None, None, 74.0,2020-05-22 11:00:00, None, -6999.0,21
None, 8.14, 69.16, 8.4, 19.6, 51.6, 4.686, 43.13, 3.0, 4.7, 8.1, 4.3, 3.0, 0.0, 43.0, 0.0, 69.0,2020-05-22 12:00:00, -6999.0, -6999.0,21
None, 9.52, 55.48, 9.7, 27.5, 63.06, 6.385, 62.34, 2.0, 6.4, 9.5, 4.3, 2.0, 0.0, 62.0, 0.0, 55.0,2020-05-22 13:00:00, -6999.0, -6999.0,21
None, 10.24, 54.51, 11.2, 27.8, 41.07, 8.12, 17.65, 1.0, 8.1, 10.2, 4.3, 1.0, 0.0, 18.0, 0.0, 55.0,2020-05-22 14:00:00, -6999.0, -6999.0,21
None, 10.67, 48.99, 11.2, 28.9, 47.45, 8.47, 31.44, 0.0, 8.5, 10.7, 4.3, 0.0, 0.0, 31.0, 0.0, 49.0,2020-05-22 15:00:00, -6999.0, -6999.0,21
None, 11.41, 47.32, 11.6, 29.6, 32.4, 10.63, 8.93, 1.0, 10.6, 11.4, 4.3, 1.0, 0.0, 9.0, 0.0, 47.0,2020-05-22 16:00:00, -6999.0, -6999.0,21
None, 10.94, 45.15, 11.6, 28.4, 26.8, 12.0, 352.2, -1.0, 12.0, 10.9, 4.3, -1.0, 0.0, 352.0, 0.0, 45.0,2020-05-22 17:00:00, -6999.0, -6999.0,21
None, 10.67, 47.75, 11.6, 27.0, 30.2, 10.77, 0.61, 1.0, 10.8, 10.7, 4.3, 1.0, 0.0, 1.0, 0.0, 48.0,2020-05-22 18:00:00, -6999.0, -6999.0,21
None, 10.37, 49.56, 10.7, 29.6, 27.3, 11.22, 2.517, 0.0, 11.2, 10.4, 10.3, 0.0, 0.0, 3.0, 0.0, 50.0,2020-05-22 19:00:00, -6999.0, -6999.0,21
None, 9.4, 55.72, 10.7, 25.4, 37.36, 6.992, 23.7, 1.0, 7.0, 9.4, 9.5, 1.0, 0.0, 24.0, 0.0, 56.0,2020-05-22 20:00:00, -6999.0, -6999.0,21
None, 8.7, 60.09, 10.7, 22.5, 59.54, 4.068, 28.69, 2.0, 4.1, 8.7, 8.7, 2.0, 0.0, 29.0, 0.0, 60.0,2020-05-22 21:00:00, -6999.0, -6999.0,21
None, 7.571, 67.32, 10.7, 16.7, 26.69, 7.518, 6.017, 2.0, 7.5, 7.6, 7.5, 2.0, 0.0, 6.0, 0.0, 67.0,2020-05-22 22:00:00, -6999.0, -6999.0,21
None, 7.024, 69.98, 10.7, 18.2, 24.01, 7.993, 1.065, 2.0, 8.0, 7.0, 7.0, 2.0, 0.0, 1.0, 0.0, 70.0,2020-05-22 23:00:00, -6999.0, -6999.0,21
None, 6.912, 69.61, 10.7, 15.2, 30.47, 7.626, 355.6, 2.0, 7.6, 6.9, 6.8, 2.0, 0.0, 356.0, 0.0, 70.0,2020-05-23 00:00:00, -6999.0, -6999.0,21
None, 6.467, 72.53, 10.7, 20.8, 25.4, 7.66, 7.122, 2.0, 7.7, 6.5, 6.4, 2.0, 0.0, 7.0, 0.0, 73.0,2020-05-23 01:00:00, -6999.0, -6999.0,21
None, 6.274, 73.9, 10.7, 17.9, 26.75, 8.47, 356.6, 2.0, 8.5, 6.3, 6.2, 2.0, 0.0, 357.0, 0.0, 74.0,2020-05-23 02:00:00, -6999.0, -6999.0,21
None, 6.058, 75.2, None, None, 26.42, 9.58, 0.195, None, None, None, None, 2.0, None, None, None, None,2020-05-23 03:00:00, None, None,21
None, 5.967, 75.43, 10.7, 21.4, 23.65, 10.62, 353.3, 2.0, 10.6, 6.0, 5.8, 2.0, 0.0, 353.0, 0.0, 75.0,2020-05-23 04:00:00, -6999.0, -6999.0,21
None, 5.816, 77.92, 10.7, 21.6, 19.85, 10.64, 353.0, 2.0, 10.6, 5.8, 5.7, 2.0, 0.0, 353.0, 0.0, 78.0,2020-05-23 05:00:00, -6999.0, -6999.0,21
None, 5.603, 78.31, 10.7, 18.8, 20.93, 9.33, 356.5, 2.0, 9.3, 5.6, 5.4, 2.0, 0.0, 357.0, 0.0, 78.0,2020-05-23 06:00:00, -6999.0, -6999.0,21
None, 5.56, 80.9, 5.8, 14.9, 65.65, 1.704, 218.6, 2.0, 1.7, 5.6, 5.5, 2.0, 0.0, 219.0, 0.0, 81.0,2020-05-23 07:00:00, -6999.0, -6999.0,21
None, 6.521, 78.72, 6.5, 3.2, 66.39, 0.631, 208.2, 3.0, 0.6, 6.5, 5.5, 3.0, 0.0, 208.0, 0.0, 79.0,2020-05-23 08:00:00, -6999.0, -6999.0,21
None, 7.967, 67.52, 8.1, 10.5, 76.9, 3.008, 313.1, 2.0, 3.0, 8.0, 5.5, 2.0, 0.0, 313.0, 0.0, 68.0,2020-05-23 09:00:00, -6999.0, -6999.0,21
None, 9.77, 58.38, 9.7, 12.4, 60.96, 4.861, 342.0, 2.0, 4.9, 9.8, 5.5, 2.0, 0.0, 342.0, 0.0, 58.0,2020-05-23 10:00:00, -6999.0, -6999.0,21
None, 10.61, 49.04, 10.8, 19.9, 22.94, 7.529, 343.1, 1.0, 7.5, 10.6, 5.5, 1.0, 0.0, 343.0, 0.0, 49.0,2020-05-23 11:00:00, -6999.0, -6999.0,21
None, 12.25, 41.81, 12.9, 17.2, 61.82, 5.876, 151.8, 0.0, 5.9, 12.3, 5.5, 0.0, 0.0, 152.0, 0.0, 42.0,2020-05-23 12:00:00, -6999.0, -6999.0,21
None, 13.3, 38.67, 14.6, 21.7, 67.93, 5.834, 10.77, 0.0, 5.8, 13.3, 5.5, 0.0, 0.0, 11.0, 0.0, 39.0,2020-05-23 13:00:00, -6999.0, -6999.0,21
None, 14.1, 37.42, 14.6, 31.1, 41.01, 10.03, 355.7, 0.0, 10.0, 14.1, 5.5, 0.0, 0.0, 356.0, 0.0, 37.0,2020-05-23 14:00:00, -6999.0, -6999.0,21
None, 14.8, 36.57, 15.6, 30.3, 25.52, 13.49, 349.8, 0.0, 13.5, 14.8, 5.5, 0.0, 0.0, 350.0, 0.0, 37.0,2020-05-23 15:00:00, -6999.0, -6999.0,21
None, 14.82, 35.8, 15.8, 29.5, 27.88, 11.34, 355.8, 0.0, 11.3, 14.8, 5.5, 0.0, 0.0, 356.0, 0.0, 36.0,2020-05-23 16:00:00, -6999.0, -6999.0,21
None, 15.02, 33.41, 15.8, 20.9, 34.41, 6.435, 12.25, -1.0, 6.4, 15.0, 5.5, -1.0, 0.0, 12.0, 0.0, 33.0,2020-05-23 17:00:00, -6999.0, -6999.0,21
None, 15.34, 35.68, 16.2, 23.9, 36.44, 10.24, 2.764, 0.0, 10.2, 15.3, 5.5, 0.0, 0.0, 3.0, 0.0, 36.0,2020-05-23 18:00:00, -6999.0, -6999.0,21
None, 14.56, 39.15, 15.5, 21.7, 36.16, 7.524, 0.446, 1.0, 7.5, 14.6, 14.6, 1.0, 0.0, 0.0, 0.0, 39.0,2020-05-23 19:00:00, -6999.0, -6999.0,21
None, 13.22, 49.53, 15.5, 14.6, 38.41, 4.168, 15.79, 3.0, 4.2, 13.2, 13.4, 3.0, 0.0, 16.0, 0.0, 50.0,2020-05-23 20:00:00, -6999.0, -6999.0,21
None, 9.76, 62.5, 15.5, 9.1, 62.95, 1.288, 284.3, 3.0, 1.3, 9.8, 9.7, 3.0, 0.0, 284.0, 0.0, 63.0,2020-05-23 21:00:00, -6999.0, -6999.0,21
None, 7.966, 61.85, None, None, 57.79, 1.175, 302.4, None, None, None, None, 1.0, None, None, None, None,2020-05-23 22:00:00, None, None,21
None, 6.017, 72.87, 15.5, 9.0, 50.37, 3.016, 300.8, 1.0, 3.0, 6.0, 6.0, 1.0, 0.0, 301.0, 0.0, 73.0,2020-05-23 23:00:00, -6999.0, -6999.0,21
None, 4.634, 78.86, 15.5, 3.2, 52.77, 0.867, 162.0, 1.0, 0.9, 4.6, 4.6, 1.0, 0.0, 162.0, 0.0, 79.0,2020-05-24 00:00:00, -6999.0, -6999.0,21
None, 3.073, 83.5, 15.5, 3.7, 45.99, 0.904, 171.8, 0.0, 0.9, 3.1, 3.0, 0.0, 0.0, 172.0, 0.0, 84.0,2020-05-24 01:00:00, -6999.0, -6999.0,21
None, 2.553, 86.0, 15.5, 4.4, 38.16, 1.054, 167.2, 0.0, 1.1, 2.6, 2.4, 0.0, 0.0, 167.0, 0.0, 86.0,2020-05-24 02:00:00, -6999.0, -6999.0,21
None, 1.617, 88.2, 15.5, 3.7, 48.19, 1.34, 149.5, 0.0, 1.3, 1.6, 1.6, 0.0, 0.0, 150.0, 0.0, 88.0,2020-05-24 03:00:00, -6999.0, -6999.0,21
None, 1.201, 90.7, 15.5, 5.4, 53.67, 0.834, 194.0, 0.0, 0.8, 1.2, 0.9, 0.0, 0.0, 194.0, 0.0, 91.0,2020-05-24 04:00:00, -6999.0, -6999.0,21
None, 0.487, 91.8, 15.5, 4.0, 13.72, 1.591, 168.9, -1.0, 1.6, 0.5, 0.4, -1.0, 0.0, 169.0, 0.0, 92.0,2020-05-24 05:00:00, -6999.0, -6999.0,21
None, 2.954, 86.7, 15.5, 7.9, 17.18, 3.728, 175.7, 1.0, 3.7, 3.0, 0.4, 1.0, 0.0, 176.0, 0.0, 87.0,2020-05-24 06:00:00, -6999.0, -6999.0,21
None, 6.119, 73.16, 6.2, 7.5, 42.65, 2.607, 146.2, 1.0, 2.6, 6.1, 3.0, 1.0, 0.0, 146.0, 0.0, 73.0,2020-05-24 07:00:00, -6999.0, -6999.0,21
None, 8.04, 66.39, 7.9, 6.8, 15.34, 2.79, 163.7, 2.0, 2.8, 8.0, 3.0, 2.0, 0.0, 164.0, 0.0, 66.0,2020-05-24 08:00:00, -6999.0, -6999.0,21
None, 9.46, 61.7, 9.5, 5.9, 44.95, 1.694, 350.4, 3.0, 1.7, 9.5, 3.0, 3.0, 0.0, 350.0, 0.0, 62.0,2020-05-24 09:00:00, -6999.0, -6999.0,21
None, 12.44, 54.32, 12.7, 20.6, 56.77, 2.544, 321.3, 3.0, 2.5, 12.4, 3.0, 3.0, 0.0, 321.0, 0.0, 54.0,2020-05-24 10:00:00, -6999.0, -6999.0,21
None, 13.67, 43.75, 14.2, 25.8, 25.56, 11.72, 350.3, 2.0, 11.7, 13.7, 3.0, 2.0, 0.0, 350.0, 0.0, 44.0,2020-05-24 11:00:00, -6999.0, -6999.0,21
None, 14.21, 40.47, 14.4, 35.8, 23.93, 15.38, 350.7, 1.0, 15.4, 14.2, 3.0, 1.0, 0.0, 351.0, 0.0, 40.0,2020-05-24 12:00:00, -6999.0, -6999.0,21
None, 15.18, 38.72, 16.0, 29.3, 23.33, 14.66, 349.9, 1.0, 14.7, 15.2, 3.0, 1.0, 0.0, 350.0, 0.0, 39.0,2020-05-24 13:00:00, -6999.0, -6999.0,21
None, 14.7, 40.12, 16.0, 30.8, 25.18, 14.6, 352.6, 2.0, 14.6, 14.7, 3.0, 2.0, 0.0, 353.0, 0.0, 40.0,2020-05-24 14:00:00, -6999.0, -6999.0,21
None, 15.11, 38.42, 16.0, 33.0, 28.74, 11.1, 359.3, 1.0, 11.1, 15.1, 3.0, 1.0, 0.0, 359.0, 0.0, 38.0,2020-05-24 15:00:00, -6999.0, -6999.0,21
None, 15.82, 35.78, 17.0, 31.3, 55.1, 8.57, 20.89, 1.0, 8.6, 15.8, 3.0, 1.0, 0.0, 21.0, 0.0, 36.0,2020-05-24 16:00:00, -6999.0, -6999.0,21
None, 17.02, 33.3, 17.5, 24.5, 67.17, 7.081, 17.51, 0.0, 7.1, 17.0, 3.0, 0.0, 0.0, 18.0, 0.0, 33.0,2020-05-24 17:00:00, -6999.0, -6999.0,21
None, 15.49, 35.97, 17.5, 31.2, 55.73, 7.451, 23.91, 1.0, 7.5, 15.5, 3.0, 1.0, 0.0, 24.0, 0.0, 36.0,2020-05-24 18:00:00, -6999.0, -6999.0,21
None, 15.09, 38.76, 16.5, 21.0, 55.32, 6.968, 359.3, 1.0, 7.0, 15.1, 15.0, 1.0, 0.0, 359.0, 0.0, 39.0,2020-05-24 19:00:00, -6999.0, -6999.0,21
None, 14.64, 41.01, 16.5, 14.3, 68.05, 3.603, 47.36, 1.0, 3.6, 14.6, 14.6, 1.0, 0.0, 47.0, 0.0, 41.0,2020-05-24 20:00:00, -6999.0, -6999.0,21
None, 10.19, 60.04, 16.5, 8.7, 58.84, 1.581, 295.6, 3.0, 1.6, 10.2, 10.2, 3.0, 0.0, 296.0, 0.0, 60.0,2020-05-24 21:00:00, -6999.0, -6999.0,21
None, 7.953, 66.88, 16.5, 6.0, 68.74, 0.888, 208.6, 2.0, 0.9, 8.0, 7.6, 2.0, 0.0, 209.0, 0.0, 67.0,2020-05-24 22:00:00, -6999.0, -6999.0,21
None, 6.762, 68.99, 16.5, 4.9, 72.04, 1.34, 235.9, 2.0, 1.3, 6.8, 6.7, 2.0, 0.0, 236.0, 0.0, 69.0,2020-05-24 23:00:00, -6999.0, -6999.0,21
None, 5.226, 74.14, 16.5, 5.5, 64.83, 0.994, 161.8, 1.0, 1.0, 5.2, 5.2, 1.0, 0.0, 162.0, 0.0, 74.0,2020-05-25 00:00:00, -6999.0, -6999.0,21
None, 4.949, 76.0, 16.5, 5.9, 75.02, 1.209, 186.7, 1.0, 1.2, 4.9, 4.9, 1.0, 0.0, 187.0, 0.0, 76.0,2020-05-25 01:00:00, -6999.0, -6999.0,21
None, 4.925, 78.24, 16.5, 6.4, 56.84, 1.184, 178.8, 1.0, 1.2, 4.9, 4.7, 1.0, 0.0, 179.0, 0.0, 78.0,2020-05-25 02:00:00, -6999.0, -6999.0,21
None, 5.298, 77.07, 16.5, 8.3, 33.79, 2.506, 176.9, 1.0, 2.5, 5.3, 4.7, 1.0, 0.0, 177.0, 0.0, 77.0,2020-05-25 03:00:00, -6999.0, -6999.0,21
None, 4.973, 80.4, 16.5, 4.9, 38.41, 1.61, 172.3, 2.0, 1.6, 5.0, 4.7, 2.0, 0.0, 172.0, 0.0, 80.0,2020-05-25 04:00:00, -6999.0, -6999.0,21
