pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 1.98,57.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 09:00:00, None, None, 73.89,11
None, None, 2.62,57.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 10:00:00, None, None, 73.87,11
None, None, 3.178,55.93, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 11:00:00, None, None, 73.51,11
None, None, 3.806,53.79, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 12:00:00, None, None, 73.52,11
None, None, 4.244,52.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 13:00:00, None, None, 73.34,11
None, None, 4.907,49.99, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 14:00:00, None, None, 73.96,11
None, None, 5.595,49.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 15:00:00, None, None, 73.98,11
None, None, 6.745,45.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 16:00:00, None, None, 74.12,11
None, None, 6.673,47.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 17:00:00, None, None, 73.53,11
None, None, 5.694,52.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 18:00:00, None, None, 73.44,11
None, None, 5.124,54.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 19:00:00, None, None, 73.32,11
None, None, 2.456,64.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 20:00:00, None, None, 73.74,11
None, None, 1.953,67.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 21:00:00, None, None, 73.75,11
None, None, 2.821,59.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 22:00:00, None, None, 73.75,11
None, None, 2.506,59.07, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 23:00:00, None, None, 73.91,11
None, None, 2.707,58.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 00:00:00, None, None, 73.76,11
None, None, 2.753,59.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 01:00:00, None, None, 73.59,11
None, None, 1.145,73.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 02:00:00, None, None, 73.46,11
None, None, 2.104,63.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 03:00:00, None, None, 73.54,11
None, None, 1.189,71.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 04:00:00, None, None, 73.28,11
None, None, 0.852,75.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 05:00:00, None, None, 73.23,11
None, None, 1.302,71.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 06:00:00, None, None, 73.51,11
None, None, 1.74,70.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 07:00:00, None, None, 73.36,11
None, None, 1.248,69.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 08:00:00, None, None, 73.44,11
None, None, 1.672,66.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 09:00:00, None, None, 73.37,11
None, None, 3.047,62.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 10:00:00, None, None, 73.43,11
None, None, 3.966,60.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 11:00:00, None, None, 73.14,11
None, None, 4.492,60.88, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 12:00:00, None, None, 73.46,11
None, None, 3.954,63.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 13:00:00, None, None, 73.3,11
None, None, 4.575,62.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 14:00:00, None, None, 72.33,11
None, None, 3.404,69.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 15:00:00, None, None, 73.42,11
None, None, 3.501,71.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 16:00:00, None, None, 72.97,11
None, None, 2.353,76.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 17:00:00, None, None, 72.76,11
None, None, 1.312,82.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 18:00:00, None, None, 72.77,11
None, None, 0.783,84.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 19:00:00, None, None, 72.8,11
None, None, 0.063,88.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 20:00:00, None, None, 72.83,11
None, None, -0.148,89.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 21:00:00, None, None, 72.8,11
None, None, -0.35,91.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 22:00:00, None, None, 72.84,11
None, None, -0.491,91.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-14 23:00:00, None, None, 72.69,11
None, None, -0.6,91.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 00:00:00, None, None, 72.64,11
None, None, -0.787,92.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 01:00:00, None, None, 72.65,11
None, None, -0.979,92.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 02:00:00, None, None, 72.67,11
None, None, -0.835,91.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 03:00:00, None, None, 72.63,11
None, None, -0.786,91.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 04:00:00, None, None, 72.61,11
None, None, -1.005,92.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 05:00:00, None, None, 72.59,11
None, None, -1.172,93.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 06:00:00, None, None, 72.45,11
None, None, -1.174,93.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 07:00:00, None, None, 72.45,11
None, None, -1.076,93.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 08:00:00, None, None, 72.42,11
None, None, -0.969,85.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 09:00:00, None, None, 72.48,11
None, None, -0.095,87.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 10:00:00, None, None, 72.35,11
None, None, 2.227,77.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 11:00:00, None, None, 72.05,11
None, None, 3.613,69.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 12:00:00, None, None, 71.78,11
None, None, 5.052,63.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 13:00:00, None, None, 71.7,11
None, None, 6.947,52.87, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 14:00:00, None, None, 70.55,11
None, None, 6.814,47.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 15:00:00, None, None, 70.03,11
None, None, 6.388,42.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 16:00:00, None, None, 70.67,11
None, None, 5.501,43.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 17:00:00, None, None, 70.66,11
None, None, 4.689,44.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 18:00:00, None, None, 70.44,11
None, None, 2.559,54.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 19:00:00, None, None, 70.43,11
None, None, 0.91,63.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 20:00:00, None, None, 70.63,11
None, None, 0.178,63.29, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 21:00:00, None, None, 70.53,11
None, None, 0.243,58.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 22:00:00, None, None, 70.45,11
None, None, 0.088,54.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-15 23:00:00, None, None, 70.59,11
None, None, -0.2,53.14, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 00:00:00, None, None, 70.69,11
None, None, -0.398,52.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 01:00:00, None, None, 70.65,11
None, None, -0.204,54.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 02:00:00, None, None, 70.64,11
None, None, -0.957,58.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 03:00:00, None, None, 70.51,11
None, None, -1.844,63.29, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 04:00:00, None, None, 70.53,11
None, None, -1.96,62.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 05:00:00, None, None, 70.54,11
None, None, -3.154,63.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 06:00:00, None, None, 70.55,11
None, None, -3.402,63.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 07:00:00, None, None, 70.43,11
None, None, -3.244,64.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 08:00:00, None, None, 70.49,11
None, None, -3.633,60.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 09:00:00, None, None, 70.49,11
None, None, -0.134,49.46, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 10:00:00, None, None, 70.42,11
None, None, 2.018,50.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 11:00:00, None, None, 70.15,11
None, None, 3.817,50.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 12:00:00, None, None, 69.9,11
None, None, 4.895,46.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 13:00:00, None, None, 69.78,11
None, None, 5.007,47.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 14:00:00, None, None, 69.42,11
None, None, 5.366,43.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 15:00:00, None, None, 68.31,11
None, None, 4.376,47.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 16:00:00, None, None, 68.98,11
None, None, 4.182,58.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 17:00:00, None, None, 69.23,11
None, None, 3.611,62.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 18:00:00, None, None, 68.76,11
None, None, 2.739,68.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 19:00:00, None, None, 68.76,11
None, None, 1.715,77.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 20:00:00, None, None, 69.01,11
None, None, 1.132,83.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 21:00:00, None, None, 68.85,11
None, None, 0.622,87.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 22:00:00, None, None, 68.66,11
None, None, 0.399,88.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-16 23:00:00, None, None, 68.88,11
None, None, 0.331,89.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 00:00:00, None, None, 68.49,11
None, None, 0.088,90.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 01:00:00, None, None, 68.57,11
None, None, -0.25,90.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 02:00:00, None, None, 68.6,11
None, None, 0.185,88.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 03:00:00, None, None, 68.59,11
None, None, 0.039,88.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 04:00:00, None, None, 68.48,11
None, None, -0.155,87.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 05:00:00, None, None, 68.45,11
None, None, -0.058,86.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 06:00:00, None, None, 68.44,11
None, None, 0.088,85.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 07:00:00, None, None, 68.61,11
None, None, 0.137,84.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 08:00:00, None, None, 68.5,11
None, None, 0.72,82.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 09:00:00, None, None, 68.64,11
None, None, 1.31,83.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 10:00:00, None, None, 68.67,11
None, None, 1.9,79.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 11:00:00, None, None, 68.1,11
None, None, 2.84,75.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 12:00:00, None, None, 68.17,11
None, None, 4.244,71.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 13:00:00, None, None, 68.31,11
None, None, 4.886,66.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 14:00:00, None, None, 68.09,11
None, None, 5.744,53.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 15:00:00, None, None, 66.87,11
None, None, 5.202,58.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 17:00:00, None, None, 67.69,11
None, None, 4.424,62.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 18:00:00, None, None, 67.49,11
None, None, 3.673,66.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 19:00:00, None, None, 67.34,11
None, None, 1.78,71.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 20:00:00, None, None, 67.38,11
None, None, 1.675,69.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 21:00:00, None, None, 67.33,11
None, None, 1.009,67.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 22:00:00, None, None, 67.33,11
None, None, 0.489,66.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-17 23:00:00, None, None, 67.25,11
None, None, -0.37,66.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 00:00:00, None, None, 67.35,11
None, None, -0.933,67.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 01:00:00, None, None, 67.36,11
None, None, -0.763,68.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 02:00:00, None, None, 67.33,11
None, None, -1.318,69.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 03:00:00, None, None, 67.4,11
None, None, -2.147,70.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 04:00:00, None, None, 67.37,11
None, None, -2.72,70.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 05:00:00, None, None, 67.37,11
None, None, -3.685,72.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 06:00:00, None, None, 67.29,11
None, None, -3.877,72.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 07:00:00, None, None, 67.26,11
None, None, -4.026,73.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 08:00:00, None, None, 67.19,11
None, None, -3.403,70.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 09:00:00, None, None, 67.24,11
None, None, 0.815,59.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 10:00:00, None, None, 67.09,11
None, None, 2.409,62.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 11:00:00, None, None, 66.83,11
None, None, 4.346,56.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 12:00:00, None, None, 66.3,11
None, None, 6.277,49.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 13:00:00, None, None, 66.93,11
None, None, 8.23,43.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 14:00:00, None, None, 65.01,11
None, None, 8.17,40.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 15:00:00, None, None, 65.57,11
None, None, 6.542,42.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 16:00:00, None, None, 65.39,11
None, None, 5.832,37.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 17:00:00, None, None, 65.93,11
None, None, 4.901,41.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 18:00:00, None, None, 65.63,11
None, None, 3.734,50.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 19:00:00, None, None, 65.63,11
None, None, 2.162,53.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 20:00:00, None, None, 65.84,11
None, None, 1.462,58.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 21:00:00, None, None, 65.7,11
None, None, 0.431,61.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 22:00:00, None, None, 65.87,11
None, None, -0.3,66.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-18 23:00:00, None, None, 66.08,11
