station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, snw_dpth, stn_pres
0.2, -11.54, 70.83, -11.4, 71.0, -15.0, -11.5, -12.2, -15.0, 0.0, 0.0, 2022-01-01 19:00:00, None, 954.0
0.2, -11.87, 72.95, -11.4, 73.0, -15.0, -11.9, -12.2, -15.0, 0.0, 0.0, 2022-01-01 20:00:00, None, 953.0
0.2, -11.64, 70.83, -11.4, 71.0, -16.0, -11.6, -12.2, -16.0, 0.0, 0.0, 2022-01-01 21:00:00, None, 953.0
0.2, -11.83, 71.46, -11.4, 71.0, -15.0, -11.8, -12.2, -15.0, 0.0, 0.0, 2022-01-01 22:00:00, None, 952.0
0.2, -11.46, 69.58, -11.3, 70.0, -16.0, -11.5, -12.2, -16.0, 0.0, 0.0, 2022-01-01 23:00:00, None, 952.0
0.2, -11.1, 67.7, -11.0, 68.0, -15.0, -11.1, -12.2, -15.0, 0.0, 0.0, 2022-01-02 00:00:00, None, 951.0
0.2, -10.55, 65.26, -10.5, 65.0, -15.0, -10.6, -12.2, -15.0, 0.0, 0.0, 2022-01-02 01:00:00, None, 951.0
0.2, -10.27, 66.29, -10.2, 66.0, -15.0, -10.3, -12.2, -15.0, 0.0, 0.0, 2022-01-02 02:00:00, None, 950.0
0.2, -9.88, 66.77, -9.9, 67.0, -14.0, -9.9, -12.2, -14.0, 0.0, 0.0, 2022-01-02 03:00:00, None, 951.0
0.2, -9.75, 65.92, -9.6, 66.0, -14.0, -9.8, -12.2, -14.0, 0.0, 0.0, 2022-01-02 04:00:00, None, 951.0
0.2, -9.62, 67.83, -9.5, 68.0, -14.0, -9.6, -12.2, -14.0, 0.0, 0.0, 2022-01-02 05:00:00, None, 951.0
0.2, -9.59, 68.94, -9.4, 69.0, -14.0, -9.6, -12.2, -14.0, 0.0, 0.0, 2022-01-02 06:00:00, None, 951.0
0.2, -9.77, 70.95, -9.5, 71.0, -14.0, -9.8, -9.8, -14.0, 0.0, 0.0, 2022-01-02 07:00:00, None, 951.0
0.2, -9.98, 71.12, -9.5, 71.0, -14.0, -10.0, -10.0, -14.0, 0.0, 0.0, 2022-01-02 08:00:00, None, 950.0
0.0, -9.91, 71.36, -9.5, 71.0, -14.0, -9.9, -10.2, -14.0, 0.0, 0.0, 2022-01-02 09:00:00, None, 950.0
0.0, -9.41, 69.44, -9.5, 69.0, -14.0, -9.4, -10.2, -14.0, 0.0, 0.0, 2022-01-02 10:00:00, None, 949.0
0.0, -8.51, 67.09, -8.5, 67.0, -13.0, -8.5, -10.2, -13.0, 0.0, 0.0, 2022-01-02 11:00:00, None, 948.0
0.0, -7.272, 63.66, -7.2, 64.0, -12.0, -7.3, -10.2, -12.0, 0.0, 0.0, 2022-01-02 12:00:00, None, 947.0
0.0, -6.564, 63.35, -6.5, 63.0, -12.0, -6.6, -10.2, -12.0, 0.0, 0.0, 2022-01-02 13:00:00, None, 945.0
0.0, -6.213, 63.55, -6.3, 64.0, -11.0, -6.2, -10.2, -11.0, 0.0, 0.0, 2022-01-02 14:00:00, None, 944.0
0.0, -5.631, 64.6, -5.6, 65.0, -10.0, -5.6, -10.2, -10.0, 0.0, 0.0, 2022-01-02 15:00:00, None, 943.0
None, -5.153, 65.68, -5.0, 66.0, -10.0, -5.2, -10.2, -10.0, 0.0, 0.0, 2022-01-02 17:00:00, None, 943.0
None, -4.663, 67.21, -4.6, 67.0, -9.0, -4.7, -10.2, -9.0, 0.0, 0.0, 2022-01-02 18:00:00, None, 941.0
None, -4.26, 66.92, -4.2, 67.0, -9.0, -4.3, -4.8, -9.0, 0.0, 0.0, 2022-01-02 19:00:00, None, 940.0
None, -3.682, 64.3, -3.8, 64.0, -9.0, -3.7, -4.8, -9.0, 0.0, 0.0, 2022-01-02 20:00:00, None, 939.0
None, -11.97, 75.32, -7.4, 75.0, -15.0, -12.0, -12.0, -15.0, 0.2, 0.0, 2022-01-05 03:00:00, None, 955.0
None, -11.75, 69.06, -7.4, 69.0, -16.0, -11.8, -12.0, -16.0, 0.0, 0.0, 2022-01-05 04:00:00, None, 957.0
None, -12.1, 72.5, -7.4, 73.0, -16.0, -12.1, -12.2, -16.0, 0.2, 0.0, 2022-01-05 05:00:00, None, 958.0
None, -12.42, 74.5, -7.4, 75.0, -16.0, -12.4, -12.5, -16.0, 0.0, 0.0, 2022-01-05 06:00:00, None, 959.0
None, -12.59, 68.63, -12.4, 69.0, -16.0, -12.6, -12.9, -16.0, 0.0, 0.0, 2022-01-05 07:00:00, None, 960.0
None, -13.19, 69.24, -12.4, 69.0, -17.0, -13.2, -13.2, -17.0, 0.0, 0.0, 2022-01-05 08:00:00, None, 960.0
None, -13.46, 69.71, -12.4, 70.0, -17.0, -13.5, -13.6, -17.0, 0.0, 0.0, 2022-01-05 09:00:00, None, 962.0
None, -12.82, 63.87, -12.4, 64.0, -17.0, -12.8, -13.6, -17.0, 0.0, 0.0, 2022-01-05 10:00:00, None, 962.0
None, -12.93, 60.06, -12.4, 60.0, -19.0, -12.9, -13.6, -19.0, 0.0, 0.0, 2022-01-05 11:00:00, None, 963.0
None, -12.31, 58.7, -12.4, 59.0, -18.0, -12.3, -13.6, -18.0, 0.0, 0.0, 2022-01-05 12:00:00, None, 962.0
None, -12.17, 57.07, -12.1, 57.0, -18.0, -12.2, -13.6, -18.0, 0.0, 0.0, 2022-01-05 13:00:00, None, 962.0
None, -11.96, 56.76, -11.9, 57.0, -18.0, -12.0, -13.6, -18.0, 0.0, 0.0, 2022-01-05 14:00:00, None, 961.0
None, -12.18, 58.47, -11.9, 58.0, -18.0, -12.2, -13.6, -18.0, 0.0, 0.0, 2022-01-05 15:00:00, None, 960.0
None, None, None, -11.9, 61.0, -18.0, -12.3, -13.6, None, 0.0, 0.0, 2022-01-05 16:00:00, None, 960.0
None, -12.51, 65.14, -11.9, 65.0, -17.0, -12.5, -13.6, -17.0, 0.0, 0.0, 2022-01-05 17:00:00, None, 960.0
None, -12.57, 65.48, -11.9, 65.0, -17.0, -12.6, -13.6, -17.0, 0.0, 0.0, 2022-01-05 18:00:00, None, 960.0
None, -12.6, 69.19, -12.5, 69.0, -17.0, -12.6, -12.7, -17.0, 0.0, 0.0, 2022-01-05 19:00:00, None, 959.0
None, -12.54, 63.76, -12.5, 64.0, -18.0, -12.5, -12.7, -18.0, 0.0, 0.0, 2022-01-05 20:00:00, None, 958.0
None, -12.57, 65.12, -12.5, 65.0, -17.0, -12.6, -12.7, -17.0, 0.0, 0.0, 2022-01-05 21:00:00, None, 958.0
None, -13.07, 74.86, -12.5, 75.0, -16.0, -13.1, -13.1, -16.0, 0.1, 0.0, 2022-01-05 22:00:00, None, 956.0
None, -13.25, 79.57, -12.5, 80.0, -16.0, -13.3, -13.3, -16.0, 0.2, 0.0, 2022-01-05 23:00:00, None, 955.0
None, -13.51, 84.2, -12.5, 84.0, -15.0, -13.5, -13.7, -15.0, 0.6, 1.0, 2022-01-06 00:00:00, None, 953.0
None, -13.81, 84.7, -12.5, 85.0, -15.0, -13.8, -13.9, -15.0, 1.2, 1.0, 2022-01-06 01:00:00, None, 952.0
4.5, -14.0, 85.0, -12.5, 85.0, -16.0, -14.0, -14.1, -16.0, 2.1, 2.0, 2022-01-06 02:00:00, None, 951.0
5.8, -14.05, 85.0, -12.5, 85.0, -16.0, -14.1, -14.2, -16.0, 1.5, 2.0, 2022-01-06 03:00:00, None, 950.0
7.5, -14.24, 85.0, -12.5, 85.0, -16.0, -14.2, -14.3, -16.0, 1.7, 2.0, 2022-01-06 04:00:00, None, 949.0
7.7, -14.26, 83.5, -12.5, 84.0, -16.0, -14.3, -14.5, -16.0, 0.4, 0.0, 2022-01-06 05:00:00, None, 947.0
7.7, -14.24, 82.2, -12.5, 82.0, -16.0, -14.2, -14.5, -16.0, 0.0, 0.0, 2022-01-06 06:00:00, None, 946.0
7.7, -14.01, 81.4, -13.9, 81.0, -16.0, -14.0, -14.2, -16.0, 0.0, 0.0, 2022-01-06 07:00:00, None, 945.0
7.7, -13.95, 80.2, -13.8, 80.0, -16.0, -14.0, -14.2, -16.0, 0.0, 0.0, 2022-01-06 08:00:00, None, 944.0
7.7, -13.74, 79.66, -13.7, 80.0, -16.0, -13.7, -14.2, -16.0, 0.0, 0.0, 2022-01-06 09:00:00, None, 944.0
7.7, -13.22, 79.04, -13.3, 79.0, -16.0, -13.2, -14.2, -16.0, 0.1, 0.0, 2022-01-06 10:00:00, None, 944.0
7.7, -11.65, 77.29, -11.6, 77.0, -14.0, -11.7, -14.2, -14.0, 0.1, 0.0, 2022-01-06 11:00:00, None, 942.0
7.7, -10.67, 76.9, -10.6, 77.0, -14.0, -10.7, -14.2, -14.0, 0.1, 0.0, 2022-01-06 12:00:00, None, 941.0
7.7, -9.77, 79.34, -9.8, 79.0, -13.0, -9.8, -14.2, -13.0, 0.1, 0.0, 2022-01-06 13:00:00, None, 940.0
7.7, -9.42, 78.69, -9.3, 79.0, -12.0, -9.4, -14.2, -12.0, 0.1, 0.0, 2022-01-06 14:00:00, None, 939.0
7.7, -9.32, 81.4, -9.2, 81.0, -12.0, -9.3, -14.2, -12.0, 0.0, 0.0, 2022-01-06 15:00:00, None, 938.0
7.7, -8.4, 80.7, -8.4, 81.0, -11.0, -8.4, -14.2, -11.0, 0.1, 0.0, 2022-01-06 16:00:00, None, 937.0
7.7, -8.07, 82.3, -7.9, 82.0, -10.0, -8.1, -14.2, -10.0, 0.0, 0.0, 2022-01-06 17:00:00, None, 937.0
7.7, -7.481, 82.8, -7.4, 83.0, -10.0, -7.5, -14.2, -10.0, 0.0, 0.0, 2022-01-06 18:00:00, None, 937.0
None, None, None, -6.4, 84.0, -9.0, -6.5, -7.5, None, 0.0, 0.0, 2022-01-06 21:00:00, None, 934.0
None, -5.817, 86.8, -5.9, 87.0, -7.0, -5.8, -7.5, -7.0, 0.1, 0.0, 2022-01-06 23:00:00, None, 931.0
None, -5.394, 85.7, -5.4, 86.0, -7.0, -5.4, -7.5, -7.0, 0.0, 0.0, 2022-01-07 00:00:00, None, 930.0
None, -5.2, 85.7, -4.8, 86.0, -7.0, -5.2, -7.5, -7.0, 0.0, 0.0, 2022-01-07 01:00:00, None, 929.0
None, -5.144, 86.4, -4.8, 86.0, -7.0, -5.1, -7.5, -7.0, 0.1, 0.0, 2022-01-07 02:00:00, None, 928.0
None, -5.16, 85.9, -4.8, 86.0, -7.0, -5.2, -7.5, -7.0, 0.0, 0.0, 2022-01-07 03:00:00, None, 928.0
None, -5.147, 86.3, -4.8, 86.0, -7.0, -5.1, -7.5, -7.0, 0.0, 0.0, 2022-01-07 04:00:00, None, 927.0
None, -5.155, 86.2, -4.8, 86.0, -7.0, -5.2, -7.5, -7.0, 0.0, 0.0, 2022-01-07 05:00:00, None, 926.0
None, -4.894, 84.6, -4.8, 85.0, -7.0, -4.9, -7.5, -7.0, 0.0, 0.0, 2022-01-07 06:00:00, None, 926.0
None, -5.177, 84.8, -4.8, 85.0, -7.0, -5.2, -5.5, -7.0, 0.0, 0.0, 2022-01-07 07:00:00, None, 925.0
None, -5.138, 85.8, -4.8, 86.0, -7.0, -5.1, -5.5, -7.0, 0.0, 0.0, 2022-01-07 08:00:00, None, 925.0
None, -4.814, 86.2, -4.8, 86.0, -6.0, -4.8, -5.5, -6.0, 0.0, 0.0, 2022-01-07 09:00:00, None, 925.0
None, -3.999, 84.0, -4.0, 84.0, -6.0, -4.0, -5.5, -6.0, 0.0, 0.0, 2022-01-07 10:00:00, None, 925.0
None, -3.239, 82.7, -3.2, 83.0, -5.0, -3.2, -5.5, -5.0, 0.0, 0.0, 2022-01-07 11:00:00, None, 926.0
None, -2.144, 79.5, -2.1, 80.0, -5.0, -2.1, -5.5, -5.0, 0.0, 0.0, 2022-01-07 12:00:00, None, 926.0
None, -2.195, 79.11, -2.1, 79.0, -5.0, -2.2, -5.5, -5.0, 0.0, 0.0, 2022-01-07 13:00:00, None, 927.0
None, -1.703, 79.26, -1.7, 79.0, -4.0, -1.7, -5.5, -4.0, 0.0, 0.0, 2022-01-07 14:00:00, None, 928.0
None, -0.836, 80.3, -0.9, 80.0, -4.0, -0.8, -5.5, -4.0, 0.0, 0.0, 2022-01-07 15:00:00, None, 929.0
None, -0.99, 81.7, -0.6, 82.0, -3.0, -1.0, -5.5, -3.0, 0.0, 0.0, 2022-01-07 16:00:00, None, 931.0
None, 0.047, 75.65, 1.6, 76.0, -3.0, 0.0, -5.5, -3.0, 0.0, 0.0, 2022-01-07 17:00:00, None, 933.0
None, -2.191, 83.6, 1.6, 84.0, -4.0, -2.2, -5.5, -4.0, 0.0, 0.0, 2022-01-07 18:00:00, None, 934.0
None, -0.305, 67.35, -0.2, 67.0, -5.0, -0.3, -2.2, -5.0, 0.0, 0.0, 2022-01-07 19:00:00, None, 935.0
None, -0.177, 57.54, 0.1, 58.0, -7.0, -0.2, -2.2, -7.0, 0.0, 0.0, 2022-01-07 20:00:00, None, 937.0
None, -0.547, 56.9, 0.1, 57.0, -7.0, -0.5, -2.2, -7.0, 0.0, 0.0, 2022-01-07 21:00:00, None, 938.0
0.0, -2.234, 69.29, 0.1, 69.0, -7.0, -2.2, -2.7, -7.0, 0.0, 0.0, 2022-01-07 22:00:00, None, 939.0
0.0, -3.688, 78.3, 0.1, 78.0, -7.0, -3.7, -3.8, -7.0, 0.0, 0.0, 2022-01-07 23:00:00, None, 941.0
0.0, -3.481, 78.6, 0.1, 79.0, -6.0, -3.5, -3.9, -6.0, 0.0, 0.0, 2022-01-08 00:00:00, None, 943.0
0.0, -1.654, 60.09, 0.1, 60.0, -7.0, -1.7, -3.9, -7.0, 0.0, 0.0, 2022-01-08 01:00:00, None, 944.0
0.0, -2.794, 63.85, 0.1, 64.0, -8.0, -2.8, -3.9, -8.0, 0.0, 0.0, 2022-01-08 02:00:00, None, 946.0
0.0, -5.225, 74.92, 0.1, 75.0, -8.0, -5.2, -5.2, -8.0, 0.0, 0.0, 2022-01-08 03:00:00, None, 947.0
0.0, -6.624, 80.1, 0.1, 80.0, -9.0, -6.6, -6.6, -9.0, 0.0, 0.0, 2022-01-08 04:00:00, None, 949.0
0.0, -8.43, 85.4, 0.1, 85.0, -10.0, -8.4, -8.5, -10.0, 0.0, 0.0, 2022-01-08 05:00:00, None, 949.0
0.0, -8.61, 89.6, 0.1, 90.0, -10.0, -8.6, -9.5, -10.0, 0.0, 0.0, 2022-01-08 06:00:00, None, 950.0
0.0, -8.58, 89.5, -8.4, 90.0, -10.0, -8.6, -9.2, -10.0, 0.0, 0.0, 2022-01-08 07:00:00, None, 952.0
0.0, -9.16, 91.5, -8.4, 92.0, -10.0, -9.2, -9.9, -10.0, 0.0, 0.0, 2022-01-08 08:00:00, None, 953.0
0.0, -7.813, 85.1, -7.9, 85.0, -10.0, -7.8, -9.9, -10.0, 0.0, 0.0, 2022-01-08 09:00:00, None, 954.0
0.0, -7.082, 78.58, -7.1, 79.0, -10.0, -7.1, -9.9, -10.0, 0.0, 0.0, 2022-01-08 10:00:00, None, 955.0
0.0, -5.596, 72.19, -5.6, 72.0, -9.0, -5.6, -9.9, -9.0, 0.0, 0.0, 2022-01-08 11:00:00, None, 956.0
0.0, -4.566, 70.12, -4.6, 70.0, -9.0, -4.6, -9.9, -9.0, 0.0, 0.0, 2022-01-08 12:00:00, None, 956.0
0.0, -3.305, 66.86, -3.3, 67.0, -8.0, -3.3, -9.9, -8.0, 0.0, 0.0, 2022-01-08 13:00:00, None, 955.0
0.0, -3.081, 60.33, -2.9, 60.0, -9.0, -3.1, -9.9, -9.0, 0.0, 0.0, 2022-01-08 14:00:00, None, 955.0
0.0, -3.353, 64.51, -2.9, 65.0, -8.0, -3.4, -9.9, -8.0, 0.0, 0.0, 2022-01-08 15:00:00, None, 956.0
0.0, -4.011, 69.6, -2.9, 70.0, -8.0, -4.0, -9.9, -8.0, 0.0, 0.0, 2022-01-08 16:00:00, None, 956.0
0.0, -4.387, 75.1, -2.9, 75.0, -8.0, -4.4, -9.9, -8.0, 0.0, 0.0, 2022-01-08 17:00:00, None, 957.0
0.0, -4.991, 78.18, -2.9, 78.0, -8.0, -5.0, -9.9, -8.0, 0.0, 0.0, 2022-01-08 18:00:00, None, 957.0
0.0, -4.912, 77.4, -4.8, 77.0, -8.0, -4.9, -5.0, -8.0, 0.0, 0.0, 2022-01-08 19:00:00, None, 958.0
0.0, -4.913, 75.67, -4.7, 76.0, -8.0, -4.9, -5.0, -8.0, 0.0, 0.0, 2022-01-08 20:00:00, None, 958.0
0.0, -4.979, 75.71, -4.7, 76.0, -8.0, -5.0, -5.1, -8.0, 0.0, 0.0, 2022-01-08 21:00:00, None, 958.0
0.0, -4.941, 75.24, -4.6, 75.0, -8.0, -4.9, -5.1, -8.0, 0.0, 0.0, 2022-01-08 22:00:00, None, 959.0
0.0, -5.153, 76.15, -4.6, 76.0, -8.0, -5.2, -5.2, -8.0, 0.0, 0.0, 2022-01-08 23:00:00, None, 960.0
0.0, -5.302, 79.96, -4.6, 80.0, -8.0, -5.3, -5.5, -8.0, 0.0, 0.0, 2022-01-09 00:00:00, None, 960.0
0.0, -5.291, 77.91, -4.6, 78.0, -8.0, -5.3, -5.5, -8.0, 0.0, 0.0, 2022-01-09 01:00:00, None, 961.0
0.0, -5.321, 79.01, -4.6, 79.0, -8.0, -5.3, -5.5, -8.0, 0.0, 0.0, 2022-01-09 02:00:00, None, 961.0
0.0, -5.707, 81.4, -4.6, 81.0, -8.0, -5.7, -5.7, -8.0, 0.0, 0.0, 2022-01-09 03:00:00, None, 962.0
0.0, -5.853, 80.6, -4.6, 81.0, -8.0, -5.9, -5.9, -8.0, 0.0, 0.0, 2022-01-09 04:00:00, None, 963.0
0.0, -5.983, 82.5, -4.6, 83.0, -8.0, -6.0, -6.1, -8.0, 0.0, 0.0, 2022-01-09 05:00:00, None, 963.0
0.0, -5.964, 82.4, -4.6, 82.0, -8.0, -6.0, -6.4, -8.0, 0.0, 0.0, 2022-01-09 06:00:00, None, 964.0
0.0, -5.454, 81.6, -5.4, 82.0, -8.0, -5.5, -6.3, -8.0, 0.0, 0.0, 2022-01-09 07:00:00, None, 964.0
0.0, -5.493, 77.43, -5.0, 77.0, -8.0, -5.5, -6.3, -8.0, 0.0, 0.0, 2022-01-09 08:00:00, None, 964.0
0.0, -5.758, 80.4, -5.0, 80.0, -8.0, -5.8, -6.3, -8.0, 0.0, 0.0, 2022-01-09 09:00:00, None, 965.0
0.0, -4.853, 76.83, -4.6, 77.0, -8.0, -4.9, -6.3, -8.0, 0.0, 0.0, 2022-01-09 10:00:00, None, 965.0
0.0, -3.776, 75.0, -3.7, 75.0, -7.0, -3.8, -6.3, -7.0, 0.0, 0.0, 2022-01-09 11:00:00, None, 966.0
0.0, -2.23, 74.02, -2.2, 74.0, -6.0, -2.2, -6.3, -6.0, 0.0, 0.0, 2022-01-09 12:00:00, None, 965.0
0.0, -1.724, 75.93, -1.6, 76.0, -5.0, -1.7, -6.3, -5.0, 0.0, 0.0, 2022-01-09 13:00:00, None, 965.0
0.0, -1.538, 77.11, -1.2, 77.0, -5.0, -1.5, -6.3, -5.0, 0.0, 0.0, 2022-01-09 14:00:00, None, 964.0
0.0, -2.005, 80.6, -1.2, 81.0, -5.0, -2.0, -6.3, -5.0, 0.0, 0.0, 2022-01-09 15:00:00, None, 964.0
0.0, -1.009, 79.1, -0.8, 79.0, -4.0, -1.0, -6.3, -4.0, 0.0, 0.0, 2022-01-09 16:00:00, None, 964.0
0.0, -0.518, 76.15, -0.2, 76.0, -4.0, -0.5, -6.3, -4.0, 0.0, 0.0, 2022-01-09 17:00:00, None, 964.0
0.0, -1.412, 77.83, -0.2, 78.0, -4.0, -1.4, -6.3, -4.0, 0.0, 0.0, 2022-01-09 18:00:00, None, 964.0
0.0, -1.538, 77.1, -1.1, 77.0, -5.0, -1.5, -1.6, -5.0, 0.0, 0.0, 2022-01-09 19:00:00, None, 964.0
0.0, -2.416, 79.29, -1.1, 79.0, -5.0, -2.4, -2.4, -5.0, 0.0, 0.0, 2022-01-09 20:00:00, None, 964.0
0.0, -2.7, 80.3, -1.1, 80.0, -5.0, -2.7, -2.9, -5.0, 0.0, 0.0, 2022-01-09 21:00:00, None, 964.0
0.0, -2.786, 78.39, -1.1, 78.0, -6.0, -2.8, -2.9, -6.0, 0.0, 0.0, 2022-01-09 22:00:00, None, 963.0
0.0, -4.185, 82.1, -1.1, 82.0, -6.0, -4.2, -4.3, -6.0, 0.0, 0.0, 2022-01-09 23:00:00, None, 964.0
0.0, -6.336, 86.6, -1.1, 87.0, -8.0, -6.3, -6.3, -8.0, 0.0, 0.0, 2022-01-10 00:00:00, None, 964.0
0.0, -7.051, 88.1, -1.1, 88.0, -8.0, -7.1, -7.1, -8.0, 0.0, 0.0, 2022-01-10 01:00:00, None, 964.0
0.0, -8.06, 90.4, -1.1, 90.0, -9.0, -8.1, -8.4, -9.0, 0.0, 0.0, 2022-01-10 02:00:00, None, 964.0
0.0, -8.69, 90.6, -1.1, 91.0, -10.0, -8.7, -8.7, -10.0, 0.0, 0.0, 2022-01-10 03:00:00, None, 965.0
0.0, -9.9, 90.5, -1.1, 91.0, -11.0, -9.9, -9.8, -11.0, 0.0, 0.0, 2022-01-10 04:00:00, None, 964.0
0.0, -9.95, 89.8, -1.1, 90.0, -11.0, -10.0, -10.3, -11.0, 0.0, 0.0, 2022-01-10 05:00:00, None, 964.0
0.0, -10.47, 89.4, -1.1, 89.0, -12.0, -10.5, -10.5, -12.0, 0.0, 0.0, 2022-01-10 06:00:00, None, 964.0
0.0, -11.02, 89.2, -10.3, 89.0, -12.0, -11.0, -11.1, -12.0, 0.0, 0.0, 2022-01-10 07:00:00, None, 963.0
0.0, -10.41, 88.9, -10.3, 89.0, -12.0, -10.4, -11.1, -12.0, 0.0, 0.0, 2022-01-10 08:00:00, None, 963.0
0.0, -9.94, 88.8, -9.8, 89.0, -11.0, -9.9, -11.1, -11.0, 0.0, 0.0, 2022-01-10 09:00:00, None, 963.0
0.0, -8.38, 87.0, -8.4, 87.0, -10.0, -8.4, -11.1, -10.0, 0.0, 0.0, 2022-01-10 10:00:00, None, 964.0
0.0, -5.643, 86.2, -5.7, 86.0, -7.0, -5.6, -11.1, -7.0, 0.0, 0.0, 2022-01-10 11:00:00, None, 964.0
0.0, -3.599, 77.12, -3.3, 77.0, -7.0, -3.6, -11.1, -7.0, 0.0, 0.0, 2022-01-10 12:00:00, None, 962.0
0.0, -1.564, 71.05, -1.6, 71.0, -6.0, -1.6, -11.1, -6.0, 0.0, 0.0, 2022-01-10 13:00:00, None, 962.0
0.0, -0.74, 67.96, -0.4, 68.0, -5.0, -0.7, -11.1, -5.0, 0.0, 0.0, 2022-01-10 14:00:00, None, 961.0
0.0, -1.005, 70.71, -0.4, 71.0, -5.0, -1.0, -11.1, -5.0, 0.0, 0.0, 2022-01-10 15:00:00, None, 961.0
0.0, -1.179, 72.25, -0.4, 72.0, -5.0, -1.2, -11.1, -5.0, 0.0, 0.0, 2022-01-10 16:00:00, None, 962.0
0.0, -1.554, 75.97, -0.4, 76.0, -5.0, -1.6, -11.1, -5.0, 0.0, 0.0, 2022-01-10 17:00:00, None, 962.0
0.0, -1.689, 76.27, -0.4, 76.0, -5.0, -1.7, -11.1, -5.0, 0.0, 0.0, 2022-01-10 18:00:00, None, 962.0
0.0, -1.614, 74.05, -1.3, 74.0, -5.0, -1.6, -1.9, -5.0, 0.0, 0.0, 2022-01-10 19:00:00, None, 962.0
0.0, -2.637, 76.49, -1.3, 76.0, -6.0, -2.6, -2.6, -6.0, 0.0, 0.0, 2022-01-10 20:00:00, None, 962.0
0.0, -2.33, 75.03, -1.3, 75.0, -6.0, -2.3, -2.9, -6.0, 0.0, 0.0, 2022-01-10 21:00:00, None, 962.0
0.0, -2.502, 76.26, -1.3, 76.0, -6.0, -2.5, -2.9, -6.0, 0.0, 0.0, 2022-01-10 22:00:00, None, 961.0
0.0, -2.345, 75.41, -1.3, 75.0, -5.0, -2.3, -2.9, -5.0, 0.0, 0.0, 2022-01-10 23:00:00, None, 960.0
0.0, -2.408, 75.63, -1.3, 76.0, -6.0, -2.4, -2.9, -6.0, 0.0, 0.0, 2022-01-11 00:00:00, None, 960.0
0.0, -1.957, 74.59, -1.3, 75.0, -6.0, -2.0, -2.9, -6.0, 0.0, 0.0, 2022-01-11 01:00:00, None, 959.0
