pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, -2.228, None, None,2019-10-08 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,41
None, None, -2.54, None, None,2019-10-08 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,41
None, None, -3.12, None, None,2019-10-08 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,41
None, None, -3.522, None, None,2019-10-08 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,41
None, None, -3.881, None, None,2019-10-08 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,41
None, None, -4.18, None, None,2019-10-08 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,41
None, None, -4.278, None, None,2019-10-08 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,41
None, None, -4.288, None, None,2019-10-08 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,41
None, None, -4.672, None, None,2019-10-08 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,41
None, None, -5.319, None, None,2019-10-08 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,41
None, None, -4.362, None, None,2019-10-08 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,41
None, None, -2.265, None, None,2019-10-08 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,41
None, None, -0.653, None, None,2019-10-08 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,41
None, None, 0.98, None, None,2019-10-08 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,41
