wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
17.0, None, None,0.0, None,4.4, None,-8.4, None, None, None,73.0,2018-12-03 19:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.0, None, None,0.0, None,6.5, None,-8.5, None, None, None,71.0,2018-12-03 20:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309.0, None, None,0.0, None,4.1, None,-8.9, None, None, None,77.0,2018-12-03 21:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311.0, None, None,0.0, None,3.0, None,-10.9, None, None, None,81.0,2018-12-03 22:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0, None, None,0.0, None,7.5, None,-13.4, None, None, None,81.0,2018-12-03 23:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320.0, None, None,0.0, None,2.3, None,-13.3, None, None, None,85.0,2018-12-04 00:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0, None, None,0.0, None,3.5, None,-11.6, None, None, None,84.0,2018-12-04 01:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261.0, None, None,0.0, None,3.0, None,-11.4, None, None, None,88.0,2018-12-04 02:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.0, None, None,0.0, None,2.1, None,-10.2, None, None, None,87.0,2018-12-04 03:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215.0, None, None,0.0, None,3.9, None,-9.5, None, None, None,87.0,2018-12-04 04:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95.0, None, None,0.0, None,3.9, None,-9.4, None, None, None,86.0,2018-12-04 05:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.0, None, None,0.0, None,4.3, None,-9.9, None, None, None,85.0,2018-12-04 06:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310.0, None, None,0.0, None,1.6, None,-10.2, None, None, None,87.0,2018-12-04 07:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.0, None, None,0.0, None,3.2, None,-9.1, None, None, None,85.0,2018-12-04 08:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0, None, None,0.0, None,3.1, None,-9.0, None, None, None,87.0,2018-12-04 09:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.0, None, None,0.0, None,4.1, None,-8.1, None, None, None,81.0,2018-12-04 10:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.0, None, None,0.0, None,4.1, None,-7.5, None, None, None,80.0,2018-12-04 11:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.0, None, None,0.0, None,4.4, None,-7.3, None, None, None,80.0,2018-12-04 12:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354.0, None, None,0.0, None,4.9, None,-7.4, None, None, None,81.0,2018-12-04 13:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353.0, None, None,0.0, None,3.8, None,-8.9, None, None, None,84.0,2018-12-04 14:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343.0, None, None,0.0, None,6.7, None,-10.4, None, None, None,90.0,2018-12-04 15:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332.0, None, None,0.0, None,7.0, None,-11.7, None, None, None,86.0,2018-12-04 16:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351.0, None, None,0.0, None,8.4, None,-12.5, None, None, None,89.0,2018-12-04 17:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0, None, None,0.0, None,10.6, None,-13.2, None, None, None,83.0,2018-12-04 18:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0, None, None,0.0, None,10.3, None,-12.9, None, None, None,84.0,2018-12-04 19:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0, None, None,0.0, None,6.5, None,-12.8, None, None, None,84.0,2018-12-04 20:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349.0, None, None,0.0, None,7.6, None,-12.7, None, None, None,83.0,2018-12-04 21:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318.0, None, None,0.0, None,4.9, None,-12.5, None, None, None,88.0,2018-12-04 22:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338.0, None, None,0.0, None,3.8, None,-11.6, None, None, None,81.0,2018-12-04 23:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0, None, None,0.0, None,16.5, None,-9.1, None, None, None,76.0,2018-12-05 00:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335.0, None, None,0.0, None,9.2, None,-10.3, None, None, None,80.0,2018-12-05 01:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0, None, None,0.0, None,7.4, None,-11.3, None, None, None,85.0,2018-12-05 02:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.0, None, None,0.0, None,5.3, None,-12.1, None, None, None,86.0,2018-12-05 03:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341.0, None, None,0.0, None,3.6, None,-14.3, None, None, None,84.0,2018-12-05 04:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.0, None, None,0.0, None,2.5, None,-13.0, None, None, None,87.0,2018-12-05 05:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254.0, None, None,0.0, None,4.5, None,-12.4, None, None, None,87.0,2018-12-05 06:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0, None, None,0.0, None,6.5, None,-11.6, None, None, None,86.0,2018-12-05 07:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0, None, None,0.0, None,7.5, None,-11.4, None, None, None,84.0,2018-12-05 08:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0, None, None,0.0, None,7.9, None,-11.0, None, None, None,83.0,2018-12-05 09:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0, None, None,0.0, None,4.8, None,-9.8, None, None, None,78.0,2018-12-05 10:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208.0, None, None,0.0, None,6.5, None,-8.8, None, None, None,77.0,2018-12-05 11:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0, None, None,0.0, None,4.5, None,-9.5, None, None, None,77.0,2018-12-05 12:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.0, None, None,0.0, None,3.3, None,-9.2, None, None, None,79.0,2018-12-05 13:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.0, None, None,0.0, None,5.7, None,-10.2, None, None, None,82.0,2018-12-05 14:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.0, None, None,0.0, None,3.3, None,-10.6, None, None, None,86.0,2018-12-05 15:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.0, None, None,0.0, None,3.4, None,-10.9, None, None, None,89.0,2018-12-05 16:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.0, None, None,0.0, None,3.9, None,-11.2, None, None, None,90.0,2018-12-05 17:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.0, None, None,0.0, None,3.2, None,-11.3, None, None, None,90.0,2018-12-05 18:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.0, None, None,0.0, None,2.2, None,-11.3, None, None, None,90.0,2018-12-05 19:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217.0, None, None,0.0, None,2.1, None,-11.2, None, None, None,90.0,2018-12-05 20:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205.0, None, None,0.0, None,2.3, None,-11.0, None, None, None,90.0,2018-12-05 21:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167.0, None, None,0.0, None,2.3, None,-10.8, None, None, None,91.0,2018-12-05 22:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.0, None, None,0.0, None,1.9, None,-10.8, None, None, None,91.0,2018-12-05 23:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0, None, None,0.0, None,2.5, None,-10.8, None, None, None,91.0,2018-12-06 00:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.0, None, None,0.0, None,4.7, None,-10.9, None, None, None,92.0,2018-12-06 01:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.0, None, None,0.0, None,2.9, None,-11.0, None, None, None,92.0,2018-12-06 02:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0, None, None,0.0, None,2.3, None,-10.8, None, None, None,91.0,2018-12-06 03:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.0, None, None,0.0, None,5.2, None,-10.8, None, None, None,91.0,2018-12-06 04:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.0, None, None,0.0, None,4.9, None,-10.9, None, None, None,91.0,2018-12-06 05:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.0, None, None,0.0, None,5.2, None,-10.9, None, None, None,91.0,2018-12-06 06:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.0, None, None,0.0, None,7.4, None,-10.9, None, None, None,90.0,2018-12-06 07:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.0, None, None,0.0, None,4.2, None,-10.6, None, None, None,91.0,2018-12-06 08:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.0, None, None,0.0, None,5.2, None,-10.3, None, None, None,90.0,2018-12-06 09:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.0, None, None,0.0, None,8.0, None,-10.1, None, None, None,89.0,2018-12-06 10:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0, None, None,0.0, None,6.7, None,-10.0, None, None, None,89.0,2018-12-06 11:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0, None, None,0.0, None,6.1, None,-9.7, None, None, None,88.0,2018-12-06 12:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.0, None, None,0.0, None,4.1, None,-9.2, None, None, None,87.0,2018-12-06 13:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.0, None, None,0.0, None,5.5, None,-9.7, None, None, None,88.0,2018-12-06 14:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74.0, None, None,0.0, None,3.1, None,-10.2, None, None, None,89.0,2018-12-06 15:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0, None, None,0.0, None,3.8, None,-10.9, None, None, None,89.0,2018-12-06 16:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227.0, None, None,0.0, None,2.2, None,-10.4, None, None, None,89.0,2018-12-06 17:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.0, None, None,0.0, None,5.0, None,-10.1, None, None, None,89.0,2018-12-06 18:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.0, None, None,0.0, None,4.1, None,-10.1, None, None, None,90.0,2018-12-06 19:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.0, None, None,0.0, None,5.7, None,-10.2, None, None, None,91.0,2018-12-06 20:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.0, None, None,0.0, None,6.0, None,-10.3, None, None, None,91.0,2018-12-06 21:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0, None, None,0.0, None,5.7, None,-10.3, None, None, None,91.0,2018-12-06 22:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.0, None, None,0.0, None,6.6, None,-10.5, None, None, None,92.0,2018-12-06 23:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.0, None, None,0.0, None,4.9, None,-10.5, None, None, None,92.0,2018-12-07 00:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.0, None, None,0.0, None,6.0, None,-10.6, None, None, None,93.0,2018-12-07 01:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.0, None, None,0.0, None,9.5, None,-10.7, None, None, None,92.0,2018-12-07 02:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.0, None, None,0.0, None,7.8, None,-10.7, None, None, None,92.0,2018-12-07 03:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.0, None, None,0.0, None,7.0, None,-10.8, None, None, None,92.0,2018-12-07 04:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.0, None, None,0.0, None,6.7, None,-10.9, None, None, None,91.0,2018-12-07 05:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.0, None, None,0.0, None,6.1, None,-10.4, None, None, None,89.0,2018-12-07 17:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.0, None, None,0.0, None,3.7, None,-10.5, None, None, None,90.0,2018-12-07 18:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0, None, None,0.0, None,6.1, None,-10.5, None, None, None,90.0,2018-12-07 19:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.0, None, None,0.0, None,5.5, None,-10.4, None, None, None,90.0,2018-12-07 20:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.0, None, None,0.0, None,5.1, None,-10.4, None, None, None,90.0,2018-12-07 21:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.0, None, None,0.0, None,3.8, None,-10.3, None, None, None,90.0,2018-12-07 22:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.0, None, None,0.0, None,3.3, None,-10.1, None, None, None,90.0,2018-12-07 23:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.0, None, None,0.0, None,3.2, None,-10.2, None, None, None,90.0,2018-12-08 00:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.0, None, None,0.0, None,4.0, None,-10.1, None, None, None,90.0,2018-12-08 01:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0, None, None,0.0, None,3.4, None,-9.9, None, None, None,90.0,2018-12-08 02:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.0, None, None,0.0, None,4.2, None,-9.8, None, None, None,91.0,2018-12-08 03:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0, None, None,0.0, None,3.7, None,-9.7, None, None, None,91.0,2018-12-08 04:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0, None, None,0.0, None,3.0, None,-9.6, None, None, None,91.0,2018-12-08 05:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0, None, None,0.0, None,2.9, None,-9.5, None, None, None,91.0,2018-12-08 06:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.0, None, None,0.0, None,4.7, None,-9.5, None, None, None,91.0,2018-12-08 07:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.0, None, None,0.0, None,3.6, None,-9.3, None, None, None,91.0,2018-12-08 08:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.0, None, None,0.0, None,4.8, None,-8.9, None, None, None,91.0,2018-12-08 09:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.0, None, None,0.0, None,4.3, None,-8.4, None, None, None,91.0,2018-12-08 10:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.0, None, None,0.0, None,3.8, None,-8.3, None, None, None,91.0,2018-12-08 11:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0, None, None,0.0, None,5.3, None,-8.1, None, None, None,91.0,2018-12-08 12:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.0, None, None,0.0, None,3.8, None,-7.9, None, None, None,92.0,2018-12-08 13:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.0, None, None,0.0, None,4.8, None,-7.8, None, None, None,92.0,2018-12-08 14:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.0, None, None,0.0, None,3.5, None,-8.0, None, None, None,93.0,2018-12-08 15:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.0, None, None,0.0, None,4.0, None,-8.0, None, None, None,93.0,2018-12-08 16:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.0, None, None,0.0, None,4.0, None,-8.1, None, None, None,92.0,2018-12-08 17:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.0, None, None,0.0, None,4.8, None,-8.1, None, None, None,93.0,2018-12-08 18:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.0, None, None,0.0, None,4.7, None,-8.0, None, None, None,93.0,2018-12-08 19:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.0, None, None,0.0, None,6.1, None,-7.9, None, None, None,93.0,2018-12-08 20:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.0, None, None,0.0, None,7.1, None,-7.9, None, None, None,93.0,2018-12-08 21:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.0, None, None,0.0, None,4.8, None,-7.8, None, None, None,93.0,2018-12-08 22:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.0, None, None,0.0, None,5.6, None,-7.5, None, None, None,94.0,2018-12-08 23:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0, None, None,0.0, None,6.2, None,-7.4, None, None, None,94.0,2018-12-09 00:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.0, None, None,0.0, None,4.9, None,-7.4, None, None, None,93.0,2018-12-09 01:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0, None, None,0.0, None,3.9, None,-7.5, None, None, None,93.0,2018-12-09 02:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.0, None, None,0.0, None,4.7, None,-7.4, None, None, None,94.0,2018-12-09 03:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.0, None, None,0.0, None,3.2, None,-7.3, None, None, None,94.0,2018-12-09 04:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.0, None, None,0.0, None,5.2, None,-7.2, None, None, None,94.0,2018-12-09 05:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.0, None, None,0.0, None,5.0, None,-7.2, None, None, None,94.0,2018-12-09 06:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.0, None, None,0.0, None,9.0, None,-6.8, None, None, None,94.0,2018-12-09 07:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.0, None, None,0.0, None,7.3, None,-6.4, None, None, None,94.0,2018-12-09 08:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.0, None, None,0.0, None,8.2, None,-6.0, None, None, None,95.0,2018-12-09 09:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0, None, None,0.0, None,10.9, None,-5.5, None, None, None,95.0,2018-12-09 10:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0, None, None,0.0, None,5.4, None,-5.3, None, None, None,95.0,2018-12-09 11:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.0, None, None,0.0, None,6.1, None,-5.1, None, None, None,96.0,2018-12-09 12:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.0, None, None,0.0, None,4.5, None,-5.0, None, None, None,96.0,2018-12-09 13:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0, None, None,0.0, None,4.5, None,-5.0, None, None, None,96.0,2018-12-09 14:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
