pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, -1.894, 55.78, -1.6, 56.0, -9.0, -1.9, -10.9, -9.0, 0.0, 0.0,2020-02-19 14:00:00, -6999.0, None,8
0.0, -1.013, 54.54, -1.1, 55.0, -8.0, -1.0, -10.9, -8.0, 0.0, 0.0,2020-02-19 15:00:00, -6999.0, None,8
0.0, -1.539, 60.66, -0.5, 61.0, -8.0, -1.5, -10.9, -8.0, 0.0, 0.0,2020-02-19 16:00:00, -6999.0, None,8
0.0, -2.648, 70.09, -0.5, 70.0, -7.0, -2.6, -10.9, -7.0, 0.0, 0.0,2020-02-19 17:00:00, -6999.0, None,8
0.0, -3.103, 73.29, -0.5, 73.0, -7.0, -3.1, -10.9, -7.0, 0.0, 0.0,2020-02-19 18:00:00, -6999.0, None,8
0.0, -3.609, 77.62, -3.0, 78.0, -7.0, -3.6, -3.6, -7.0, 0.0, 0.0,2020-02-19 19:00:00, -6999.0, None,8
0.0, -4.391, 76.83, -3.0, 77.0, -8.0, -4.4, -4.4, -8.0, 0.0, 0.0,2020-02-19 20:00:00, -6999.0, None,8
0.0, -5.3, 81.3, -3.0, 81.0, -8.0, -5.3, -5.3, -8.0, 0.0, 0.0,2020-02-19 21:00:00, -6999.0, None,8
0.0, -5.61, 83.7, -3.0, 84.0, -8.0, -5.6, -5.7, -8.0, 0.0, 0.0,2020-02-19 22:00:00, -6999.0, None,8
0.0, -6.648, 87.0, -3.0, 87.0, -8.0, -6.6, -6.6, -8.0, 0.0, 0.0,2020-02-19 23:00:00, -6999.0, None,8
0.0, -6.786, 84.0, -3.0, 84.0, -9.0, -6.8, -7.2, -9.0, 0.0, 0.0,2020-02-20 00:00:00, -6999.0, None,8
0.0, -6.798, 87.4, -3.0, 87.0, -9.0, -6.8, -7.7, -9.0, 0.0, 0.0,2020-02-20 01:00:00, -6999.0, None,8
0.0, -7.643, 79.07, -3.0, 79.0, -10.0, -7.6, -7.7, -10.0, 0.0, 0.0,2020-02-20 02:00:00, -6999.0, None,8
0.0, -8.66, 81.3, -3.0, 81.0, -11.0, -8.7, -8.7, -11.0, 0.0, 0.0,2020-02-20 03:00:00, -6999.0, None,8
0.0, -9.25, 87.9, -3.0, 88.0, -11.0, -9.3, -9.4, -11.0, 0.0, 0.0,2020-02-20 04:00:00, -6999.0, None,8
0.0, -9.94, 85.8, -3.0, 86.0, -11.0, -9.9, -9.9, -11.0, 0.0, 0.0,2020-02-20 05:00:00, -6999.0, None,8
0.0, -10.13, 89.4, -3.0, 89.0, -11.0, -10.1, -10.3, -11.0, 0.0, 0.0,2020-02-20 06:00:00, -6999.0, None,8
0.0, -10.52, 89.0, -10.1, 89.0, -12.0, -10.5, -10.7, -12.0, 0.0, 0.0,2020-02-20 07:00:00, -6999.0, None,8
0.0, -10.67, 88.2, -10.1, 88.0, -12.0, -10.7, -11.1, -12.0, 0.0, 0.0,2020-02-20 08:00:00, -6999.0, None,8
0.0, -9.77, 83.0, -9.6, 83.0, -12.0, -9.8, -11.1, -12.0, 0.0, 0.0,2020-02-20 09:00:00, -6999.0, None,8
0.0, -6.934, 73.73, -7.0, 74.0, -10.0, -6.9, -11.1, -10.0, 0.0, 0.0,2020-02-20 10:00:00, -6999.0, None,8
None, -4.811, 64.95, -4.9, 65.0, -10.0, -4.8, -11.1, -10.0, None, None,2020-02-20 11:00:00, None, None,8
None, -2.792, 60.29, -2.9, 60.0, -9.0, -2.8, -11.1, -9.0, 0.0, 0.0,2020-02-20 12:00:00, -6999.0, None,8
None, -1.649, 59.06, -1.6, 59.0, -8.0, -1.6, -11.1, -8.0, 0.0, 0.0,2020-02-20 13:00:00, -6999.0, None,8
None, -0.334, 59.03, -0.3, 59.0, -7.0, -0.3, -11.1, -7.0, 0.0, 0.0,2020-02-20 14:00:00, -6999.0, None,8
None, -0.288, 64.17, 1.3, 64.0, -6.0, -0.3, -11.1, -6.0, 0.0, 0.0,2020-02-20 15:00:00, -6999.0, None,8
None, 0.738, 58.49, 2.4, 58.0, -6.0, 0.7, -11.1, -6.0, 0.0, 0.0,2020-02-20 16:00:00, -6999.0, None,8
None, -0.717, 66.71, 2.4, 67.0, -5.0, -0.7, -11.1, -5.0, 0.0, 0.0,2020-02-20 17:00:00, -6999.0, None,8
None, -2.718, 77.06, 2.4, 77.0, -6.0, -2.7, -11.1, -6.0, 0.0, 0.0,2020-02-20 18:00:00, -6999.0, None,8
None, -3.7, 81.5, -2.7, 82.0, -6.0, -3.7, -3.7, -6.0, 0.0, 0.0,2020-02-20 19:00:00, -6999.0, None,8
None, -4.28, 82.5, -2.7, 83.0, -7.0, -4.3, -4.2, -7.0, 0.0, 0.0,2020-02-20 20:00:00, -6999.0, None,8
None, -4.494, 79.64, -2.7, 80.0, -7.0, -4.5, -4.6, -7.0, 0.0, 0.0,2020-02-20 21:00:00, -6999.0, None,8
None, -3.723, 70.72, -2.7, 71.0, -8.0, -3.7, -4.6, -8.0, 0.0, 0.0,2020-02-20 22:00:00, -6999.0, None,8
None, -4.774, 71.76, -2.7, 72.0, -8.0, -4.8, -4.8, -8.0, 0.0, 0.0,2020-02-20 23:00:00, -6999.0, None,8
None, -5.627, 72.88, -2.7, 73.0, -9.0, -5.6, -5.6, -9.0, 0.0, 0.0,2020-02-21 00:00:00, -6999.0, None,8
None, -6.236, 78.65, -2.7, 79.0, -9.0, -6.2, -6.4, -9.0, 0.0, 0.0,2020-02-21 01:00:00, -6999.0, None,8
None, -7.671, 84.8, -2.7, 85.0, -10.0, -7.7, -7.8, -10.0, 0.0, 0.0,2020-02-21 02:00:00, -6999.0, None,8
None, -7.872, 85.9, -2.7, 86.0, -10.0, -7.9, -7.8, -10.0, 0.0, 0.0,2020-02-21 03:00:00, -6999.0, None,8
None, -8.05, 89.0, -2.7, 89.0, -9.0, -8.1, -8.5, -9.0, 0.0, 0.0,2020-02-21 04:00:00, -6999.0, None,8
None, -8.67, 88.2, -2.7, 88.0, -10.0, -8.7, -8.8, -10.0, 0.0, 0.0,2020-02-21 05:00:00, -6999.0, None,8
None, -9.08, 89.4, -2.7, 89.0, -11.0, -9.1, -9.4, -11.0, 0.0, 0.0,2020-02-21 06:00:00, -6999.0, None,8
None, -9.46, 89.7, -9.0, 90.0, -11.0, -9.5, -9.9, -11.0, 0.0, 0.0,2020-02-21 07:00:00, -6999.0, None,8
None, -9.16, 87.1, -9.0, 87.0, -11.0, -9.2, -9.9, -11.0, 0.0, 0.0,2020-02-21 08:00:00, -6999.0, None,8
None, -7.667, 79.53, -7.5, 80.0, -10.0, -7.7, -9.9, -10.0, 0.0, 0.0,2020-02-21 09:00:00, -6999.0, None,8
None, -5.224, 71.6, -5.3, 72.0, -9.0, -5.2, -9.9, -9.0, 0.0, 0.0,2020-02-21 10:00:00, -6999.0, None,8
0.0, -1.761, 60.55, -1.9, 61.0, -8.0, -1.8, -9.9, -8.0, 0.0, 0.0,2020-02-21 11:00:00, -6999.0, None,8
0.0, -0.298, 56.57, -0.1, 57.0, -7.0, -0.3, -9.9, -7.0, 0.0, 0.0,2020-02-21 12:00:00, -6999.0, None,8
0.0, 1.325, 54.27, 1.3, 54.0, -7.0, 1.3, -9.9, -7.0, 0.0, 0.0,2020-02-21 13:00:00, -6999.0, None,8
0.0, 2.226, 52.54, 2.2, 53.0, -7.0, 2.2, -9.9, -7.0, 0.0, 0.0,2020-02-21 14:00:00, -6999.0, None,8
0.0, 2.226, 54.56, 2.4, 55.0, -6.0, 2.2, -9.9, -6.0, 0.0, 0.0,2020-02-21 15:00:00, -6999.0, None,8
0.0, 2.082, 56.75, 2.4, 57.0, -6.0, 2.1, -9.9, -6.0, 0.0, 0.0,2020-02-21 16:00:00, -6999.0, None,8
0.0, 1.511, 63.7, 2.4, 64.0, -5.0, 1.5, -9.9, -5.0, 0.0, 0.0,2020-02-21 17:00:00, -6999.0, None,8
0.0, 0.768, 67.5, 2.4, 68.0, -5.0, 0.8, -9.9, -5.0, 0.0, 0.0,2020-02-21 18:00:00, -6999.0, None,8
None, -0.283, 75.5, None, None, None, None, None, -4.0, None, None,2020-02-21 19:00:00, None, None,8
None, -1.157, 79.42, 0.8, 79.0, -4.0, -1.2, -1.2, -4.0, 0.0, 0.0,2020-02-21 20:00:00, -6999.0, None,8
None, -1.386, 81.9, 0.8, 82.0, -4.0, -1.4, -1.5, -4.0, 0.0, 0.0,2020-02-21 21:00:00, -6999.0, None,8
None, -2.299, 84.0, 0.8, 84.0, -5.0, -2.3, -2.2, -5.0, 0.0, 0.0,2020-02-21 22:00:00, -6999.0, None,8
None, -2.622, 85.8, 0.8, 86.0, -4.0, -2.6, -2.7, -4.0, 0.0, 0.0,2020-02-21 23:00:00, -6999.0, None,8
None, -3.227, 87.9, 0.8, 88.0, -5.0, -3.2, -3.3, -5.0, 0.0, 0.0,2020-02-22 00:00:00, -6999.0, None,8
None, -2.488, 82.4, 0.8, 82.0, -5.0, -2.5, -3.3, -5.0, 0.0, 0.0,2020-02-22 01:00:00, -6999.0, None,8
None, -2.958, 82.3, 0.8, 82.0, -5.0, -3.0, -3.3, -5.0, 0.0, 0.0,2020-02-22 02:00:00, -6999.0, None,8
None, -3.665, 86.8, 0.8, 87.0, -5.0, -3.7, -3.8, -5.0, 0.0, 0.0,2020-02-22 03:00:00, -6999.0, None,8
None, -3.468, 82.8, 0.8, 83.0, -6.0, -3.5, -3.8, -6.0, 0.0, 0.0,2020-02-22 04:00:00, -6999.0, None,8
None, -3.697, 83.4, 0.8, 83.0, -6.0, -3.7, -3.8, -6.0, 0.0, 0.0,2020-02-22 05:00:00, -6999.0, None,8
None, -3.755, 82.8, 0.8, 83.0, -6.0, -3.8, -3.8, -6.0, 0.0, 0.0,2020-02-22 06:00:00, -6999.0, None,8
None, -3.77, 83.4, -3.6, 83.0, -6.0, -3.8, -3.9, -6.0, 0.0, 0.0,2020-02-22 07:00:00, -6999.0, None,8
None, -3.527, 81.2, -3.5, 81.0, -6.0, -3.5, -3.9, -6.0, 0.0, 0.0,2020-02-22 08:00:00, -6999.0, None,8
None, -3.54, 87.6, -3.4, 88.0, -5.0, -3.5, -3.9, -5.0, 0.2, 0.0,2020-02-22 09:00:00, -6999.0, None,8
None, -3.441, 91.5, -3.4, 92.0, -5.0, -3.4, -3.9, -5.0, 0.4, 0.0,2020-02-22 10:00:00, -6999.0, None,8
None, -0.426, 79.2, -0.4, 79.0, -3.0, -0.4, -3.9, -3.0, 0.0, 0.0,2020-02-22 11:00:00, -6999.0, None,8
None, 0.579, 81.3, 0.6, 81.0, -2.0, 0.6, -3.9, -2.0, 0.0, 0.0,2020-02-22 12:00:00, -6999.0, None,8
None, 1.906, 81.3, 1.9, 81.0, -1.0, 1.9, -3.9, -1.0, 0.9, 0.0,2020-02-22 13:00:00, -6999.0, None,8
None, 2.775, 75.57, 2.8, 76.0, -1.0, 2.8, -3.9, -1.0, 0.1, 0.0,2020-02-22 14:00:00, -6999.0, None,8
None, 3.158, 75.85, 3.2, 76.0, -1.0, 3.2, -3.9, -1.0, 0.0, 0.0,2020-02-22 15:00:00, -6999.0, None,8
None, 2.751, 76.68, 3.2, 77.0, -1.0, 2.8, -3.9, -1.0, 0.0, 0.0,2020-02-22 16:00:00, -6999.0, None,8
None, 1.993, 80.4, 3.2, 80.0, -1.0, 2.0, -3.9, -1.0, 0.0, 0.0,2020-02-22 17:00:00, -6999.0, None,8
None, 0.33, 86.0, 3.2, 86.0, -2.0, 0.3, -3.9, -2.0, 0.0, 0.0,2020-02-22 18:00:00, -6999.0, None,8
None, -1.196, 90.0, None, None, None, None, None, -2.0, None, None,2020-02-22 19:00:00, None, None,8
None, -2.141, 91.7, None, None, None, None, None, -3.0, None, None,2020-02-22 20:00:00, None, None,8
None, -2.202, 92.3, None, None, None, None, None, -3.0, None, None,2020-02-22 21:00:00, None, None,8
None, -1.886, 91.9, None, None, None, None, None, -3.0, None, None,2020-02-22 22:00:00, None, None,8
None, -1.79, 92.1, None, None, None, None, None, -3.0, None, None,2020-02-22 23:00:00, None, None,8
None, -1.854, 91.4, None, None, None, None, None, -3.0, None, None,2020-02-23 00:00:00, None, None,8
None, -1.984, 91.6, None, None, None, None, None, -3.0, None, None,2020-02-23 01:00:00, None, None,8
None, -1.922, 90.6, None, None, None, None, None, -3.0, None, None,2020-02-23 02:00:00, None, None,8
None, -2.179, 90.5, None, None, None, None, None, -3.0, None, None,2020-02-23 03:00:00, None, None,8
None, -2.638, 90.5, None, None, None, None, None, -4.0, None, None,2020-02-23 04:00:00, None, None,8
None, -3.167, 91.9, None, None, None, None, None, -4.0, None, None,2020-02-23 05:00:00, None, None,8
None, -3.766, 92.7, None, None, None, None, None, -4.0, None, None,2020-02-23 06:00:00, None, None,8
None, -2.762, 84.8, None, None, None, None, None, -5.0, None, None,2020-02-23 07:00:00, None, None,8
None, -0.772, 78.51, None, None, None, None, None, -4.0, None, None,2020-02-23 08:00:00, None, None,8
None, 0.303, 75.84, None, None, None, None, None, -3.0, None, None,2020-02-23 09:00:00, None, None,8
None, -1.39, 90.3, None, None, None, None, None, -3.0, None, None,2020-02-23 10:00:00, None, None,8
None, 0.574, 87.8, 0.6, 88.0, -1.0, 0.6, -3.8, -1.0, 0.4, 0.0,2020-02-23 11:00:00, -6999.0, None,8
None, 1.336, 85.4, 1.6, 85.0, -1.0, 1.3, -3.8, -1.0, 0.0, 0.0,2020-02-23 12:00:00, -6999.0, None,8
None, 0.695, 91.7, 1.6, 92.0, -1.0, 0.7, -3.8, -1.0, 0.7, 1.0,2020-02-23 13:00:00, -6999.0, None,8
None, 1.248, 92.6, 1.6, 93.0, 0.0, 1.2, -3.8, 0.0, 0.0, 0.0,2020-02-23 14:00:00, -6999.0, None,8
None, 1.009, 94.6, 1.6, 95.0, 0.0, 1.0, -3.8, 0.0, 0.0, 0.0,2020-02-23 15:00:00, -6999.0, None,8
None, 2.363, 93.3, 2.5, 93.0, 1.0, 2.4, -3.8, 1.0, 0.0, 0.0,2020-02-23 16:00:00, -6999.0, None,8
None, 1.77, 91.8, 2.5, 92.0, 1.0, 1.8, -3.8, 1.0, 0.0, 0.0,2020-02-23 17:00:00, -6999.0, None,8
None, 0.405, 93.4, 2.5, 93.0, -1.0, 0.4, -3.8, -1.0, 0.0, 0.0,2020-02-23 18:00:00, -6999.0, None,8
None, -0.133, 94.4, 0.5, 94.0, -1.0, -0.1, -0.2, -1.0, 0.0, 0.0,2020-02-23 19:00:00, -6999.0, None,8
None, 0.242, 92.8, 0.7, 93.0, -1.0, 0.2, -0.2, -1.0, 0.0, 0.0,2020-02-23 20:00:00, -6999.0, None,8
None, -0.019, 93.2, 0.7, 93.0, -1.0, 0.0, -0.2, -1.0, 0.0, 0.0,2020-02-23 21:00:00, -6999.0, None,8
None, -0.295, 94.1, 0.7, 94.0, -1.0, -0.3, -0.4, -1.0, 0.0, 0.0,2020-02-23 22:00:00, -6999.0, None,8
None, -0.07, 94.6, 0.7, 95.0, -1.0, -0.1, -0.5, -1.0, 0.0, 0.0,2020-02-23 23:00:00, -6999.0, None,8
None, 0.187, 92.5, 0.7, 93.0, -1.0, 0.2, -0.5, -1.0, 0.0, 0.0,2020-02-24 00:00:00, -6999.0, None,8
None, 0.428, 90.4, 0.7, 90.0, -1.0, 0.4, -0.5, -1.0, 0.0, 0.0,2020-02-24 01:00:00, -6999.0, None,8
None, -0.71, 92.3, 0.7, 92.0, -2.0, -0.7, -0.7, -2.0, 0.0, 0.0,2020-02-24 02:00:00, -6999.0, None,8
None, -2.01, 94.3, 0.7, 94.0, -3.0, -2.0, -2.1, -3.0, 0.0, 0.0,2020-02-24 03:00:00, -6999.0, None,8
None, -0.719, 93.7, 0.7, 94.0, -2.0, -0.7, -2.1, -2.0, 0.0, 0.0,2020-02-24 04:00:00, -6999.0, None,8
None, -1.105, 92.4, 0.7, 92.0, -2.0, -1.1, -2.1, -2.0, 0.0, 0.0,2020-02-24 05:00:00, -6999.0, None,8
None, -0.536, 91.5, 0.7, 92.0, -2.0, -0.5, -2.1, -2.0, 0.2, 0.0,2020-02-24 06:00:00, -6999.0, None,8
None, -0.955, 93.2, -0.3, 93.0, -2.0, -1.0, -1.1, -2.0, 0.2, 0.0,2020-02-24 07:00:00, -6999.0, None,8
None, -0.513, 92.9, -0.3, 93.0, -1.0, -0.5, -1.1, -1.0, 0.1, 0.0,2020-02-24 08:00:00, -6999.0, None,8
None, 0.4, 88.1, 0.4, 88.0, -1.0, 0.4, -1.1, -1.0, 0.0, 0.0,2020-02-24 09:00:00, -6999.0, None,8
1.5, 1.552, 81.0, 1.5, 81.0, -1.0, 1.6, -1.1, -1.0, 0.0, 0.0,2020-02-24 10:00:00, -6999.0, None,8
1.1, 3.435, 61.21, 3.5, 61.0, -3.0, 3.4, -1.1, -3.0, 0.0, 0.0,2020-02-24 11:00:00, -6999.0, None,8
1.1, 4.434, 45.61, 4.4, 46.0, -6.0, 4.4, -1.1, -6.0, 0.0, 0.0,2020-02-24 12:00:00, -6999.0, None,8
0.4, 4.852, 37.72, 4.9, 38.0, -8.0, 4.9, -1.1, -8.0, 0.0, 0.0,2020-02-24 13:00:00, -6999.0, None,8
0.4, 4.39, 39.08, 4.9, 39.0, -8.0, 4.4, -1.1, -8.0, 0.0, 0.0,2020-02-24 14:00:00, -6999.0, None,8
0.4, 4.074, 39.66, 4.9, 40.0, -9.0, 4.1, -1.1, -9.0, 0.0, 0.0,2020-02-24 15:00:00, -6999.0, None,8
0.4, 3.821, 41.72, 4.9, 42.0, -8.0, 3.8, -1.1, -8.0, 0.0, 0.0,2020-02-24 16:00:00, -6999.0, None,8
0.4, 3.387, 43.59, 4.9, 44.0, -8.0, 3.4, -1.1, -8.0, 0.0, 0.0,2020-02-24 17:00:00, -6999.0, None,8
0.4, 0.747, 60.85, 4.9, 61.0, -6.0, 0.7, -1.1, -6.0, 0.0, 0.0,2020-02-24 18:00:00, -6999.0, None,8
0.4, -0.073, 67.73, 0.9, 68.0, -5.0, -0.1, -0.1, -5.0, 0.0, 0.0,2020-02-24 19:00:00, -6999.0, None,8
0.4, -1.204, 74.66, 0.9, 75.0, -5.0, -1.2, -1.1, -5.0, 0.0, 0.0,2020-02-24 20:00:00, -6999.0, None,8
0.4, -2.137, 77.01, 0.9, 77.0, -5.0, -2.1, -2.3, -5.0, 0.0, 0.0,2020-02-24 21:00:00, -6999.0, None,8
0.4, -2.346, 79.11, 0.9, 79.0, -5.0, -2.3, -2.4, -5.0, 0.0, 0.0,2020-02-24 22:00:00, -6999.0, None,8
0.4, -2.35, 80.0, 0.9, 80.0, -5.0, -2.4, -2.5, -5.0, 0.0, 0.0,2020-02-24 23:00:00, -6999.0, None,8
0.4, -2.647, 81.4, 0.9, 81.0, -5.0, -2.6, -2.7, -5.0, 0.0, 0.0,2020-02-25 00:00:00, -6999.0, None,8
0.4, -3.614, 84.3, 0.9, 84.0, -5.0, -3.6, -3.6, -5.0, 0.0, 0.0,2020-02-25 01:00:00, -6999.0, None,8
0.4, -3.496, 82.0, 0.9, 82.0, -6.0, -3.5, -3.8, -6.0, 0.0, 0.0,2020-02-25 02:00:00, -6999.0, None,8
0.4, -3.942, 85.0, 0.9, 85.0, -6.0, -3.9, -3.9, -6.0, 0.0, 0.0,2020-02-25 03:00:00, -6999.0, None,8
0.4, -4.556, 85.6, 0.9, 86.0, -6.0, -4.6, -4.5, -6.0, 0.0, 0.0,2020-02-25 04:00:00, -6999.0, None,8
0.4, -4.913, 86.6, 0.9, 87.0, -6.0, -4.9, -4.9, -6.0, 0.0, 0.0,2020-02-25 05:00:00, -6999.0, None,8
0.2, -5.498, 88.1, 0.9, 88.0, -7.0, -5.5, -5.5, -7.0, 0.0, 0.0,2020-02-25 06:00:00, -6999.0, None,8
0.0, -5.834, 87.6, -5.5, 88.0, -7.0, -5.8, -5.8, -7.0, 0.0, 0.0,2020-02-25 07:00:00, -6999.0, None,8
0.0, -5.078, 86.3, -5.1, 86.0, -7.0, -5.1, -5.9, -7.0, 0.0, 0.0,2020-02-25 08:00:00, -6999.0, None,8
0.0, -3.968, 77.42, -4.0, 77.0, -7.0, -4.0, -5.9, -7.0, 0.0, 0.0,2020-02-25 09:00:00, -6999.0, None,8
0.0, -2.187, 68.65, -2.2, 69.0, -7.0, -2.2, -5.9, -7.0, 0.0, 0.0,2020-02-25 10:00:00, -6999.0, None,8
0.0, -0.817, 55.97, -0.8, 56.0, -8.0, -0.8, -5.9, -8.0, 0.0, 0.0,2020-02-25 11:00:00, -6999.0, None,8
0.0, 0.438, 51.94, 0.5, 52.0, -8.0, 0.4, -5.9, -8.0, 0.0, 0.0,2020-02-25 12:00:00, -6999.0, None,8
0.0, 0.928, 52.07, 1.0, 52.0, -8.0, 0.9, -5.9, -8.0, 0.0, 0.0,2020-02-25 13:00:00, -6999.0, None,8
0.0, 1.805, 51.01, 1.9, 51.0, -7.0, 1.8, -5.9, -7.0, 0.0, 0.0,2020-02-25 14:00:00, -6999.0, None,8
0.0, 2.538, 49.3, 2.6, 49.0, -7.0, 2.5, -5.9, -7.0, 0.0, 0.0,2020-02-25 15:00:00, -6999.0, None,8
0.0, 2.731, 50.66, 2.7, 51.0, -7.0, 2.7, -5.9, -7.0, 0.0, 0.0,2020-02-25 16:00:00, -6999.0, None,8
0.0, 2.715, 49.47, 2.9, 49.0, -7.0, 2.7, -5.9, -7.0, 0.0, 0.0,2020-02-25 17:00:00, -6999.0, None,8
0.0, 1.56, 63.16, 2.9, 63.0, -5.0, 1.6, -5.9, -5.0, 0.0, 0.0,2020-02-25 18:00:00, -6999.0, None,8
0.0, 1.817, 57.88, 2.2, 58.0, -6.0, 1.8, 1.5, -6.0, 0.0, 0.0,2020-02-25 19:00:00, -6999.0, None,8
0.0, 1.688, 61.81, 2.2, 62.0, -5.0, 1.7, 1.5, -5.0, 0.0, 0.0,2020-02-25 20:00:00, -6999.0, None,8
0.0, 1.387, 63.52, 2.2, 64.0, -5.0, 1.4, 1.3, -5.0, 0.0, 0.0,2020-02-25 21:00:00, -6999.0, None,8
0.0, 0.447, 72.16, 2.2, 72.0, -4.0, 0.4, 0.3, -4.0, 0.0, 0.0,2020-02-25 22:00:00, -6999.0, None,8
0.0, -0.465, 75.52, 2.2, 76.0, -4.0, -0.5, -0.5, -4.0, 0.0, 0.0,2020-02-25 23:00:00, -6999.0, None,8
