wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP
273.0, 88.0, 4.4, 0.0, -7.7, 10.1, -6.0, -4.9, 162.0, 0.0, 0.6, 84.0,2022-11-26 00:00:00,48,,,,,,
274.0, 84.0, 10.1, 0.0, -7.2, 11.1, -4.9, -4.6, 273.0, 0.0, 0.6, 82.0,2022-11-26 01:00:00,48,,,,,,
292.0, 82.0, 11.1, 0.0, -7.2, 12.0, -4.6, -4.3, 274.0, 0.0, 0.6, 81.0,2022-11-26 02:00:00,48,,,,,,
294.0, 81.0, None, 0.0, -7.1, 13.0, -4.3, -4.2, 292.0, 0.0, 0.6, 82.0,2022-11-26 03:00:00,48,,,,,,
215.0, 82.0, None, 0.0, -6.8, 8.7, -4.2, -4.9, 294.0, 0.0, 0.6, 86.0,2022-11-26 04:00:00,48,,,,,,
253.0, 86.0, 8.7, 0.0, -6.9, 6.5, -4.9, -4.7, 215.0, 0.0, 0.6, 86.0,2022-11-26 05:00:00,48,,,,,,
263.0, 86.0, 6.5, 0.0, -6.7, 8.2, -4.7, -4.1, 253.0, 0.0, 0.6, 84.0,2022-11-26 06:00:00,48,,,,,,
279.0, None, None, 0.0, None, 8.5, None, -3.4, None, None, None, 81.0,2022-11-26 07:00:00,48,,,,,,
267.0, None, None, 0.0, None, 12.7, None, -2.7, None, None, None, 77.0,2022-11-26 08:00:00,48,,,,,,
267.0, None, None, 0.0, None, 12.3, None, -1.9, None, None, None, 76.0,2022-11-26 09:00:00,48,,,,,,
262.0, None, None, 0.0, None, 11.2, None, -0.9, None, None, None, 73.0,2022-11-26 10:00:00,48,,,,,,
217.0, 73.0, 11.2, 0.2, -5.1, 11.8, -0.9, -1.5, 262.0, 0.0, 0.6, 77.0,2022-11-26 11:00:00,48,,,,,,
