wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
274.0, None, None,0.0, None,2.4, None,-2.4, None, None, None,91.0,2021-10-08 00:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0, 89.0, 4.2,0.0, -3.7,3.5, -2.1,-2.4, 337.0, 0.0, 1.8,90.0,2021-10-08 01:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330.0, 91.0, 2.4,0.0, -3.7,3.5, -2.4,-2.5, 274.0, 0.0, 1.8,91.0,2021-10-08 02:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336.0, 90.0, 3.5,0.0, -3.8,2.6, -2.4,-2.8, 352.0, 0.0, 1.8,92.0,2021-10-08 03:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0, 91.0, 3.5,0.0, -3.8,5.1, -2.5,-2.8, 330.0, 0.0, 1.8,91.0,2021-10-08 04:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0, None, None,0.0, None,4.1, None,-2.7, None, None, None,91.0,2021-10-08 05:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0, None, None,0.0, None,5.0, None,-2.4, None, None, None,90.0,2021-10-08 06:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0, 91.0, 4.1,0.0, -4.0,4.6, -2.7,0.5, 357.0, 0.0, None,78.0,2021-10-08 07:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.0, None, None,0.0, None,4.6, None,4.0, None, None, None,62.0,2021-10-08 08:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0, 78.0, 4.6,0.0, -2.9,6.0, 0.5,4.9, 23.0, 0.0, 1.8,55.0,2021-10-08 09:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0, 62.0, 4.6,0.0, -2.6,7.5, 4.0,5.4, 115.0, 0.0, 1.8,56.0,2021-10-08 10:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.0, None, None,0.0, None,6.4, None,7.0, None, None, None,54.0,2021-10-08 11:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.0, 56.0, 7.5,0.0, -2.7,7.5, 5.4,7.7, 144.0, 0.0, 0.0,43.0,2021-10-08 12:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.0, 54.0, 6.4,0.0, -1.7,9.2, 7.0,8.0, 96.0, 0.0, 0.0,34.0,2021-10-08 13:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.0, 43.0, 7.5,0.0, -4.1,7.8, 7.7,8.7, 128.0, 0.0, 0.0,40.0,2021-10-08 14:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.0, 34.0, 9.2,0.0, -6.9,6.1, 8.0,8.2, 179.0, 0.0, 0.0,41.0,2021-10-08 15:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261.0, None, None,0.0, None,6.0, None,5.9, None, None, None,42.0,2021-10-08 16:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311.0, 41.0, 6.1,0.0, -4.3,5.9, 8.2,4.1, 156.0, 0.0, 0.0,47.0,2021-10-08 17:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.0, 42.0, 6.0,0.0, -6.0,6.7, 5.9,3.5, 261.0, 0.0, 0.0,53.0,2021-10-08 18:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318.0, 47.0, 5.9,0.0, -6.2,6.2, 4.1,2.0, 311.0, 0.0, 0.0,55.0,2021-10-08 19:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.0, None, None,0.0, None,6.2, None,1.3, None, None, None,53.0,2021-10-08 20:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254.0, None, None,0.0, None,7.0, None,1.3, None, None, None,48.0,2021-10-08 21:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.0, 53.0, 6.2,0.0, -7.2,5.0, 1.3,1.0, 303.0, 0.0, None,53.0,2021-10-08 22:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.0, 48.0, 7.0,0.0, -8.5,6.9, 1.3,1.5, 254.0, 0.0, None,61.0,2021-10-08 23:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.0, 53.0, 5.0,0.0, -7.5,7.0, 1.0,1.5, 297.0, 0.0, None,65.0,2021-10-09 00:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0, 61.0, 6.9,0.0, -5.2,4.1, 1.5,0.9, 273.0, 0.0, None,71.0,2021-10-09 01:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.0, 65.0, 7.0,0.0, -4.4,9.1, 1.5,1.5, 285.0, 0.0, None,60.0,2021-10-09 02:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281.0, 71.0, 4.1,0.0, -3.8,8.7, 0.9,1.4, 161.0, 0.0, None,58.0,2021-10-09 03:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237.0, 60.0, 9.1,0.0, -5.4,9.6, 1.5,1.7, 283.0, 0.0, None,59.0,2021-10-09 04:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269.0, 58.0, 8.7,0.0, -6.0,10.3, 1.4,1.2, 281.0, 0.0, None,68.0,2021-10-09 05:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204.0, 59.0, 9.6,0.0, -5.5,7.0, 1.7,0.7, 237.0, 0.0, None,73.0,2021-10-09 06:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239.0, 68.0, 10.3,0.0, -4.0,10.0, 1.2,1.4, 269.0, 0.0, None,73.0,2021-10-09 07:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0, 73.0, 7.0,0.0, -3.6,8.1, 0.7,1.8, 204.0, 0.0, None,70.0,2021-10-09 08:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.0, 73.0, 10.0,0.0, -2.9,10.2, 1.4,3.9, 239.0, 0.0, None,68.0,2021-10-09 09:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.0, 70.0, 8.1,0.0, -3.1,10.3, 1.8,4.5, 183.0, 0.0, None,69.0,2021-10-09 10:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209.0, 68.0, 10.2,0.0, -1.5,15.7, 3.9,5.4, 249.0, 0.0, 0.0,67.0,2021-10-09 11:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.0, None, None,0.0, None,13.9, None,5.9, None, None, None,67.0,2021-10-09 12:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.0, 67.0, 15.7,0.0, -0.2,17.0, 5.4,5.7, 209.0, 0.0, 0.0,67.0,2021-10-09 13:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.0, 67.0, 13.9,0.0, 0.2,16.2, 5.9,5.9, 246.0, 0.0, 0.0,64.0,2021-10-09 14:00:00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
