TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-9.954,0.6,97.3,0.0,895.55,0.0,0.0,2021-01-01 00:00:00,271.0,-10.3,1
-10.127,0.6,97.4,0.0,895.65,0.0,0.0,2021-01-01 01:00:00,278.0,-10.5,1
-8.597,0.6,96.8,0.0,895.25,0.0,0.0,2021-01-01 02:00:00,278.0,-9.0,1
-8.099,0.6,96.6,0.0,894.95,0.0,0.0,2021-01-01 03:00:00,278.0,-8.6,1
-7.64,0.6,96.6,0.0,894.35,0.0,0.0,2021-01-01 04:00:00,278.0,-8.1,1
-7.09,0.6,97.0,0.0,893.55,0.0,0.0,2021-01-01 05:00:00,278.0,-7.5,1
-4.59,0.6,97.5,0.0,892.65,0.0,1.76,2021-01-01 06:00:00,335.5,-4.9,1
-4.076,0.6,97.1,0.0,891.45,0.0,2.27,2021-01-01 07:00:00,81.4,-4.5,1
-4.016,0.6,95.8,0.0,890.75,0.0,2.27,2021-01-01 08:00:00,53.3,-4.6,1
-4.318,3.1,95.6,0.25,890.35,0.0,3.53,2021-01-01 09:00:00,59.0,-4.9,1
-4.712,14.4,98.0,0.25,889.85,0.0,3.53,2021-01-01 10:00:00,77.2,-5.0,1
-4.743,21.9,98.5,0.25,888.55,0.0,3.27,2021-01-01 11:00:00,87.0,-5.0,1
-4.957,13.1,98.7,0.0,887.35,0.0,3.53,2021-01-01 12:00:00,78.6,-5.1,1
-4.926,13.1,98.7,0.0,886.15,0.0,1.51,2021-01-01 13:00:00,73.0,-5.1,1
-4.895,14.4,98.7,0.0,885.15,0.0,0.0,2021-01-01 14:00:00,56.2,-5.1,1
-5.729,3.1,98.7,0.0,884.15,0.0,1.01,2021-01-01 15:00:00,46.3,-5.9,1
-6.515,0.6,98.5,0.0,883.45,0.0,0.76,2021-01-01 16:00:00,49.1,-6.7,1
-6.579,0.6,98.4,0.0,882.35,0.0,1.51,2021-01-01 17:00:00,70.2,-6.8,1
-7.155,0.6,98.2,0.0,881.45,0.0,2.77,2021-01-01 18:00:00,78.6,-7.4,1
-7.348,0.6,98.0,0.0,880.25,0.0,2.01,2021-01-01 19:00:00,73.0,-7.6,1
-7.575,0.6,97.7,0.0,879.15,0.0,1.26,2021-01-01 20:00:00,88.4,-7.9,1
-7.316,0.6,97.8,0.0,878.75,0.0,0.0,2021-01-01 21:00:00,8.4,-7.6,1
-7.219,0.6,97.8,0.0,878.95,0.0,0.0,2021-01-01 22:00:00,338.3,-7.5,1
-7.902,0.6,97.7,0.0,878.85,0.0,0.0,2021-01-01 23:00:00,296.2,-8.2,1
-4.865,0.6,98.0,0.0,878.65,0.0,1.01,2021-01-02 00:00:00,261.1,-5.1,1
-4.318,0.6,99.7,0.0,878.35,0.0,2.27,2021-01-02 01:00:00,174.1,-4.4,1
-0.143,0.6,100.0,0.76,878.05,0.0,5.04,2021-01-02 02:00:00,209.2,-0.1,1
1.317,0.6,95.5,2.27,878.15,0.0,8.06,2021-01-02 03:00:00,212.0,0.7,1
1.044,0.6,95.7,1.01,878.65,0.0,5.54,2021-01-02 04:00:00,203.6,0.4,1
0.218,0.6,97.4,0.0,878.85,0.0,3.02,2021-01-02 05:00:00,186.7,-0.1,1
-2.131,0.6,99.0,0.0,878.65,0.0,0.0,2021-01-02 06:00:00,182.5,-2.3,1
-3.807,0.6,100.0,0.0,878.05,0.0,0.0,2021-01-02 07:00:00,182.5,-3.8,1
-4.834,3.1,100.0,0.0,877.45,0.0,0.0,2021-01-02 08:00:00,227.4,-4.8,1
-4.257,16.9,99.9,0.0,876.95,0.0,0.0,2021-01-02 09:00:00,286.4,-4.3,1
-0.395,174.4,99.9,0.0,876.25,0.0,0.0,2021-01-02 10:00:00,301.8,-0.4,1
2.823,176.9,96.8,0.0,875.25,0.0,2.01,2021-01-02 11:00:00,209.2,2.4,1
2.477,88.1,90.6,0.25,874.75,0.0,3.78,2021-01-02 12:00:00,150.2,1.1,1
1.588,59.4,91.2,0.0,874.45,0.0,2.52,2021-01-02 13:00:00,176.9,0.3,1
