AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
,,,2019-10-15 22:00:00, None, None,42,346.0,16.0, None, None,2.0
,,,2019-10-15 23:00:00, None, None,42,346.0,16.0, None, None,2.5
,,,2019-10-16 00:00:00, None, None,42,346.0,16.0, None, None,1.6
,,,2019-10-16 01:00:00, None, None,42,346.0,16.0, None, None,1.8
,,,2019-10-16 02:00:00, None, None,42,346.0,16.0, None, None,1.3
,,,2019-10-16 03:00:00, None, None,42,346.0,16.0, None, None,0.8
,,,2019-10-16 04:00:00, None, None,42,346.0,16.0, None, None,1.0
,,,2019-10-16 05:00:00, None, None,42,346.0,16.0, None, None,0.5
,,,2019-10-16 06:00:00, None, None,42,346.0,16.0, None, None,0.6
,,,2019-10-16 07:00:00, None, None,42,346.0,16.0, None, None,0.5
,,,2019-10-16 08:00:00, None, None,42,346.0,16.0, None, None,-0.1
,,,2019-10-16 09:00:00, None, None,42,346.0,16.0, None, None,0.2
,,,2019-10-16 10:00:00, None, None,42,346.0,16.0, None, None,0.6
,,,2019-10-16 11:00:00, None, None,42,346.0,16.0, None, None,0.5
,,,2019-10-16 12:00:00, None, None,42,346.0,16.0, None, None,1.0
,,,2019-10-16 13:00:00, None, None,42,346.0,16.0, None, None,0.9
,,,2019-10-16 14:00:00, None, None,42,346.0,16.0, None, None,0.6
,,,2019-10-16 15:00:00, None, None,42,346.0,16.0, None, None,0.6
,,,2019-10-16 16:00:00, None, None,42,346.0,16.0, 161.0, None,2.5
,,,2019-10-16 17:00:00, None, None,42,346.0,15.0, None, None,2.8
,,,2019-10-16 18:00:00, None, None,42,346.0,15.0, None, None,4.8
,,,2019-10-16 19:00:00, None, None,42,345.0,15.0, None, None,6.6
,,,2019-10-16 20:00:00, None, None,42,345.0,15.0, None, None,6.5
,,,2019-10-16 21:00:00, None, None,42,345.0,14.0, None, None,5.1
,,,2019-10-16 22:00:00, None, None,42,345.0,13.0, None, None,4.1
,,,2019-10-16 23:00:00, None, None,42,345.0,11.0, None, None,3.5
,,,2019-10-17 00:00:00, None, None,42,345.0,10.0, None, None,3.5
,,,2019-10-17 01:00:00, None, None,42,346.0,9.0, None, None,3.4
,,,2019-10-17 02:00:00, None, None,42,346.0,9.0, None, None,2.9
,,,2019-10-17 03:00:00, None, None,42,346.0,8.0, None, None,3.3
,,,2019-10-17 04:00:00, None, None,42,346.0,8.0, None, None,3.2
,,,2019-10-17 05:00:00, None, None,42,346.0,8.0, None, None,2.7
,,,2019-10-17 06:00:00, None, None,42,347.0,8.0, None, None,2.0
,,,2019-10-17 07:00:00, None, None,42,347.0,8.0, None, None,2.1
,,,2019-10-17 08:00:00, None, None,42,348.0,7.0, None, None,1.9
,,,2019-10-17 09:00:00, None, None,42,348.0,7.0, None, None,1.3
,,,2019-10-17 10:00:00, None, None,42,348.0,7.0, None, None,1.6
,,,2019-10-17 11:00:00, None, None,42,349.0,6.0, None, None,1.2
,,,2019-10-17 12:00:00, None, None,42,351.0,6.0, None, None,0.1
,,,2019-10-17 13:00:00, None, None,42,352.0,7.0, None, None,0.0
,,,2019-10-17 14:00:00, None, None,42,352.0,7.0, None, None,0.0
,,,2019-10-17 15:00:00, None, None,42,352.0,7.0, None, None,-0.1
,,,2019-10-17 16:00:00, None, None,42,352.0,7.0, 157.0, None,0.1
,,,2019-10-17 17:00:00, None, None,42,352.0,7.0, None, None,0.8
,,,2019-10-17 18:00:00, None, None,42,352.0,7.0, None, None,2.6
,,,2019-10-17 19:00:00, None, None,42,352.0,7.0, None, None,3.7
,,,2019-10-17 20:00:00, None, None,42,352.0,6.0, None, None,3.2
,,,2019-10-17 21:00:00, None, None,42,352.0,6.0, None, None,3.5
,,,2019-10-17 22:00:00, None, None,42,352.0,5.0, None, None,2.7
,,,2019-10-17 23:00:00, None, None,42,352.0,5.0, None, None,2.1
,,,2019-10-18 00:00:00, None, None,42,353.0,5.0, None, None,1.5
,,,2019-10-18 01:00:00, None, None,42,353.0,5.0, None, None,1.0
,,,2019-10-18 02:00:00, None, None,42,353.0,4.0, None, None,0.7
,,,2019-10-18 03:00:00, None, None,42,353.0,4.0, None, None,0.5
,,,2019-10-18 04:00:00, None, None,42,353.0,4.0, None, None,0.8
,,,2019-10-18 05:00:00, None, None,42,353.0,4.0, None, None,1.1
,,,2019-10-18 06:00:00, None, None,42,353.0,3.0, None, None,1.0
,,,2019-10-18 07:00:00, None, None,42,354.0,3.0, None, None,0.4
,,,2019-10-18 08:00:00, None, None,42,355.0,4.0, None, None,0.0
,,,2019-10-18 09:00:00, None, None,42,357.0,5.0, None, None,-0.5
,,,2019-10-18 10:00:00, None, None,42,357.0,5.0, None, None,-0.6
,,,2019-10-18 11:00:00, None, None,42,357.0,5.0, None, None,-0.9
,,,2019-10-18 12:00:00, None, None,42,357.0,5.0, None, None,-1.2
,,,2019-10-18 13:00:00, None, None,42,357.0,5.0, None, None,-1.2
,,,2019-10-18 14:00:00, None, None,42,357.0,5.0, None, None,-1.3
,,,2019-10-18 15:00:00, None, None,42,357.0,5.0, None, None,-1.1
,,,2019-10-18 16:00:00, None, None,42,357.0,5.0, 157.0, None,-0.6
,,,2019-10-18 17:00:00, None, None,42,357.0,5.0, None, None,-0.3
,,,2019-10-18 18:00:00, None, None,42,357.0,5.0, None, None,0.2
,,,2019-10-18 19:00:00, None, None,42,358.0,5.0, None, None,1.4
,,,2019-10-18 20:00:00, None, None,42,358.0,5.0, None, None,0.5
,,,2019-10-18 21:00:00, None, None,42,357.0,5.0, None, None,0.9
,,,2019-10-18 22:00:00, None, None,42,357.0,5.0, None, None,1.1
,,,2019-10-18 23:00:00, None, None,42,357.0,5.0, None, None,0.3
,,,2019-10-19 00:00:00, None, None,42,357.0,5.0, None, None,0.4
,,,2019-10-19 01:00:00, None, None,42,358.0,5.0, None, None,0.1
,,,2019-10-19 02:00:00, None, None,42,358.0,5.0, None, None,-0.3
,,,2019-10-19 03:00:00, None, None,42,358.0,5.0, None, None,-0.4
,,,2019-10-19 04:00:00, None, None,42,358.0,5.0, None, None,-0.5
,,,2019-10-19 05:00:00, None, None,42,358.0,5.0, None, None,-0.6
,,,2019-10-19 06:00:00, None, None,42,358.0,4.0, None, None,-0.6
,,,2019-10-19 07:00:00, None, None,42,358.0,4.0, None, None,-0.7
,,,2019-10-19 08:00:00, None, None,42,359.0,5.0, None, None,-0.9
,,,2019-10-19 09:00:00, None, None,42,360.0,5.0, None, None,-1.0
,,,2019-10-19 10:00:00, None, None,42,360.0,5.0, None, None,-1.0
,,,2019-10-19 11:00:00, None, None,42,360.0,5.0, None, None,-1.4
,,,2019-10-19 12:00:00, None, None,42,360.0,5.0, None, None,-1.9
,,,2019-10-19 13:00:00, None, None,42,360.0,5.0, None, None,-2.7
,,,2019-10-19 14:00:00, None, None,42,360.0,5.0, None, None,-3.4
,,,2019-10-19 15:00:00, None, None,42,360.0,5.0, None, None,-2.4
,,,2019-10-19 16:00:00, None, None,42,360.0,5.0, 157.0, None,-2.0
,,,2019-10-19 17:00:00, None, None,42,360.0,5.0, None, None,-0.7
,,,2019-10-19 18:00:00, None, None,42,360.0,5.0, None, None,-0.2
,,,2019-10-19 19:00:00, None, None,42,360.0,5.0, None, None,1.1
,,,2019-10-19 20:00:00, None, None,42,360.0,5.0, None, None,0.6
,,,2019-10-19 21:00:00, None, None,42,360.0,5.0, None, None,0.5
,,,2019-10-19 22:00:00, None, None,42,360.0,5.0, None, None,2.3
,,,2019-10-19 23:00:00, None, None,42,360.0,5.0, None, None,1.1
,,,2019-10-20 00:00:00, None, None,42,360.0,5.0, None, None,-0.5
,,,2019-10-20 01:00:00, None, None,42,360.0,5.0, None, None,-1.6
,,,2019-10-20 02:00:00, None, None,42,360.0,5.0, None, None,-3.1
,,,2019-10-20 03:00:00, None, None,42,360.0,4.0, None, None,-3.8
,,,2019-10-20 04:00:00, None, None,42,360.0,4.0, None, None,-3.5
,,,2019-10-20 05:00:00, None, None,42,360.0,4.0, None, None,-4.6
,,,2019-10-20 06:00:00, None, None,42,360.0,4.0, None, None,-5.2
,,,2019-10-20 07:00:00, None, None,42,360.0,3.0, None, None,-5.4
,,,2019-10-20 08:00:00, None, None,42,360.0,2.0, None, None,-5.1
,,,2019-10-20 09:00:00, None, None,42,360.0,2.0, None, None,-4.7
,,,2019-10-20 10:00:00, None, None,42,360.0,2.0, None, None,-4.2
,,,2019-10-20 11:00:00, None, None,42,360.0,2.0, None, None,-3.3
,,,2019-10-20 12:00:00, None, None,42,360.0,2.0, None, None,-2.9
,,,2019-10-20 13:00:00, None, None,42,361.0,2.0, None, None,-2.6
,,,2019-10-20 14:00:00, None, None,42,361.0,2.0, None, None,-2.7
,,,2019-10-20 15:00:00, None, None,42,361.0,2.0, None, None,-2.5
,,,2019-10-20 16:00:00, None, None,42,361.0,2.0, 157.0, None,-2.2
,,,2019-10-20 17:00:00, None, None,42,361.0,2.0, None, None,-1.4
,,,2019-10-20 18:00:00, None, None,42,361.0,3.0, None, None,-0.6
,,,2019-10-20 19:00:00, None, None,42,361.0,3.0, None, None,0.3
,,,2019-10-20 20:00:00, None, None,42,361.0,3.0, None, None,0.4
,,,2019-10-20 21:00:00, None, None,42,361.0,4.0, None, None,0.0
,,,2019-10-20 22:00:00, None, None,42,361.0,4.0, None, None,-0.6
,,,2019-10-20 23:00:00, None, None,42,363.0,5.0, None, None,-0.9
,,,2019-10-21 00:00:00, None, None,42,364.0,6.0, None, None,-1.1
,,,2019-10-21 01:00:00, None, None,42,367.0,7.0, None, None,-1.4
,,,2019-10-21 02:00:00, None, None,42,370.0,9.0, None, None,-2.0
,,,2019-10-21 03:00:00, None, None,42,372.0,12.0, None, None,-2.0
,,,2019-10-21 04:00:00, None, None,42,374.0,14.0, None, None,-2.2
,,,2019-10-21 05:00:00, None, None,42,375.0,15.0, None, None,-2.2
,,,2019-10-21 06:00:00, None, None,42,375.0,15.0, None, None,-2.4
,,,2019-10-21 07:00:00, None, None,42,375.0,16.0, None, None,-2.4
,,,2019-10-21 08:00:00, None, None,42,376.0,16.0, None, None,-2.1
,,,2019-10-21 09:00:00, None, None,42,375.0,16.0, None, None,-2.0
,,,2019-10-21 10:00:00, None, None,42,376.0,16.0, None, None,-1.9
,,,2019-10-21 11:00:00, None, None,42,375.0,16.0, None, None,-1.8
,,,2019-10-21 12:00:00, None, None,42,375.0,16.0, None, None,-1.8
,,,2019-10-21 13:00:00, None, None,42,375.0,16.0, None, None,-1.8
,,,2019-10-21 14:00:00, None, None,42,375.0,16.0, None, None,-1.8
,,,2019-10-21 15:00:00, None, None,42,375.0,16.0, None, None,-1.8
,,,2019-10-21 16:00:00, None, None,42,376.0,16.0, 161.0, None,-1.5
,,,2019-10-21 17:00:00, None, None,42,376.0,17.0, None, None,-1.4
,,,2019-10-21 18:00:00, None, None,42,377.0,18.0, None, None,-1.3
,,,2019-10-21 19:00:00, None, None,42,379.0,19.0, None, None,-0.7
,,,2019-10-21 20:00:00, None, None,42,380.0,21.0, None, None,-1.1
,,,2019-10-21 21:00:00, None, None,42,381.0,22.0, None, None,-1.1
,,,2019-10-21 22:00:00, None, None,42,381.0,22.0, None, None,-1.1
,,,2019-10-21 23:00:00, None, None,42,382.0,22.0, None, None,-0.9
