AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
-23.2, None,2022-10-22 23:00:00, None, None,43
-23.2, None,2022-10-22 23:15:00, None, None,43
-23.2, None,2022-10-22 23:30:00, None, None,43
-23.2, None,2022-10-22 23:45:00, None, None,43
-23.2, 4.7,2022-10-23 00:00:00, 1.8, 8.8,43
5.3, None,2022-10-23 00:15:00, None, None,43
5.1, None,2022-10-23 00:30:00, None, None,43
-24.4, None,2022-10-23 00:45:00, None, None,43
-24.0, None,2022-10-23 01:00:00, None, None,43
-23.8, None,2022-10-23 01:15:00, None, None,43
-23.7, None,2022-10-23 01:30:00, None, None,43
-23.5, None,2022-10-23 01:45:00, None, None,43
-23.5, None,2022-10-23 02:00:00, None, None,43
-23.4, None,2022-10-23 02:15:00, None, None,43
-23.4, None,2022-10-23 02:30:00, None, None,43
-23.3, None,2022-10-23 02:45:00, None, None,43
-23.3, None,2022-10-23 03:00:00, None, None,43
-23.3, None,2022-10-23 03:15:00, None, None,43
-23.3, None,2022-10-23 03:30:00, None, None,43
-23.3, None,2022-10-23 03:45:00, None, None,43
-23.2, None,2022-10-23 04:00:00, None, None,43
-23.2, None,2022-10-23 04:15:00, None, None,43
-23.2, None,2022-10-23 04:30:00, None, None,43
-23.2, None,2022-10-23 04:45:00, None, None,43
-23.2, None,2022-10-23 05:00:00, None, None,43
-23.2, None,2022-10-23 05:15:00, None, None,43
-23.2, None,2022-10-23 05:30:00, None, None,43
-23.2, None,2022-10-23 05:45:00, None, None,43
-23.2, None,2022-10-23 06:00:00, None, None,43
4.1, None,2022-10-23 06:15:00, None, None,43
4.1, None,2022-10-23 06:30:00, None, None,43
-24.4, None,2022-10-23 06:45:00, None, None,43
-24.0, None,2022-10-23 07:00:00, None, None,43
-23.8, None,2022-10-23 07:15:00, None, None,43
-23.6, None,2022-10-23 07:30:00, None, None,43
-23.5, None,2022-10-23 07:45:00, None, None,43
-23.4, None,2022-10-23 08:00:00, None, None,43
-23.4, None,2022-10-23 08:15:00, None, None,43
-23.3, None,2022-10-23 08:30:00, None, None,43
-23.3, None,2022-10-23 08:45:00, None, None,43
-23.3, None,2022-10-23 09:00:00, None, None,43
-23.3, None,2022-10-23 09:15:00, None, None,43
-23.2, None,2022-10-23 09:30:00, None, None,43
-23.2, None,2022-10-23 09:45:00, None, None,43
-23.2, None,2022-10-23 10:00:00, None, None,43
-23.2, None,2022-10-23 10:15:00, None, None,43
-23.2, None,2022-10-23 10:30:00, None, None,43
-23.2, None,2022-10-23 10:45:00, None, None,43
-23.2, None,2022-10-23 11:00:00, None, None,43
-23.2, None,2022-10-23 11:15:00, None, None,43
-23.2, None,2022-10-23 11:30:00, None, None,43
-23.2, None,2022-10-23 11:45:00, None, None,43
-23.2, None,2022-10-23 12:00:00, None, None,43
7.4, None,2022-10-23 12:15:00, None, None,43
7.7, None,2022-10-23 12:30:00, None, None,43
-24.4, None,2022-10-23 12:45:00, None, None,43
-24.0, None,2022-10-23 13:00:00, None, None,43
-23.8, None,2022-10-23 13:15:00, None, None,43
-23.6, None,2022-10-23 13:30:00, None, None,43
-23.5, None,2022-10-23 13:45:00, None, None,43
-23.4, None,2022-10-23 14:00:00, None, None,43
-23.4, None,2022-10-23 14:15:00, None, None,43
-23.4, None,2022-10-23 14:30:00, None, None,43
-23.3, None,2022-10-23 14:45:00, None, None,43
-23.3, None,2022-10-23 15:00:00, None, None,43
-23.3, None,2022-10-23 15:15:00, None, None,43
-23.3, None,2022-10-23 15:30:00, None, None,43
-23.3, None,2022-10-23 15:45:00, None, None,43
-23.3, None,2022-10-23 16:00:00, None, None,43
-23.3, None,2022-10-23 16:15:00, None, None,43
-23.3, None,2022-10-23 16:30:00, None, None,43
-23.3, None,2022-10-23 16:45:00, None, None,43
-23.2, None,2022-10-23 17:00:00, None, None,43
-23.2, None,2022-10-23 17:15:00, None, None,43
-23.3, None,2022-10-23 17:30:00, None, None,43
-23.2, None,2022-10-23 17:45:00, None, None,43
-23.2, None,2022-10-23 18:00:00, None, None,43
6.3, None,2022-10-23 18:15:00, None, None,43
6.3, None,2022-10-23 18:30:00, None, None,43
-24.5, None,2022-10-23 18:45:00, None, None,43
-24.1, None,2022-10-23 19:00:00, None, None,43
-23.9, None,2022-10-23 19:15:00, None, None,43
-23.7, None,2022-10-23 19:30:00, None, None,43
-23.6, None,2022-10-23 19:45:00, None, None,43
-23.6, None,2022-10-23 20:00:00, None, None,43
-23.5, None,2022-10-23 20:15:00, None, None,43
-23.5, None,2022-10-23 20:30:00, None, None,43
-23.5, None,2022-10-23 20:45:00, None, None,43
-23.5, None,2022-10-23 21:00:00, None, None,43
-23.5, None,2022-10-23 21:15:00, None, None,43
-23.4, None,2022-10-23 21:30:00, None, None,43
-23.4, None,2022-10-23 21:45:00, None, None,43
-23.4, None,2022-10-23 22:00:00, None, None,43
-23.4, None,2022-10-23 22:15:00, None, None,43
-23.4, None,2022-10-23 22:30:00, None, None,43
-23.4, None,2022-10-23 22:45:00, None, None,43
-23.4, None,2022-10-23 23:00:00, None, None,43
-23.4, None,2022-10-23 23:15:00, None, None,43
-23.4, None,2022-10-23 23:30:00, None, None,43
-23.4, None,2022-10-23 23:45:00, None, None,43
-23.4, 15.1,2022-10-24 00:00:00, 3.2, 7.1,43
5.1, None,2022-10-24 00:15:00, None, None,43
5.1, None,2022-10-24 00:30:00, None, None,43
-24.6, None,2022-10-24 00:45:00, None, None,43
-24.2, None,2022-10-24 01:00:00, None, None,43
-23.9, None,2022-10-24 01:15:00, None, None,43
-23.8, None,2022-10-24 01:30:00, None, None,43
-23.7, None,2022-10-24 01:45:00, None, None,43
-23.6, None,2022-10-24 02:00:00, None, None,43
-23.5, None,2022-10-24 02:15:00, None, None,43
-23.5, None,2022-10-24 02:30:00, None, None,43
-23.5, None,2022-10-24 02:45:00, None, None,43
-23.5, None,2022-10-24 03:00:00, None, None,43
-23.4, None,2022-10-24 03:15:00, None, None,43
-23.4, None,2022-10-24 03:30:00, None, None,43
-23.4, None,2022-10-24 03:45:00, None, None,43
-23.4, None,2022-10-24 04:00:00, None, None,43
-23.4, None,2022-10-24 04:15:00, None, None,43
-23.4, None,2022-10-24 04:30:00, None, None,43
-23.4, None,2022-10-24 04:45:00, None, None,43
-23.4, None,2022-10-24 05:00:00, None, None,43
-23.4, None,2022-10-24 05:15:00, None, None,43
-23.4, None,2022-10-24 05:30:00, None, None,43
-23.4, None,2022-10-24 05:45:00, None, None,43
-23.4, None,2022-10-24 06:00:00, None, None,43
4.9, None,2022-10-24 06:15:00, None, None,43
5.0, None,2022-10-24 06:30:00, None, None,43
-24.6, None,2022-10-24 06:45:00, None, None,43
-24.2, None,2022-10-24 07:00:00, None, None,43
-23.9, None,2022-10-24 07:15:00, None, None,43
-23.8, None,2022-10-24 07:30:00, None, None,43
-23.7, None,2022-10-24 07:45:00, None, None,43
-23.6, None,2022-10-24 08:00:00, None, None,43
-23.6, None,2022-10-24 08:15:00, None, None,43
-23.5, None,2022-10-24 08:30:00, None, None,43
-23.5, None,2022-10-24 08:45:00, None, None,43
-23.5, None,2022-10-24 09:00:00, None, None,43
-23.5, None,2022-10-24 09:15:00, None, None,43
-23.4, None,2022-10-24 09:30:00, None, None,43
-23.4, None,2022-10-24 09:45:00, None, None,43
-23.4, None,2022-10-24 10:00:00, None, None,43
-23.4, None,2022-10-24 10:15:00, None, None,43
-23.4, None,2022-10-24 10:30:00, None, None,43
-23.4, None,2022-10-24 10:45:00, None, None,43
-23.4, None,2022-10-24 11:00:00, None, None,43
-23.4, None,2022-10-24 11:15:00, None, None,43
-23.4, None,2022-10-24 11:30:00, None, None,43
-23.4, None,2022-10-24 11:45:00, None, None,43
-23.3, None,2022-10-24 12:00:00, None, None,43
7.1, None,2022-10-24 12:15:00, None, None,43
7.1, None,2022-10-24 12:30:00, None, None,43
-24.5, None,2022-10-24 12:45:00, None, None,43
-24.1, None,2022-10-24 13:00:00, None, None,43
-23.9, None,2022-10-24 13:15:00, None, None,43
-23.7, None,2022-10-24 13:30:00, None, None,43
-23.6, None,2022-10-24 13:45:00, None, None,43
-23.5, None,2022-10-24 14:00:00, None, None,43
-23.5, None,2022-10-24 14:15:00, None, None,43
-23.5, None,2022-10-24 14:30:00, None, None,43
-23.4, None,2022-10-24 14:45:00, None, None,43
-23.4, None,2022-10-24 15:00:00, None, None,43
-23.4, None,2022-10-24 15:15:00, None, None,43
-23.4, None,2022-10-24 15:30:00, None, None,43
-23.4, None,2022-10-24 15:45:00, None, None,43
-23.4, None,2022-10-24 16:00:00, None, None,43
-23.4, None,2022-10-24 16:15:00, None, None,43
-23.4, None,2022-10-24 16:30:00, None, None,43
-23.3, None,2022-10-24 16:45:00, None, None,43
-23.3, None,2022-10-24 17:00:00, None, None,43
-23.3, None,2022-10-24 17:15:00, None, None,43
-23.3, None,2022-10-24 17:30:00, None, None,43
-23.3, None,2022-10-24 17:45:00, None, None,43
-23.3, None,2022-10-24 18:00:00, None, None,43
7.0, None,2022-10-24 18:15:00, None, None,43
6.9, None,2022-10-24 18:30:00, None, None,43
-24.5, None,2022-10-24 18:45:00, None, None,43
-24.1, None,2022-10-24 19:00:00, None, None,43
-23.8, None,2022-10-24 19:15:00, None, None,43
-23.7, None,2022-10-24 19:30:00, None, None,43
-23.6, None,2022-10-24 19:45:00, None, None,43
-23.5, None,2022-10-24 20:00:00, None, None,43
-23.5, None,2022-10-24 20:15:00, None, None,43
-23.4, None,2022-10-24 20:30:00, None, None,43
-23.4, None,2022-10-24 20:45:00, None, None,43
-23.4, None,2022-10-24 21:00:00, None, None,43
-23.4, None,2022-10-24 21:15:00, None, None,43
-23.4, None,2022-10-24 21:30:00, None, None,43
-23.3, None,2022-10-24 21:45:00, None, None,43
-23.3, None,2022-10-24 22:00:00, None, None,43
-23.3, None,2022-10-24 22:15:00, None, None,43
-23.3, None,2022-10-24 22:30:00, None, None,43
-23.3, None,2022-10-24 22:45:00, None, None,43
-23.3, None,2022-10-24 23:00:00, None, None,43
-23.3, None,2022-10-24 23:15:00, None, None,43
-23.3, None,2022-10-24 23:30:00, None, None,43
-23.3, None,2022-10-24 23:45:00, None, None,43
-23.3, 27.0,2022-10-25 00:00:00, 3.3, 5.8,43
5.8, None,2022-10-25 00:15:00, None, None,43
5.7, None,2022-10-25 00:30:00, None, None,43
-24.5, None,2022-10-25 00:45:00, None, None,43
-24.1, None,2022-10-25 01:00:00, None, None,43
-23.8, None,2022-10-25 01:15:00, None, None,43
-23.7, None,2022-10-25 01:30:00, None, None,43
-23.6, None,2022-10-25 01:45:00, None, None,43
-23.5, None,2022-10-25 02:00:00, None, None,43
-23.5, None,2022-10-25 02:15:00, None, None,43
-23.4, None,2022-10-25 02:30:00, None, None,43
-23.4, None,2022-10-25 02:45:00, None, None,43
-23.4, None,2022-10-25 03:00:00, None, None,43
-23.4, None,2022-10-25 03:15:00, None, None,43
-23.4, None,2022-10-25 03:30:00, None, None,43
-23.4, None,2022-10-25 03:45:00, None, None,43
-23.4, None,2022-10-25 04:00:00, None, None,43
-23.4, None,2022-10-25 04:15:00, None, None,43
-23.4, None,2022-10-25 04:30:00, None, None,43
-23.3, None,2022-10-25 04:45:00, None, None,43
-23.3, None,2022-10-25 05:00:00, None, None,43
-23.3, None,2022-10-25 05:15:00, None, None,43
-23.3, None,2022-10-25 05:30:00, None, None,43
-23.3, None,2022-10-25 05:45:00, None, None,43
-23.3, None,2022-10-25 06:00:00, None, None,43
-38.1, None,2022-10-25 06:15:00, None, None,43
-25.5, None,2022-10-25 06:30:00, None, None,43
-24.5, None,2022-10-25 06:45:00, None, None,43
-24.1, None,2022-10-25 07:00:00, None, None,43
-23.9, None,2022-10-25 07:15:00, None, None,43
-23.7, None,2022-10-25 07:30:00, None, None,43
-23.6, None,2022-10-25 07:45:00, None, None,43
-23.5, None,2022-10-25 08:00:00, None, None,43
-23.5, None,2022-10-25 08:15:00, None, None,43
-23.5, None,2022-10-25 08:30:00, None, None,43
-23.4, None,2022-10-25 08:45:00, None, None,43
-23.4, None,2022-10-25 09:00:00, None, None,43
-23.4, None,2022-10-25 09:15:00, None, None,43
-23.4, None,2022-10-25 09:30:00, None, None,43
-23.4, None,2022-10-25 09:45:00, None, None,43
-23.4, None,2022-10-25 10:00:00, None, None,43
-23.4, None,2022-10-25 10:15:00, None, None,43
-23.4, None,2022-10-25 10:30:00, None, None,43
-23.3, None,2022-10-25 10:45:00, None, None,43
-23.3, None,2022-10-25 11:00:00, None, None,43
-23.3, None,2022-10-25 11:15:00, None, None,43
-23.3, None,2022-10-25 11:30:00, None, None,43
-23.3, None,2022-10-25 11:45:00, None, None,43
-23.3, None,2022-10-25 12:00:00, None, None,43
-38.3, None,2022-10-25 12:15:00, None, None,43
5.4, None,2022-10-25 12:30:00, None, None,43
-24.5, None,2022-10-25 12:45:00, None, None,43
-24.0, None,2022-10-25 13:00:00, None, None,43
-23.8, None,2022-10-25 13:15:00, None, None,43
-23.6, None,2022-10-25 13:30:00, None, None,43
-23.5, None,2022-10-25 13:45:00, None, None,43
-23.5, None,2022-10-25 14:00:00, None, None,43
-23.4, None,2022-10-25 14:15:00, None, None,43
-23.4, None,2022-10-25 14:30:00, None, None,43
-23.4, None,2022-10-25 14:45:00, None, None,43
-23.3, None,2022-10-25 15:00:00, None, None,43
-23.3, None,2022-10-25 15:15:00, None, None,43
-23.3, None,2022-10-25 15:30:00, None, None,43
-23.3, None,2022-10-25 15:45:00, None, None,43
-23.3, None,2022-10-25 16:00:00, None, None,43
-23.3, None,2022-10-25 16:15:00, None, None,43
-23.3, None,2022-10-25 16:30:00, None, None,43
-23.3, None,2022-10-25 16:45:00, None, None,43
-23.3, None,2022-10-25 17:00:00, None, None,43
-23.3, None,2022-10-25 17:15:00, None, None,43
-23.3, None,2022-10-25 17:30:00, None, None,43
-23.3, None,2022-10-25 17:45:00, None, None,43
-23.2, None,2022-10-25 18:00:00, None, None,43
5.0, None,2022-10-25 18:15:00, None, None,43
5.0, None,2022-10-25 18:30:00, None, None,43
-24.5, None,2022-10-25 18:45:00, None, None,43
-24.0, None,2022-10-25 19:00:00, None, None,43
-23.8, None,2022-10-25 19:15:00, None, None,43
-23.6, None,2022-10-25 19:30:00, None, None,43
-23.5, None,2022-10-25 19:45:00, None, None,43
-23.5, None,2022-10-25 20:00:00, None, None,43
-23.4, None,2022-10-25 20:15:00, None, None,43
-23.4, None,2022-10-25 20:30:00, None, None,43
-23.4, None,2022-10-25 20:45:00, None, None,43
-23.4, None,2022-10-25 21:00:00, None, None,43
-23.4, None,2022-10-25 21:15:00, None, None,43
-23.4, None,2022-10-25 21:30:00, None, None,43
-23.3, None,2022-10-25 21:45:00, None, None,43
-23.3, None,2022-10-25 22:00:00, None, None,43
-23.3, None,2022-10-25 22:15:00, None, None,43
-23.4, None,2022-10-25 22:30:00, None, None,43
-23.4, None,2022-10-25 22:45:00, None, None,43
-23.4, None,2022-10-25 23:00:00, None, None,43
-23.1, None,2022-10-25 23:15:00, None, None,43
-21.8, None,2022-10-25 23:30:00, None, None,43
-19.7, None,2022-10-25 23:45:00, None, None,43
-17.7, 9.2,2022-10-26 00:00:00, 3.7, 6.4,43
4.8, None,2022-10-26 00:15:00, None, None,43
4.8, None,2022-10-26 00:30:00, None, None,43
-15.8, None,2022-10-26 00:45:00, None, None,43
-14.6, None,2022-10-26 01:00:00, None, None,43
-13.9, None,2022-10-26 01:15:00, None, None,43
-13.5, None,2022-10-26 01:30:00, None, None,43
-13.2, None,2022-10-26 01:45:00, None, None,43
-13.0, None,2022-10-26 02:00:00, None, None,43
-12.8, None,2022-10-26 02:15:00, None, None,43
-12.7, None,2022-10-26 02:30:00, None, None,43
-12.6, None,2022-10-26 02:45:00, None, None,43
-12.5, None,2022-10-26 03:00:00, None, None,43
-12.4, None,2022-10-26 03:15:00, None, None,43
-12.4, None,2022-10-26 03:30:00, None, None,43
-12.4, None,2022-10-26 03:45:00, None, None,43
-12.3, None,2022-10-26 04:00:00, None, None,43
-12.3, None,2022-10-26 04:15:00, None, None,43
-12.3, None,2022-10-26 04:30:00, None, None,43
-12.3, None,2022-10-26 04:45:00, None, None,43
-12.4, None,2022-10-26 05:00:00, None, None,43
-12.4, None,2022-10-26 05:15:00, None, None,43
-12.5, None,2022-10-26 05:30:00, None, None,43
-12.5, None,2022-10-26 05:45:00, None, None,43
-12.5, None,2022-10-26 06:00:00, None, None,43
4.4, None,2022-10-26 06:15:00, None, None,43
4.4, None,2022-10-26 06:30:00, None, None,43
-14.0, None,2022-10-26 06:45:00, None, None,43
-13.4, None,2022-10-26 07:00:00, None, None,43
-13.1, None,2022-10-26 07:15:00, None, None,43
-13.0, None,2022-10-26 07:30:00, None, None,43
-12.9, None,2022-10-26 07:45:00, None, None,43
-12.9, None,2022-10-26 08:00:00, None, None,43
-13.0, None,2022-10-26 08:15:00, None, None,43
-13.0, None,2022-10-26 08:30:00, None, None,43
-13.1, None,2022-10-26 08:45:00, None, None,43
-13.1, None,2022-10-26 09:00:00, None, None,43
-13.2, None,2022-10-26 09:15:00, None, None,43
-13.3, None,2022-10-26 09:30:00, None, None,43
-13.3, None,2022-10-26 09:45:00, None, None,43
-13.4, None,2022-10-26 10:00:00, None, None,43
-13.5, None,2022-10-26 10:15:00, None, None,43
-13.6, None,2022-10-26 10:30:00, None, None,43
-13.7, None,2022-10-26 10:45:00, None, None,43
-13.8, None,2022-10-26 11:00:00, None, None,43
-13.9, None,2022-10-26 11:15:00, None, None,43
-13.9, None,2022-10-26 11:30:00, None, None,43
-14.0, None,2022-10-26 11:45:00, None, None,43
-14.1, None,2022-10-26 12:00:00, None, None,43
5.5, None,2022-10-26 12:15:00, None, None,43
5.1, None,2022-10-26 12:30:00, None, None,43
-15.1, None,2022-10-26 12:45:00, None, None,43
-14.7, None,2022-10-26 13:00:00, None, None,43
-14.5, None,2022-10-26 13:15:00, None, None,43
-14.5, None,2022-10-26 13:30:00, None, None,43
-14.5, None,2022-10-26 13:45:00, None, None,43
-14.6, None,2022-10-26 14:00:00, None, None,43
-14.6, None,2022-10-26 14:15:00, None, None,43
-14.7, None,2022-10-26 14:30:00, None, None,43
-14.8, None,2022-10-26 14:45:00, None, None,43
-14.9, None,2022-10-26 15:00:00, None, None,43
-14.9, None,2022-10-26 15:15:00, None, None,43
-15.0, None,2022-10-26 15:30:00, None, None,43
-15.1, None,2022-10-26 15:45:00, None, None,43
-15.2, None,2022-10-26 16:00:00, None, None,43
-15.2, None,2022-10-26 16:15:00, None, None,43
-15.3, None,2022-10-26 16:30:00, None, None,43
-15.4, None,2022-10-26 16:45:00, None, None,43
-15.5, None,2022-10-26 17:00:00, None, None,43
-15.5, None,2022-10-26 17:15:00, None, None,43
-15.6, None,2022-10-26 17:30:00, None, None,43
-15.7, None,2022-10-26 17:45:00, None, None,43
-15.8, None,2022-10-26 18:00:00, None, None,43
4.7, None,2022-10-26 18:15:00, None, None,43
4.7, None,2022-10-26 18:30:00, None, None,43
-16.5, None,2022-10-26 18:45:00, None, None,43
-16.2, None,2022-10-26 19:00:00, None, None,43
-16.1, None,2022-10-26 19:15:00, None, None,43
-16.1, None,2022-10-26 19:30:00, None, None,43
-16.1, None,2022-10-26 19:45:00, None, None,43
-16.2, None,2022-10-26 20:00:00, None, None,43
-16.2, None,2022-10-26 20:15:00, None, None,43
-16.2, None,2022-10-26 20:30:00, None, None,43
-16.3, None,2022-10-26 20:45:00, None, None,43
-16.4, None,2022-10-26 21:00:00, None, None,43
-16.4, None,2022-10-26 21:15:00, None, None,43
-16.5, None,2022-10-26 21:30:00, None, None,43
-16.5, None,2022-10-26 21:45:00, None, None,43
-16.6, None,2022-10-26 22:00:00, None, None,43
-16.7, None,2022-10-26 22:15:00, None, None,43
-16.8, None,2022-10-26 22:30:00, None, None,43
-16.8, None,2022-10-26 22:45:00, None, None,43
-16.9, None,2022-10-26 23:00:00, None, None,43
-16.9, None,2022-10-26 23:15:00, None, None,43
-17.0, None,2022-10-26 23:30:00, None, None,43
-17.0, None,2022-10-26 23:45:00, None, None,43
-17.1, 88.3,2022-10-27 00:00:00, 3.8, 8.3,43
5.3, None,2022-10-27 00:15:00, None, None,43
5.4, None,2022-10-27 00:30:00, None, None,43
-17.5, None,2022-10-27 00:45:00, None, None,43
-17.3, None,2022-10-27 01:00:00, None, None,43
-17.3, None,2022-10-27 01:15:00, None, None,43
-17.3, None,2022-10-27 01:30:00, None, None,43
-17.3, None,2022-10-27 01:45:00, None, None,43
-17.3, None,2022-10-27 02:00:00, None, None,43
-17.3, None,2022-10-27 02:15:00, None, None,43
-17.4, None,2022-10-27 02:30:00, None, None,43
-17.4, None,2022-10-27 02:45:00, None, None,43
-17.5, None,2022-10-27 03:00:00, None, None,43
-17.5, None,2022-10-27 03:15:00, None, None,43
-17.5, None,2022-10-27 03:30:00, None, None,43
-17.6, None,2022-10-27 03:45:00, None, None,43
-17.6, None,2022-10-27 04:00:00, None, None,43
-17.6, None,2022-10-27 04:15:00, None, None,43
-17.7, None,2022-10-27 04:30:00, None, None,43
-17.7, None,2022-10-27 04:45:00, None, None,43
-17.7, None,2022-10-27 05:00:00, None, None,43
-17.7, None,2022-10-27 05:15:00, None, None,43
-17.7, None,2022-10-27 05:30:00, None, None,43
-17.7, None,2022-10-27 05:45:00, None, None,43
-17.6, None,2022-10-27 06:00:00, None, None,43
7.2, None,2022-10-27 06:15:00, None, None,43
7.2, None,2022-10-27 06:30:00, None, None,43
-17.6, None,2022-10-27 06:45:00, None, None,43
-17.4, None,2022-10-27 07:00:00, None, None,43
-17.3, None,2022-10-27 07:15:00, None, None,43
-17.1, None,2022-10-27 07:30:00, None, None,43
-16.9, None,2022-10-27 07:45:00, None, None,43
-16.6, None,2022-10-27 08:00:00, None, None,43
-16.2, None,2022-10-27 08:15:00, None, None,43
-15.8, None,2022-10-27 08:30:00, None, None,43
-15.6, None,2022-10-27 08:45:00, None, None,43
-15.5, None,2022-10-27 09:00:00, None, None,43
-15.5, None,2022-10-27 09:15:00, None, None,43
-15.6, None,2022-10-27 09:30:00, None, None,43
-15.8, None,2022-10-27 09:45:00, None, None,43
-16.0, None,2022-10-27 10:00:00, None, None,43
-16.2, None,2022-10-27 10:15:00, None, None,43
-16.3, None,2022-10-27 10:30:00, None, None,43
-16.5, None,2022-10-27 10:45:00, None, None,43
-16.6, None,2022-10-27 11:00:00, None, None,43
-16.7, None,2022-10-27 11:15:00, None, None,43
-16.8, None,2022-10-27 11:30:00, None, None,43
-16.9, None,2022-10-27 11:45:00, None, None,43
-17.1, None,2022-10-27 12:00:00, None, None,43
8.0, None,2022-10-27 12:15:00, None, None,43
7.9, None,2022-10-27 12:30:00, None, None,43
-18.0, None,2022-10-27 12:45:00, None, None,43
-18.0, None,2022-10-27 13:00:00, None, None,43
-18.1, None,2022-10-27 13:15:00, None, None,43
