pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None, None,1827.0, None, None, None, None,2017-10-01 00:00:00,5.0, None, 2.0, None,40
None, None,1828.0, None, None, None, None,2017-10-01 01:00:00,4.2, None, 2.0, None,40
None, None,1828.0, None, None, None, None,2017-10-01 02:00:00,4.1, None, 2.0, None,40
None, None,1829.0, None, None, None, None,2017-10-01 03:00:00,3.6, None, 2.0, None,40
None, None,1829.0, None, None, None, None,2017-10-01 04:00:00,3.2, None, 2.0, None,40
None, None,1829.0, None, None, None, None,2017-10-01 05:00:00,2.7, None, 2.0, None,40
None, None,1829.0, None, None, None, None,2017-10-01 06:00:00,2.2, None, 2.0, None,40
None, None,1829.0, None, None, None, None,2017-10-01 07:00:00,1.9, None, 2.0, None,40
None, None,1829.0, None, None, None, None,2017-10-01 08:00:00,2.0, None, 2.0, None,40
None, None,1830.0, None, None, None, None,2017-10-01 09:00:00,2.0, None, 2.0, None,40
None, None,1830.0, None, None, None, None,2017-10-01 10:00:00,2.5, None, 2.0, None,40
None, None,1830.0, None, None, None, None,2017-10-01 11:00:00,2.6, None, 2.0, None,40
None, None,1830.0, None, None, None, None,2017-10-01 12:00:00,2.6, None, 2.0, None,40
None, None,1830.0, None, None, None, None,2017-10-01 13:00:00,2.5, None, 2.0, None,40
None, None,1830.0, None, None, None, None,2017-10-01 14:00:00,2.4, None, 2.0, None,40
None, None,1830.0, None, None, None, None,2017-10-01 15:00:00,2.6, None, 2.0, None,40
None, None,1830.0, None, None, None, None,2017-10-01 16:00:00,2.6, None, 2.0, None,40
None, None,1830.0, None, None, None, None,2017-10-01 17:00:00,3.3, None, 1.0, None,40
None, None,1829.0, None, None, None, None,2017-10-01 18:00:00,4.7, None, 1.0, None,40
None, None,1829.0, None, None, None, None,2017-10-01 19:00:00,4.7, None, 1.0, None,40
None, None,1829.0, None, None, None, None,2017-10-01 20:00:00,4.4, None, 2.0, None,40
None, None,1829.0, None, None, None, None,2017-10-01 21:00:00,5.9, None, 1.0, None,40
None, None,1830.0, None, None, None, None,2017-10-01 22:00:00,4.9, None, 2.0, None,40
None, None,1831.0, None, None, None, None,2017-10-01 23:00:00,4.6, None, 2.0, None,40
None, None,1831.0, None, None, None, None,2017-10-02 00:00:00,4.2, None, 2.0, None,40
None, None,1831.0, None, None, None, None,2017-10-02 01:00:00,2.9, None, 2.0, None,40
None, None,1832.0, None, None, None, None,2017-10-02 02:00:00,1.9, None, 2.0, None,40
None, None,1832.0, None, None, None, None,2017-10-02 03:00:00,2.1, None, 2.0, None,40
None, None,1832.0, None, None, None, None,2017-10-02 04:00:00,2.1, None, 2.0, None,40
None, None,1832.0, None, None, None, None,2017-10-02 05:00:00,2.0, None, 2.0, None,40
None, None,1832.0, None, None, None, None,2017-10-02 06:00:00,2.1, None, 2.0, None,40
None, None,1832.0, None, None, None, None,2017-10-02 07:00:00,2.3, None, 2.0, None,40
None, None,1832.0, None, None, None, None,2017-10-02 08:00:00,2.4, None, 2.0, None,40
None, None,1832.0, None, None, None, None,2017-10-02 09:00:00,2.6, None, 1.0, None,40
None, None,1832.0, None, None, None, None,2017-10-02 10:00:00,1.7, None, 2.0, None,40
None, None,1832.0, None, None, None, None,2017-10-02 11:00:00,2.0, None, 2.0, None,40
None, None,1832.0, None, None, None, None,2017-10-02 12:00:00,2.2, None, 1.0, None,40
None, None,1832.0, None, None, None, None,2017-10-02 13:00:00,2.2, None, 1.0, None,40
None, None,1832.0, None, None, None, None,2017-10-02 14:00:00,1.9, None, 1.0, None,40
None, None,1832.0, None, None, None, None,2017-10-02 15:00:00,3.0, None, 1.0, None,40
None, None,1832.0, None, None, None, None,2017-10-02 16:00:00,3.9, None, 2.0, None,40
None, None,1831.0, None, None, None, None,2017-10-02 17:00:00,5.3, None, 1.0, None,40
None, None,1831.0, None, None, None, None,2017-10-02 18:00:00,4.9, None, 2.0, None,40
None, None,1830.0, None, None, None, None,2017-10-02 19:00:00,7.2, None, 1.0, None,40
None, None,1829.0, None, None, None, None,2017-10-02 20:00:00,8.0, None, 0.0, None,40
None, None,1828.0, None, None, None, None,2017-10-02 21:00:00,9.1, None, 0.0, None,40
None, None,1827.0, None, None, None, None,2017-10-02 22:00:00,9.8, None, 0.0, None,40
None, None,1829.0, None, None, None, None,2017-10-02 23:00:00,5.9, None, 2.0, None,40
None, None,1830.0, None, None, None, None,2017-10-03 00:00:00,5.4, None, 1.0, None,40
None, None,1830.0, None, None, None, None,2017-10-03 01:00:00,4.2, None, 2.0, None,40
None, None,1831.0, None, None, None, None,2017-10-03 02:00:00,3.8, None, 2.0, None,40
None, None,1831.0, None, None, None, None,2017-10-03 03:00:00,3.5, None, 2.0, None,40
None, None,1831.0, None, None, None, None,2017-10-03 04:00:00,3.0, None, 2.0, None,40
None, None,1831.0, None, None, None, None,2017-10-03 05:00:00,2.2, None, 2.0, None,40
None, None,1832.0, None, None, None, None,2017-10-03 06:00:00,1.4, None, 2.0, None,40
None, None,1832.0, None, None, None, None,2017-10-03 07:00:00,0.9, None, 2.0, None,40
None, None,1832.0, None, None, None, None,2017-10-03 08:00:00,0.5, None, 2.0, None,40
None, None,1832.0, None, None, None, None,2017-10-03 09:00:00,0.2, None, 2.0, None,40
None, None,1832.0, None, None, None, None,2017-10-03 10:00:00,-0.3, None, 2.0, None,40
None, None,1832.0, None, None, None, None,2017-10-03 11:00:00,-0.8, None, 1.0, None,40
None, None,1833.0, None, None, None, None,2017-10-03 12:00:00,-1.2, None, 2.0, None,40
