AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
15.3, None,2021-07-16 00:00:00, None, None,29
14.3, None,2021-07-16 01:00:00, None, None,29
13.8, None,2021-07-16 02:00:00, None, None,29
13.2, None,2021-07-16 03:00:00, None, None,29
12.6, None,2021-07-16 04:00:00, None, None,29
12.9, None,2021-07-16 05:00:00, None, None,29
13.8, None,2021-07-16 06:00:00, None, None,29
16.3, None,2021-07-16 07:00:00, None, None,29
19.3, None,2021-07-16 08:00:00, None, None,29
21.6, None,2021-07-16 09:00:00, None, None,29
22.6, None,2021-07-16 10:00:00, None, None,29
26.1, None,2021-07-16 11:00:00, None, None,29
28.2, None,2021-07-16 12:00:00, None, None,29
28.7, None,2021-07-16 13:00:00, None, None,29
29.5, None,2021-07-16 14:00:00, None, None,29
27.7, None,2021-07-16 15:00:00, None, None,29
27.3, None,2021-07-16 16:00:00, None, None,29
27.5, None,2021-07-16 17:00:00, None, None,29
23.0, None,2021-07-16 18:00:00, None, None,29
21.0, None,2021-07-16 19:00:00, None, None,29
18.5, None,2021-07-16 20:00:00, None, None,29
17.5, None,2021-07-16 21:00:00, None, None,29
16.5, None,2021-07-16 22:00:00, None, None,29
15.7, None,2021-07-16 23:00:00, None, None,29
15.6, None,2021-07-17 00:00:00, None, None,29
15.3, None,2021-07-17 01:00:00, None, None,29
14.9, None,2021-07-17 02:00:00, None, None,29
14.2, None,2021-07-17 03:00:00, None, None,29
14.4, None,2021-07-17 04:00:00, None, None,29
14.5, None,2021-07-17 05:00:00, None, None,29
19.3, None,2021-07-17 06:00:00, None, None,29
19.9, None,2021-07-17 07:00:00, None, None,29
20.9, None,2021-07-17 08:00:00, None, None,29
23.0, None,2021-07-17 09:00:00, None, None,29
24.9, None,2021-07-17 10:00:00, None, None,29
26.8, None,2021-07-17 11:00:00, None, None,29
27.5, None,2021-07-17 12:00:00, None, None,29
27.3, None,2021-07-17 13:00:00, None, None,29
28.9, None,2021-07-17 14:00:00, None, None,29
29.1, None,2021-07-17 15:00:00, None, None,29
29.1, None,2021-07-17 16:00:00, None, None,29
28.4, None,2021-07-17 17:00:00, None, None,29
26.9, None,2021-07-17 18:00:00, None, None,29
22.7, None,2021-07-17 19:00:00, None, None,29
19.8, None,2021-07-17 20:00:00, None, None,29
17.7, None,2021-07-17 21:00:00, None, None,29
16.4, None,2021-07-17 22:00:00, None, None,29
14.9, None,2021-07-17 23:00:00, None, None,29
14.6, None,2021-07-18 00:00:00, None, None,29
13.9, None,2021-07-18 01:00:00, None, None,29
12.7, None,2021-07-18 02:00:00, None, None,29
12.6, None,2021-07-18 03:00:00, None, None,29
11.7, None,2021-07-18 04:00:00, None, None,29
11.7, None,2021-07-18 05:00:00, None, None,29
13.0, None,2021-07-18 06:00:00, None, None,29
16.0, None,2021-07-18 07:00:00, None, None,29
19.4, None,2021-07-18 08:00:00, None, None,29
21.9, None,2021-07-18 09:00:00, None, None,29
25.2, None,2021-07-18 10:00:00, None, None,29
26.5, None,2021-07-18 11:00:00, None, None,29
27.2, None,2021-07-18 12:00:00, None, None,29
29.4, None,2021-07-18 13:00:00, None, None,29
30.3, None,2021-07-18 14:00:00, None, None,29
32.0, None,2021-07-18 15:00:00, None, None,29
30.9, None,2021-07-18 16:00:00, None, None,29
25.8, None,2021-07-18 17:00:00, None, None,29
23.3, None,2021-07-18 18:00:00, None, None,29
21.8, None,2021-07-18 19:00:00, None, None,29
19.9, None,2021-07-18 20:00:00, None, None,29
18.0, None,2021-07-18 21:00:00, None, None,29
15.9, None,2021-07-18 22:00:00, None, None,29
15.2, None,2021-07-18 23:00:00, None, None,29
13.6, None,2021-07-19 00:00:00, None, None,29
13.0, None,2021-07-19 01:00:00, None, None,29
12.6, None,2021-07-19 02:00:00, None, None,29
12.1, None,2021-07-19 03:00:00, None, None,29
11.2, None,2021-07-19 04:00:00, None, None,29
11.5, None,2021-07-19 05:00:00, None, None,29
12.9, None,2021-07-19 06:00:00, None, None,29
15.7, None,2021-07-19 07:00:00, None, None,29
20.0, None,2021-07-19 08:00:00, None, None,29
23.2, None,2021-07-19 09:00:00, None, None,29
25.4, None,2021-07-19 10:00:00, None, None,29
28.2, None,2021-07-19 11:00:00, None, None,29
30.0, None,2021-07-19 12:00:00, None, None,29
31.1, None,2021-07-19 13:00:00, None, None,29
34.1, None,2021-07-19 14:00:00, None, None,29
32.8, None,2021-07-19 15:00:00, None, None,29
32.9, None,2021-07-19 16:00:00, None, None,29
31.1, None,2021-07-19 17:00:00, None, None,29
26.2, None,2021-07-19 18:00:00, None, None,29
23.3, None,2021-07-19 19:00:00, None, None,29
20.7, None,2021-07-19 20:00:00, None, None,29
18.6, None,2021-07-19 21:00:00, None, None,29
18.0, None,2021-07-19 22:00:00, None, None,29
16.8, None,2021-07-19 23:00:00, None, None,29
16.6, None,2021-07-20 00:00:00, None, None,29
15.7, None,2021-07-20 01:00:00, None, None,29
14.5, None,2021-07-20 02:00:00, None, None,29
14.8, None,2021-07-20 03:00:00, None, None,29
14.5, None,2021-07-20 04:00:00, None, None,29
13.8, None,2021-07-20 05:00:00, None, None,29
14.8, None,2021-07-20 06:00:00, None, None,29
16.8, None,2021-07-20 07:00:00, None, None,29
20.0, None,2021-07-20 08:00:00, None, None,29
24.7, None,2021-07-20 09:00:00, None, None,29
26.3, None,2021-07-20 10:00:00, None, None,29
27.2, None,2021-07-20 11:00:00, None, None,29
