AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
None, None,2022-06-25 00:00:00, 10.3, 24.2,26
None, None,2022-06-26 00:00:00, 11.3, 24.4,26
None, None,2022-06-27 00:00:00, 13.2, 26.1,26
None, None,2022-06-28 00:00:00, 15.1, 29.2,26
None, None,2022-06-29 00:00:00, 13.0, 21.3,26
None, None,2022-06-30 00:00:00, 11.3, 22.1,26
20.9, None,2022-06-30 10:15:00, None, None,26
20.9, None,2022-06-30 10:30:00, None, None,26
20.9, None,2022-06-30 10:45:00, None, None,26
20.9, None,2022-06-30 11:15:00, None, None,26
20.9, None,2022-06-30 11:30:00, None, None,26
20.9, None,2022-06-30 11:45:00, None, None,26
21.2, None,2022-06-30 12:15:00, None, None,26
21.5, None,2022-06-30 12:30:00, None, None,26
21.9, None,2022-06-30 12:45:00, None, None,26
22.5, None,2022-06-30 13:15:00, None, None,26
22.8, None,2022-06-30 13:30:00, None, None,26
23.2, None,2022-06-30 13:45:00, None, None,26
23.2, None,2022-06-30 14:15:00, None, None,26
22.9, None,2022-06-30 14:30:00, None, None,26
22.6, None,2022-06-30 14:45:00, None, None,26
22.7, None,2022-06-30 15:15:00, None, None,26
23.2, None,2022-06-30 15:30:00, None, None,26
23.7, None,2022-06-30 15:45:00, None, None,26
24.5, None,2022-06-30 16:15:00, None, None,26
24.8, None,2022-06-30 16:30:00, None, None,26
25.2, None,2022-06-30 16:45:00, None, None,26
25.5, None,2022-06-30 17:15:00, None, None,26
25.5, None,2022-06-30 17:30:00, None, None,26
25.5, None,2022-06-30 17:45:00, None, None,26
25.5, None,2022-06-30 18:15:00, None, None,26
25.5, None,2022-06-30 18:30:00, None, None,26
25.5, None,2022-06-30 18:45:00, None, None,26
25.5, None,2022-06-30 19:15:00, None, None,26
25.5, None,2022-06-30 19:30:00, None, None,26
25.5, None,2022-06-30 19:45:00, None, None,26
None, None,2022-07-01 00:00:00, 13.4, 26.1,26
19.9, None,2022-07-01 07:45:00, None, None,26
20.4, None,2022-07-01 08:15:00, None, None,26
20.8, None,2022-07-01 08:30:00, None, None,26
21.3, None,2022-07-01 08:45:00, None, None,26
22.3, None,2022-07-01 09:15:00, None, None,26
22.8, None,2022-07-01 09:30:00, None, None,26
23.3, None,2022-07-01 09:45:00, None, None,26
24.1, None,2022-07-01 10:15:00, None, None,26
24.3, None,2022-07-01 10:30:00, None, None,26
24.5, None,2022-07-01 10:45:00, None, None,26
24.9, None,2022-07-01 11:15:00, None, None,26
25.1, None,2022-07-01 11:30:00, None, None,26
25.2, None,2022-07-01 11:45:00, None, None,26
25.6, None,2022-07-01 12:15:00, None, None,26
25.8, None,2022-07-01 12:30:00, None, None,26
26.0, None,2022-07-01 12:45:00, None, None,26
26.1, None,2022-07-01 13:15:00, None, None,26
26.1, None,2022-07-01 13:30:00, None, None,26
26.0, None,2022-07-01 13:45:00, None, None,26
26.2, None,2022-07-01 14:15:00, None, None,26
26.4, None,2022-07-01 14:30:00, None, None,26
26.5, None,2022-07-01 14:45:00, None, None,26
26.0, None,2022-07-01 15:15:00, None, None,26
25.3, None,2022-07-01 15:30:00, None, None,26
24.7, None,2022-07-01 15:45:00, None, None,26
23.9, None,2022-07-01 16:15:00, None, None,26
23.8, None,2022-07-01 16:30:00, None, None,26
23.8, None,2022-07-01 16:45:00, None, None,26
23.7, None,2022-07-01 17:15:00, None, None,26
23.6, None,2022-07-01 17:30:00, None, None,26
23.6, None,2022-07-01 17:45:00, None, None,26
23.1, None,2022-07-01 18:15:00, None, None,26
22.7, None,2022-07-01 18:30:00, None, None,26
22.2, None,2022-07-01 18:45:00, None, None,26
21.5, None,2022-07-01 19:15:00, None, None,26
21.2, None,2022-07-01 19:30:00, None, None,26
20.9, None,2022-07-01 19:45:00, None, None,26
20.3, None,2022-07-01 20:15:00, None, None,26
20.1, None,2022-07-01 20:30:00, None, None,26
19.9, None,2022-07-01 20:45:00, None, None,26
19.5, None,2022-07-01 21:15:00, None, None,26
19.3, None,2022-07-01 21:30:00, None, None,26
19.1, None,2022-07-01 21:45:00, None, None,26
19.2, None,2022-07-01 22:15:00, None, None,26
19.4, None,2022-07-01 22:30:00, None, None,26
19.6, None,2022-07-01 22:45:00, None, None,26
19.7, None,2022-07-01 23:15:00, None, None,26
19.7, None,2022-07-01 23:30:00, None, None,26
19.6, None,2022-07-01 23:45:00, None, None,26
