RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
None, None, None, None,8.75,10.24, None, None, None, None, None, None, None, None, None, 103.0, None,1.289, None, None, None, None,20.81, None, None, None, None, None,2019-01-01 00:00:00, None,1
None, None, None, None,7.65,59.29, None, None, None, None, None, None, None, None, None, 101.9, None,1.044, None, None, None, None,18.09, None, None, None, None, None,2019-01-01 01:00:00, None,1
None, None, None, None,3.513,105.8, None, None, None, None, None, None, None, None, None, 101.5, None,0.827, None, None, None, None,40.99, None, None, None, None, None,2019-01-01 02:00:00, None,1
None, None, None, None,4.812,96.3, None, None, None, None, None, None, None, None, None, 101.1, None,0.902, None, None, None, None,32.62, None, None, None, None, None,2019-01-01 03:00:00, None,1
None, None, None, None,3.951,109.2, None, None, None, None, None, None, None, None, None, 100.7, None,1.016, None, None, None, None,37.84, None, None, None, None, None,2019-01-01 04:00:00, None,1
None, None, None, None,9.83,68.55, None, None, None, None, None, None, None, None, None, 100.1, None,0.997, None, None, None, None,9.99, None, None, None, None, None,2019-01-01 05:00:00, None,1
None, None, None, None,7.89,68.79, None, None, None, None, None, None, None, None, None, 99.4, None,1.685, None, None, None, None,12.17, None, None, None, None, None,2019-01-01 06:00:00, None,1
None, None, None, None,7.83,60.44, None, None, None, None, None, None, None, None, None, 99.1, None,2.563, None, None, None, None,16.61, None, None, None, None, None,2019-01-01 07:00:00, None,1
None, None, None, None,3.831,37.08, None, None, None, None, None, None, None, None, None, 98.4, None,3.669, None, None, None, None,36.29, None, None, None, None, None,2019-01-01 08:00:00, None,1
None, None, None, None,1.884,20.4, None, None, None, None, None, None, None, None, None, 97.0, None,3.414, None, None, None, None,60.26, None, None, None, None, None,2019-01-01 09:00:00, None,1
None, None, None, None,0.469,76.0, None, None, None, None, None, None, None, None, None, 96.5, None,3.026, None, None, None, None,76.1, None, None, None, None, None,2019-01-01 10:00:00, None,1
None, None, None, None,2.419,44.71, None, None, None, None, None, None, None, None, None, 96.3, None,3.461, None, None, None, None,54.95, None, None, None, None, None,2019-01-01 11:00:00, None,1
None, None, None, None,5.86,144.4, None, None, None, None, None, None, None, None, None, 94.8, None,4.447, None, None, None, None,37.16, None, None, None, None, None,2019-01-01 12:00:00, None,1
None, None, None, None,13.7,210.6, None, None, None, None, None, None, None, None, None, 93.4, None,5.121, None, None, None, None,22.05, None, None, None, None, None,2019-01-01 13:00:00, None,1
None, None, None, None,16.97,215.9, None, None, None, None, None, None, None, None, None, 92.1, None,4.845, None, None, None, None,20.67, None, None, None, None, None,2019-01-01 14:00:00, None,1
None, None, None, None,15.46,210.7, None, None, None, None, None, None, None, None, None, 90.9, None,4.959, None, None, None, None,24.26, None, None, None, None, None,2019-01-01 15:00:00, None,1
None, None, None, None,24.38,190.9, None, None, None, None, None, None, None, None, None, 89.4, None,5.846, None, None, None, None,22.44, None, None, None, None, None,2019-01-01 16:00:00, None,1
None, None, None, None,16.88,229.4, None, None, None, None, None, None, None, None, None, 88.5, None,4.931, None, None, None, None,33.81, None, None, None, None, None,2019-01-01 17:00:00, None,1
None, None, None, None,16.81,231.0, None, None, None, None, None, None, None, None, None, 88.3, None,6.265, None, None, None, None,31.6, None, None, None, None, None,2019-01-01 18:00:00, None,1
None, None, None, None,15.23,258.6, None, None, None, None, None, None, None, None, None, 87.1, None,4.001, None, None, None, None,30.25, None, None, None, None, None,2019-01-01 19:00:00, None,1
None, None, None, None,31.21,244.0, None, None, None, None, None, None, None, None, None, 86.1, None,3.631, None, None, None, None,27.37, None, None, None, None, None,2019-01-01 20:00:00, None,1
None, None, None, None,42.85,228.7, None, None, None, None, None, None, None, None, None, 83.9, None,3.063, None, None, None, None,24.09, None, None, None, None, None,2019-01-01 21:00:00, None,1
None, None, None, None,14.88,229.7, None, None, None, None, None, None, None, None, None, 82.3, None,2.572, None, None, None, None,34.26, None, None, None, None, None,2019-01-01 22:00:00, None,1
None, None, None, None,13.7,273.8, None, None, None, None, None, None, None, None, None, 82.0, None,2.176, None, None, None, None,25.34, None, None, None, None, None,2019-01-01 23:00:00, None,1
None, None, None, None,11.51,270.4, None, None, None, None, None, None, None, None, None, 82.3, None,1.516, None, None, None, None,23.19, None, None, None, None, None,2019-01-02 00:00:00, None,1
None, None, None, None,9.17,252.6, None, None, None, None, None, None, None, None, None, 81.7, None,1.442, None, None, None, None,30.05, None, None, None, None, None,2019-01-02 01:00:00, None,1
None, None, None, None,10.16,218.0, None, None, None, None, None, None, None, None, None, 79.7, None,1.798, None, None, None, None,29.63, None, None, None, None, None,2019-01-02 02:00:00, None,1
None, None, None, None,14.25,271.0, None, None, None, None, None, None, None, None, None, 79.3, None,1.639, None, None, None, None,26.22, None, None, None, None, None,2019-01-02 03:00:00, None,1
None, None, None, None,12.09,265.3, None, None, None, None, None, None, None, None, None, 80.2, None,1.185, None, None, None, None,26.09, None, None, None, None, None,2019-01-02 04:00:00, None,1
None, None, None, None,16.09,274.0, None, None, None, None, None, None, None, None, None, 79.9, None,0.923, None, None, None, None,25.98, None, None, None, None, None,2019-01-02 05:00:00, None,1
None, None, None, None,16.22,287.0, None, None, None, None, None, None, None, None, None, 79.7, None,0.602, None, None, None, None,23.19, None, None, None, None, None,2019-01-02 06:00:00, None,1
None, None, None, None,15.26,295.1, None, None, None, None, None, None, None, None, None, 79.4, None,-0.228, None, None, None, None,23.09, None, None, None, None, None,2019-01-02 07:00:00, None,1
None, None, None, None,13.84,298.1, None, None, None, None, None, None, None, None, None, 79.0, None,-0.454, None, None, None, None,20.86, None, None, None, None, None,2019-01-02 08:00:00, None,1
None, None, None, None,13.23,294.7, None, None, None, None, None, None, None, None, None, 78.6, None,-0.869, None, None, None, None,20.73, None, None, None, None, None,2019-01-02 09:00:00, None,1
None, None, None, None,13.77,297.7, None, None, None, None, None, None, None, None, None, 78.1, None,-1.228, None, None, None, None,23.68, None, None, None, None, None,2019-01-02 10:00:00, None,1
None, None, None, None,12.85,302.7, None, None, None, None, None, None, None, None, None, 76.9, None,0.337, None, None, None, None,21.63, None, None, None, None, None,2019-01-02 11:00:00, None,1
None, None, None, None,8.02,305.1, None, None, None, None, None, None, None, None, None, 76.5, None,-0.284, None, None, None, None,25.91, None, None, None, None, None,2019-01-02 12:00:00, None,1
None, None, None, None,7.1,289.4, None, None, None, None, None, None, None, None, None, 75.2, None,1.809, None, None, None, None,26.09, None, None, None, None, None,2019-01-02 13:00:00, None,1
None, None, None, None,6.448,301.4, None, None, None, None, None, None, None, None, None, 75.5, None,-1.058, None, None, None, None,25.99, None, None, None, None, None,2019-01-02 14:00:00, None,1
None, None, None, None,8.52,294.3, None, None, None, None, None, None, None, None, None, 74.6, None,-1.633, None, None, None, None,26.74, None, None, None, None, None,2019-01-02 15:00:00, None,1
None, None, None, None,7.35,294.6, None, None, None, None, None, None, None, None, None, 74.3, None,-1.086, None, None, None, None,25.85, None, None, None, None, None,2019-01-02 16:00:00, None,1
None, None, None, None,7.64,305.6, None, None, None, None, None, None, None, None, None, 74.5, None,-1.803, None, None, None, None,22.29, None, None, None, None, None,2019-01-02 17:00:00, None,1
None, None, None, None,8.05,262.9, None, None, None, None, None, None, None, None, None, 75.8, None,-2.266, None, None, None, None,22.99, None, None, None, None, None,2019-01-02 18:00:00, None,1
None, None, None, None,8.79,294.1, None, None, None, None, None, None, None, None, None, 75.6, None,-2.17, None, None, None, None,17.42, None, None, None, None, None,2019-01-02 19:00:00, None,1
None, None, None, None,2.474,353.9, None, None, None, None, None, None, None, None, None, 75.9, None,-2.352, None, None, None, None,40.8, None, None, None, None, None,2019-01-02 20:00:00, None,1
None, None, None, None,1.925,97.4, None, None, None, None, None, None, None, None, None, 75.8, None,-2.892, None, None, None, None,53.57, None, None, None, None, None,2019-01-02 21:00:00, None,1
None, None, None, None,6.702,60.61, None, None, None, None, None, None, None, None, None, 75.6, None,-3.015, None, None, None, None,10.89, None, None, None, None, None,2019-01-02 22:00:00, None,1
None, None, None, None,4.773,132.9, None, None, None, None, None, None, None, None, None, 75.1, None,-3.204, None, None, None, None,32.46, None, None, None, None, None,2019-01-02 23:00:00, None,1
None, None, None, None,4.111,121.7, None, None, None, None, None, None, None, None, None, 75.5, None,-3.411, None, None, None, None,30.97, None, None, None, None, None,2019-01-03 00:00:00, None,1
None, None, None, None,3.857,53.6, None, None, None, None, None, None, None, None, None, 75.0, None,-3.831, None, None, None, None,39.1, None, None, None, None, None,2019-01-03 01:00:00, None,1
None, None, None, None,3.161,83.1, None, None, None, None, None, None, None, None, None, 74.9, None,-3.994, None, None, None, None,33.65, None, None, None, None, None,2019-01-03 02:00:00, None,1
None, None, None, None,8.14,64.8, None, None, None, None, None, None, None, None, None, 74.5, None,-3.994, None, None, None, None,13.27, None, None, None, None, None,2019-01-03 03:00:00, None,1
None, None, None, None,9.9,56.74, None, None, None, None, None, None, None, None, None, 74.4, None,-3.851, None, None, None, None,20.29, None, None, None, None, None,2019-01-03 04:00:00, None,1
None, None, None, None,11.57,72.4, None, None, None, None, None, None, None, None, None, 74.4, None,-3.794, None, None, None, None,20.83, None, None, None, None, None,2019-01-03 05:00:00, None,1
None, None, None, None,14.34,65.24, None, None, None, None, None, None, None, None, None, 73.9, None,-4.471, None, None, None, None,14.62, None, None, None, None, None,2019-01-03 06:00:00, None,1
None, None, None, None,20.16,69.08, None, None, None, None, None, None, None, None, None, 73.8, None,-3.984, None, None, None, None,10.35, None, None, None, None, None,2019-01-03 07:00:00, None,1
None, None, None, None,16.98,72.3, None, None, None, None, None, None, None, None, None, 73.7, None,-4.08, None, None, None, None,18.04, None, None, None, None, None,2019-01-03 08:00:00, None,1
None, None, None, None,15.01,61.92, None, None, None, None, None, None, None, None, None, 73.4, None,-4.089, None, None, None, None,20.3, None, None, None, None, None,2019-01-03 09:00:00, None,1
None, None, None, None,13.45,73.2, None, None, None, None, None, None, None, None, None, 73.4, None,-3.318, None, None, None, None,29.88, None, None, None, None, None,2019-01-03 10:00:00, None,1
None, None, None, None,13.45,79.5, None, None, None, None, None, None, None, None, None, 73.8, None,-4.136, None, None, None, None,28.7, None, None, None, None, None,2019-01-03 11:00:00, None,1
None, None, None, None,13.48,81.6, None, None, None, None, None, None, None, None, None, 73.6, None,-3.251, None, None, None, None,25.24, None, None, None, None, None,2019-01-03 12:00:00, None,1
None, None, None, None,10.08,86.2, None, None, None, None, None, None, None, None, None, 72.7, None,-3.461, None, None, None, None,32.28, None, None, None, None, None,2019-01-03 13:00:00, None,1
None, None, None, None,14.46,67.36, None, None, None, None, None, None, None, None, None, 72.1, None,-3.813, None, None, None, None,20.32, None, None, None, None, None,2019-01-03 14:00:00, None,1
None, None, None, None,13.03,67.59, None, None, None, None, None, None, None, None, None, 71.7, None,-4.07, None, None, None, None,23.41, None, None, None, None, None,2019-01-03 15:00:00, None,1
None, None, None, None,14.21,62.97, None, None, None, None, None, None, None, None, None, 71.3, None,-4.701, None, None, None, None,17.15, None, None, None, None, None,2019-01-03 16:00:00, None,1
None, None, None, None,16.65,62.03, None, None, None, None, None, None, None, None, None, 70.9, None,-5.061, None, None, None, None,16.43, None, None, None, None, None,2019-01-03 17:00:00, None,1
None, None, None, None,19.69,56.41, None, None, None, None, None, None, None, None, None, 71.2, None,-4.747, None, None, None, None,9.9, None, None, None, None, None,2019-01-03 18:00:00, None,1
None, None, None, None,17.38,59.45, None, None, None, None, None, None, None, None, None, 71.6, None,-4.7, None, None, None, None,12.4, None, None, None, None, None,2019-01-03 19:00:00, None,1
None, None, None, None,12.82,68.65, None, None, None, None, None, None, None, None, None, 70.5, None,-4.747, None, None, None, None,20.1, None, None, None, None, None,2019-01-03 20:00:00, None,1
None, None, None, None,14.98,58.78, None, None, None, None, None, None, None, None, None, 71.0, None,-4.832, None, None, None, None,12.27, None, None, None, None, None,2019-01-03 21:00:00, None,1
None, None, None, None,13.65,62.94, None, None, None, None, None, None, None, None, None, 72.1, None,-4.919, None, None, None, None,18.44, None, None, None, None, None,2019-01-03 22:00:00, None,1
None, None, None, None,13.95,51.94, None, None, None, None, None, None, None, None, None, 72.5, None,-5.15, None, None, None, None,23.41, None, None, None, None, None,2019-01-03 23:00:00, None,1
None, None, None, None,13.89,60.9, None, None, None, None, None, None, None, None, None, 73.0, None,-5.267, None, None, None, None,24.37, None, None, None, None, None,2019-01-04 00:00:00, None,1
None, None, None, None,11.23,67.35, None, None, None, None, None, None, None, None, None, 73.3, None,-5.363, None, None, None, None,29.31, None, None, None, None, None,2019-01-04 01:00:00, None,1
None, None, None, None,14.03,57.61, None, None, None, None, None, None, None, None, None, 73.9, None,-5.334, None, None, None, None,18.92, None, None, None, None, None,2019-01-04 02:00:00, None,1
None, None, None, None,12.24,69.72, None, None, None, None, None, None, None, None, None, 73.7, None,-5.065, None, None, None, None,26.6, None, None, None, None, None,2019-01-04 03:00:00, None,1
None, None, None, None,10.37,72.0, None, None, None, None, None, None, None, None, None, 73.5, None,-5.981, None, None, None, None,31.41, None, None, None, None, None,2019-01-04 04:00:00, None,1
None, None, None, None,12.32,61.67, None, None, None, None, None, None, None, None, None, 74.0, None,-5.633, None, None, None, None,22.56, None, None, None, None, None,2019-01-04 05:00:00, None,1
None, None, None, None,15.08,57.12, None, None, None, None, None, None, None, None, None, 74.1, None,-5.498, None, None, None, None,13.68, None, None, None, None, None,2019-01-04 06:00:00, None,1
None, None, None, None,17.92,54.13, None, None, None, None, None, None, None, None, None, 74.2, None,-5.45, None, None, None, None,11.49, None, None, None, None, None,2019-01-04 07:00:00, None,1
None, None, None, None,13.89,59.58, None, None, None, None, None, None, None, None, None, 74.1, None,-5.488, None, None, None, None,13.67, None, None, None, None, None,2019-01-04 08:00:00, None,1
None, None, None, None,14.8,57.91, None, None, None, None, None, None, None, None, None, 74.1, None,-5.354, None, None, None, None,11.11, None, None, None, None, None,2019-01-04 09:00:00, None,1
None, None, None, None,12.66,62.12, None, None, None, None, None, None, None, None, None, 74.2, None,-4.911, None, None, None, None,15.37, None, None, None, None, None,2019-01-04 10:00:00, None,1
None, None, None, None,13.41,60.31, None, None, None, None, None, None, None, None, None, 73.7, None,-4.661, None, None, None, None,10.78, None, None, None, None, None,2019-01-04 11:00:00, None,1
None, None, None, None,10.96,57.69, None, None, None, None, None, None, None, None, None, 72.6, None,-4.373, None, None, None, None,13.14, None, None, None, None, None,2019-01-04 12:00:00, None,1
None, None, None, None,5.835,58.36, None, None, None, None, None, None, None, None, None, 73.3, None,-2.541, None, None, None, None,23.2, None, None, None, None, None,2019-01-04 13:00:00, None,1
None, None, None, None,2.611,59.55, None, None, None, None, None, None, None, None, None, 72.7, None,-2.094, None, None, None, None,39.01, None, None, None, None, None,2019-01-04 14:00:00, None,1
None, None, None, None,7.3,49.85, None, None, None, None, None, None, None, None, None, 73.2, None,-5.344, None, None, None, None,20.27, None, None, None, None, None,2019-01-04 15:00:00, None,1
None, None, None, None,9.83,57.76, None, None, None, None, None, None, None, None, None, 73.3, None,-4.844, None, None, None, None,19.11, None, None, None, None, None,2019-01-04 16:00:00, None,1
None, None, None, None,9.44,66.21, None, None, None, None, None, None, None, None, None, 73.4, None,-4.595, None, None, None, None,9.92, None, None, None, None, None,2019-01-04 17:00:00, None,1
None, None, None, None,8.45,56.62, None, None, None, None, None, None, None, None, None, 73.2, None,-5.592, None, None, None, None,15.24, None, None, None, None, None,2019-01-04 18:00:00, None,1
None, None, None, None,8.13,57.05, None, None, None, None, None, None, None, None, None, 73.4, None,-5.171, None, None, None, None,21.55, None, None, None, None, None,2019-01-04 19:00:00, None,1
None, None, None, None,7.2,57.42, None, None, None, None, None, None, None, None, None, 73.5, None,-5.238, None, None, None, None,20.87, None, None, None, None, None,2019-01-04 20:00:00, None,1
None, None, None, None,3.066,43.99, None, None, None, None, None, None, None, None, None, 73.2, None,-4.595, None, None, None, None,37.7, None, None, None, None, None,2019-01-04 21:00:00, None,1
None, None, None, None,2.82,13.96, None, None, None, None, None, None, None, None, None, 73.6, None,-5.103, None, None, None, None,52.15, None, None, None, None, None,2019-01-04 22:00:00, None,1
None, None, None, None,1.935,326.1, None, None, None, None, None, None, None, None, None, 73.2, None,-5.459, None, None, None, None,56.5, None, None, None, None, None,2019-01-04 23:00:00, None,1
None, None, None, None,3.178,349.3, None, None, None, None, None, None, None, None, None, 73.3, None,-4.72, None, None, None, None,32.16, None, None, None, None, None,2019-01-05 00:00:00, None,1
None, None, None, None,1.7,335.3, None, None, None, None, None, None, None, None, None, 73.0, None,-5.585, None, None, None, None,53.49, None, None, None, None, None,2019-01-05 01:00:00, None,1
None, None, None, None,8.08,50.39, None, None, None, None, None, None, None, None, None, 73.2, None,-4.969, None, None, None, None,17.45, None, None, None, None, None,2019-01-05 02:00:00, None,1
None, None, None, None,2.804,79.1, None, None, None, None, None, None, None, None, None, 74.0, None,-4.768, None, None, None, None,43.43, None, None, None, None, None,2019-01-05 03:00:00, None,1
None, None, None, None,1.688,19.76, None, None, None, None, None, None, None, None, None, 73.3, None,-4.681, None, None, None, None,58.33, None, None, None, None, None,2019-01-05 04:00:00, None,1
None, None, None, None,2.854,27.7, None, None, None, None, None, None, None, None, None, 72.1, None,-5.139, None, None, None, None,47.17, None, None, None, None, None,2019-01-05 05:00:00, None,1
None, None, None, None,1.853,33.71, None, None, None, None, None, None, None, None, None, 72.0, None,-4.726, None, None, None, None,53.09, None, None, None, None, None,2019-01-05 06:00:00, None,1
None, None, None, None,1.27,355.7, None, None, None, None, None, None, None, None, None, 73.5, None,-4.83, None, None, None, None,51.01, None, None, None, None, None,2019-01-05 07:00:00, None,1
None, None, None, None,0.877,20.36, None, None, None, None, None, None, None, None, None, 73.2, None,-4.324, None, None, None, None,65.72, None, None, None, None, None,2019-01-05 08:00:00, None,1
None, None, None, None,4.515,64.73, None, None, None, None, None, None, None, None, None, 73.8, None,-4.354, None, None, None, None,34.92, None, None, None, None, None,2019-01-05 09:00:00, None,1
None, None, None, None,6.267,64.87, None, None, None, None, None, None, None, None, None, 74.5, None,-3.543, None, None, None, None,32.64, None, None, None, None, None,2019-01-05 10:00:00, None,1
None, None, None, None,5.421,81.2, None, None, None, None, None, None, None, None, None, 73.7, None,-4.299, None, None, None, None,44.29, None, None, None, None, None,2019-01-05 11:00:00, None,1
None, None, None, None,0.858,63.42, None, None, None, None, None, None, None, None, None, 73.8, None,-3.851, None, None, None, None,68.85, None, None, None, None, None,2019-01-05 12:00:00, None,1
None, None, None, None,2.016,59.95, None, None, None, None, None, None, None, None, None, 73.1, None,-4.471, None, None, None, None,40.01, None, None, None, None, None,2019-01-05 13:00:00, None,1
None, None, None, None,2.599,67.27, None, None, None, None, None, None, None, None, None, 73.6, None,-3.927, None, None, None, None,53.69, None, None, None, None, None,2019-01-05 14:00:00, None,1
None, None, None, None,3.158,62.97, None, None, None, None, None, None, None, None, None, 73.5, None,-4.787, None, None, None, None,46.93, None, None, None, None, None,2019-01-05 15:00:00, None,1
None, None, None, None,5.849,59.43, None, None, None, None, None, None, None, None, None, 71.9, None,-5.633, None, None, None, None,24.93, None, None, None, None, None,2019-01-05 16:00:00, None,1
None, None, None, None,5.415,65.27, None, None, None, None, None, None, None, None, None, 75.0, None,-5.65, None, None, None, None,37.02, None, None, None, None, None,2019-01-05 17:00:00, None,1
None, None, None, None,5.348,61.22, None, None, None, None, None, None, None, None, None, 76.7, None,-5.487, None, None, None, None,28.67, None, None, None, None, None,2019-01-05 18:00:00, None,1
