CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -10.18,91.5, None, None, None, None, 7.552, 0.001, 295.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 14:00:00, None, None,1
None, -9.1,92.4, None, None, None, None, 9.06, 0.022, 297.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 15:00:00, None, None,1
None, -7.787,93.4, None, None, None, None, 9.88, 0.001, 312.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 16:00:00, None, None,1
None, -6.838,95.5, None, None, None, None, 16.54, 0.0, 304.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 17:00:00, None, None,1
None, -7.404,93.5, None, None, None, None, 7.761, 10.77, 279.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 18:00:00, None, None,1
None, -7.497,93.3, None, None, None, None, 3.78, 11.65, 268.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 19:00:00, None, None,1
None, -7.536,95.7, None, None, None, None, 5.503, 12.15, 262.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 20:00:00, None, None,1
None, -6.1,96.4, None, None, None, None, 4.634, 12.86, 272.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 21:00:00, None, None,1
None, -6.294,96.0, None, None, None, None, 8.04, 12.87, 266.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 22:00:00, None, None,1
None, -6.538,96.5, None, None, None, None, 6.146, 10.92, 278.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 23:00:00, None, None,1
None, -4.52,97.1, None, None, None, None, 8.09, 16.48, 284.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 00:00:00, None, None,1
None, -4.474,97.1, None, None, None, None, 6.761, 13.9, 281.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 01:00:00, None, None,1
None, -3.238,98.3, None, None, None, None, 7.115, 18.92, 281.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 02:00:00, None, None,1
None, -4.2,97.2, None, None, None, None, 7.01, 24.62, 271.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 03:00:00, None, None,1
None, -4.836,97.3, None, None, None, None, 7.662, 18.75, 269.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 04:00:00, None, None,1
None, -7.511,94.1, None, None, None, None, 12.54, 18.53, 248.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 05:00:00, None, None,1
None, -7.611,94.6, None, None, None, None, 6.753, 18.37, 232.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 06:00:00, None, None,1
None, -7.799,93.4, None, None, None, None, 5.051, 14.91, 234.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 07:00:00, None, None,1
None, -8.0,93.4, None, None, None, None, 5.645, 11.58, 231.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 08:00:00, None, None,1
None, -8.78,93.0, None, None, None, None, 6.787, 9.33, 230.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 09:00:00, None, None,1
None, -8.37,92.9, None, None, None, None, 6.259, 9.91, 228.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 10:00:00, None, None,1
None, -8.69,93.0, None, None, None, None, 7.134, 8.18, 231.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 11:00:00, None, None,1
None, -8.41,92.8, None, None, None, None, 6.58, 6.71, 232.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 12:00:00, None, None,1
None, -8.36,92.9, None, None, None, None, 7.497, 5.085, 235.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 13:00:00, None, None,1
None, -9.25,92.1, None, None, None, None, 10.9, 5.329, 236.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 14:00:00, None, None,1
None, -6.604,95.2, None, None, None, None, 7.179, 7.25, 231.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 15:00:00, None, None,1
None, -8.24,92.9, None, None, None, None, 4.48, 6.034, 236.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 16:00:00, None, None,1
None, -7.911,94.1, None, None, None, None, 5.512, 6.062, 233.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 17:00:00, None, None,1
None, -7.629,93.2, None, None, None, None, 7.031, 5.026, 233.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 18:00:00, None, None,1
None, -8.31,93.7, None, None, None, None, 6.932, 4.332, 236.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 19:00:00, None, None,1
None, -6.733,95.1, None, None, None, None, 5.558, 4.642, 230.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 20:00:00, None, None,1
None, -6.361,96.0, None, None, None, None, 6.186, 12.3, 229.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 21:00:00, None, None,1
None, -6.197,96.2, None, None, None, None, 6.773, 31.95, 230.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 22:00:00, None, None,1
None, -5.876,96.4, None, None, None, None, 7.62, 31.38, 229.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-02 23:00:00, None, None,1
None, -5.856,96.2, None, None, None, None, 9.1, 34.73, 225.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 00:00:00, None, None,1
None, -5.658,96.6, None, None, None, None, 7.664, 32.8, 226.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 01:00:00, None, None,1
None, -5.515,96.5, None, None, None, None, 7.337, 31.81, 228.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 02:00:00, None, None,1
None, -5.552,96.2, None, None, None, None, 7.163, 26.69, 229.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 03:00:00, None, None,1
None, -5.357,96.4, None, None, None, None, 8.31, 28.95, 226.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 04:00:00, None, None,1
None, -5.57,96.2, None, None, None, None, 7.956, 27.78, 225.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 05:00:00, None, None,1
None, -5.813,96.3, None, None, None, None, 7.467, 26.12, 226.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 06:00:00, None, None,1
None, -6.313,95.7, None, None, None, None, 5.598, 25.76, 228.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 07:00:00, None, None,1
None, -6.18,96.1, None, None, None, None, 5.669, 21.51, 227.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 08:00:00, None, None,1
None, -5.857,96.0, None, None, None, None, 6.441, 21.96, 221.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 09:00:00, None, None,1
None, -5.466,96.5, None, None, None, None, 4.544, 20.4, 219.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 10:00:00, None, None,1
None, -4.783,96.9, None, None, None, None, 5.388, 18.81, 217.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 11:00:00, None, None,1
None, -5.321,96.5, None, None, None, None, 6.09, 18.44, 217.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 12:00:00, None, None,1
None, -4.348,97.3, None, None, None, None, 9.12, 27.83, 224.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 13:00:00, None, None,1
None, -4.205,97.2, None, None, None, None, 11.09, 25.3, 232.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 14:00:00, None, None,1
None, -4.031,97.4, None, None, None, None, 10.22, 29.24, 238.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 15:00:00, None, None,1
None, -3.337,98.0, None, None, None, None, 10.73, 27.78, 229.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 16:00:00, None, None,1
None, -2.737,98.3, None, None, None, None, 9.39, 24.33, 224.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 17:00:00, None, None,1
None, -3.18,98.0, None, None, None, None, 9.27, 23.94, 218.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 18:00:00, None, None,1
None, -3.469,97.7, None, None, None, None, 10.26, 22.28, 213.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 19:00:00, None, None,1
None, -3.568,97.7, None, None, None, None, 10.18, 20.45, 215.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 20:00:00, None, None,1
None, -3.396,97.9, None, None, None, None, 9.79, 22.83, 213.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 21:00:00, None, None,1
None, -2.928,98.3, None, None, None, None, 10.84, 26.54, 214.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 22:00:00, None, None,1
None, -3.058,98.1, None, None, None, None, 11.55, 27.56, 220.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-03 23:00:00, None, None,1
None, -3.673,97.6, None, None, None, None, 12.94, 28.77, 207.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 00:00:00, None, None,1
None, -3.894,97.5, None, None, None, None, 10.79, 26.56, 215.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 01:00:00, None, None,1
None, -4.567,97.0, None, None, None, None, 11.75, 28.9, 207.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 02:00:00, None, None,1
None, -4.737,96.9, None, None, None, None, 11.65, 26.38, 212.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 03:00:00, None, None,1
None, -4.837,96.8, None, None, None, None, 10.87, 24.73, 223.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 04:00:00, None, None,1
None, -5.077,96.7, None, None, None, None, 9.52, 23.0, 229.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 05:00:00, None, None,1
None, -5.202,96.7, None, None, None, None, 8.43, 31.08, 229.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 06:00:00, None, None,1
None, -5.4,96.4, None, None, None, None, 9.13, 28.55, 232.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 07:00:00, None, None,1
None, -5.347,96.5, None, None, None, None, 8.52, 21.67, 228.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 08:00:00, None, None,1
None, -5.077,96.8, None, None, None, None, 9.81, 22.02, 233.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 09:00:00, None, None,1
None, -5.129,96.5, None, None, None, None, 9.35, 16.94, 233.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 10:00:00, None, None,1
None, -5.104,96.6, None, None, None, None, 8.46, 13.94, 229.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 12:00:00, None, None,1
None, -4.998,96.5, None, None, None, None, 9.55, 12.36, 229.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 13:00:00, None, None,1
None, -4.79,96.6, None, None, None, None, 10.19, 9.31, 229.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 14:00:00, None, None,1
None, -4.957,96.6, None, None, None, None, 12.17, 8.69, 226.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 15:00:00, None, None,1
None, -4.981,96.5, None, None, None, None, 11.61, 7.164, 227.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 16:00:00, None, None,1
None, -5.127,96.4, None, None, None, None, 13.04, 6.08, 227.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 17:00:00, None, None,1
None, -5.102,96.4, None, None, None, None, 11.45, 5.568, 229.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 18:00:00, None, None,1
None, -5.174,96.3, None, None, None, None, 12.07, 4.624, 230.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 19:00:00, None, None,1
None, -5.272,96.2, None, None, None, None, 12.83, 3.966, 228.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 20:00:00, None, None,1
None, -5.346,96.1, None, None, None, None, 12.75, 2.884, 232.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 21:00:00, None, None,1
None, -5.418,96.1, None, None, None, None, 19.03, 0.856, 216.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 22:00:00, None, None,1
None, -5.565,96.0, None, None, None, None, 21.72, 0.0, 204.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-04 23:00:00, None, None,1
None, -5.73,96.0, None, None, None, None, 8.22, 0.0, 202.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 00:00:00, None, None,1
None, -5.842,96.3, None, None, None, None, 35.1, 0.0, 168.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 01:00:00, None, None,1
None, -6.051,96.3, None, None, None, None, 8.38, 0.0, 112.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 02:00:00, None, None,1
None, -6.264,96.1, None, None, None, None, 11.81, 0.0, 107.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 03:00:00, None, None,1
None, -5.978,96.2, None, None, None, None, 9.66, 0.0, 116.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 04:00:00, None, None,1
None, -5.905,96.3, None, None, None, None, 12.57, 0.0, 117.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 05:00:00, None, None,1
None, -6.148,96.2, None, None, None, None, 9.85, 0.0, 124.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 06:00:00, None, None,1
None, -5.152,97.0, None, None, None, None, 14.05, 3.644, 127.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 08:00:00, None, None,1
None, -3.939,97.5, None, None, None, None, 8.56, 6.788, 122.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 09:00:00, None, None,1
None, -3.316,98.0, None, None, None, None, 11.96, 7.867, 116.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 10:00:00, None, None,1
None, -3.957,97.4, None, None, None, None, 6.625, 10.27, 109.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 11:00:00, None, None,1
None, -4.158,97.2, None, None, None, None, 8.05, 12.2, 112.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 12:00:00, None, None,1
None, -4.477,95.9, None, None, None, None, 7.503, 28.57, 116.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 13:00:00, None, None,1
None, -4.211,91.8, None, None, None, None, 8.13, 39.69, 120.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 14:00:00, None, None,1
None, -4.468,91.9, None, None, None, None, 7.266, 38.16, 126.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 15:00:00, None, None,1
None, -4.672,91.5, None, None, None, None, 7.225, 39.06, 126.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 16:00:00, None, None,1
None, -4.465,90.9, None, None, None, None, 6.288, 40.21, 126.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 17:00:00, None, None,1
None, -4.429,90.5, None, None, None, None, 6.152, 42.47, 125.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 18:00:00, None, None,1
None, -4.232,88.7, None, None, None, None, 7.326, 42.45, 124.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 19:00:00, None, None,1
None, -3.66,84.9, None, None, None, None, 7.413, 50.34, 136.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 20:00:00, None, None,1
None, -3.859,86.0, None, None, None, None, 8.35, 47.79, 148.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 21:00:00, None, None,1
None, -4.666,92.9, None, None, None, None, 16.45, 31.58, 185.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-05 23:00:00, None, None,1
None, -4.223,97.9, None, None, None, None, 19.09, 30.86, 180.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 00:00:00, None, None,1
None, -4.591,97.7, None, None, None, None, 16.75, 35.85, 168.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 01:00:00, None, None,1
None, -4.592,97.5, None, None, None, None, 17.4, 31.73, 178.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 02:00:00, None, None,1
None, -4.715,97.4, None, None, None, None, 16.0, 32.52, 187.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 03:00:00, None, None,1
None, -4.819,97.4, None, None, None, None, 16.17, 34.25, 187.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 04:00:00, None, None,1
None, -5.117,97.2, None, None, None, None, 17.0, 31.78, 185.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 05:00:00, None, None,1
None, -5.224,97.2, None, None, None, None, 18.27, 28.75, 196.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 06:00:00, None, None,1
None, -5.661,96.8, None, None, None, None, 12.77, 28.26, 199.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 07:00:00, None, None,1
None, -6.148,96.4, None, None, None, None, 15.01, 25.47, 209.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 08:00:00, None, None,1
None, -6.805,95.9, None, None, None, None, 10.68, 29.43, 219.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 09:00:00, None, None,1
None, -7.804,94.3, None, None, None, None, 12.59, 29.65, 221.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 10:00:00, None, None,1
None, -7.826,94.2, None, None, None, None, 11.81, 29.82, 226.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 11:00:00, None, None,1
None, -7.859,94.1, None, None, None, None, 8.18, 21.85, 234.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 12:00:00, None, None,1
None, -7.587,94.3, None, None, None, None, 7.859, 18.53, 232.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-06 13:00:00, None, None,1
