pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
10.0, None,538.0, None,-3.7,-3.7,157.0, None, None, 0.0,739.0, None,2023-01-01 00:00:00, None,1
8.0, None,538.0, None,-3.8,-3.9,156.0, None, None, 0.0,738.0, None,2023-01-01 01:00:00, None,1
8.0, None,538.0, None,-4.3,-4.1,156.0, None, None, 0.0,739.0, None,2023-01-01 02:00:00, None,1
6.0, None,538.0, None,-4.2,-4.4,155.0, None, None, 0.0,739.0, None,2023-01-01 03:00:00, None,1
4.0, None,538.0, None,-4.5,-4.7,155.0, None, None, 0.0,739.0, None,2023-01-01 04:00:00, None,1
3.0, None,538.0, None,-4.7,-5.0,156.0, None, None, 0.0,739.0, None,2023-01-01 05:00:00, None,1
3.0, None,538.0, None,-4.8,-5.1,155.0, None, None, 0.0,739.0, None,2023-01-01 06:00:00, None,1
1.0, None,538.0, None,-4.8,-5.0,155.0, None, None, 0.0,739.0, None,2023-01-01 07:00:00, None,1
2.0, None,538.0, None,-5.0,-5.2,155.0, None, None, 0.0,739.0, None,2023-01-01 08:00:00, None,1
2.0, None,538.0, None,-3.1,-3.5,153.0, None, None, 0.0,739.0, None,2023-01-01 10:00:00, None,1
2.0, None,538.0, None,-2.7,-3.0,153.0, None, None, 0.0,739.0, None,2023-01-01 11:00:00, None,1
2.0, None,538.0, None,-1.6,-0.7,151.0, None, None, 0.0,740.0, None,2023-01-01 12:00:00, None,1
2.0, None,539.0, None,-1.8,0.4,151.0, None, None, 1.0,740.0, None,2023-01-01 13:00:00, None,1
3.0, None,539.0, None,-3.6,-3.2,153.0, None, None, 0.0,740.0, None,2023-01-01 14:00:00, None,1
2.0, None,539.0, None,-2.7,-1.5,152.0, None, None, 0.0,740.0, None,2023-01-01 15:00:00, None,1
2.0, None,539.0, None,-3.7,-4.4,154.0, None, None, 0.0,739.0, None,2023-01-01 16:00:00, None,1
2.0, None,539.0, None,-4.3,-3.9,155.0, None, None, 0.0,740.0, None,2023-01-01 17:00:00, None,1
2.0, None,539.0, None,-4.2,-3.8,154.0, None, None, 0.0,740.0, None,2023-01-01 18:00:00, None,1
