pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
4.0, None,598.0, None,-4.7, -5.1,159.0, None, None, 0.0,394.0, None,2023-01-01 00:00:00, None,1
4.0, None,598.0, None,-4.8, -4.7,158.0, None, None, 0.0,395.0, None,2023-01-01 01:00:00, None,1
4.0, None,598.0, None,-4.7, -4.7,157.0, None, None, 0.0,394.0, None,2023-01-01 02:00:00, None,1
4.0, None,598.0, None,-4.6, -4.7,157.0, None, None, 0.0,395.0, None,2023-01-01 03:00:00, None,1
3.0, None,598.0, None,-4.7, -4.7,157.0, None, None, 0.0,394.0, None,2023-01-01 04:00:00, None,1
3.0, None,598.0, None,-4.9, -4.9,158.0, None, None, 0.0,395.0, None,2023-01-01 05:00:00, None,1
2.0, None,598.0, None,-4.9, -4.9,157.0, None, None, 0.0,394.0, None,2023-01-01 06:00:00, None,1
3.0, None,598.0, None,-4.9, -5.0,159.0, None, None, 0.0,394.0, None,2023-01-01 07:00:00, None,1
2.0, None,598.0, None,-5.0, -5.0,158.0, None, None, 0.0,395.0, None,2023-01-01 08:00:00, None,1
2.0, None,598.0, None,-4.8, -4.7,157.0, None, None, 0.0,395.0, None,2023-01-01 10:00:00, None,1
2.0, None,598.0, None,-4.1, -3.9,156.0, None, None, 0.0,395.0, None,2023-01-01 11:00:00, None,1
1.0, None,598.0, None,-3.8, -3.1,156.0, None, None, 0.0,395.0, None,2023-01-01 12:00:00, None,1
2.0, None,598.0, None,-3.4, -2.9,156.0, None, None, 0.0,395.0, None,2023-01-01 13:00:00, None,1
2.0, None,598.0, None,-2.6, -2.3,155.0, None, None, 0.0,396.0, None,2023-01-01 14:00:00, None,1
1.0, None,598.0, None,-4.3, -4.5,156.0, None, None, 0.0,395.0, None,2023-01-01 15:00:00, None,1
1.0, None,598.0, None,-6.1, -6.5,156.0, None, None, 0.0,395.0, None,2023-01-01 16:00:00, None,1
0.0, None,598.0, None,-7.3, -7.6,156.0, None, None, 0.0,395.0, None,2023-01-01 17:00:00, None,1
0.0, None,598.0, None,-7.9, -7.9,156.0, None, None, 0.0,395.0, None,2023-01-01 18:00:00, None,1
1.0, None,598.0, None,-7.8, -7.9,156.0, None, None, 0.0,395.0, None,2023-01-01 19:00:00, None,1
0.0, None,598.0, None,-8.4, -8.8,156.0, None, None, 0.0,395.0, None,2023-01-01 20:00:00, None,1
0.0, None,598.0, None,-8.7, -9.2,155.0, None, None, 0.0,396.0, None,2023-01-01 21:00:00, None,1
0.0, None,598.0, None,-10.0, -10.1,155.0, None, None, 0.0,395.0, None,2023-01-01 22:00:00, None,1
0.0, None,598.0, None,-10.2, -10.3,155.0, None, None, 0.0,395.0, None,2023-01-01 23:00:00, None,1
1.0, None,599.0, None,-10.3, -10.5,155.0, None, None, 1.0,395.0, None,2023-01-02 00:00:00, None,1
1.0, None,599.0, None,-10.0, -10.3,155.0, None, None, 0.0,396.0, None,2023-01-02 01:00:00, None,1
0.0, None,598.0, None,-10.5, -10.8,155.0, None, None, None,396.0, None,2023-01-02 02:00:00, None,1
1.0, None,599.0, None,-10.8, -11.2,154.0, None, None, 1.0,396.0, None,2023-01-02 03:00:00, None,1
1.0, None,599.0, None,-11.0, -11.1,154.0, None, None, 0.0,396.0, None,2023-01-02 04:00:00, None,1
1.0, None,599.0, None,-10.9, -11.0,154.0, None, None, 0.0,396.0, None,2023-01-02 05:00:00, None,1
1.0, None,599.0, None,-10.9, -11.1,154.0, None, None, 0.0,396.0, None,2023-01-02 06:00:00, None,1
1.0, None,599.0, None,-10.3, -10.6,154.0, None, None, 0.0,396.0, None,2023-01-02 07:00:00, None,1
1.0, None,599.0, None,-10.8, -11.1,154.0, None, None, 0.0,396.0, None,2023-01-02 08:00:00, None,1
1.0, None,599.0, None,-10.7, -10.7,154.0, None, None, 0.0,396.0, None,2023-01-02 09:00:00, None,1
1.0, None,599.0, None,-10.6, -10.6,153.0, None, None, 0.0,395.0, None,2023-01-02 10:00:00, None,1
1.0, None,599.0, None,-9.5, -9.1,153.0, None, None, 0.0,396.0, None,2023-01-02 11:00:00, None,1
1.0, None,599.0, None,-7.9, -6.8,153.0, None, None, 0.0,396.0, None,2023-01-02 12:00:00, None,1
1.0, None,599.0, None,-7.5, -7.1,153.0, None, None, 0.0,396.0, None,2023-01-02 13:00:00, None,1
1.0, None,599.0, None,-6.8, -6.7,153.0, None, None, 0.0,396.0, None,2023-01-02 14:00:00, None,1
1.0, None,599.0, None,-7.0, -7.2,153.0, None, None, 0.0,396.0, None,2023-01-02 15:00:00, None,1
1.0, None,599.0, None,-8.4, -8.8,153.0, None, None, 0.0,397.0, None,2023-01-02 16:00:00, None,1
1.0, None,599.0, None,-9.1, -9.5,153.0, None, None, 0.0,396.0, None,2023-01-02 17:00:00, None,1
1.0, None,599.0, None,-9.9, -10.1,153.0, None, None, 0.0,396.0, None,2023-01-02 18:00:00, None,1
1.0, None,599.0, None,-10.2, -10.4,153.0, None, None, 0.0,396.0, None,2023-01-02 19:00:00, None,1
1.0, None,599.0, None,-11.2, -10.9,153.0, None, None, 0.0,396.0, None,2023-01-02 20:00:00, None,1
0.0, None,598.0, None,-10.8, -11.0,152.0, None, None, None,396.0, None,2023-01-02 21:00:00, None,1
