RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,6.171,316.4, None, None, None, None, None, None, None, None, None, None, None,-6.996, None, None, None, None,12.48, None, None, None, None,2019-01-01 00:00:00, None,1
None, None, None, None,5.905,283.9, None, None, None, None, None, None, None, None, None, None, None,-6.47, None, None, None, None,21.01, None, None, None, None,2019-01-01 01:00:00, None,1
None, None, None, None,2.667,281.1, None, None, None, None, None, None, None, None, None, None, None,-6.421, None, None, None, None,18.47, None, None, None, None,2019-01-01 02:00:00, None,1
None, None, None, None,6.62,314.6, None, None, None, None, None, None, None, None, None, None, None,-5.848, None, None, None, None,8.93, None, None, None, None,2019-01-01 03:00:00, None,1
None, None, None, None,11.75,319.0, None, None, None, None, None, None, None, None, None, None, None,-5.897, None, None, None, None,7.82, None, None, None, None,2019-01-01 04:00:00, None,1
None, None, None, None,4.877,316.7, None, None, None, None, None, None, None, None, None, None, None,-5.005, None, None, None, None,4.81, None, None, None, None,2019-01-01 05:00:00, None,1
None, None, None, None,2.347,303.4, None, None, None, None, None, None, None, None, None, None, None,-4.468, None, None, None, None,14.26, None, None, None, None,2019-01-01 06:00:00, None,1
None, None, None, None,1.096,313.7, None, None, None, None, None, None, None, None, None, None, None,-5.151, None, None, None, None,7.3, None, None, None, None,2019-01-01 07:00:00, None,1
None, None, None, None,6.22,259.4, None, None, None, None, None, None, None, None, None, None, None,-5.543, None, None, None, None,10.67, None, None, None, None,2019-01-01 08:00:00, None,1
None, None, None, None,8.85,271.6, None, None, None, None, None, None, None, None, None, None, None,-5.691, None, None, None, None,23.42, None, None, None, None,2019-01-01 09:00:00, None,1
None, None, None, None,6.294,303.4, None, None, None, None, None, None, None, None, None, None, None,-5.426, None, None, None, None,34.74, None, None, None, None,2019-01-01 10:00:00, None,1
None, None, None, None,5.811,311.7, None, None, None, None, None, None, None, None, None, None, None,-4.917, None, None, None, None,17.98, None, None, None, None,2019-01-01 11:00:00, None,1
None, None, None, None,3.99,309.8, None, None, None, None, None, None, None, None, None, None, None,-4.702, None, None, None, None,15.4, None, None, None, None,2019-01-01 12:00:00, None,1
None, None, None, None,5.404,302.5, None, None, None, None, None, None, None, None, None, None, None,-4.273, None, None, None, None,24.5, None, None, None, None,2019-01-01 13:00:00, None,1
None, None, None, None,4.317,303.4, None, None, None, None, None, None, None, None, None, None, None,-4.39, None, None, None, None,19.62, None, None, None, None,2019-01-01 14:00:00, None,1
