RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
43.38, None, None, None,4.768,300.9, None, None, None, None, None, None, None, None, None, 35.47, None, None,-5.394, None, None, None, None,49.67, None, None, None, None,2019-01-01 00:00:00,1
48.43, None, None, None,11.84,284.8, None, None, None, None, None, None, None, None, None, 35.37, None, None,-5.157, None, None, None, None,22.46, None, None, None, None,2019-01-01 01:00:00,1
57.34, None, None, None,11.58,295.5, None, None, None, None, None, None, None, None, None, 35.46, None, None,-4.969, None, None, None, None,34.09, None, None, None, None,2019-01-01 02:00:00,1
63.9, None, None, None,13.94,277.7, None, None, None, None, None, None, None, None, None, 35.45, None, None,-3.968, None, None, None, None,25.67, None, None, None, None,2019-01-01 03:00:00,1
65.38, None, None, None,9.51,288.4, None, None, None, None, None, None, None, None, None, 35.65, None, None,-3.664, None, None, None, None,37.19, None, None, None, None,2019-01-01 04:00:00,1
63.52, None, None, None,7.275,288.3, None, None, None, None, None, None, None, None, None, 35.43, None, None,-3.839, None, None, None, None,44.42, None, None, None, None,2019-01-01 05:00:00,1
62.82, None, None, None,8.42,281.2, None, None, None, None, None, None, None, None, None, 35.38, None, None,-4.39, None, None, None, None,29.4, None, None, None, None,2019-01-01 06:00:00,1
74.52, None, None, None,8.54,286.4, None, None, None, None, None, None, None, None, None, 35.35, None, None,-6.785, None, None, None, None,37.87, None, None, None, None,2019-01-01 07:00:00,1
71.55, None, None, None,8.28,289.3, None, None, None, None, None, None, None, None, None, 35.34, None, None,-4.482, None, None, None, None,36.89, None, None, None, None,2019-01-01 08:00:00,1
77.57, None, None, None,3.915,348.1, None, None, None, None, None, None, None, None, None, 35.24, None, None,-4.291, None, None, None, None,56.88, None, None, None, None,2019-01-01 09:00:00,1
75.37, None, None, None,4.433,351.1, None, None, None, None, None, None, None, None, None, 35.41, None, None,-3.358, None, None, None, None,61.49, None, None, None, None,2019-01-01 10:00:00,1
68.69, None, None, None,5.912,287.3, None, None, None, None, None, None, None, None, None, 35.44, None, None,-1.06, None, None, None, None,48.6, None, None, None, None,2019-01-01 11:00:00,1
76.31, None, None, None,10.74,270.1, None, None, None, None, None, None, None, None, None, 35.12, None, None,-1.063, None, None, None, None,26.47, None, None, None, None,2019-01-01 12:00:00,1
78.19, None, None, None,14.96,272.3, None, None, None, None, None, None, None, None, None, 35.06, None, None,-0.864, None, None, None, None,17.87, None, None, None, None,2019-01-01 13:00:00,1
82.3, None, None, None,14.25,278.6, None, None, None, None, None, None, None, None, None, 35.19, None, None,-0.746, None, None, None, None,22.54, None, None, None, None,2019-01-01 14:00:00,1
84.6, None, None, None,14.65,275.5, None, None, None, None, None, None, None, None, None, 34.76, None, None,-0.939, None, None, None, None,20.16, None, None, None, None,2019-01-01 15:00:00,1
82.5, None, None, None,9.67,275.7, None, None, None, None, None, None, None, None, None, 35.21, None, None,-0.475, None, None, None, None,27.4, None, None, None, None,2019-01-01 16:00:00,1
83.9, None, None, None,10.19,286.2, None, None, None, None, None, None, None, None, None, 35.25, None, None,-0.879, None, None, None, None,29.37, None, None, None, None,2019-01-01 17:00:00,1
