wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
226.0, 59.0, 4.3,0.0, 6.8,7.9, 14.7,13.5, 152.0, 0.0, 0.0,63.0,2021-07-02 00:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218.0, 53.0, 7.6,0.0, 5.3,7.4, 14.8,12.6, 259.0, 0.0, 0.0,68.0,2021-07-02 01:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0, None, None,0.0, None,4.4, None,10.9, None, None, None,80.0,2021-07-02 02:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.0, 68.0, 7.4,0.0, 6.9,3.8, 12.6,11.1, 218.0, 0.0, 0.0,83.0,2021-07-02 03:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.0, 80.0, 4.4,0.0, 7.6,5.8, 10.9,13.3, 52.0, 0.0, 0.0,78.0,2021-07-02 04:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236.0, 83.0, 3.8,0.0, 8.3,6.9, 11.1,14.4, 196.0, 0.0, 0.0,76.0,2021-07-02 05:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213.0, 78.0, 5.8,0.0, 9.5,5.6, 13.3,16.0, 242.0, 0.0, 0.0,70.0,2021-07-02 06:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0, 76.0, 6.9,0.0, 10.2,18.2, 14.4,18.6, 236.0, 0.0, 0.0,55.0,2021-07-02 07:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0, 70.0, 5.6,0.0, 10.5,19.7, 16.0,19.4, 213.0, 0.0, 0.0,53.0,2021-07-02 08:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0, 55.0, 18.2,0.0, 9.4,17.2, 18.6,20.7, 358.0, 0.0, 0.0,49.0,2021-07-02 09:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0, 53.0, 19.7,0.0, 9.6,12.0, 19.4,21.9, 359.0, 0.0, 0.0,44.0,2021-07-02 10:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0, 49.0, 17.2,0.0, 9.6,11.2, 20.7,23.4, 359.0, 0.0, 0.0,41.0,2021-07-02 11:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0, 44.0, 12.0,0.0, 9.1,13.6, 21.9,24.2, 352.0, 0.0, 0.0,38.0,2021-07-02 12:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346.0, 41.0, 11.2,0.0, 9.4,14.0, 23.4,24.6, 2.0, 0.0, 0.0,39.0,2021-07-02 13:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.0, 38.0, 13.6,0.0, 9.0,11.9, 24.2,24.6, 13.0, 0.0, 0.0,36.0,2021-07-02 14:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0, 39.0, 14.0,0.0, 9.7,13.3, 24.6,25.6, 346.0, 0.0, 0.0,32.0,2021-07-02 15:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0, 36.0, 11.9,0.0, 8.6,10.2, 24.6,25.8, 356.0, 0.0, 0.0,31.0,2021-07-02 16:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338.0, 32.0, 13.3,0.0, 7.7,7.7, 25.6,25.4, 358.0, 0.0, 0.0,32.0,2021-07-02 17:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
