AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
11.5, 0.0,3.0,2021-07-02 00:00:00, 10.1, 23.6,27,,,,,,,,,,,,,,,,,,,,,,
11.5, None,3.0,2021-07-02 00:15:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
11.4, None,3.0,2021-07-02 00:30:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
11.2, None,3.0,2021-07-02 00:45:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
11.3, None,2.0,2021-07-02 01:00:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
11.5, None,2.0,2021-07-02 01:15:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
11.3, None,2.0,2021-07-02 01:30:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
11.2, None,2.0,2021-07-02 01:45:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
11.0, None,2.0,2021-07-02 02:00:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
10.8, None,2.0,2021-07-02 02:15:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
10.9, None,2.0,2021-07-02 02:30:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
11.0, None,2.0,2021-07-02 02:45:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
11.4, None,2.0,2021-07-02 03:00:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
11.7, None,2.0,2021-07-02 03:15:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
12.4, None,2.0,2021-07-02 03:30:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
12.5, None,2.0,2021-07-02 03:45:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
12.5, None,2.0,2021-07-02 04:00:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
