AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
23.7, None, 6.3,2022-06-27 15:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
23.7, None, 6.3,2022-06-27 16:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
23.6, None, 6.3,2022-06-27 16:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
23.6, None, 6.3,2022-06-27 16:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
23.8, None, 6.3,2022-06-27 16:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
23.7, None, 6.3,2022-06-27 17:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
23.1, None, 6.3,2022-06-27 17:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
22.3, None, 6.3,2022-06-27 17:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
21.4, None, 6.3,2022-06-27 17:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
20.6, None, 6.3,2022-06-27 18:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
20.0, None, 6.3,2022-06-27 18:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
19.2, None, 6.3,2022-06-27 18:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
18.1, None, 6.3,2022-06-27 18:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
17.2, None, 6.3,2022-06-27 19:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
16.3, None, 6.3,2022-06-27 19:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
15.5, None, 6.3,2022-06-27 19:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
15.0, None, 6.3,2022-06-27 19:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
14.2, None, 6.3,2022-06-27 20:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
13.2, None, 6.3,2022-06-27 20:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
12.4, None, 6.3,2022-06-27 20:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
11.7, None, 5.3,2022-06-27 20:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
12.0, None, 5.3,2022-06-27 21:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
11.8, None, 5.3,2022-06-27 21:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
11.3, None, 5.3,2022-06-27 21:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
11.2, None, 5.3,2022-06-27 21:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
11.1, None, 5.3,2022-06-27 22:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
11.0, None, 5.3,2022-06-27 22:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
10.7, None, 5.3,2022-06-27 22:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
10.5, None, 4.2,2022-06-27 22:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
10.2, None, 4.2,2022-06-27 23:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
10.2, None, 4.2,2022-06-27 23:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
10.6, None, 4.2,2022-06-27 23:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
10.6, None, 4.2,2022-06-27 23:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
10.2, 2.5, 4.2,2022-06-28 00:00:00, 6.5, 19.8,26,,,,,,,,,,,,,,,,,,,,,,
10.1, None, 4.2,2022-06-28 00:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.8, None, 4.2,2022-06-28 00:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.7, None, 4.2,2022-06-28 00:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.7, None, 4.2,2022-06-28 01:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.6, None, 3.2,2022-06-28 01:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.5, None, 3.2,2022-06-28 01:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.5, None, 3.2,2022-06-28 01:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.2, None, 3.2,2022-06-28 02:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.2, None, 3.2,2022-06-28 02:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.8, None, 3.2,2022-06-28 02:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.1, None, 3.2,2022-06-28 02:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.2, None, 3.2,2022-06-28 03:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.9, None, 3.2,2022-06-28 03:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.9, None, 3.2,2022-06-28 03:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.3, None, 3.2,2022-06-28 03:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.5, None, 3.2,2022-06-28 04:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
10.0, None, 3.2,2022-06-28 04:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
13.0, None, 3.2,2022-06-28 04:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
11.8, None, 3.2,2022-06-28 04:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
11.6, None, 3.2,2022-06-28 05:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
11.2, None, 3.2,2022-06-28 05:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
11.4, None, 3.2,2022-06-28 05:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
11.6, None, 3.2,2022-06-28 05:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
12.5, None, 3.2,2022-06-28 06:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
13.0, None, 3.2,2022-06-28 06:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
13.4, None, 3.2,2022-06-28 06:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
13.6, None, 3.2,2022-06-28 06:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
14.1, None, 3.2,2022-06-28 07:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
14.9, None, 3.2,2022-06-28 07:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
16.0, None, 3.2,2022-06-28 07:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
17.4, None, 3.2,2022-06-28 07:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
18.7, None, 3.2,2022-06-28 08:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
19.7, None, 3.2,2022-06-28 08:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
19.8, None, 3.2,2022-06-28 08:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
18.9, None, 3.2,2022-06-28 08:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
18.2, None, 3.2,2022-06-28 09:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
17.3, None, 3.2,2022-06-28 09:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
15.7, None, 3.2,2022-06-28 09:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
14.6, None, 3.2,2022-06-28 09:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
16.1, None, 3.2,2022-06-28 10:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
17.5, None, 3.2,2022-06-28 10:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
17.5, None, 3.2,2022-06-28 10:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
17.9, None, 3.2,2022-06-28 10:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
17.1, None, 3.2,2022-06-28 11:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
17.5, None, 3.2,2022-06-28 11:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
17.8, None, 3.2,2022-06-28 11:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
18.8, None, 3.2,2022-06-28 11:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
18.7, None, 4.2,2022-06-28 12:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
17.0, None, 4.2,2022-06-28 12:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
14.8, None, 4.2,2022-06-28 12:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
12.0, None, 4.2,2022-06-28 12:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
11.4, None, 4.2,2022-06-28 13:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
13.2, None, 4.2,2022-06-28 13:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
14.8, None, 4.2,2022-06-28 13:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
15.4, None, 4.2,2022-06-28 13:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
14.8, None, 4.2,2022-06-28 14:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
14.4, None, 4.2,2022-06-28 14:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
17.3, None, 4.2,2022-06-28 14:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
17.1, None, 4.2,2022-06-28 14:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
16.8, None, 4.2,2022-06-28 15:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
14.5, None, 4.2,2022-06-28 15:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
13.1, None, 4.2,2022-06-28 15:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
12.6, None, 4.2,2022-06-28 15:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
13.5, None, 4.2,2022-06-28 16:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
13.6, None, 4.2,2022-06-28 16:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
13.9, None, 4.2,2022-06-28 16:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
15.8, None, 4.2,2022-06-28 16:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
16.2, None, 4.2,2022-06-28 17:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
15.5, None, 4.2,2022-06-28 17:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
14.9, None, 4.2,2022-06-28 17:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
13.5, None, 4.2,2022-06-28 17:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
12.8, None, 4.2,2022-06-28 18:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
12.5, None, 4.2,2022-06-28 18:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
12.3, None, 4.2,2022-06-28 18:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
11.8, None, 4.2,2022-06-28 18:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
11.3, None, 4.2,2022-06-28 19:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
10.8, None, 4.2,2022-06-28 19:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
10.4, None, 4.2,2022-06-28 19:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.6, None, 4.2,2022-06-28 19:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.0, None, 4.2,2022-06-28 20:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.9, None, 4.2,2022-06-28 20:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.1, None, 4.2,2022-06-28 20:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.0, None, 4.2,2022-06-28 20:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.3, None, 4.2,2022-06-28 21:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.9, None, 4.2,2022-06-28 21:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.7, None, 4.2,2022-06-28 21:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.0, None, 4.2,2022-06-28 21:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.9, None, 4.2,2022-06-28 22:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.7, None, 3.2,2022-06-28 22:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.5, None, 3.2,2022-06-28 22:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.1, None, 3.2,2022-06-28 22:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.7, None, 3.2,2022-06-28 23:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.3, None, 3.2,2022-06-28 23:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
6.8, None, 3.2,2022-06-28 23:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
6.5, None, 3.2,2022-06-28 23:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
6.2, 8.0, 3.2,2022-06-29 00:00:00, 2.1, 9.2,26,,,,,,,,,,,,,,,,,,,,,,
6.1, None, 3.2,2022-06-29 00:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.9, None, 3.2,2022-06-29 00:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.7, None, 3.2,2022-06-29 00:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.7, None, 3.2,2022-06-29 01:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.5, None, 3.2,2022-06-29 01:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.3, None, 3.2,2022-06-29 01:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.2, None, 3.2,2022-06-29 01:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.2, None, 3.2,2022-06-29 02:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.2, None, 3.2,2022-06-29 02:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.2, None, 3.2,2022-06-29 02:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.4, None, 3.2,2022-06-29 02:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.6, None, 3.2,2022-06-29 03:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.5, None, 3.2,2022-06-29 03:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.4, None, 3.2,2022-06-29 03:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.3, None, 3.2,2022-06-29 03:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.0, None, 3.2,2022-06-29 04:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.0, None, 2.1,2022-06-29 04:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.1, None, 2.1,2022-06-29 04:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.4, None, 2.1,2022-06-29 04:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.5, None, 2.1,2022-06-29 05:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.6, None, 2.1,2022-06-29 05:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.7, None, 2.1,2022-06-29 05:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
6.1, None, 2.1,2022-06-29 05:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
6.3, None, 2.1,2022-06-29 06:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
6.3, None, 2.1,2022-06-29 06:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
6.4, None, 2.1,2022-06-29 06:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
6.4, None, 2.1,2022-06-29 06:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
6.7, None, 2.1,2022-06-29 07:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.3, None, 2.1,2022-06-29 07:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.2, None, 2.1,2022-06-29 07:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.4, None, 2.1,2022-06-29 07:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.6, None, 2.1,2022-06-29 08:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.6, None, 2.1,2022-06-29 08:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.3, None, 2.1,2022-06-29 08:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.0, None, 2.1,2022-06-29 08:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.2, None, 2.1,2022-06-29 09:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
6.4, None, 2.1,2022-06-29 09:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
6.5, None, 2.1,2022-06-29 09:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.1, None, 2.1,2022-06-29 09:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.1, None, 2.1,2022-06-29 10:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.7, None, 2.1,2022-06-29 10:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.4, None, 2.1,2022-06-29 10:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.5, None, 2.1,2022-06-29 10:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.0, None, 2.1,2022-06-29 11:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.0, None, 2.1,2022-06-29 11:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.3, None, 2.1,2022-06-29 11:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.5, None, 2.1,2022-06-29 11:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.2, None, 2.1,2022-06-29 12:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.3, None, 2.1,2022-06-29 12:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.4, None, 2.1,2022-06-29 12:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.0, None, 2.1,2022-06-29 12:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.6, None, 2.1,2022-06-29 13:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.1, None, 3.2,2022-06-29 13:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
6.6, None, 3.2,2022-06-29 13:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.0, None, 3.2,2022-06-29 13:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.8, None, 3.2,2022-06-29 14:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.9, None, 3.2,2022-06-29 14:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.2, None, 3.2,2022-06-29 14:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.3, None, 3.2,2022-06-29 14:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.7, None, 3.2,2022-06-29 15:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.6, None, 3.2,2022-06-29 15:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.4, None, 3.2,2022-06-29 15:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.1, None, 3.2,2022-06-29 15:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.2, None, 3.2,2022-06-29 16:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.9, None, 3.2,2022-06-29 16:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.2, None, 3.2,2022-06-29 16:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.2, None, 3.2,2022-06-29 16:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.2, None, 3.2,2022-06-29 17:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.2, None, 3.2,2022-06-29 17:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.6, None, 3.2,2022-06-29 17:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.2, None, 3.2,2022-06-29 17:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.3, None, 3.2,2022-06-29 18:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.2, None, 3.2,2022-06-29 18:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.2, None, 3.2,2022-06-29 18:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.0, None, 3.2,2022-06-29 18:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.0, None, 3.2,2022-06-29 19:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.9, None, 3.2,2022-06-29 19:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.5, None, 3.2,2022-06-29 19:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.1, None, 3.2,2022-06-29 19:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
6.9, None, 3.2,2022-06-29 20:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
6.7, None, 3.2,2022-06-29 20:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
6.5, None, 3.2,2022-06-29 20:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
6.4, None, 3.2,2022-06-29 20:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
6.1, None, 3.2,2022-06-29 21:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.4, None, 3.2,2022-06-29 21:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
4.9, None, 3.2,2022-06-29 21:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
4.4, None, 3.2,2022-06-29 21:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
3.9, None, 3.2,2022-06-29 22:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
3.4, None, 3.2,2022-06-29 22:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
3.1, None, 2.1,2022-06-29 22:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
2.7, None, 2.1,2022-06-29 22:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
2.7, None, 2.1,2022-06-29 23:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
2.5, None, 2.1,2022-06-29 23:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
2.4, None, 2.1,2022-06-29 23:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
2.1, None, 2.1,2022-06-29 23:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
2.0, 0.0, 2.1,2022-06-30 00:00:00, 1.5, 17.7,26,,,,,,,,,,,,,,,,,,,,,,
2.1, None, 2.1,2022-06-30 00:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
1.9, None, 2.1,2022-06-30 00:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
1.9, None, 2.1,2022-06-30 00:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
1.7, None, 2.1,2022-06-30 01:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
1.8, None, 2.1,2022-06-30 01:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
1.6, None, 2.1,2022-06-30 01:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
1.8, None, 2.1,2022-06-30 01:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
1.6, None, 2.1,2022-06-30 02:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
1.5, None, 2.1,2022-06-30 02:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
2.0, None, 2.1,2022-06-30 02:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
1.9, None, 2.1,2022-06-30 02:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
1.8, None, 2.1,2022-06-30 03:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
1.8, None, 1.1,2022-06-30 03:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
1.8, None, 1.1,2022-06-30 03:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
2.2, None, 1.1,2022-06-30 03:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
2.4, None, 1.1,2022-06-30 04:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
2.2, None, 1.1,2022-06-30 04:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
1.9, None, 1.1,2022-06-30 04:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
1.9, None, 1.1,2022-06-30 04:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
2.2, None, 1.1,2022-06-30 05:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
2.2, None, 1.1,2022-06-30 05:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
3.0, None, 1.1,2022-06-30 05:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
3.8, None, 1.1,2022-06-30 05:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
4.6, None, 1.1,2022-06-30 06:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.0, None, 1.1,2022-06-30 06:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
5.5, None, 1.1,2022-06-30 06:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
6.3, None, 1.1,2022-06-30 06:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
6.8, None, 1.1,2022-06-30 07:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.4, None, 1.1,2022-06-30 07:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
7.7, None, 1.1,2022-06-30 07:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
8.3, None, 1.1,2022-06-30 07:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
9.4, None, 1.1,2022-06-30 08:00:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
10.2, None, 1.1,2022-06-30 08:15:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
10.8, None, 1.1,2022-06-30 08:30:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
10.9, None, 1.1,2022-06-30 08:45:00, None, None,26,,,,,,,,,,,,,,,,,,,,,,
