pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-5.041, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 00:00:00, None, None, None, None,2
None,-5.532, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 01:00:00, None, None, None, None,2
None,-5.696, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 02:00:00, None, None, None, None,2
None,-5.879, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 03:00:00, None, None, None, None,2
None,-6.325, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 04:00:00, None, None, None, None,2
None,-6.422, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 05:00:00, None, None, None, None,2
None,-7.29, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 06:00:00, None, None, None, None,2
None,-7.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 07:00:00, None, None, None, None,2
None,-7.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 08:00:00, None, None, None, None,2
None,-7.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 09:00:00, None, None, None, None,2
None,-5.647, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 10:00:00, None, None, None, None,2
None,-5.526, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 11:00:00, None, None, None, None,2
None,-6.936, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 12:00:00, None, None, None, None,2
None,-6.887, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 13:00:00, None, None, None, None,2
None,-8.94, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 15:00:00, None, None, None, None,2
None,-10.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 16:00:00, None, None, None, None,2
None,-10.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 17:00:00, None, None, None, None,2
None,-10.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 18:00:00, None, None, None, None,2
None,-10.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 19:00:00, None, None, None, None,2
None,-11.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 20:00:00, None, None, None, None,2
None,-11.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 21:00:00, None, None, None, None,2
None,-10.95, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 22:00:00, None, None, None, None,2
None,-10.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 23:00:00, None, None, None, None,2
None,-10.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 00:00:00, None, None, None, None,2
None,-10.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 01:00:00, None, None, None, None,2
None,-10.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 02:00:00, None, None, None, None,2
None,-9.94, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 03:00:00, None, None, None, None,2
None,-9.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 04:00:00, None, None, None, None,2
None,-9.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 05:00:00, None, None, None, None,2
None,-9.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 06:00:00, None, None, None, None,2
None,-8.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 07:00:00, None, None, None, None,2
None,-8.87, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 08:00:00, None, None, None, None,2
None,-9.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 09:00:00, None, None, None, None,2
None,-6.578, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 10:00:00, None, None, None, None,2
None,-3.382, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 11:00:00, None, None, None, None,2
None,-5.885, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 12:00:00, None, None, None, None,2
None,-3.415, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 13:00:00, None, None, None, None,2
None,-3.025, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 14:00:00, None, None, None, None,2
None,-5.597, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 15:00:00, None, None, None, None,2
None,-8.38, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 16:00:00, None, None, None, None,2
None,-8.94, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 17:00:00, None, None, None, None,2
None,-9.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 18:00:00, None, None, None, None,2
None,-9.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 19:00:00, None, None, None, None,2
None,-8.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 20:00:00, None, None, None, None,2
None,-9.12, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 21:00:00, None, None, None, None,2
None,-9.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 22:00:00, None, None, None, None,2
None,-9.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 23:00:00, None, None, None, None,2
None,-9.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 00:00:00, None, None, None, None,2
None,-10.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 01:00:00, None, None, None, None,2
None,-9.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 02:00:00, None, None, None, None,2
None,-9.67, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 03:00:00, None, None, None, None,2
None,-9.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 04:00:00, None, None, None, None,2
None,-10.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 05:00:00, None, None, None, None,2
None,-9.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 06:00:00, None, None, None, None,2
None,-11.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 07:00:00, None, None, None, None,2
None,-11.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 08:00:00, None, None, None, None,2
None,-9.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 09:00:00, None, None, None, None,2
None,-6.286, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 10:00:00, None, None, None, None,2
None,-4.834, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 11:00:00, None, None, None, None,2
None,-6.293, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 12:00:00, None, None, None, None,2
None,-4.367, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 13:00:00, None, None, None, None,2
None,-4.578, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 14:00:00, None, None, None, None,2
None,-5.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 15:00:00, None, None, None, None,2
None,-8.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 16:00:00, None, None, None, None,2
None,-9.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 17:00:00, None, None, None, None,2
None,-9.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 18:00:00, None, None, None, None,2
None,-9.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 19:00:00, None, None, None, None,2
None,-10.17, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 20:00:00, None, None, None, None,2
None,-10.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 21:00:00, None, None, None, None,2
None,-9.59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 22:00:00, None, None, None, None,2
None,-9.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 23:00:00, None, None, None, None,2
None,-9.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 00:00:00, None, None, None, None,2
None,-8.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 01:00:00, None, None, None, None,2
None,-8.67, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 02:00:00, None, None, None, None,2
None,-8.86, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 03:00:00, None, None, None, None,2
None,-8.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 04:00:00, None, None, None, None,2
None,-8.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 05:00:00, None, None, None, None,2
None,-9.59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 06:00:00, None, None, None, None,2
None,-8.71, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 07:00:00, None, None, None, None,2
None,-8.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 08:00:00, None, None, None, None,2
None,-7.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 09:00:00, None, None, None, None,2
None,-6.072, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 10:00:00, None, None, None, None,2
None,-5.242, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 11:00:00, None, None, None, None,2
None,-2.904, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 12:00:00, None, None, None, None,2
None,-1.799, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 13:00:00, None, None, None, None,2
None,-3.355, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 14:00:00, None, None, None, None,2
None,-3.639, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 15:00:00, None, None, None, None,2
None,-4.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 16:00:00, None, None, None, None,2
None,-4.821, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 17:00:00, None, None, None, None,2
None,-4.648, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 18:00:00, None, None, None, None,2
None,-5.339, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 19:00:00, None, None, None, None,2
None,-4.417, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 20:00:00, None, None, None, None,2
None,-4.254, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 21:00:00, None, None, None, None,2
None,-4.465, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 22:00:00, None, None, None, None,2
None,-4.159, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 23:00:00, None, None, None, None,2
None,-4.446, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 00:00:00, None, None, None, None,2
None,-4.762, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 01:00:00, None, None, None, None,2
None,-4.292, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 02:00:00, None, None, None, None,2
None,-3.71, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 03:00:00, None, None, None, None,2
None,-3.863, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 04:00:00, None, None, None, None,2
None,-3.825, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 05:00:00, None, None, None, None,2
None,-3.644, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 06:00:00, None, None, None, None,2
None,-3.368, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 07:00:00, None, None, None, None,2
None,-3.168, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 08:00:00, None, None, None, None,2
None,-1.766, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 09:00:00, None, None, None, None,2
None,1.005, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 10:00:00, None, None, None, None,2
None,3.874, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 11:00:00, None, None, None, None,2
None,2.396, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 12:00:00, None, None, None, None,2
None,3.776, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 13:00:00, None, None, None, None,2
None,2.196, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 14:00:00, None, None, None, None,2
None,0.972, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 15:00:00, None, None, None, None,2
None,-0.044, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 16:00:00, None, None, None, None,2
None,-0.646, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 17:00:00, None, None, None, None,2
None,-0.645, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 18:00:00, None, None, None, None,2
None,-1.361, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 19:00:00, None, None, None, None,2
None,-1.607, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 20:00:00, None, None, None, None,2
None,-1.748, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 21:00:00, None, None, None, None,2
None,-1.569, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 22:00:00, None, None, None, None,2
None,-1.493, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-14 23:00:00, None, None, None, None,2
