snw_dpth_wtr_equiv,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
-563.0, None,2022-06-18 00:00:00,10.7, None, None, None,25
-563.0, None,2022-06-18 01:00:00,9.7, None, None, None,25
-563.0, None,2022-06-18 02:00:00,9.9, None, None, None,25
-563.0, None,2022-06-18 03:00:00,9.1, None, None, None,25
-563.0, None,2022-06-18 04:00:00,8.4, None, None, None,25
-563.0, None,2022-06-18 05:00:00,7.9, None, None, None,25
-563.0, None,2022-06-18 06:00:00,7.9, None, None, None,25
-563.0, None,2022-06-18 07:00:00,7.9, None, None, None,25
-563.0, None,2022-06-18 08:00:00,10.0, None, None, None,25
-563.0, None,2022-06-18 09:00:00,10.9, None, None, None,25
-563.0, None,2022-06-18 10:00:00,10.6, None, None, None,25
-563.0, None,2022-06-18 11:00:00,11.2, None, None, None,25
-563.0, None,2022-06-18 12:00:00,12.3, None, None, None,25
-563.0, None,2022-06-18 13:00:00,14.4, None, None, None,25
-563.0, None,2022-06-18 14:00:00,14.5, None, None, None,25
-563.0, None,2022-06-18 15:00:00,17.3, None, None, None,25
-563.0, None,2022-06-18 16:00:00,17.2, None, None, None,25
-563.0, None,2022-06-18 17:00:00,16.3, None, None, None,25
-563.0, None,2022-06-18 18:00:00,16.0, None, None, None,25
-563.0, None,2022-06-18 19:00:00,14.7, None, None, None,25
-563.0, None,2022-06-18 20:00:00,13.5, None, None, None,25
-563.0, None,2022-06-18 21:00:00,11.4, None, None, None,25
-563.0, None,2022-06-18 22:00:00,10.3, None, None, None,25
-563.0, None,2022-06-18 23:00:00,9.2, None, None, None,25
-563.0, None,2022-06-19 00:00:00,8.2, None, None, None,25
-563.0, None,2022-06-19 01:00:00,7.5, None, None, None,25
-563.0, None,2022-06-19 03:00:00,6.3, None, None, None,25
-563.0, None,2022-06-19 04:00:00,5.8, None, None, None,25
-563.0, None,2022-06-19 05:00:00,5.2, None, None, None,25
-563.0, None,2022-06-19 06:00:00,5.2, None, None, None,25
-563.0, None,2022-06-19 07:00:00,5.1, None, None, None,25
-563.0, None,2022-06-19 08:00:00,5.7, None, None, None,25
-563.0, None,2022-06-19 09:00:00,6.5, None, None, None,25
-563.0, None,2022-06-19 10:00:00,6.4, None, None, None,25
-563.0, None,2022-06-19 11:00:00,7.5, None, None, None,25
-563.0, None,2022-06-19 12:00:00,12.2, None, None, None,25
-563.0, None,2022-06-19 13:00:00,13.7, None, None, None,25
-563.0, None,2022-06-19 14:00:00,13.5, None, None, None,25
-563.0, None,2022-06-19 15:00:00,11.7, None, None, None,25
-563.0, None,2022-06-19 16:00:00,11.4, None, None, None,25
-563.0, None,2022-06-19 17:00:00,9.6, None, None, None,25
-563.0, None,2022-06-19 18:00:00,9.5, None, None, None,25
-563.0, None,2022-06-19 19:00:00,7.6, None, None, None,25
-563.0, None,2022-06-19 20:00:00,6.5, None, None, None,25
-563.0, None,2022-06-19 21:00:00,6.6, None, None, None,25
-563.0, None,2022-06-19 22:00:00,5.4, None, None, None,25
-563.0, None,2022-06-19 23:00:00,5.3, None, None, None,25
-563.0, None,2022-06-20 00:00:00,4.5, None, None, None,25
-563.0, None,2022-06-20 01:00:00,4.6, None, None, None,25
-563.0, None,2022-06-20 02:00:00,4.9, None, None, None,25
-563.0, None,2022-06-20 03:00:00,4.6, None, None, None,25
-563.0, None,2022-06-20 04:00:00,4.4, None, None, None,25
-563.0, None,2022-06-20 05:00:00,4.5, None, None, None,25
-563.0, None,2022-06-20 06:00:00,4.5, None, None, None,25
-563.0, None,2022-06-20 07:00:00,4.7, None, None, None,25
-563.0, None,2022-06-20 08:00:00,5.1, None, None, None,25
-563.0, None,2022-06-20 09:00:00,5.4, None, None, None,25
-563.0, None,2022-06-20 10:00:00,6.0, None, None, None,25
-563.0, None,2022-06-20 11:00:00,6.3, None, None, None,25
-563.0, None,2022-06-20 14:00:00,8.5, None, None, None,25
-563.0, None,2022-06-20 15:00:00,10.8, None, None, None,25
-563.0, None,2022-06-20 16:00:00,10.2, None, None, None,25
-563.0, None,2022-06-20 17:00:00,10.8, None, None, None,25
-563.0, None,2022-06-20 18:00:00,8.0, None, None, None,25
-563.0, None,2022-06-20 19:00:00,7.0, None, None, None,25
-563.0, None,2022-06-20 20:00:00,7.0, None, None, None,25
-563.0, None,2022-06-20 21:00:00,6.8, None, None, None,25
-563.0, None,2022-06-20 22:00:00,7.0, None, None, None,25
-563.0, None,2022-06-20 23:00:00,6.6, None, None, None,25
-563.0, None,2022-06-21 00:00:00,6.0, None, None, None,25
-563.0, None,2022-06-21 01:00:00,5.8, None, None, None,25
-563.0, None,2022-06-21 02:00:00,4.9, None, None, None,25
-563.0, None,2022-06-21 03:00:00,4.7, None, None, None,25
-563.0, None,2022-06-21 04:00:00,4.5, None, None, None,25
-563.0, None,2022-06-21 05:00:00,4.5, None, None, None,25
-563.0, None,2022-06-21 06:00:00,4.9, None, None, None,25
-563.0, None,2022-06-21 07:00:00,5.1, None, None, None,25
-563.0, None,2022-06-21 08:00:00,5.0, None, None, None,25
-563.0, None,2022-06-21 09:00:00,5.5, None, None, None,25
-563.0, None,2022-06-21 10:00:00,5.8, None, None, None,25
-563.0, None,2022-06-21 11:00:00,7.0, None, None, None,25
-563.0, None,2022-06-21 12:00:00,7.6, None, None, None,25
-563.0, None,2022-06-21 13:00:00,7.8, None, None, None,25
-563.0, None,2022-06-21 14:00:00,10.1, None, None, None,25
-563.0, None,2022-06-21 15:00:00,10.5, None, None, None,25
-563.0, None,2022-06-21 16:00:00,10.9, None, None, None,25
-563.0, None,2022-06-21 17:00:00,10.2, None, None, None,25
-563.0, None,2022-06-21 18:00:00,7.4, None, None, None,25
-563.0, None,2022-06-21 19:00:00,5.9, None, None, None,25
-563.0, None,2022-06-21 20:00:00,6.6, None, None, None,25
-563.0, None,2022-06-21 21:00:00,4.4, None, None, None,25
-563.0, None,2022-06-21 22:00:00,4.2, None, None, None,25
-563.0, None,2022-06-21 23:00:00,3.5, None, None, None,25
-563.0, None,2022-06-22 00:00:00,3.2, None, None, None,25
-563.0, None,2022-06-22 01:00:00,2.8, None, None, None,25
-563.0, None,2022-06-22 02:00:00,2.5, None, None, None,25
-563.0, None,2022-06-22 03:00:00,2.5, None, None, None,25
-563.0, None,2022-06-22 04:00:00,2.6, None, None, None,25
-563.0, None,2022-06-22 05:00:00,2.4, None, None, None,25
-563.0, None,2022-06-22 06:00:00,2.4, None, None, None,25
-563.0, None,2022-06-22 07:00:00,2.7, None, None, None,25
-563.0, None,2022-06-22 08:00:00,3.2, None, None, None,25
-563.0, None,2022-06-22 09:00:00,3.9, None, None, None,25
-563.0, None,2022-06-22 10:00:00,4.4, None, None, None,25
-563.0, None,2022-06-22 11:00:00,6.5, None, None, None,25
-563.0, None,2022-06-22 12:00:00,8.1, None, None, None,25
-563.0, None,2022-06-22 13:00:00,9.4, None, None, None,25
-563.0, None,2022-06-22 14:00:00,10.7, None, None, None,25
-563.0, None,2022-06-22 15:00:00,9.6, None, None, None,25
-563.0, None,2022-06-22 16:00:00,9.9, None, None, None,25
-563.0, None,2022-06-22 17:00:00,9.4, None, None, None,25
-563.0, None,2022-06-22 18:00:00,9.3, None, None, None,25
-562.0, None,2022-06-22 19:00:00,7.4, None, None, None,25
-562.0, None,2022-06-22 20:00:00,6.5, None, None, None,25
