RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
71.7, None, None, None,2.222,332.9, None, None,-10.0,974.0, None, None, None, None, None,20.45, None, None,-5.838, None, None, None, None,71.1, None, None, None, None, None, None,2017-01-06 14:00:00, None,1
73.84, None, None, None,2.465,256.7, None, None,-9.0,975.0, None, None, None, None, None,19.94, None, None,-5.697, None, None, None, None,72.52, None, None, None, None, None, None,2017-01-06 15:00:00, None,1
73.81, None, None, None,2.885,58.43, None, None,-10.0,975.0, None, None, None, None, None,20.3, None, None,-6.043, None, None, None, None,72.66, None, None, None, None, None, None,2017-01-06 16:00:00, None,1
81.3, None, None, None,0.465,151.5, None, None,-10.0,975.0, None, None, None, None, None,20.19, None, None,-7.166, None, None, None, None,50.79, None, None, None, None, None, None,2017-01-06 17:00:00, None,1
84.6, None, None, None,0.108,150.2, None, None,-10.0,975.0, None, None, None, None, None,20.15, None, None,-7.943, None, None, None, None,39.07, None, None, None, None, None, None,2017-01-06 18:00:00, None,1
85.9, None, None, None,0.0,160.0, None, None,-10.0,975.0, None, None, None, None, None,20.4, None, None,-7.932, None, None, None, None,38.72, None, None, None, None, None, None,2017-01-06 19:00:00, None,1
85.2, None, None, None,0.017,167.4, None, None,-10.0,976.0, None, None, None, None, None,20.34, None, None,-7.849, None, None, None, None,31.77, None, None, None, None, None, None,2017-01-06 20:00:00, None,1
84.9, None, None, None,0.196,161.7, None, None,-10.0,976.0, None, None, None, None, None,20.33, None, None,-7.964, None, None, None, None,47.87, None, None, None, None, None, None,2017-01-06 21:00:00, None,1
83.6, None, None, None,0.503,183.6, None, None,-10.0,977.0, None, None, None, None, None,20.41, None, None,-7.879, None, None, None, None,40.4, None, None, None, None, None, None,2017-01-06 22:00:00, None,1
84.6, None, None, None,0.0,152.2, None, None,-10.0,977.0, None, None, None, None, None,20.47, None, None,-7.98, None, None, None, None,18.89, None, None, None, None, None, None,2017-01-06 23:00:00, None,1
83.0, None, None, None,0.637,168.0, None, None,-10.0,978.0, None, None, None, None, None,20.47, None, None,-7.679, None, None, None, None,52.51, None, None, None, None, None, None,2017-01-07 00:00:00, None,1
81.2, None, None, None,0.194,158.6, None, None,-10.0,977.0, None, None, None, None, None,20.56, None, None,-7.423, None, None, None, None,52.07, None, None, None, None, None, None,2017-01-07 01:00:00, None,1
79.64, None, None, None,1.41,175.0, None, None,-10.0,977.0, None, None, None, None, None,20.53, None, None,-6.967, None, None, None, None,54.12, None, None, None, None, None, None,2017-01-07 02:00:00, None,1
68.72, None, None, None,2.558,240.6, None, None,-10.0,978.0, None, None, None, None, None,20.89, None, None,-5.475, None, None, None, None,72.26, None, None, None, None, None, None,2017-01-07 03:00:00, None,1
76.5, None, None, None,2.12,154.2, None, None,-9.0,977.0, None, None, None, None, None,20.72, None, None,-6.429, None, None, None, None,74.13, None, None, None, None, None, None,2017-01-07 04:00:00, None,1
77.47, None, None, None,0.8,151.7, None, None,-10.0,977.0, None, None, None, None, None,20.62, None, None,-6.874, None, None, None, None,67.37, None, None, None, None, None, None,2017-01-07 05:00:00, None,1
79.04, None, None, None,0.712,154.0, None, None,-10.0,977.0, None, None, None, None, None,20.75, None, None,-7.36, None, None, None, None,54.18, None, None, None, None, None, None,2017-01-07 06:00:00, None,1
71.8, None, None, None,2.5,234.3, None, None,-10.0,977.0, None, None, None, None, None,20.83, None, None,-5.973, None, None, None, None,74.61, None, None, None, None, None, None,2017-01-07 07:00:00, None,1
74.68, None, None, None,2.874,345.1, None, None,-11.0,977.0, None, None, None, None, None,20.44, None, None,-7.473, None, None, None, None,51.04, None, None, None, None, None, None,2017-01-07 08:00:00, None,1
78.08, None, None, None,1.034,160.1, None, None,-10.0,977.0, None, None, None, None, None,20.51, None, None,-7.506, None, None, None, None,34.04, None, None, None, None, None, None,2017-01-07 09:00:00, None,1
78.13, None, None, None,0.269,156.2, None, None,-10.0,977.0, None, None, None, None, None,20.44, None, None,-7.364, None, None, None, None,39.47, None, None, None, None, None, None,2017-01-07 10:00:00, None,1
73.87, None, None, None,1.673,167.7, None, None,-10.0,976.0, None, None, None, None, None,20.48, None, None,-6.669, None, None, None, None,64.85, None, None, None, None, None, None,2017-01-07 11:00:00, None,1
77.4, None, None, None,0.0,151.1, None, None,-10.0,975.0, None, None, None, None, None,20.39, None, None,-7.129, None, None, None, None,9.38, None, None, None, None, None, None,2017-01-07 12:00:00, None,1
78.09, None, None, None,0.607,156.5, None, None,-10.0,974.0, None, None, None, None, None,20.38, None, None,-7.062, None, None, None, None,11.22, None, None, None, None, None, None,2017-01-07 13:00:00, None,1
78.06, None, None, None,0.047,149.4, None, None,-10.0,973.0, None, None, None, None, None,20.45, None, None,-6.734, None, None, None, None,15.59, None, None, None, None, None, None,2017-01-07 14:00:00, None,1
78.35, None, None, None,0.334,151.0, None, None,-10.0,973.0, None, None, None, None, None,20.19, None, None,-6.958, None, None, None, None,9.1, None, None, None, None, None, None,2017-01-07 15:00:00, None,1
79.14, None, None, None,0.451,153.2, None, None,-10.0,972.0, None, None, None, None, None,19.88, None, None,-7.435, None, None, None, None,8.07, None, None, None, None, None, None,2017-01-07 16:00:00, None,1
82.1, None, None, None,0.57,156.0, None, None,-10.0,972.0, None, None, None, None, None,20.06, None, None,-8.01, None, None, None, None,10.91, None, None, None, None, None, None,2017-01-07 17:00:00, None,1
84.8, None, None, None,0.02,142.0, None, None,-11.0,972.0, None, None, None, None, None,19.74, None, None,-8.8, None, None, None, None,38.11, None, None, None, None, None, None,2017-01-07 18:00:00, None,1
87.4, None, None, None,0.0,122.2, None, None,-10.0,972.0, None, None, None, None, None,19.95, None, None,-8.79, None, None, None, None,47.92, None, None, None, None, None, None,2017-01-07 19:00:00, None,1
88.5, None, None, None,0.0,170.4, None, None,-10.0,972.0, None, None, None, None, None,19.73, None, None,-8.8, None, None, None, None,39.81, None, None, None, None, None, None,2017-01-07 20:00:00, None,1
90.0, None, None, None,0.0,126.5, None, None,-10.0,973.0, None, None, None, None, None,19.77, None, None,-8.85, None, None, None, None,56.14, None, None, None, None, None, None,2017-01-07 21:00:00, None,1
90.3, None, None, None,0.0,128.1, None, None,-11.0,974.0, None, None, None, None, None,19.26, None, None,-9.39, None, None, None, None,60.1, None, None, None, None, None, None,2017-01-07 22:00:00, None,1
91.9, None, None, None,0.024,127.2, None, None,-10.0,975.0, None, None, None, None, None,19.78, None, None,-9.07, None, None, None, None,69.29, None, None, None, None, None, None,2017-01-07 23:00:00, None,1
