air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
4.1,4.0, 1002.2, None,10.6,79.0, None,2022-04-17 04:00:00, None,1.0, 995.0,16
4.5,4.0, 1003.2, None,10.6,76.0, None,2022-04-17 05:00:00, None,1.0, 996.0,16
4.4,4.0, 1003.2, None,10.6,78.0, None,2022-04-17 06:00:00, None,1.0, 996.0,16
4.5,4.3, 1003.3, None,4.6,77.0, None,2022-04-17 07:00:00, None,1.0, 996.0,16
4.8,4.3, 1004.3, None,4.8,77.0, None,2022-04-17 08:00:00, None,1.0, 997.0,16
5.9,4.3, 1004.3, None,6.0,71.0, None,2022-04-17 09:00:00, None,1.0, 997.0,16
6.5,4.3, 1004.3, None,6.5,65.0, None,2022-04-17 10:00:00, None,0.0, 997.0,16
8.2,4.3, 1004.2, None,8.0,52.0, None,2022-04-17 11:00:00, None,-1.0, 997.0,16
7.7,4.3, 1004.3, None,8.4,52.0, None,2022-04-17 12:00:00, None,-2.0, 997.0,16
9.5,4.3, 1004.3, None,9.5,49.0, None,2022-04-17 13:00:00, None,-1.0, 997.0,16
10.8,4.3, 1003.2, None,10.7,42.0, None,2022-04-17 14:00:00, None,-2.0, 996.0,16
10.1,4.3, 1003.2, None,11.5,35.0, None,2022-04-17 15:00:00, None,-5.0, 996.0,16
10.9,4.3, 1002.2, None,11.5,32.0, None,2022-04-17 16:00:00, None,-5.0, 995.0,16
12.0,4.3, 1001.2, None,12.2,29.0, None,2022-04-17 17:00:00, None,-6.0, 994.0,16
12.2,4.3, 1000.2, None,13.2,29.0, None,2022-04-17 18:00:00, None,-6.0, 993.0,16
12.3,12.2, 999.2, None,12.3,28.0, None,2022-04-17 19:00:00, None,-6.0, 992.0,16
12.0,12.0, 999.2, None,12.3,29.0, None,2022-04-17 20:00:00, None,-5.0, 992.0,16
11.2,11.2, 998.2, None,12.3,31.0, None,2022-04-17 21:00:00, None,-5.0, 991.0,16
11.0,10.9, 998.2, None,12.3,32.0, None,2022-04-17 22:00:00, None,-5.0, 991.0,16
10.3,10.4, 997.2, None,12.3,34.0, None,2022-04-17 23:00:00, None,-5.0, 990.0,16
9.9,9.9, 997.2, None,12.3,36.0, None,2022-04-18 00:00:00, None,-4.0, 990.0,16
11.5,9.8, 997.2, None,12.3,27.0, None,2022-04-18 01:00:00, None,-7.0, 990.0,16
11.2,9.8, 996.1, None,12.3,30.0, None,2022-04-18 02:00:00, None,-6.0, 989.0,16
9.5,9.5, 996.2, None,12.3,44.0, None,2022-04-18 03:00:00, None,-2.0, 989.0,16
8.9,8.5, 995.2, None,12.3,48.0, None,2022-04-18 04:00:00, None,-1.0, 988.0,16
7.1,7.1, 995.2, None,12.3,64.0, None,2022-04-18 05:00:00, None,1.0, 988.0,16
5.7,5.7, 994.2, None,12.3,76.0, None,2022-04-18 06:00:00, None,2.0, 987.0,16
5.3,5.3, 993.2, None,5.7,80.0, None,2022-04-18 07:00:00, None,2.0, 986.0,16
5.4,5.3, 992.1, None,5.7,80.0, None,2022-04-18 08:00:00, None,2.0, 985.0,16
5.9,5.3, 991.1, None,5.9,80.0, None,2022-04-18 09:00:00, None,3.0, 984.0,16
5.8,5.3, 990.1, None,6.1,82.0, None,2022-04-18 10:00:00, None,3.0, 983.0,16
6.7,5.3, 989.1, None,6.7,77.0, None,2022-04-18 11:00:00, None,3.0, 982.0,16
7.0,5.3, 989.1, None,7.1,77.0, None,2022-04-18 12:00:00, None,3.0, 982.0,16
7.0,5.3, 988.1, None,7.1,80.0, None,2022-04-18 13:00:00, None,4.0, 981.0,16
7.0,5.3, 987.1, None,7.1,82.0, None,2022-04-18 14:00:00, None,4.0, 980.0,16
7.0,5.3, 986.1, None,7.2,82.0, None,2022-04-18 15:00:00, None,4.0, 979.0,16
7.1,5.3, 986.1, None,7.2,84.0, None,2022-04-18 16:00:00, None,5.0, 979.0,16
7.0,5.3, 984.1, None,7.2,86.0, None,2022-04-18 17:00:00, None,5.0, 977.0,16
7.0,5.3, 984.1, None,7.2,83.0, None,2022-04-18 18:00:00, None,4.0, 977.0,16
7.4,6.9, 984.1, None,7.3,87.0, None,2022-04-18 19:00:00, None,5.0, 977.0,16
6.3,6.3, 984.1, None,7.6,87.0, None,2022-04-18 20:00:00, None,4.0, 977.0,16
6.7,6.2, 985.1, None,7.6,73.0, None,2022-04-18 21:00:00, None,2.0, 978.0,16
6.7,6.2, 987.1, None,7.6,68.0, None,2022-04-18 22:00:00, None,1.0, 980.0,16
6.8,6.2, 988.1, None,7.6,68.0, None,2022-04-18 23:00:00, None,1.0, 981.0,16
6.8,6.2, 989.2, None,7.6,69.0, None,2022-04-19 00:00:00, None,2.0, 982.0,16
6.9,6.2, 989.1, None,7.6,69.0, None,2022-04-19 01:00:00, None,2.0, 982.0,16
6.6,6.2, 989.2, None,7.6,72.0, None,2022-04-19 02:00:00, None,2.0, 982.0,16
6.4,6.2, 989.2, None,7.6,69.0, None,2022-04-19 03:00:00, None,1.0, 982.0,16
6.1,6.0, 990.2, None,7.6,75.0, None,2022-04-19 04:00:00, None,2.0, 983.0,16
6.2,6.0, 990.2, None,7.6,73.0, None,2022-04-19 05:00:00, None,2.0, 983.0,16
6.4,6.0, 990.2, None,7.6,73.0, None,2022-04-19 06:00:00, None,2.0, 983.0,16
6.7,6.3, 991.2, None,6.7,73.0, None,2022-04-19 07:00:00, None,2.0, 984.0,16
7.1,6.3, 991.2, None,7.0,72.0, None,2022-04-19 08:00:00, None,3.0, 984.0,16
7.8,6.3, 992.2, None,7.8,65.0, None,2022-04-19 09:00:00, None,1.0, 985.0,16
7.2,6.3, 993.2, None,7.8,61.0, None,2022-04-19 10:00:00, None,0.0, 986.0,16
7.2,6.3, 993.2, None,8.0,67.0, None,2022-04-19 11:00:00, None,1.0, 986.0,16
8.9,6.3, 994.2, None,8.8,56.0, None,2022-04-19 12:00:00, None,0.0, 987.0,16
9.1,6.3, 993.2, None,9.6,57.0, None,2022-04-19 13:00:00, None,1.0, 986.0,16
9.9,6.3, 994.2, None,10.2,49.0, None,2022-04-19 14:00:00, None,0.0, 987.0,16
10.6,6.3, 993.2, None,10.9,46.0, None,2022-04-19 15:00:00, None,0.0, 986.0,16
11.0,6.3, 994.2, None,11.0,50.0, None,2022-04-19 16:00:00, None,1.0, 987.0,16
11.0,6.3, 993.2, None,12.0,43.0, None,2022-04-19 17:00:00, None,-1.0, 986.0,16
10.9,6.3, 993.2, None,12.0,49.0, None,2022-04-19 18:00:00, None,0.0, 986.0,16
10.3,10.3, 993.2, None,11.5,50.0, None,2022-04-19 19:00:00, None,0.0, 986.0,16
9.6,9.6, 994.2, None,11.5,55.0, None,2022-04-19 20:00:00, None,1.0, 987.0,16
8.6,8.3, 994.2, None,11.5,54.0, None,2022-04-19 21:00:00, None,0.0, 987.0,16
7.5,7.6, 994.2, None,11.5,65.0, None,2022-04-19 22:00:00, None,1.0, 987.0,16
6.7,6.7, 994.2, None,11.5,69.0, None,2022-04-19 23:00:00, None,1.0, 987.0,16
6.0,6.0, 994.2, None,11.5,70.0, None,2022-04-20 00:00:00, None,1.0, 987.0,16
5.5,5.5, 994.2, None,11.5,72.0, None,2022-04-20 01:00:00, None,1.0, 987.0,16
5.5,5.4, 993.2, None,11.5,70.0, None,2022-04-20 02:00:00, None,0.0, 986.0,16
5.4,5.3, 993.2, None,11.5,68.0, None,2022-04-20 03:00:00, None,0.0, 986.0,16
4.9,4.9, 993.2, None,11.5,70.0, None,2022-04-20 04:00:00, None,0.0, 986.0,16
4.3,4.2, 992.2, None,11.5,74.0, None,2022-04-20 05:00:00, None,0.0, 985.0,16
4.8,4.2, 992.2, None,11.5,68.0, None,2022-04-20 06:00:00, None,-1.0, 985.0,16
4.5,4.2, 992.2, None,4.8,70.0, None,2022-04-20 07:00:00, None,0.0, 985.0,16
5.3,4.2, 991.2, None,5.3,64.0, None,2022-04-20 08:00:00, None,-1.0, 984.0,16
6.9,4.2, 991.2, None,6.8,57.0, None,2022-04-20 09:00:00, None,-1.0, 984.0,16
8.7,4.2, 990.1, None,8.6,49.0, None,2022-04-20 10:00:00, None,-2.0, 983.0,16
10.0,4.2, 989.1, None,10.0,41.0, None,2022-04-20 11:00:00, None,-2.0, 982.0,16
11.4,4.2, 989.1, None,11.4,34.0, None,2022-04-20 12:00:00, None,-4.0, 982.0,16
12.4,4.2, 988.1, None,12.5,32.0, None,2022-04-20 13:00:00, None,-4.0, 981.0,16
13.4,4.2, 988.1, None,13.4,24.0, None,2022-04-20 14:00:00, None,-7.0, 981.0,16
13.7,4.2, 988.1, None,13.8,22.0, None,2022-04-20 15:00:00, None,-8.0, 981.0,16
13.7,4.2, 987.1, None,13.9,21.0, None,2022-04-20 16:00:00, None,-8.0, 980.0,16
11.8,4.2, 987.1, None,13.9,43.0, None,2022-04-20 17:00:00, None,0.0, 980.0,16
10.1,4.2, 987.1, None,13.9,53.0, None,2022-04-20 18:00:00, None,1.0, 980.0,16
7.6,7.7, 988.2, None,10.2,76.0, None,2022-04-20 19:00:00, None,4.0, 981.0,16
7.4,7.3, 987.1, None,10.2,75.0, None,2022-04-20 20:00:00, None,3.0, 980.0,16
7.8,7.3, 987.1, None,10.2,69.0, None,2022-04-20 21:00:00, None,2.0, 980.0,16
7.8,7.3, 987.1, None,10.2,72.0, None,2022-04-20 22:00:00, None,3.0, 980.0,16
7.4,7.3, 987.1, None,10.2,76.0, None,2022-04-20 23:00:00, None,4.0, 980.0,16
7.8,7.3, 988.1, None,10.2,74.0, None,2022-04-21 00:00:00, None,3.0, 981.0,16
8.3,7.3, 987.1, None,10.2,66.0, None,2022-04-21 01:00:00, None,2.0, 980.0,16
7.1,7.1, 987.1, None,10.2,73.0, None,2022-04-21 02:00:00, None,3.0, 980.0,16
6.8,6.8, 987.1, None,10.2,76.0, None,2022-04-21 03:00:00, None,3.0, 980.0,16
6.6,6.6, 986.1, None,10.2,78.0, None,2022-04-21 04:00:00, None,3.0, 979.0,16
6.4,6.2, 987.1, None,10.2,80.0, None,2022-04-21 05:00:00, None,3.0, 980.0,16
6.5,6.0, 987.1, None,10.2,79.0, None,2022-04-21 06:00:00, None,3.0, 980.0,16
6.8,6.0, 988.1, None,6.8,79.0, None,2022-04-21 07:00:00, None,3.0, 981.0,16
5.9,5.9, 989.2, None,6.8,82.0, None,2022-04-21 08:00:00, None,3.0, 982.0,16
6.0,5.9, 989.2, None,6.8,83.0, None,2022-04-21 09:00:00, None,3.0, 982.0,16
6.2,5.9, 989.1, None,6.8,85.0, None,2022-04-21 10:00:00, None,4.0, 982.0,16
6.8,5.9, 989.1, None,6.8,80.0, None,2022-04-21 11:00:00, None,4.0, 982.0,16
7.7,5.9, 990.1, None,7.7,73.0, None,2022-04-21 12:00:00, None,3.0, 983.0,16
8.1,5.9, 991.1, None,8.2,75.0, None,2022-04-21 13:00:00, None,4.0, 984.0,16
8.3,5.9, 992.2, None,8.3,78.0, None,2022-04-21 14:00:00, None,5.0, 985.0,16
8.6,5.9, 992.2, None,8.6,75.0, None,2022-04-21 15:00:00, None,4.0, 985.0,16
9.7,5.9, 992.2, None,9.7,71.0, None,2022-04-21 16:00:00, None,5.0, 985.0,16
10.5,5.9, 993.2, None,10.5,65.0, None,2022-04-21 17:00:00, None,4.0, 986.0,16
10.8,5.9, 993.2, None,10.8,62.0, None,2022-04-21 18:00:00, None,4.0, 986.0,16
10.9,10.7, 993.2, None,11.0,63.0, None,2022-04-21 19:00:00, None,4.0, 986.0,16
10.9,10.6, 994.2, None,11.0,59.0, None,2022-04-21 20:00:00, None,3.0, 987.0,16
9.9,9.9, 994.2, None,11.0,63.0, None,2022-04-21 21:00:00, None,3.0, 987.0,16
9.2,9.2, 995.2, None,11.0,70.0, None,2022-04-21 22:00:00, None,4.0, 988.0,16
8.5,8.5, 996.2, None,11.0,75.0, None,2022-04-21 23:00:00, None,4.0, 989.0,16
8.7,8.5, 996.2, None,11.0,72.0, None,2022-04-22 00:00:00, None,4.0, 989.0,16
8.0,8.0, 996.2, None,11.0,76.0, None,2022-04-22 01:00:00, None,4.0, 989.0,16
7.8,7.7, 997.2, None,11.0,78.0, None,2022-04-22 02:00:00, None,4.0, 990.0,16
8.0,7.7, 997.2, None,11.0,76.0, None,2022-04-22 03:00:00, None,4.0, 990.0,16
8.1,7.7, 997.2, None,11.0,73.0, None,2022-04-22 04:00:00, None,4.0, 990.0,16
7.6,7.5, 998.2, None,11.0,76.0, None,2022-04-22 05:00:00, None,4.0, 991.0,16
7.0,7.0, 998.2, None,11.0,78.0, None,2022-04-22 06:00:00, None,4.0, 991.0,16
6.8,6.8, 998.2, None,7.0,80.0, None,2022-04-22 07:00:00, None,4.0, 991.0,16
7.7,6.8, 999.2, None,7.7,79.0, None,2022-04-22 08:00:00, None,4.0, 992.0,16
9.1,6.8, 999.2, None,9.1,73.0, None,2022-04-22 09:00:00, None,5.0, 992.0,16
10.4,6.8, 999.2, None,10.4,67.0, None,2022-04-22 10:00:00, None,5.0, 992.0,16
10.8,6.8, 999.2, None,10.8,65.0, None,2022-04-22 11:00:00, None,4.0, 992.0,16
11.4,6.8, 1000.2, None,11.3,63.0, None,2022-04-22 12:00:00, None,5.0, 993.0,16
12.2,6.8, 1000.2, None,12.8,60.0, None,2022-04-22 13:00:00, None,5.0, 993.0,16
12.8,6.8, 1000.2, None,13.0,58.0, None,2022-04-22 14:00:00, None,5.0, 993.0,16
13.1,6.8, 1000.2, None,13.1,48.0, None,2022-04-22 15:00:00, None,2.0, 993.0,16
13.8,6.8, 1000.2, None,13.9,40.0, None,2022-04-22 16:00:00, None,0.0, 993.0,16
13.5,6.8, 1000.2, None,13.9,39.0, None,2022-04-22 17:00:00, None,-1.0, 993.0,16
13.6,6.8, 1000.2, None,13.9,36.0, None,2022-04-22 18:00:00, None,-1.0, 993.0,16
13.2,13.2, 1001.2, None,13.8,38.0, None,2022-04-22 19:00:00, None,-1.0, 994.0,16
12.5,12.5, 1001.2, None,13.8,47.0, None,2022-04-22 20:00:00, None,1.0, 994.0,16
11.8,11.8, 1001.2, None,13.8,51.0, None,2022-04-22 21:00:00, None,2.0, 994.0,16
11.4,11.4, 1002.2, None,13.8,54.0, None,2022-04-22 22:00:00, None,2.0, 995.0,16
10.9,10.4, 1002.2, None,13.8,57.0, None,2022-04-22 23:00:00, None,3.0, 995.0,16
