TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-31.698,0.6,82.1,0.0,912.15, 0.0,0.5,2018-01-01 00:00:00,231.6,-33.8,1
-30.201,0.6,82.3,0.0,911.95, 0.0,0.76,2018-01-01 01:00:00,231.6,-32.3,1
-30.201,0.6,82.5,0.0,911.45, 0.0,0.76,2018-01-01 02:00:00,231.6,-32.3,1
-29.79,0.6,82.5,0.0,910.75, 0.0,1.01,2018-01-01 03:00:00,231.6,-31.8,1
-29.121,0.6,82.4,0.0,910.55, 0.0,0.25,2018-01-01 04:00:00,231.6,-31.2,1
-30.063,0.6,82.5,0.0,910.25, 0.0,0.5,2018-01-01 05:00:00,231.6,-32.1,1
-26.609,0.6,83.6,0.0,909.45, 0.0,1.76,2018-01-01 06:00:00,203.6,-28.6,1
-18.607,0.6,86.1,0.0,908.15, 0.0,1.01,2018-01-01 07:00:00,176.9,-20.4,1
-6.483,0.6,87.4,1.26,906.75, 0.0,5.54,2018-01-01 08:00:00,219.0,-8.2,1
-5.326,8.1,83.3,2.27,906.75, 0.0,7.55,2018-01-01 09:00:00,228.8,-7.7,1
-3.449,39.4,81.7,1.26,906.95, 0.0,5.79,2018-01-01 10:00:00,213.4,-6.1,1
-2.276,56.9,78.0,1.51,907.75, 0.0,6.04,2018-01-01 11:00:00,216.2,-5.6,1
-0.986,196.9,75.7,0.25,907.55, 0.0,4.53,2018-01-01 12:00:00,161.5,-4.7,1
-0.563,144.4,71.7,1.76,907.95, 0.2,6.3,2018-01-01 13:00:00,223.2,-5.0,1
-0.423,91.9,71.6,2.52,908.25, 0.0,7.3,2018-01-01 14:00:00,227.4,-4.9,1
-0.62,10.6,72.3,4.03,908.55, 0.0,10.83,2018-01-01 15:00:00,224.6,-5.0,1
-0.704,0.6,73.3,3.53,908.75, 0.0,9.57,2018-01-01 16:00:00,226.0,-4.9,1
0.218,0.6,73.5,3.27,908.85, 0.0,11.08,2018-01-01 17:00:00,221.8,-4.0,1
0.051,0.6,72.9,3.53,908.95, 0.0,9.57,2018-01-01 18:00:00,223.2,-4.2,1
0.024,0.6,72.3,4.78,908.25, 0.0,11.33,2018-01-01 19:00:00,231.6,-4.4,1
0.107,0.6,74.2,3.53,908.15, 0.0,9.57,2018-01-01 20:00:00,231.6,-3.9,1
0.825,0.6,74.2,3.02,908.45, 0.0,8.81,2018-01-01 21:00:00,231.6,-3.2,1
1.453,0.6,73.5,2.77,908.45, 0.0,10.32,2018-01-01 22:00:00,228.8,-2.8,1
2.182,0.6,71.7,3.78,908.95, 0.0,10.83,2018-01-01 23:00:00,224.6,-2.4,1
1.913,0.6,71.1,3.02,909.85, 0.0,11.33,2018-01-02 00:00:00,233.1,-2.8,1
1.751,0.6,71.5,2.52,910.45, 0.0,8.06,2018-01-02 01:00:00,233.1,-2.8,1
1.534,0.6,72.5,2.01,911.45, 0.0,7.55,2018-01-02 02:00:00,228.8,-2.9,1
0.825,0.6,73.6,1.26,912.55, 0.0,4.78,2018-01-02 03:00:00,238.7,-3.4,1
2.289,0.6,74.0,1.26,912.45, 0.0,5.29,2018-01-02 04:00:00,230.2,-1.9,1
2.77,0.6,70.5,2.27,911.65, 0.2,7.3,2018-01-02 05:00:00,230.2,-2.1,1
2.744,0.6,71.4,1.01,911.25, 0.4,5.29,2018-01-02 06:00:00,237.3,-1.9,1
2.717,0.6,70.3,2.52,910.65, 0.2,7.05,2018-01-02 07:00:00,226.0,-2.1,1
1.832,1.9,73.9,2.77,910.45, 0.2,7.05,2018-01-02 08:00:00,227.4,-2.3,1
3.009,34.4,70.0,2.27,910.55, 0.0,6.3,2018-01-02 09:00:00,240.1,-1.9,1
4.141,105.6,66.4,2.27,910.75, 0.0,6.8,2018-01-02 10:00:00,237.3,-1.6,1
5.05,113.1,62.7,0.76,911.05, 0.0,5.29,2018-01-02 11:00:00,235.9,-1.5,1
6.458,206.9,59.2,0.25,910.95, 0.0,6.55,2018-01-02 12:00:00,224.6,-0.9,1
6.965,118.1,55.7,2.27,910.65, 0.0,6.04,2018-01-02 13:00:00,212.0,-1.3,1
5.847,41.9,57.1,0.76,910.65, 0.0,3.78,2018-01-02 14:00:00,235.9,-2.0,1
5.488,8.1,58.6,1.51,909.95, 0.0,6.55,2018-01-02 15:00:00,223.2,-2.0,1
5.076,0.6,59.4,1.51,909.55, 0.0,5.54,2018-01-02 16:00:00,231.6,-2.2,1
4.558,0.6,62.0,0.5,909.15, 0.0,4.03,2018-01-02 17:00:00,224.6,-2.1,1
3.722,0.6,65.2,0.0,908.85, 0.0,4.03,2018-01-02 18:00:00,251.3,-2.2,1
1.615,0.6,70.4,0.0,908.15, 0.0,1.01,2018-01-02 19:00:00,230.2,-3.2,1
0.522,0.6,78.5,0.0,907.85, 0.0,0.0,2018-01-02 20:00:00,217.6,-2.8,1
-0.958,0.6,83.0,0.0,907.75, 0.0,0.76,2018-01-02 21:00:00,355.2,-3.5,1
0.135,0.6,85.6,0.0,907.45, 0.0,2.01,2018-01-02 22:00:00,233.1,-2.0,1
1.071,0.6,73.9,0.0,907.25, 0.0,2.27,2018-01-02 23:00:00,221.8,-3.1,1
2.503,0.6,69.5,0.76,906.85, 0.0,4.28,2018-01-03 00:00:00,237.3,-2.5,1
4.115,0.6,66.5,0.25,906.95, 0.0,4.78,2018-01-03 01:00:00,227.4,-1.6,1
1.697,0.6,63.6,0.5,907.15, 0.0,6.04,2018-01-03 02:00:00,237.3,-4.5,1
2.93,0.6,68.1,0.25,907.25, 0.0,3.78,2018-01-03 03:00:00,233.1,-2.4,1
0.024,0.6,66.0,0.5,906.95, 0.0,4.28,2018-01-03 04:00:00,227.4,-5.6,1
1.94,0.6,66.0,0.76,906.85, 0.0,5.54,2018-01-03 05:00:00,227.4,-3.7,1
0.135,0.6,73.2,0.0,906.85, 0.0,2.77,2018-01-03 06:00:00,192.3,-4.1,1
-1.986,0.6,78.0,0.0,907.05, 0.0,2.52,2018-01-03 07:00:00,245.7,-5.3,1
-3.538,3.1,82.0,0.0,906.65, 0.0,3.02,2018-01-03 08:00:00,202.2,-6.2,1
3.354,35.6,82.4,0.5,906.55, 0.0,7.55,2018-01-03 09:00:00,234.5,0.6,1
4.869,75.6,68.3,1.26,906.65, 0.0,5.79,2018-01-03 10:00:00,224.6,-0.5,1
5.591,93.1,67.2,2.01,906.75, 0.0,7.05,2018-01-03 11:00:00,220.4,0.0,1
6.914,144.4,64.6,0.5,906.65, 0.0,4.28,2018-01-03 12:00:00,247.1,0.7,1
6.484,115.6,61.6,2.01,905.85, 0.0,8.56,2018-01-03 13:00:00,228.8,-0.4,1
6.331,71.9,62.9,2.27,905.75, 0.0,7.81,2018-01-03 14:00:00,228.8,-0.2,1
5.616,18.1,64.0,0.76,905.55, 0.0,4.53,2018-01-03 15:00:00,227.4,-0.7,1
4.792,0.6,65.6,0.76,905.35, 0.0,4.03,2018-01-03 16:00:00,216.2,-1.1,1
4.895,0.6,65.2,1.51,904.95, 0.0,4.78,2018-01-03 17:00:00,221.8,-1.1,1
4.714,0.6,66.4,1.01,904.75, 0.0,5.29,2018-01-03 18:00:00,227.4,-1.0,1
4.115,0.6,67.4,1.01,904.35, 0.0,3.53,2018-01-03 19:00:00,227.4,-1.4,1
4.428,0.6,67.8,0.5,904.15, 0.0,3.53,2018-01-03 20:00:00,256.9,-1.0,1
2.93,0.6,67.1,0.25,904.65, 0.0,3.78,2018-01-03 21:00:00,234.5,-2.6,1
2.182,0.6,74.3,0.0,905.05, 0.0,3.78,2018-01-03 22:00:00,271.0,-1.9,1
-2.508,0.6,84.9,0.0,904.85, 0.0,1.26,2018-01-03 23:00:00,233.1,-4.7,1
-2.83,0.6,91.0,0.0,904.85, 0.0,0.5,2018-01-04 00:00:00,240.1,-4.1,1
-2.654,0.6,86.9,0.0,904.75, 0.0,1.26,2018-01-04 01:00:00,245.7,-4.5,1
-4.257,0.6,92.7,0.0,904.85, 0.0,0.5,2018-01-04 02:00:00,276.6,-5.3,1
-4.469,0.6,95.2,0.0,904.85, 0.0,0.0,2018-01-04 03:00:00,279.4,-5.1,1
-5.141,0.6,95.2,0.0,904.45, 0.0,0.5,2018-01-04 04:00:00,248.5,-5.8,1
-5.141,0.6,96.0,0.0,903.85, 0.0,1.01,2018-01-04 05:00:00,241.5,-5.7,1
-4.926,0.6,96.4,0.0,903.75, 0.0,0.0,2018-01-04 06:00:00,213.4,-5.4,1
-3.866,0.6,95.6,0.0,903.45, 0.0,0.0,2018-01-04 07:00:00,213.4,-4.5,1
-5.326,0.6,95.5,0.0,903.15, 0.0,0.25,2018-01-04 08:00:00,216.2,-5.9,1
-6.357,14.4,97.6,0.0,903.05, 0.0,0.0,2018-01-04 09:00:00,217.6,-6.7,1
-3.479,59.4,97.3,0.0,903.15, 0.0,0.0,2018-01-04 10:00:00,217.6,-3.9,1
