wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
249.0, None, None,0.0, None,8.9, None,7.8, None, None, None,64.0,2018-05-28 00:00:00,22
269.0, None, None,0.0, None,4.0, None,6.1, None, None, None,72.0,2018-05-28 01:00:00,22
274.0, None, None,0.0, None,5.4, None,5.3, None, None, None,74.0,2018-05-28 02:00:00,22
262.0, None, None,0.0, None,8.8, None,5.2, None, None, None,74.0,2018-05-28 03:00:00,22
266.0, None, None,0.0, None,7.3, None,4.8, None, None, None,78.0,2018-05-28 04:00:00,22
275.0, None, None,0.0, None,5.2, None,4.6, None, None, None,79.0,2018-05-28 05:00:00,22
209.0, None, None,0.0, None,7.5, None,6.8, None, None, None,73.0,2018-05-28 06:00:00,22
245.0, None, None,0.0, None,6.8, None,10.3, None, None, None,62.0,2018-05-28 07:00:00,22
272.0, None, None,0.0, None,5.5, None,13.2, None, None, None,48.0,2018-05-28 08:00:00,22
246.0, None, None,0.0, None,8.8, None,14.1, None, None, None,46.0,2018-05-28 09:00:00,22
253.0, None, None,0.0, None,9.1, None,15.0, None, None, None,39.0,2018-05-28 10:00:00,22
275.0, None, None,0.0, None,7.5, None,14.5, None, None, None,45.0,2018-05-28 11:00:00,22
262.0, None, None,0.0, None,9.8, None,15.2, None, None, None,45.0,2018-05-28 12:00:00,22
273.0, None, None,0.0, None,12.5, None,16.4, None, None, None,36.0,2018-05-28 14:00:00,22
268.0, None, None,0.0, None,10.4, None,15.9, None, None, None,36.0,2018-05-28 15:00:00,22
277.0, None, None,0.0, None,11.0, None,16.6, None, None, None,33.0,2018-05-28 16:00:00,22
276.0, None, None,0.0, None,8.8, None,16.6, None, None, None,34.0,2018-05-28 17:00:00,22
227.0, None, None,0.0, None,10.7, None,14.7, None, None, None,41.0,2018-05-28 18:00:00,22
258.0, None, None,0.0, None,4.3, None,7.9, None, None, None,62.0,2018-05-28 20:00:00,22
311.0, None, None,0.0, None,15.7, None,7.7, None, None, None,65.0,2018-05-28 21:00:00,22
310.0, None, None,0.0, None,20.8, None,7.0, None, None, None,62.0,2018-05-28 22:00:00,22
314.0, None, None,0.0, None,16.9, None,6.4, None, None, None,56.0,2018-05-28 23:00:00,22
311.0, None, None,0.0, None,14.2, None,5.5, None, None, None,56.0,2018-05-29 00:00:00,22
315.0, None, None,0.0, None,11.2, None,5.3, None, None, None,46.0,2018-05-29 01:00:00,22
300.0, None, None,0.0, None,8.7, None,5.4, None, None, None,48.0,2018-05-29 02:00:00,22
236.0, None, None,0.0, None,1.5, None,4.8, None, None, None,58.0,2018-05-29 03:00:00,22
298.0, None, None,0.0, None,2.7, None,3.3, None, None, None,63.0,2018-05-29 04:00:00,22
21.0, None, None,0.0, None,2.3, None,4.3, None, None, None,62.0,2018-05-29 05:00:00,22
313.0, None, None,0.0, None,9.6, None,6.4, None, None, None,52.0,2018-05-29 06:00:00,22
254.0, None, None,0.0, None,5.7, None,7.9, None, None, None,50.0,2018-05-29 07:00:00,22
271.0, None, None,0.0, None,5.1, None,7.8, None, None, None,51.0,2018-05-29 08:00:00,22
251.0, None, None,0.0, None,8.2, None,9.8, None, None, None,46.0,2018-05-29 09:00:00,22
252.0, None, None,0.0, None,3.6, None,9.2, None, None, None,45.0,2018-05-29 10:00:00,22
222.0, None, None,0.0, None,4.8, None,10.2, None, None, None,44.0,2018-05-29 11:00:00,22
271.0, None, None,0.0, None,6.3, None,11.2, None, None, None,38.0,2018-05-29 12:00:00,22
251.0, None, None,0.0, None,6.8, None,12.1, None, None, None,35.0,2018-05-29 13:00:00,22
