WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
78.9, -2.7, 1.016,2019-01-01 00:00:00, -2.653,1
93.0, -2.8, 1.009,2019-01-01 01:00:00, -2.777,1
84.3, -2.9, 0.861998,2019-01-01 02:00:00, -2.928,1
89.6, -2.8, 1.203,2019-01-01 03:00:00, -2.815,1
88.4, -2.8, 1.221,2019-01-01 04:00:00, -2.826,1
81.5, -2.8, 1.154,2019-01-01 05:00:00, -2.781,1
78.4, -2.8, 0.896,2019-01-01 06:00:00, -2.803,1
86.2, -3.2, 0.74,2019-01-01 07:00:00, -3.189,1
83.3, -3.3, 1.202,2019-01-01 08:00:00, -3.29,1
77.7, -2.8, 1.104,2019-01-01 09:00:00, -2.818,1
91.0, -2.4, 1.447,2019-01-01 10:00:00, -2.366,1
70.3, -1.8, 2.012,2019-01-01 11:00:00, -1.762,1
58.2, -1.3, 2.322,2019-01-01 12:00:00, -1.296,1
60.2, -0.6, 1.455,2019-01-01 13:00:00, -0.634998,1
73.6, 0.2, 1.458,2019-01-01 14:00:00, 0.214,1
104.9, 0.8, 1.629,2019-01-01 15:00:00, 0.800998,1
78.1, 0.7, 2.001,2019-01-01 16:00:00, 0.746999,1
85.2, 0.5, 1.9,2019-01-01 17:00:00, 0.483999,1
80.2, 0.5, 1.234,2019-01-01 18:00:00, 0.500998,1
88.4, 0.4, 1.287,2019-01-01 19:00:00, 0.356999,1
91.6, 0.3, 0.936999,2019-01-01 20:00:00, 0.287999,1
99.4, 0.3, 1.499,2019-01-01 21:00:00, 0.305999,1
111.5, 0.4, 2.323,2019-01-01 22:00:00, 0.363,1
66.7, 0.4, 1.332,2019-01-01 23:00:00, 0.4,1
106.4, 0.2, 2.4,2019-01-02 00:00:00, 0.192,1
74.2, 0.2, 1.887,2019-01-02 01:00:00, 0.231998,1
86.1, 0.1, 1.617,2019-01-02 02:00:00, 0.074998,1
90.6, 0.0, 1.313,2019-01-02 03:00:00, -0.041,1
98.2, 0.0, 1.968,2019-01-02 04:00:00, 0.003,1
87.6, -0.3, 2.179,2019-01-02 05:00:00, -0.268999,1
92.8, -0.6, 2.108,2019-01-02 06:00:00, -0.634998,1
91.8, -0.6, 2.13,2019-01-02 07:00:00, -0.578998,1
98.5, -0.6, 1.694,2019-01-02 08:00:00, -0.587,1
86.1, -0.5, 1.809,2019-01-02 09:00:00, -0.493,1
86.0, 0.1, 2.48,2019-01-02 10:00:00, 0.082,1
59.4, 0.5, 2.01,2019-01-02 11:00:00, 0.541,1
86.5, 1.1, 2.337,2019-01-02 12:00:00, 1.071,1
104.6, 1.3, 1.891,2019-01-02 13:00:00, 1.277,1
35.3, 1.6, 1.674,2019-01-02 14:00:00, 1.593,1
105.7, 1.6, 1.568,2019-01-02 15:00:00, 1.616,1
93.9, 1.4, 1.709,2019-01-02 16:00:00, 1.389,1
87.0, 1.3, 2.162,2019-01-02 17:00:00, 1.293,1
99.1, 1.3, 2.379,2019-01-02 18:00:00, 1.308,1
76.4, 1.3, 1.42,2019-01-02 19:00:00, 1.292,1
92.8, 1.3, 2.389,2019-01-02 20:00:00, 1.287,1
76.0, 1.4, 2.26,2019-01-02 21:00:00, 1.352,1
95.6, 1.2, 2.616,2019-01-02 22:00:00, 1.216,1
87.4, 1.1, 2.677,2019-01-02 23:00:00, 1.067,1
89.6, 1.2, 3.042,2019-01-03 00:00:00, 1.194,1
84.9, 1.2, 2.555,2019-01-03 01:00:00, 1.233,1
69.9, 1.4, 2.823,2019-01-03 02:00:00, 1.381,1
74.5, 1.2, 2.646,2019-01-03 03:00:00, 1.245,1
62.5, 1.3, 3.265,2019-01-03 04:00:00, 1.273,1
95.5, 1.0, 3.034,2019-01-03 05:00:00, 1.02,1
92.1, 0.8, 2.009,2019-01-03 06:00:00, 0.832,1
61.0, 1.0, 2.274,2019-01-03 07:00:00, 0.991998,1
70.9, 1.1, 4.02,2019-01-03 08:00:00, 1.122,1
68.4, 1.4, 2.975,2019-01-03 09:00:00, 1.355,1
92.7, 1.6, 3.63,2019-01-03 10:00:00, 1.615,1
89.5, 1.8, 3.431,2019-01-03 11:00:00, 1.75,1
74.3, 2.0, 3.63,2019-01-03 12:00:00, 1.988,1
67.3, 2.4, 3.969,2019-01-03 13:00:00, 2.412,1
83.9, 2.8, 2.497,2019-01-03 14:00:00, 2.831,1
79.5, 3.2, 2.415,2019-01-03 15:00:00, 3.229,1
54.4, 3.2, 4.995,2019-01-03 16:00:00, 3.217,1
92.3, 3.0, 3.446,2019-01-03 17:00:00, 2.964,1
79.7, 2.8, 3.831,2019-01-03 18:00:00, 2.831,1
73.7, 2.7, 3.098,2019-01-03 19:00:00, 2.685,1
86.8, 2.7, 3.116,2019-01-03 20:00:00, 2.707,1
54.9, 3.2, 5.317,2019-01-03 21:00:00, 3.151,1
47.8, 3.8, 6.445,2019-01-03 22:00:00, 3.786,1
77.5, 3.4, 3.859,2019-01-03 23:00:00, 3.398,1
68.1, 3.6, 2.673,2019-01-04 00:00:00, 3.647,1
61.6, 3.4, 3.846,2019-01-04 01:00:00, 3.405,1
58.9, 3.7, 3.979,2019-01-04 02:00:00, 3.679,1
62.5, 3.4, 3.663,2019-01-04 03:00:00, 3.383,1
59.5, 3.3, 4.922,2019-01-04 04:00:00, 3.34,1
65.8, 3.1, 4.913,2019-01-04 05:00:00, 3.057,1
69.5, 3.3, 1.822,2019-01-04 06:00:00, 3.256,1
73.4, 3.2, 1.271,2019-01-04 07:00:00, 3.238,1
192.6, 2.6, 0.501999,2019-01-04 08:00:00, 2.576,1
181.1, 2.7, 0.451999,2019-01-04 09:00:00, 2.69,1
51.3, 3.5, 1.694,2019-01-04 10:00:00, 3.457,1
86.0, 4.4, 2.138,2019-01-04 11:00:00, 4.391,1
74.9, 5.0, 1.703,2019-01-04 12:00:00, 5.019,1
81.8, 5.1, 2.587,2019-01-04 13:00:00, 5.133,1
92.2, 5.9, 1.509,2019-01-04 14:00:00, 5.864,1
81.4, 5.2, 0.616998,2019-01-04 15:00:00, 5.171,1
83.2, 5.0, 1.187,2019-01-04 16:00:00, 4.971,1
80.3, 4.2, 1.675,2019-01-04 17:00:00, 4.196,1
53.2, 3.1, 0.344998,2019-01-04 18:00:00, 3.114,1
43.4, 2.7, 0.268,2019-01-04 19:00:00, 2.744,1
58.9, 2.5, 0.505999,2019-01-04 20:00:00, 2.529,1
85.2, 2.8, 0.981998,2019-01-04 21:00:00, 2.788,1
89.1, 2.5, 0.504998,2019-01-04 22:00:00, 2.454,1
56.2, 2.4, 0.196998,2019-01-04 23:00:00, 2.359,1
