pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
None, None,-4.325,94.3, None, None, None, None, None,2019-12-05 18:00:00, None, None,49
None, None,-5.307,93.6, None, None, None, None, None,2019-12-05 19:00:00, None, None,49
None, None,-4.217,92.9, None, None, None, None, None,2019-12-05 20:00:00, None, None,49
None, None,-3.716,94.7, None, None, None, None, None,2019-12-05 21:00:00, None, None,49
None, None,-3.331,95.7, None, None, None, None, None,2019-12-05 22:00:00, None, None,49
None, None,-3.088,97.0, None, None, None, None, None,2019-12-05 23:00:00, None, None,49
None, None,-2.72,97.4, None, None, None, None, None,2019-12-06 00:00:00, None, None,49
None, None,-2.59,97.5, None, None, None, None, None,2019-12-06 01:00:00, None, None,49
None, None,-2.319,97.6, None, None, None, None, None,2019-12-06 02:00:00, None, None,49
None, None,-2.127,97.9, None, None, None, None, None,2019-12-06 03:00:00, None, None,49
None, None,-1.863,98.0, None, None, None, None, None,2019-12-06 04:00:00, None, None,49
None, None,-1.733,98.2, None, None, None, None, None,2019-12-06 05:00:00, None, None,49
None, None,-1.673,98.2, None, None, None, None, None,2019-12-06 06:00:00, None, None,49
None, None,-1.701,98.2, None, None, None, None, None,2019-12-06 07:00:00, None, None,49
None, None,-1.661,98.2, None, None, None, None, None,2019-12-06 08:00:00, None, None,49
None, None,-1.435,98.2, None, None, None, None, None,2019-12-06 09:00:00, None, None,49
None, None,-1.236,98.2, None, None, None, None, None,2019-12-06 10:00:00, None, None,49
None, None,-1.017,98.3, None, None, None, None, None,2019-12-06 11:00:00, None, None,49
None, None,-1.053,98.3, None, None, None, None, None,2019-12-06 12:00:00, None, None,49
None, None,-0.91,98.3, None, None, None, None, None,2019-12-06 13:00:00, None, None,49
None, None,-0.85,98.5, None, None, None, None, None,2019-12-06 14:00:00, None, None,49
None, None,-1.041,98.6, None, None, None, None, None,2019-12-06 15:00:00, None, None,49
None, None,-0.958,98.7, None, None, None, None, None,2019-12-06 16:00:00, None, None,49
None, None,-0.763,98.7, None, None, None, None, None,2019-12-06 17:00:00, None, None,49
None, None,-0.902,98.7, None, None, None, None, None,2019-12-06 18:00:00, None, None,49
None, None,-0.982,98.7, None, None, None, None, None,2019-12-06 19:00:00, None, None,49
None, None,-0.799,98.8, None, None, None, None, None,2019-12-06 20:00:00, None, None,49
None, None,-0.838,98.7, None, None, None, None, None,2019-12-06 21:00:00, None, None,49
None, None,-0.834,98.8, None, None, None, None, None,2019-12-06 22:00:00, None, None,49
None, None,-0.815,98.8, None, None, None, None, None,2019-12-06 23:00:00, None, None,49
None, None,-0.815,98.8, None, None, None, None, None,2019-12-07 00:00:00, None, None,49
None, None,-0.934,98.7, None, None, None, None, None,2019-12-07 01:00:00, None, None,49
None, None,-0.886,98.7, None, None, None, None, None,2019-12-07 02:00:00, None, None,49
None, None,-0.775,98.8, None, None, None, None, None,2019-12-07 03:00:00, None, None,49
None, None,-0.894,98.6, None, None, None, None, None,2019-12-07 04:00:00, None, None,49
None, None,-0.843,98.7, None, None, None, None, None,2019-12-07 05:00:00, None, None,49
None, None,-1.133,98.6, None, None, None, None, None,2019-12-07 06:00:00, None, None,49
None, None,-0.978,98.7, None, None, None, None, None,2019-12-07 07:00:00, None, None,49
None, None,-0.966,98.6, None, None, None, None, None,2019-12-07 08:00:00, None, None,49
None, None,-0.675,98.7, None, None, None, None, None,2019-12-07 09:00:00, None, None,49
None, None,-0.357,98.8, None, None, None, None, None,2019-12-07 10:00:00, None, None,49
None, None,-0.397,98.8, None, None, None, None, None,2019-12-07 11:00:00, None, None,49
None, None,-0.481,98.6, None, None, None, None, None,2019-12-07 12:00:00, None, None,49
None, None,-0.341,98.7, None, None, None, None, None,2019-12-07 13:00:00, None, None,49
None, None,-0.325,98.8, None, None, None, None, None,2019-12-07 14:00:00, None, None,49
None, None,-0.54,98.8, None, None, None, None, None,2019-12-07 15:00:00, None, None,49
None, None,-0.624,98.8, None, None, None, None, None,2019-12-07 16:00:00, None, None,49
None, None,-0.834,98.8, None, None, None, None, None,2019-12-07 17:00:00, None, None,49
None, None,-0.731,98.7, None, None, None, None, None,2019-12-07 18:00:00, None, None,49
None, None,-0.787,98.6, None, None, None, None, None,2019-12-07 19:00:00, None, None,49
None, None,-0.835,98.6, None, None, None, None, None,2019-12-07 20:00:00, None, None,49
None, None,-0.481,98.7, None, None, None, None, None,2019-12-07 21:00:00, None, None,49
None, None,-0.799,95.1, None, None, None, None, None,2019-12-07 22:00:00, None, None,49
None, None,-2.23,90.6, None, None, None, None, None,2019-12-07 23:00:00, None, None,49
None, None,-2.241,84.3, None, None, None, None, None,2019-12-08 00:00:00, None, None,49
None, None,-3.084,86.1, None, None, None, None, None,2019-12-08 01:00:00, None, None,49
None, None,-4.305,84.4, None, None, None, None, None,2019-12-08 02:00:00, None, None,49
None, None,-6.608,84.0, None, None, None, None, None,2019-12-08 03:00:00, None, None,49
None, None,-6.894,79.68, None, None, None, None, None,2019-12-08 04:00:00, None, None,49
None, None,-7.462,77.66, None, None, None, None, None,2019-12-08 05:00:00, None, None,49
None, None,-6.936,71.68, None, None, None, None, None,2019-12-08 06:00:00, None, None,49
None, None,-7.136,74.08, None, None, None, None, None,2019-12-08 07:00:00, None, None,49
None, None,-6.85,71.39, None, None, None, None, None,2019-12-08 08:00:00, None, None,49
None, None,-6.953,72.85, None, None, None, None, None,2019-12-08 09:00:00, None, None,49
None, None,-5.263,68.53, None, None, None, None, None,2019-12-08 10:00:00, None, None,49
None, None,-3.562,62.4, None, None, None, None, None,2019-12-08 11:00:00, None, None,49
None, None,-2.417,61.19, None, None, None, None, None,2019-12-08 12:00:00, None, None,49
None, None,-2.273,60.5, None, None, None, None, None,2019-12-08 13:00:00, None, None,49
None, None,-2.197,60.98, None, None, None, None, None,2019-12-08 14:00:00, None, None,49
None, None,-4.48,70.55, None, None, None, None, None,2019-12-08 15:00:00, None, None,49
None, None,-6.421,77.25, None, None, None, None, None,2019-12-08 16:00:00, None, None,49
None, None,-4.826,73.22, None, None, None, None, None,2019-12-08 17:00:00, None, None,49
None, None,-5.943,74.24, None, None, None, None, None,2019-12-08 18:00:00, None, None,49
None, None,-6.166,75.54, None, None, None, None, None,2019-12-08 19:00:00, None, None,49
None, None,-6.713,78.51, None, None, None, None, None,2019-12-08 20:00:00, None, None,49
None, None,-6.615,79.49, None, None, None, None, None,2019-12-08 21:00:00, None, None,49
None, None,-5.134,72.83, None, None, None, None, None,2019-12-08 22:00:00, None, None,49
None, None,-5.561,78.03, None, None, None, None, None,2019-12-08 23:00:00, None, None,49
None, None,-6.755,83.8, None, None, None, None, None,2019-12-09 00:00:00, None, None,49
None, None,-6.253,84.3, None, None, None, None, None,2019-12-09 01:00:00, None, None,49
None, None,-6.953,83.6, None, None, None, None, None,2019-12-09 02:00:00, None, None,49
None, None,-7.37,86.1, None, None, None, None, None,2019-12-09 03:00:00, None, None,49
None, None,-7.824,89.0, None, None, None, None, None,2019-12-09 04:00:00, None, None,49
None, None,-7.585,85.9, None, None, None, None, None,2019-12-09 05:00:00, None, None,49
None, None,-6.045,85.1, None, None, None, None, None,2019-12-09 06:00:00, None, None,49
None, None,-8.27,86.9, None, None, None, None, None,2019-12-09 07:00:00, None, None,49
None, None,-7.458,89.6, None, None, None, None, None,2019-12-09 08:00:00, None, None,49
None, None,-6.442,85.1, None, None, None, None, None,2019-12-09 09:00:00, None, None,49
None, None,-6.201,84.7, None, None, None, None, None,2019-12-09 10:00:00, None, None,49
None, None,-4.858,79.11, None, None, None, None, None,2019-12-09 11:00:00, None, None,49
None, None,-3.443,75.22, None, None, None, None, None,2019-12-09 12:00:00, None, None,49
None, None,-2.542,75.11, None, None, None, None, None,2019-12-09 13:00:00, None, None,49
None, None,-2.971,80.4, None, None, None, None, None,2019-12-09 14:00:00, None, None,49
None, None,-5.81,92.1, None, None, None, None, None,2019-12-09 15:00:00, None, None,49
None, None,-6.775,91.0, None, None, None, None, None,2019-12-09 16:00:00, None, None,49
None, None,-6.086,90.8, None, None, None, None, None,2019-12-09 17:00:00, None, None,49
None, None,-5.79,89.3, None, None, None, None, None,2019-12-09 18:00:00, None, None,49
None, None,-5.892,90.0, None, None, None, None, None,2019-12-09 19:00:00, None, None,49
None, None,-6.477,90.3, None, None, None, None, None,2019-12-09 20:00:00, None, None,49
None, None,-6.293,91.5, None, None, None, None, None,2019-12-09 21:00:00, None, None,49
None, None,-7.221,91.7, None, None, None, None, None,2019-12-09 22:00:00, None, None,49
None, None,-6.73,90.5, None, None, None, None, None,2019-12-09 23:00:00, None, None,49
