AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
-2.1, None, 429.0,2021-11-26 11:45:00, None, None,48
-2.6, None, 430.0,2021-11-26 12:00:00, None, None,48
-2.7, None, 430.0,2021-11-26 12:15:00, None, None,48
-2.7, None, 430.0,2021-11-26 12:30:00, None, None,48
-2.7, None, 430.0,2021-11-26 12:45:00, None, None,48
-2.7, None, 430.0,2021-11-26 13:00:00, None, None,48
-2.4, None, 431.1,2021-11-26 13:15:00, None, None,48
-2.4, None, 431.1,2021-11-26 13:30:00, None, None,48
-2.8, None, 431.1,2021-11-26 13:45:00, None, None,48
-3.1, None, 431.1,2021-11-26 14:00:00, None, None,48
-3.1, None, 431.1,2021-11-26 14:15:00, None, None,48
-3.1, None, 431.1,2021-11-26 14:30:00, None, None,48
-3.3, None, 432.1,2021-11-26 14:45:00, None, None,48
-3.4, None, 432.1,2021-11-26 15:00:00, None, None,48
-3.5, None, 432.1,2021-11-26 15:15:00, None, None,48
-3.6, None, 432.1,2021-11-26 15:30:00, None, None,48
-3.9, None, 432.1,2021-11-26 15:45:00, None, None,48
-3.9, None, 432.1,2021-11-26 16:00:00, None, None,48
-3.9, None, 432.1,2021-11-26 16:15:00, None, None,48
-3.9, None, 433.2,2021-11-26 16:30:00, None, None,48
-4.0, None, 433.2,2021-11-26 16:45:00, None, None,48
-4.0, None, 433.2,2021-11-26 17:00:00, None, None,48
-4.1, None, 433.2,2021-11-26 17:15:00, None, None,48
-4.1, None, 433.2,2021-11-26 17:30:00, None, None,48
-4.2, None, 433.2,2021-11-26 17:45:00, None, None,48
-4.1, None, 433.2,2021-11-26 18:00:00, None, None,48
-4.1, None, 433.2,2021-11-26 18:15:00, None, None,48
-4.1, None, 433.2,2021-11-26 18:30:00, None, None,48
-4.3, None, 433.2,2021-11-26 18:45:00, None, None,48
-4.6, None, 433.2,2021-11-26 19:00:00, None, None,48
-4.2, None, 433.2,2021-11-26 19:15:00, None, None,48
-4.4, None, 433.2,2021-11-26 19:30:00, None, None,48
-4.3, None, 433.2,2021-11-26 19:45:00, None, None,48
-4.5, None, 433.2,2021-11-26 20:00:00, None, None,48
-4.5, None, 433.2,2021-11-26 20:15:00, None, None,48
-4.6, None, 433.2,2021-11-26 20:30:00, None, None,48
-4.6, None, 433.2,2021-11-26 20:45:00, None, None,48
-4.8, None, 433.2,2021-11-26 21:00:00, None, None,48
-4.7, None, 433.2,2021-11-26 21:15:00, None, None,48
-4.7, None, 433.2,2021-11-26 21:30:00, None, None,48
-4.6, None, 433.2,2021-11-26 21:45:00, None, None,48
-4.6, None, 433.2,2021-11-26 22:00:00, None, None,48
-4.6, None, 433.2,2021-11-26 22:15:00, None, None,48
-4.7, None, 433.2,2021-11-26 22:30:00, None, None,48
-5.0, None, 433.2,2021-11-26 22:45:00, None, None,48
-5.2, None, 433.2,2021-11-26 23:00:00, None, None,48
-5.3, None, 433.2,2021-11-26 23:15:00, None, None,48
-5.3, None, 433.2,2021-11-26 23:30:00, None, None,48
-5.2, None, 433.2,2021-11-26 23:45:00, None, None,48
-5.4, 16.0, 433.2,2021-11-27 00:00:00, -8.3, -3.0,48
-5.4, None, 433.2,2021-11-27 00:15:00, None, None,48
-5.4, None, 433.2,2021-11-27 00:30:00, None, None,48
-5.5, None, 433.2,2021-11-27 00:45:00, None, None,48
-5.4, None, 433.2,2021-11-27 01:00:00, None, None,48
-5.5, None, 433.2,2021-11-27 01:15:00, None, None,48
-5.8, None, 433.2,2021-11-27 01:30:00, None, None,48
-6.0, None, 433.2,2021-11-27 01:45:00, None, None,48
-6.6, None, 433.2,2021-11-27 02:00:00, None, None,48
-5.9, None, 433.2,2021-11-27 02:15:00, None, None,48
-6.7, None, 433.2,2021-11-27 02:30:00, None, None,48
-7.2, None, 433.2,2021-11-27 02:45:00, None, None,48
-7.5, None, 433.2,2021-11-27 03:00:00, None, None,48
-7.1, None, 433.2,2021-11-27 03:15:00, None, None,48
-7.3, None, 433.2,2021-11-27 03:30:00, None, None,48
-7.5, None, 433.2,2021-11-27 03:45:00, None, None,48
-7.6, None, 433.2,2021-11-27 04:00:00, None, None,48
-7.3, None, 433.2,2021-11-27 04:15:00, None, None,48
-7.2, None, 433.2,2021-11-27 04:30:00, None, None,48
-7.0, None, 433.2,2021-11-27 04:45:00, None, None,48
-7.0, None, 433.2,2021-11-27 05:00:00, None, None,48
-7.6, None, 433.2,2021-11-27 05:15:00, None, None,48
-8.1, None, 433.2,2021-11-27 05:30:00, None, None,48
-8.2, None, 434.2,2021-11-27 05:45:00, None, None,48
-6.8, None, 433.2,2021-11-27 06:00:00, None, None,48
-6.3, None, 434.2,2021-11-27 06:15:00, None, None,48
-7.8, None, 434.2,2021-11-27 06:30:00, None, None,48
-8.3, None, 434.2,2021-11-27 06:45:00, None, None,48
-8.2, None, 434.2,2021-11-27 07:00:00, None, None,48
-8.3, None, 434.2,2021-11-27 07:15:00, None, None,48
-7.6, None, 434.2,2021-11-27 07:30:00, None, None,48
-7.5, None, 434.2,2021-11-27 07:45:00, None, None,48
-7.4, None, 434.2,2021-11-27 08:00:00, None, None,48
-5.9, None, 434.2,2021-11-27 08:15:00, None, None,48
-6.4, None, 434.2,2021-11-27 08:30:00, None, None,48
-6.2, None, 434.2,2021-11-27 08:45:00, None, None,48
-6.2, None, 434.2,2021-11-27 09:00:00, None, None,48
-5.7, None, 434.2,2021-11-27 09:15:00, None, None,48
-4.4, None, 434.2,2021-11-27 09:30:00, None, None,48
-4.4, None, 434.2,2021-11-27 09:45:00, None, None,48
-4.5, None, 434.2,2021-11-27 10:00:00, None, None,48
-4.1, None, 434.2,2021-11-27 10:15:00, None, None,48
-4.0, None, 434.2,2021-11-27 10:30:00, None, None,48
-3.9, None, 434.2,2021-11-27 10:45:00, None, None,48
-5.1, None, 434.2,2021-11-27 11:00:00, None, None,48
-4.8, None, 434.2,2021-11-27 11:15:00, None, None,48
-4.4, None, 434.2,2021-11-27 11:30:00, None, None,48
-3.5, None, 434.2,2021-11-27 11:45:00, None, None,48
-3.3, None, 434.2,2021-11-27 12:00:00, None, None,48
-3.1, None, 434.2,2021-11-27 12:15:00, None, None,48
-3.0, None, 434.2,2021-11-27 12:30:00, None, None,48
-3.3, None, 434.2,2021-11-27 12:45:00, None, None,48
-3.3, None, 434.2,2021-11-27 13:00:00, None, None,48
-3.8, None, 434.2,2021-11-27 13:15:00, None, None,48
-5.0, None, 434.2,2021-11-27 13:30:00, None, None,48
-5.3, None, 434.2,2021-11-27 13:45:00, None, None,48
-5.4, None, 434.2,2021-11-27 14:00:00, None, None,48
-5.4, None, 434.2,2021-11-27 14:15:00, None, None,48
-5.5, None, 434.2,2021-11-27 14:30:00, None, None,48
-5.6, None, 434.2,2021-11-27 14:45:00, None, None,48
-5.5, None, 434.2,2021-11-27 15:00:00, None, None,48
-5.5, None, 435.3,2021-11-27 15:15:00, None, None,48
-5.5, None, 435.3,2021-11-27 15:30:00, None, None,48
-5.5, None, 435.3,2021-11-27 15:45:00, None, None,48
-5.5, None, 435.3,2021-11-27 16:00:00, None, None,48
-5.4, None, 435.3,2021-11-27 16:15:00, None, None,48
-5.4, None, 435.3,2021-11-27 16:30:00, None, None,48
-5.3, None, 436.4,2021-11-27 16:45:00, None, None,48
-5.3, None, 436.4,2021-11-27 17:00:00, None, None,48
-5.2, None, 436.4,2021-11-27 17:15:00, None, None,48
-5.2, None, 436.4,2021-11-27 17:30:00, None, None,48
-5.1, None, 436.4,2021-11-27 17:45:00, None, None,48
-5.1, None, 436.4,2021-11-27 18:00:00, None, None,48
-5.0, None, 436.4,2021-11-27 18:15:00, None, None,48
-5.0, None, 436.4,2021-11-27 18:30:00, None, None,48
-4.8, None, 437.4,2021-11-27 18:45:00, None, None,48
-4.6, None, 437.4,2021-11-27 19:00:00, None, None,48
-4.5, None, 437.4,2021-11-27 19:15:00, None, None,48
-4.5, None, 437.4,2021-11-27 19:30:00, None, None,48
-4.4, None, 437.4,2021-11-27 19:45:00, None, None,48
-4.4, None, 437.4,2021-11-27 20:00:00, None, None,48
-4.4, None, 438.5,2021-11-27 20:15:00, None, None,48
-4.3, None, 439.5,2021-11-27 20:30:00, None, None,48
-4.3, None, 440.6,2021-11-27 20:45:00, None, None,48
-4.1, None, 441.6,2021-11-27 21:00:00, None, None,48
-4.1, None, 442.7,2021-11-27 21:15:00, None, None,48
-4.1, None, 442.7,2021-11-27 21:30:00, None, None,48
-4.1, None, 443.7,2021-11-27 21:45:00, None, None,48
-4.0, None, 444.8,2021-11-27 22:00:00, None, None,48
-4.0, None, 445.8,2021-11-27 22:15:00, None, None,48
-4.0, None, 446.9,2021-11-27 22:30:00, None, None,48
-3.9, None, 446.9,2021-11-27 22:45:00, None, None,48
-3.9, None, 448.0,2021-11-27 23:00:00, None, None,48
-4.0, None, 449.0,2021-11-27 23:15:00, None, None,48
-4.0, None, 450.1,2021-11-27 23:30:00, None, None,48
-4.0, None, 451.1,2021-11-27 23:45:00, None, None,48
-3.9, 45.4, 451.1,2021-11-28 00:00:00, -3.9, 0.8,48
-3.9, None, 452.2,2021-11-28 00:15:00, None, None,48
-3.9, None, 453.2,2021-11-28 00:30:00, None, None,48
-3.9, None, 454.3,2021-11-28 00:45:00, None, None,48
-3.5, None, 454.3,2021-11-28 01:00:00, None, None,48
-3.5, None, 455.3,2021-11-28 01:15:00, None, None,48
-3.1, None, 456.4,2021-11-28 01:30:00, None, None,48
-2.9, None, 457.4,2021-11-28 01:45:00, None, None,48
-1.4, None, 458.5,2021-11-28 02:00:00, None, None,48
-1.1, None, 459.5,2021-11-28 02:15:00, None, None,48
-0.9, None, 459.5,2021-11-28 02:30:00, None, None,48
-0.6, None, 460.6,2021-11-28 02:45:00, None, None,48
-0.3, None, 461.7,2021-11-28 03:00:00, None, None,48
-0.1, None, 462.7,2021-11-28 03:15:00, None, None,48
-0.1, None, 463.8,2021-11-28 03:30:00, None, None,48
-0.1, None, 463.8,2021-11-28 03:45:00, None, None,48
0.0, None, 464.8,2021-11-28 04:00:00, None, None,48
0.0, None, 464.8,2021-11-28 04:15:00, None, None,48
-0.1, None, 465.9,2021-11-28 04:30:00, None, None,48
-0.1, None, 465.9,2021-11-28 04:45:00, None, None,48
-0.1, None, 465.9,2021-11-28 05:00:00, None, None,48
0.0, None, 466.9,2021-11-28 05:15:00, None, None,48
0.0, None, 468.0,2021-11-28 05:30:00, None, None,48
0.0, None, 468.0,2021-11-28 05:45:00, None, None,48
0.0, None, 471.1,2021-11-28 06:00:00, None, None,48
0.0, None, 471.1,2021-11-28 06:15:00, None, None,48
0.1, None, 472.2,2021-11-28 06:30:00, None, None,48
0.1, None, 472.2,2021-11-28 06:45:00, None, None,48
0.2, None, 473.2,2021-11-28 07:00:00, None, None,48
0.3, None, 474.3,2021-11-28 07:15:00, None, None,48
0.4, None, 475.4,2021-11-28 07:30:00, None, None,48
0.5, None, 475.4,2021-11-28 07:45:00, None, None,48
0.5, None, 476.4,2021-11-28 08:00:00, None, None,48
0.6, None, 477.5,2021-11-28 08:15:00, None, None,48
0.5, None, 477.5,2021-11-28 08:30:00, None, None,48
0.5, None, 478.5,2021-11-28 08:45:00, None, None,48
0.6, None, 479.6,2021-11-28 09:00:00, None, None,48
0.5, None, 479.6,2021-11-28 09:15:00, None, None,48
0.5, None, 479.6,2021-11-28 09:30:00, None, None,48
0.7, None, 480.6,2021-11-28 09:45:00, None, None,48
0.6, None, 481.7,2021-11-28 10:00:00, None, None,48
0.7, None, 481.7,2021-11-28 10:15:00, None, None,48
0.6, None, 481.7,2021-11-28 10:30:00, None, None,48
0.8, None, 481.7,2021-11-28 10:45:00, None, None,48
0.7, None, 482.7,2021-11-28 11:00:00, None, None,48
0.7, None, 482.7,2021-11-28 11:15:00, None, None,48
0.7, None, 483.8,2021-11-28 11:30:00, None, None,48
0.8, None, 483.8,2021-11-28 11:45:00, None, None,48
0.7, None, 484.8,2021-11-28 12:00:00, None, None,48
0.7, None, 485.9,2021-11-28 12:15:00, None, None,48
0.7, None, 485.9,2021-11-28 12:30:00, None, None,48
0.5, None, 486.9,2021-11-28 12:45:00, None, None,48
0.5, None, 486.9,2021-11-28 13:00:00, None, None,48
0.5, None, 488.0,2021-11-28 13:15:00, None, None,48
0.4, None, 489.1,2021-11-28 13:30:00, None, None,48
0.4, None, 489.1,2021-11-28 13:45:00, None, None,48
0.3, None, 490.1,2021-11-28 14:00:00, None, None,48
0.2, None, 490.1,2021-11-28 14:15:00, None, None,48
0.1, None, 491.2,2021-11-28 14:30:00, None, None,48
0.1, None, 491.2,2021-11-28 14:45:00, None, None,48
0.0, None, 492.2,2021-11-28 15:00:00, None, None,48
0.0, None, 492.2,2021-11-28 15:15:00, None, None,48
0.0, None, 493.3,2021-11-28 15:30:00, None, None,48
0.0, None, 493.3,2021-11-28 15:45:00, None, None,48
0.0, None, 494.3,2021-11-28 16:00:00, None, None,48
0.0, None, 494.3,2021-11-28 16:15:00, None, None,48
0.0, None, 494.3,2021-11-28 16:30:00, None, None,48
0.0, None, 494.3,2021-11-28 16:45:00, None, None,48
0.0, None, 495.4,2021-11-28 17:00:00, None, None,48
0.0, None, 496.4,2021-11-28 17:15:00, None, None,48
0.0, None, 496.4,2021-11-28 17:30:00, None, None,48
0.0, None, 497.5,2021-11-28 17:45:00, None, None,48
0.0, None, 497.5,2021-11-28 18:00:00, None, None,48
0.0, None, 497.5,2021-11-28 18:15:00, None, None,48
-0.1, None, 498.5,2021-11-28 18:30:00, None, None,48
-0.2, None, 498.5,2021-11-28 18:45:00, None, None,48
-0.1, None, 498.5,2021-11-28 19:00:00, None, None,48
-0.1, None, 498.5,2021-11-28 19:15:00, None, None,48
-0.2, None, 499.6,2021-11-28 19:30:00, None, None,48
-0.2, None, 499.6,2021-11-28 19:45:00, None, None,48
-0.3, None, 499.6,2021-11-28 20:00:00, None, None,48
-0.3, None, 500.7,2021-11-28 20:15:00, None, None,48
-0.4, None, 500.7,2021-11-28 20:30:00, None, None,48
-0.4, None, 501.7,2021-11-28 20:45:00, None, None,48
-0.4, None, 501.7,2021-11-28 21:00:00, None, None,48
-0.4, None, 501.7,2021-11-28 21:15:00, None, None,48
-0.4, None, 501.7,2021-11-28 21:30:00, None, None,48
-0.5, None, 502.8,2021-11-28 21:45:00, None, None,48
-0.4, None, 502.8,2021-11-28 22:00:00, None, None,48
-0.4, None, 502.8,2021-11-28 22:15:00, None, None,48
-0.4, None, 502.8,2021-11-28 22:30:00, None, None,48
-0.5, None, 502.8,2021-11-28 22:45:00, None, None,48
-0.4, None, 503.8,2021-11-28 23:00:00, None, None,48
-0.5, None, 503.8,2021-11-28 23:15:00, None, None,48
-0.6, None, 503.8,2021-11-28 23:30:00, None, None,48
-0.5, None, 504.9,2021-11-28 23:45:00, None, None,48
-0.6, 6.2, 504.9,2021-11-29 00:00:00, -3.3, -0.6,48
-0.7, None, 504.9,2021-11-29 00:15:00, None, None,48
-0.7, None, 504.9,2021-11-29 00:30:00, None, None,48
-0.7, None, 505.9,2021-11-29 00:45:00, None, None,48
-0.8, None, 505.9,2021-11-29 01:00:00, None, None,48
-1.3, None, 505.9,2021-11-29 01:15:00, None, None,48
-1.3, None, 505.9,2021-11-29 01:30:00, None, None,48
-1.6, None, 505.9,2021-11-29 01:45:00, None, None,48
-1.6, None, 505.9,2021-11-29 02:00:00, None, None,48
-1.4, None, 505.9,2021-11-29 02:15:00, None, None,48
-1.6, None, 505.9,2021-11-29 02:30:00, None, None,48
-1.6, None, 505.9,2021-11-29 02:45:00, None, None,48
-1.7, None, 505.9,2021-11-29 03:00:00, None, None,48
-1.7, None, 505.9,2021-11-29 03:15:00, None, None,48
-1.7, None, 505.9,2021-11-29 03:30:00, None, None,48
-1.8, None, 505.9,2021-11-29 03:45:00, None, None,48
-1.6, None, 505.9,2021-11-29 04:00:00, None, None,48
-1.9, None, 507.0,2021-11-29 04:15:00, None, None,48
-1.7, None, 507.0,2021-11-29 04:30:00, None, None,48
-1.7, None, 507.0,2021-11-29 04:45:00, None, None,48
-1.5, None, 507.0,2021-11-29 05:00:00, None, None,48
-1.6, None, 507.0,2021-11-29 05:15:00, None, None,48
-1.6, None, 507.0,2021-11-29 05:30:00, None, None,48
-1.6, None, 507.0,2021-11-29 05:45:00, None, None,48
-1.6, None, 507.0,2021-11-29 06:00:00, None, None,48
-1.7, None, 507.0,2021-11-29 06:15:00, None, None,48
-1.7, None, 507.0,2021-11-29 06:30:00, None, None,48
-1.7, None, 507.0,2021-11-29 06:45:00, None, None,48
-2.1, None, 507.0,2021-11-29 07:00:00, None, None,48
-1.8, None, 507.0,2021-11-29 07:15:00, None, None,48
-1.8, None, 507.0,2021-11-29 07:30:00, None, None,48
-1.8, None, 507.0,2021-11-29 07:45:00, None, None,48
-1.7, None, 507.0,2021-11-29 08:00:00, None, None,48
-1.7, None, 507.0,2021-11-29 08:15:00, None, None,48
-1.8, None, 507.0,2021-11-29 08:30:00, None, None,48
-1.9, None, 507.0,2021-11-29 08:45:00, None, None,48
-1.7, None, 507.0,2021-11-29 09:00:00, None, None,48
-1.4, None, 507.0,2021-11-29 09:15:00, None, None,48
-1.2, None, 507.0,2021-11-29 09:30:00, None, None,48
-1.7, None, 507.0,2021-11-29 09:45:00, None, None,48
-1.2, None, 508.0,2021-11-29 10:00:00, None, None,48
-1.2, None, 508.0,2021-11-29 10:15:00, None, None,48
-1.5, None, 508.0,2021-11-29 10:30:00, None, None,48
-1.4, None, 508.0,2021-11-29 10:45:00, None, None,48
-1.0, None, 508.0,2021-11-29 11:00:00, None, None,48
-0.9, None, 508.0,2021-11-29 11:15:00, None, None,48
-1.1, None, 508.0,2021-11-29 11:30:00, None, None,48
-1.2, None, 508.0,2021-11-29 11:45:00, None, None,48
-1.7, None, 508.0,2021-11-29 12:00:00, None, None,48
-1.6, None, 508.0,2021-11-29 12:15:00, None, None,48
-1.6, None, 509.1,2021-11-29 12:30:00, None, None,48
-1.4, None, 509.1,2021-11-29 12:45:00, None, None,48
-1.7, None, 509.1,2021-11-29 13:00:00, None, None,48
-1.9, None, 509.1,2021-11-29 13:15:00, None, None,48
-1.7, None, 509.1,2021-11-29 13:30:00, None, None,48
-2.2, None, 509.1,2021-11-29 13:45:00, None, None,48
-2.6, None, 509.1,2021-11-29 14:00:00, None, None,48
-3.0, None, 509.1,2021-11-29 14:15:00, None, None,48
-3.1, None, 509.1,2021-11-29 14:30:00, None, None,48
-3.3, None, 509.1,2021-11-29 14:45:00, None, None,48
-3.0, None, 509.1,2021-11-29 15:00:00, None, None,48
-2.9, None, 509.1,2021-11-29 15:15:00, None, None,48
-2.6, None, 509.1,2021-11-29 15:30:00, None, None,48
-2.3, None, 509.1,2021-11-29 15:45:00, None, None,48
-2.1, None, 509.1,2021-11-29 16:00:00, None, None,48
-2.3, None, 509.1,2021-11-29 16:15:00, None, None,48
-2.3, None, 509.1,2021-11-29 16:30:00, None, None,48
-2.0, None, 509.1,2021-11-29 16:45:00, None, None,48
-1.8, None, 509.1,2021-11-29 17:00:00, None, None,48
-2.0, None, 509.1,2021-11-29 17:15:00, None, None,48
-2.1, None, 509.1,2021-11-29 17:30:00, None, None,48
-2.2, None, 509.1,2021-11-29 17:45:00, None, None,48
-2.2, None, 509.1,2021-11-29 18:00:00, None, None,48
-2.3, None, 509.1,2021-11-29 18:15:00, None, None,48
-2.3, None, 509.1,2021-11-29 18:30:00, None, None,48
-2.2, None, 509.1,2021-11-29 18:45:00, None, None,48
-2.2, None, 509.1,2021-11-29 19:00:00, None, None,48
-2.2, None, 509.1,2021-11-29 19:15:00, None, None,48
-2.1, None, 509.1,2021-11-29 19:30:00, None, None,48
-1.8, None, 509.1,2021-11-29 19:45:00, None, None,48
-1.9, None, 510.1,2021-11-29 20:00:00, None, None,48
-1.9, None, 510.1,2021-11-29 20:15:00, None, None,48
-1.8, None, 510.1,2021-11-29 20:30:00, None, None,48
-1.9, None, 510.1,2021-11-29 20:45:00, None, None,48
-2.1, None, 510.1,2021-11-29 21:00:00, None, None,48
-2.0, None, 510.1,2021-11-29 21:15:00, None, None,48
-2.1, None, 510.1,2021-11-29 21:30:00, None, None,48
-2.0, None, 510.1,2021-11-29 21:45:00, None, None,48
-2.1, None, 510.1,2021-11-29 22:00:00, None, None,48
-2.1, None, 511.2,2021-11-29 22:15:00, None, None,48
-2.0, None, 511.2,2021-11-29 22:30:00, None, None,48
-2.0, None, 511.2,2021-11-29 22:45:00, None, None,48
-2.0, None, 511.2,2021-11-29 23:00:00, None, None,48
-2.1, None, 511.2,2021-11-29 23:15:00, None, None,48
-2.2, None, 512.2,2021-11-29 23:30:00, None, None,48
-2.2, None, 512.2,2021-11-29 23:45:00, None, None,48
-2.2, 45.4, 512.2,2021-11-30 00:00:00, -2.4, 0.2,48
-2.2, None, 513.3,2021-11-30 00:15:00, None, None,48
-2.2, None, 513.3,2021-11-30 00:30:00, None, None,48
-2.4, None, 513.3,2021-11-30 00:45:00, None, None,48
-2.2, None, 513.3,2021-11-30 01:00:00, None, None,48
-2.2, None, 514.4,2021-11-30 01:15:00, None, None,48
-2.3, None, 514.4,2021-11-30 01:30:00, None, None,48
-2.3, None, 515.4,2021-11-30 01:45:00, None, None,48
-2.2, None, 515.4,2021-11-30 02:00:00, None, None,48
-2.3, None, 516.5,2021-11-30 02:15:00, None, None,48
-2.2, None, 516.5,2021-11-30 02:30:00, None, None,48
-2.2, None, 517.5,2021-11-30 02:45:00, None, None,48
-2.1, None, 517.5,2021-11-30 03:00:00, None, None,48
-2.1, None, 518.6,2021-11-30 03:15:00, None, None,48
-2.2, None, 518.6,2021-11-30 03:30:00, None, None,48
-2.3, None, 519.6,2021-11-30 03:45:00, None, None,48
-2.2, None, 519.6,2021-11-30 04:00:00, None, None,48
-2.2, None, 520.7,2021-11-30 04:15:00, None, None,48
-2.2, None, 520.7,2021-11-30 04:30:00, None, None,48
-2.2, None, 521.7,2021-11-30 04:45:00, None, None,48
-2.2, None, 522.8,2021-11-30 05:00:00, None, None,48
-2.1, None, 522.8,2021-11-30 05:15:00, None, None,48
-2.3, None, 523.8,2021-11-30 05:30:00, None, None,48
-2.1, None, 523.8,2021-11-30 05:45:00, None, None,48
-2.0, None, 524.9,2021-11-30 06:00:00, None, None,48
-2.1, None, 524.9,2021-11-30 06:15:00, None, None,48
-1.8, None, 524.9,2021-11-30 06:30:00, None, None,48
-1.9, None, 525.9,2021-11-30 06:45:00, None, None,48
-1.7, None, 525.9,2021-11-30 07:00:00, None, None,48
-1.7, None, 527.0,2021-11-30 07:15:00, None, None,48
-1.6, None, 527.0,2021-11-30 07:30:00, None, None,48
-1.7, None, 527.0,2021-11-30 07:45:00, None, None,48
-1.6, None, 528.1,2021-11-30 08:00:00, None, None,48
-1.6, None, 528.1,2021-11-30 08:15:00, None, None,48
-1.6, None, 528.1,2021-11-30 08:30:00, None, None,48
-1.5, None, 529.1,2021-11-30 08:45:00, None, None,48
-1.4, None, 529.1,2021-11-30 09:00:00, None, None,48
-1.4, None, 529.1,2021-11-30 09:15:00, None, None,48
-1.3, None, 529.1,2021-11-30 09:30:00, None, None,48
-1.4, None, 530.2,2021-11-30 09:45:00, None, None,48
-1.2, None, 530.2,2021-11-30 10:00:00, None, None,48
-1.2, None, 530.2,2021-11-30 10:15:00, None, None,48
-1.2, None, 530.2,2021-11-30 10:30:00, None, None,48
-1.2, None, 530.2,2021-11-30 10:45:00, None, None,48
-1.1, None, 530.2,2021-11-30 11:00:00, None, None,48
-1.1, None, 530.2,2021-11-30 11:15:00, None, None,48
-1.0, None, 530.2,2021-11-30 11:30:00, None, None,48
-1.0, None, 530.2,2021-11-30 11:45:00, None, None,48
-1.0, None, 530.2,2021-11-30 12:00:00, None, None,48
-1.0, None, 531.2,2021-11-30 12:15:00, None, None,48
-0.8, None, 531.2,2021-11-30 12:30:00, None, None,48
-0.9, None, 531.2,2021-11-30 12:45:00, None, None,48
-0.9, None, 531.2,2021-11-30 13:00:00, None, None,48
-1.0, None, 531.2,2021-11-30 13:15:00, None, None,48
-1.2, None, 531.2,2021-11-30 13:30:00, None, None,48
-1.1, None, 532.3,2021-11-30 13:45:00, None, None,48
-1.3, None, 532.3,2021-11-30 14:00:00, None, None,48
-1.4, None, 532.3,2021-11-30 14:15:00, None, None,48
-1.5, None, 534.4,2021-11-30 14:30:00, None, None,48
-1.4, None, 535.4,2021-11-30 14:45:00, None, None,48
-1.4, None, 535.4,2021-11-30 15:00:00, None, None,48
-1.4, None, 535.4,2021-11-30 15:15:00, None, None,48
-1.5, None, 536.5,2021-11-30 15:30:00, None, None,48
-1.5, None, 537.5,2021-11-30 15:45:00, None, None,48
