pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -2.582, None, None, None, None, None, None, None, None, None, -2.6, -3.6, 0.7, None, None, None, -2.6, None, None, None, None,2022-04-11 08:00:00, None, None, None, None,15
None, -1.249, None, None, None, None, None, None, None, None, None, -1.2, -3.6, 0.9, None, None, None, -1.2, None, None, None, None,2022-04-11 09:00:00, None, None, None, None,15
None, 0.436, None, None, None, None, None, None, None, None, None, 0.4, -3.6, 1.9, None, None, None, 0.6, None, None, None, None,2022-04-11 10:00:00, None, None, None, None,15
None, 1.921, None, None, None, None, None, None, None, None, None, 1.9, -3.6, 1.5, None, None, None, 2.0, None, None, None, None,2022-04-11 11:00:00, None, None, None, None,15
None, 2.996, None, None, None, None, None, None, None, None, None, 3.0, -3.6, 0.9, None, None, None, 3.2, None, None, None, None,2022-04-11 12:00:00, None, None, None, None,15
None, 4.458, None, None, None, None, None, None, None, None, None, 4.5, -3.6, 0.9, None, None, None, 4.5, None, None, None, None,2022-04-11 13:00:00, None, None, None, None,15
None, 1.306, None, None, None, None, None, None, None, None, None, 1.3, -3.6, -0.7, None, None, None, 5.4, None, None, None, None,2022-04-11 14:00:00, None, None, None, None,15
None, 1.494, None, None, None, None, None, None, None, None, None, 1.5, -3.6, -1.0, None, None, None, 5.4, None, None, None, None,2022-04-11 15:00:00, None, None, None, None,15
None, -0.172, None, None, None, None, None, None, None, None, None, -0.2, -3.6, -2.3, None, None, None, 5.4, None, None, None, None,2022-04-11 16:00:00, None, None, None, None,15
None, 0.52, None, None, None, None, None, None, None, None, None, 0.5, -3.6, -0.2, None, None, None, 5.4, None, None, None, None,2022-04-11 17:00:00, None, None, None, None,15
None, 2.189, None, None, None, None, None, None, None, None, None, 2.2, -3.6, 2.3, None, None, None, 5.4, None, None, None, None,2022-04-11 18:00:00, None, None, None, None,15
None, 0.02, None, None, None, None, None, None, None, None, None, 0.0, -0.3, -3.0, None, None, None, 2.2, None, None, None, None,2022-04-11 19:00:00, None, None, None, None,15
None, -1.565, None, None, None, None, None, None, None, None, None, -1.6, -1.6, -1.5, None, None, None, 2.2, None, None, None, None,2022-04-11 20:00:00, None, None, None, None,15
None, -2.423, None, None, None, None, None, None, None, None, None, -2.4, -2.4, -1.4, None, None, None, 2.2, None, None, None, None,2022-04-11 21:00:00, None, None, None, None,15
None, None, None, None, None, None, None, None, None, None, None, -2.6, -3.2, -0.7, None, None, None, 2.2, None, None, None, None,2022-04-11 22:00:00, None, None, None, None,15
None, -3.751, None, None, None, None, None, None, None, None, None, -3.8, -3.8, -0.7, None, None, None, 2.2, None, None, None, None,2022-04-11 23:00:00, None, None, None, None,15
None, -2.819, None, None, None, None, None, None, None, None, None, -2.8, -4.0, 0.0, None, None, None, 2.2, None, None, None, None,2022-04-12 00:00:00, None, None, None, None,15
None, -3.57, None, None, None, None, None, None, None, None, None, -3.6, -4.0, -0.3, None, None, None, 2.2, None, None, None, None,2022-04-12 01:00:00, None, None, None, None,15
None, -4.352, None, None, None, None, None, None, None, None, None, -4.4, -4.4, -1.0, None, None, None, 2.2, None, None, None, None,2022-04-12 02:00:00, None, None, None, None,15
None, -4.294, None, None, None, None, None, None, None, None, None, -4.3, -4.5, 0.6, None, None, None, 2.2, None, None, None, None,2022-04-12 03:00:00, None, None, None, None,15
None, -4.256, None, None, None, None, None, None, None, None, None, -4.3, -4.5, 1.3, None, None, None, 2.2, None, None, None, None,2022-04-12 04:00:00, None, None, None, None,15
None, -4.486, None, None, None, None, None, None, None, None, None, -4.5, -4.6, 2.1, None, None, None, -4.1, None, None, None, None,2022-04-12 09:00:00, None, None, None, None,15
None, -4.429, None, None, None, None, None, None, None, None, None, -4.4, -4.6, 1.5, None, None, None, -4.1, None, None, None, None,2022-04-12 10:00:00, None, None, None, None,15
None, None, None, None, None, None, None, None, None, None, None, -4.2, -4.6, 0.3, None, None, None, -4.1, None, None, None, None,2022-04-12 11:00:00, None, None, None, None,15
None, -4.371, None, None, None, None, None, None, None, None, None, -4.4, -4.6, 0.3, None, None, None, -4.1, None, None, None, None,2022-04-12 12:00:00, None, None, None, None,15
None, -4.63, None, None, None, None, None, None, None, None, None, -4.6, -4.8, 4.3, None, None, None, -4.1, None, None, None, None,2022-04-12 13:00:00, None, None, None, None,15
None, -4.037, None, None, None, None, None, None, None, None, None, -4.0, -4.8, 1.2, None, None, None, -4.0, None, None, None, None,2022-04-12 16:00:00, None, None, None, None,15
None, -2.384, None, None, None, None, None, None, None, None, None, -2.4, -4.7, 1.1, None, None, None, -2.4, None, None, None, None,2022-04-13 10:00:00, None, None, None, None,15
None, -1.32, None, None, None, None, None, None, None, None, None, -1.3, -4.7, 1.6, None, None, None, -1.0, None, None, None, None,2022-04-13 11:00:00, None, None, None, None,15
None, 0.328, None, None, None, None, None, None, None, None, None, 0.3, -4.7, 2.1, None, None, None, 0.5, None, None, None, None,2022-04-13 12:00:00, None, None, None, None,15
None, 0.639, None, None, None, None, None, None, None, None, None, 0.6, -4.7, 0.3, None, None, None, 0.6, None, None, None, None,2022-04-13 13:00:00, None, None, None, None,15
None, -0.178, None, None, None, None, None, None, None, None, None, -0.2, -4.7, -0.3, None, None, None, 0.6, None, None, None, None,2022-04-13 14:00:00, None, None, None, None,15
None, -2.455, None, None, None, None, None, None, None, None, None, -2.5, -4.7, 0.4, None, None, None, 1.1, None, None, None, None,2022-04-13 15:00:00, None, None, None, None,15
None, -2.388, None, None, None, None, None, None, None, None, None, -2.4, -4.7, -0.2, None, None, None, 1.1, None, None, None, None,2022-04-13 16:00:00, None, None, None, None,15
None, -2.065, None, None, None, None, None, None, None, None, None, -2.1, -4.7, -0.5, None, None, None, 1.1, None, None, None, None,2022-04-13 17:00:00, None, None, None, None,15
None, -2.32, None, None, None, None, None, None, None, None, None, -2.3, -4.7, 0.1, None, None, None, 1.1, None, None, None, None,2022-04-13 18:00:00, None, None, None, None,15
None, -3.335, None, None, None, None, None, None, None, None, None, -3.3, -3.3, -0.3, None, None, None, -2.2, None, None, None, None,2022-04-13 19:00:00, None, None, None, None,15
None, -3.819, None, None, None, None, None, None, None, None, None, -3.8, -3.9, -0.8, None, None, None, -2.2, None, None, None, None,2022-04-13 20:00:00, None, None, None, None,15
None, None, None, None, None, None, None, None, None, None, None, -4.0, -4.1, -0.4, None, None, None, -2.2, None, None, None, None,2022-04-13 21:00:00, None, None, None, None,15
None, -3.626, None, None, None, None, None, None, None, None, None, -3.6, -5.3, 0.8, None, None, None, -3.6, None, None, None, None,2022-04-14 08:00:00, None, None, None, None,15
None, -1.892, None, None, None, None, None, None, None, None, None, -1.9, -5.3, 0.8, None, None, None, -1.9, None, None, None, None,2022-04-14 09:00:00, None, None, None, None,15
None, -0.007, None, None, None, None, None, None, None, None, None, 0.0, -5.3, 2.2, None, None, None, 0.0, None, None, None, None,2022-04-14 10:00:00, None, None, None, None,15
None, 0.818, None, None, None, None, None, None, None, None, None, 0.8, -5.3, 1.1, None, None, None, 0.8, None, None, None, None,2022-04-14 11:00:00, None, None, None, None,15
None, 2.127, None, None, None, None, None, None, None, None, None, 2.1, -5.3, 0.8, None, None, None, 2.4, None, None, None, None,2022-04-14 12:00:00, None, None, None, None,15
None, 1.07, None, None, None, None, None, None, None, None, None, 1.1, -5.3, -0.2, None, None, None, 2.8, None, None, None, None,2022-04-14 13:00:00, None, None, None, None,15
None, 0.373, None, None, None, None, None, None, None, None, None, 0.4, -5.3, -2.2, None, None, None, 2.8, None, None, None, None,2022-04-14 14:00:00, None, None, None, None,15
None, 0.441, None, None, None, None, None, None, None, None, None, 0.4, -5.3, 0.6, None, None, None, 3.1, None, None, None, None,2022-04-14 15:00:00, None, None, None, None,15
None, -0.652, None, None, None, None, None, None, None, None, None, -0.7, -5.3, -0.2, None, None, None, 3.1, None, None, None, None,2022-04-14 16:00:00, None, None, None, None,15
None, 1.821, None, None, None, None, None, None, None, None, None, 1.8, -5.3, 2.2, None, None, None, 3.1, None, None, None, None,2022-04-14 17:00:00, None, None, None, None,15
None, -1.057, None, None, None, None, None, None, None, None, None, -1.1, -5.3, -2.9, None, None, None, 3.1, None, None, None, None,2022-04-14 18:00:00, None, None, None, None,15
None, None, None, None, None, None, None, None, None, None, None, -2.4, -2.4, -2.0, None, None, None, -1.1, None, None, None, None,2022-04-14 19:00:00, None, None, None, None,15
None, -2.007, None, None, None, None, None, None, None, None, None, -2.0, -2.5, -0.6, None, None, None, -1.1, None, None, None, None,2022-04-14 20:00:00, None, None, None, None,15
None, -3.077, None, None, None, None, None, None, None, None, None, -3.1, -3.1, -0.5, None, None, None, -1.1, None, None, None, None,2022-04-14 21:00:00, None, None, None, None,15
None, -2.687, None, None, None, None, None, None, None, None, None, -2.7, -3.6, -0.7, None, None, None, -1.1, None, None, None, None,2022-04-14 22:00:00, None, None, None, None,15
None, -3.817, None, None, None, None, None, None, None, None, None, -3.8, -3.8, -0.5, None, None, None, -1.1, None, None, None, None,2022-04-14 23:00:00, None, None, None, None,15
None, -4.821, None, None, None, None, None, None, None, None, None, -4.8, -4.9, -0.7, None, None, None, -1.1, None, None, None, None,2022-04-15 00:00:00, None, None, None, None,15
None, -4.955, None, None, None, None, None, None, None, None, None, -5.0, -5.1, -0.5, None, None, None, -1.1, None, None, None, None,2022-04-15 01:00:00, None, None, None, None,15
None, -5.214, None, None, None, None, None, None, None, None, None, -5.2, -5.2, -0.2, None, None, None, -1.1, None, None, None, None,2022-04-15 02:00:00, None, None, None, None,15
None, -5.262, None, None, None, None, None, None, None, None, None, -5.3, -5.3, -0.2, None, None, None, -1.1, None, None, None, None,2022-04-15 03:00:00, None, None, None, None,15
None, -4.504, None, None, None, None, None, None, None, None, None, -4.5, -5.7, 0.2, None, None, None, -1.1, None, None, None, None,2022-04-15 04:00:00, None, None, None, None,15
None, -4.61, None, None, None, None, None, None, None, None, None, -4.6, -5.7, 0.2, None, None, None, -1.1, None, None, None, None,2022-04-15 05:00:00, None, None, None, None,15
None, -4.965, None, None, None, None, None, None, None, None, None, -5.0, -5.7, 0.0, None, None, None, -1.1, None, None, None, None,2022-04-15 06:00:00, None, None, None, None,15
None, -4.715, None, None, None, None, None, None, None, None, None, -4.7, -5.4, -0.1, None, None, None, -4.6, None, None, None, None,2022-04-15 07:00:00, None, None, None, None,15
None, -4.046, None, None, None, None, None, None, None, None, None, -4.0, -5.4, 0.7, None, None, None, -4.0, None, None, None, None,2022-04-15 08:00:00, None, None, None, None,15
None, -2.81, None, None, None, None, None, None, None, None, None, -2.8, -5.4, 0.8, None, None, None, -2.7, None, None, None, None,2022-04-15 09:00:00, None, None, None, None,15
None, -2.878, None, None, None, None, None, None, None, None, None, -2.9, -5.4, 0.3, None, None, None, -2.4, None, None, None, None,2022-04-15 10:00:00, None, None, None, None,15
None, -3.307, None, None, None, None, None, None, None, None, None, -3.3, -5.4, -0.3, None, None, None, -2.4, None, None, None, None,2022-04-15 11:00:00, None, None, None, None,15
None, -3.4, None, None, None, None, None, None, None, None, None, -3.4, -5.4, 0.2, None, None, None, -2.4, None, None, None, None,2022-04-15 12:00:00, None, None, None, None,15
None, -2.66, None, None, None, None, None, None, None, None, None, -2.7, -5.4, 0.8, None, None, None, -2.4, None, None, None, None,2022-04-15 13:00:00, None, None, None, None,15
None, 0.579, None, None, None, None, None, None, None, None, None, 0.6, -5.4, 1.5, None, None, None, 0.6, None, None, None, None,2022-04-15 14:00:00, None, None, None, None,15
None, -0.644, None, None, None, None, None, None, None, None, None, -0.6, -5.4, 1.0, None, None, None, 1.0, None, None, None, None,2022-04-15 15:00:00, None, None, None, None,15
None, 0.048, None, None, None, None, None, None, None, None, None, 0.0, -5.4, 0.1, None, None, None, 1.2, None, None, None, None,2022-04-15 16:00:00, None, None, None, None,15
None, 1.792, None, None, None, None, None, None, None, None, None, 1.8, -5.4, 1.7, None, None, None, 1.8, None, None, None, None,2022-04-15 17:00:00, None, None, None, None,15
None, 0.244, None, None, None, None, None, None, None, None, None, 0.2, -5.4, 0.5, None, None, None, 1.8, None, None, None, None,2022-04-15 18:00:00, None, None, None, None,15
None, -2.683, None, None, None, None, None, None, None, None, None, -2.7, -2.7, -3.5, None, None, None, 0.6, None, None, None, None,2022-04-15 19:00:00, None, None, None, None,15
None, -4.374, None, None, None, None, None, None, None, None, None, -4.4, -4.4, -2.2, None, None, None, 0.6, None, None, None, None,2022-04-15 20:00:00, None, None, None, None,15
None, -5.196, None, None, None, None, None, None, None, None, None, -5.2, -5.3, -1.4, None, None, None, 0.6, None, None, None, None,2022-04-15 21:00:00, None, None, None, None,15
None, -5.919, None, None, None, None, None, None, None, None, None, -5.9, -5.9, -0.8, None, None, None, 0.6, None, None, None, None,2022-04-15 22:00:00, None, None, None, None,15
None, -4.628, None, None, None, None, None, None, None, None, None, -4.6, -6.0, 0.1, None, None, None, 0.6, None, None, None, None,2022-04-15 23:00:00, None, None, None, None,15
