wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
289.0, 77.0, 17.0, 0.0, -1.6, 17.3, 2.0, 1.7, 277.0, 0.0, 2.2, 81.0,2021-05-28 00:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253.0, 79.0, 13.9, 0.0, -1.4, 10.6, 1.9, 1.4, 279.0, 0.0, 2.2, 82.0,2021-05-28 01:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0, 81.0, 17.3, 0.0, -1.2, 10.2, 1.7, 1.5, 289.0, 0.0, 2.2, 83.0,2021-05-28 02:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310.0, 82.0, 10.6, 0.0, -1.3, 8.5, 1.4, 1.4, 253.0, 0.0, 2.2, 84.0,2021-05-28 03:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315.0, 83.0, 10.2, 0.0, -1.1, 9.7, 1.5, 1.4, 300.0, 0.0, 2.2, 82.0,2021-05-28 04:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279.0, 84.0, 8.5, 0.0, -1.0, 9.9, 1.4, 1.9, 310.0, 0.0, 2.2, 80.0,2021-05-28 05:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280.0, 82.0, 9.7, 0.0, -1.3, 15.4, 1.4, 4.2, 315.0, 0.0, 2.2, 67.0,2021-05-28 06:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277.0, 80.0, 9.9, 0.0, -1.2, 12.5, 1.9, 5.7, 279.0, 0.0, 2.2, 59.0,2021-05-28 07:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265.0, 67.0, 15.4, 0.0, -1.4, 14.0, 4.2, 7.1, 280.0, 0.0, 2.2, 52.0,2021-05-28 08:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.0, 59.0, 12.5, 0.0, -1.7, 13.2, 5.7, 7.4, 277.0, 0.0, 2.2, 50.0,2021-05-28 09:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227.0, None, None, 0.0, None, 14.9, None, 9.0, None, None, None, 49.0,2021-05-28 10:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.0, 50.0, 13.2, 0.0, -2.3, 12.2, 7.4, 10.0, 249.0, 0.0, 0.8, 40.0,2021-05-28 11:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228.0, None, None, 0.0, None, 16.7, None, 10.2, None, None, None, 43.0,2021-05-28 12:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232.0, 40.0, 12.2, 0.0, -3.0, 11.1, 10.0, 12.0, 242.0, 0.0, 0.0, 38.0,2021-05-28 13:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229.0, 43.0, 16.7, 0.0, -1.8, 15.5, 10.2, 11.1, 228.0, 0.0, 0.0, 38.0,2021-05-28 14:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277.0, 38.0, 11.1, 0.0, -1.9, 14.4, 12.0, 10.1, 232.0, 0.0, 0.0, 42.0,2021-05-28 15:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262.0, 38.0, 15.5, 0.0, -2.7, 14.0, 11.1, 10.3, 229.0, 0.0, 0.0, 40.0,2021-05-28 16:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.0, 42.0, 14.4, 0.0, -2.2, 9.6, 10.1, 9.1, 277.0, 0.0, 0.0, 48.0,2021-05-28 17:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237.0, 40.0, 14.0, 0.0, -2.7, 9.9, 10.3, 7.5, 262.0, 0.0, 0.0, 56.0,2021-05-28 18:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235.0, 48.0, 9.6, 0.0, -1.3, 6.5, 9.1, 4.5, 273.0, 0.0, 0.0, 69.0,2021-05-28 19:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.0, 56.0, 9.9, 0.0, -0.7, 5.3, 7.5, 3.2, 237.0, 0.0, 0.0, 74.0,2021-05-28 20:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228.0, 69.0, 6.5, 0.0, -0.7, 6.0, 4.5, 1.9, 235.0, 0.0, 0.0, 80.0,2021-05-28 21:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.0, 74.0, 5.3, 0.0, -1.0, 3.8, 3.2, 0.2, 181.0, 0.0, 0.0, 88.0,2021-05-28 22:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331.0, 80.0, 6.0, 0.0, -1.2, 2.9, 1.9, -0.5, 228.0, 0.0, 0.0, 92.0,2021-05-28 23:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344.0, 88.0, 3.8, 0.0, -1.6, 5.0, 0.2, -0.8, 125.0, 0.0, 0.0, 92.0,2021-05-29 00:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0, 92.0, 2.9, 0.0, -1.6, 4.0, -0.5, -0.9, 331.0, 0.0, 0.0, 92.0,2021-05-29 01:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0, 92.0, 5.0, 0.0, -1.9, 5.9, -0.8, -0.8, 344.0, 0.0, 0.0, 90.0,2021-05-29 02:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.0, 92.0, 4.0, 0.0, -2.0, 2.9, -0.9, -0.6, 358.0, 0.0, 0.0, 90.0,2021-05-29 03:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.0, 90.0, 5.9, 0.0, -2.2, 3.4, -0.8, 1.3, 1.0, 0.0, 0.0, 82.0,2021-05-29 04:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.0, 90.0, 2.9, 0.0, -2.0, 2.8, -0.6, 6.5, 179.0, 0.0, 0.0, 63.0,2021-05-29 05:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.0, 82.0, 3.4, 0.0, -1.4, 4.9, 1.3, 6.9, 305.0, 0.0, 0.0, 55.0,2021-05-29 06:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.0, 63.0, 2.8, 0.0, 0.0, 6.5, 6.5, 7.9, 152.0, 0.0, 0.0, 54.0,2021-05-29 07:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0, 55.0, 4.9, 0.0, -1.5, 6.7, 6.9, 10.9, 146.0, 0.0, 0.0, 47.0,2021-05-29 08:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.0, 54.0, 6.5, 0.0, -0.8, 9.6, 7.9, 12.5, 130.0, 0.0, 0.0, 41.0,2021-05-29 09:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.0, 47.0, 6.7, 0.0, 0.0, 9.2, 10.9, 13.8, 145.0, 0.0, 0.0, 30.0,2021-05-29 10:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.0, 41.0, 9.6, 0.0, -0.4, 10.4, 12.5, 14.2, 156.0, 0.0, 0.0, 29.0,2021-05-29 11:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.0, 30.0, 9.2, 0.0, -3.5, 10.5, 13.8, 15.2, 146.0, 0.0, 0.0, 25.0,2021-05-29 12:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.0, 29.0, 10.4, 0.0, -3.6, 10.7, 14.2, 15.2, 168.0, 0.0, 0.0, 26.0,2021-05-29 13:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0, 25.0, 10.5, 0.0, -4.7, 11.7, 15.2, 15.4, 127.0, 0.0, 0.0, 27.0,2021-05-29 14:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.0, 26.0, 10.7, 0.0, -4.2, 12.5, 15.2, 15.8, 153.0, 0.0, 0.0, 26.0,2021-05-29 15:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.0, None, None, 0.0, None, 9.6, None, 15.7, None, None, None, 28.0,2021-05-29 16:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.0, 26.0, 12.5, 0.0, -3.7, 9.2, 15.8, 15.2, 151.0, 0.0, None, 28.0,2021-05-29 17:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.0, 28.0, 9.6, 0.0, -2.8, 6.2, 15.7, 14.4, 146.0, 0.0, 0.0, 27.0,2021-05-29 18:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 28.0, 9.2, None, -3.2, None, 15.2, None, 154.0, 0.0, 0.0, None,2021-05-29 19:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0, 27.0, 6.2, 0.0, -4.4, 6.2, 14.4, 7.4, 153.0, 0.0, 0.0, 51.0,2021-05-29 20:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354.0, None, None, 0.0, None, 6.8, None, 7.1, None, None, None, 55.0,2021-05-29 21:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0, 51.0, 6.2, 0.0, -2.1, 6.5, 7.4, 7.0, 358.0, 0.0, None, 56.0,2021-05-29 22:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.0, 55.0, 6.8, 0.0, -1.3, 6.2, 7.1, 6.4, 354.0, 0.0, None, 54.0,2021-05-29 23:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0, 56.0, 6.5, 0.0, -1.2, 6.2, 7.0, 5.7, 7.0, 0.0, None, 60.0,2021-05-30 00:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.0, 54.0, 6.2, 0.0, -2.2, 5.7, 6.4, 5.5, 355.0, 0.0, None, 63.0,2021-05-30 01:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0, 60.0, 6.2, 0.0, -1.5, 5.9, 5.7, 5.1, 5.0, 0.0, None, 66.0,2021-05-30 02:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0, 63.0, 5.7, 0.0, -1.0, 6.9, 5.5, 4.6, 356.0, 0.0, None, 71.0,2021-05-30 03:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0, 66.0, 5.9, 0.0, -0.7, 6.7, 5.1, 5.9, 1.0, 0.0, None, 65.0,2021-05-30 04:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0, 71.0, 6.9, 0.0, -0.2, 4.6, 4.6, 10.0, 6.0, 0.0, None, 49.0,2021-05-30 05:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.0, 65.0, 6.7, 0.0, -0.2, 3.6, 5.9, 11.5, 6.0, 0.0, None, 46.0,2021-05-30 06:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0, 49.0, 4.6, 0.0, -0.2, 8.9, 10.0, 12.9, 20.0, 0.0, None, 40.0,2021-05-30 07:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.0, 46.0, 3.6, 0.0, 0.3, 8.6, 11.5, 15.3, 159.0, 0.0, None, 41.0,2021-05-30 08:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.0, 40.0, 8.9, 0.0, -0.4, 8.6, 12.9, 16.6, 161.0, 0.0, None, 23.0,2021-05-30 09:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233.0, 41.0, 8.6, 0.0, 2.1, 10.9, 15.3, 17.3, 157.0, 0.0, None, 20.0,2021-05-30 10:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218.0, 23.0, 8.6, 0.0, -4.6, 11.1, 16.6, 19.1, 173.0, 0.0, None, 21.0,2021-05-30 11:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
