RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
93.3, None, None, None, 0.0, 84.3, None, None, None, None, None, None, None, None, None, 198.8, None, None, -5.305, None, None, None, None, 37.83, None, None, None, None,2020-01-01 00:00:00,1
93.0, None, None, None, 0.0, 271.8, None, None, None, None, None, None, None, None, None, 199.8, None, None, -5.939, None, None, None, None, 42.36, None, None, None, None,2020-01-01 01:00:00,1
93.3, None, None, None, 0.0, 269.4, None, None, None, None, None, None, None, None, None, 200.3, None, None, -5.857, None, None, None, None, 24.26, None, None, None, None,2020-01-01 02:00:00,1
93.9, None, None, None, 0.0, 268.3, None, None, None, None, None, None, None, None, None, 202.2, None, None, -5.306, None, None, None, None, 32.33, None, None, None, None,2020-01-01 03:00:00,1
94.2, None, None, None, 0.0, 258.5, None, None, None, None, None, None, None, None, None, 202.4, None, None, -4.554, None, None, None, None, 30.72, None, None, None, None,2020-01-01 04:00:00,1
94.0, None, None, None, 0.0, 263.8, None, None, None, None, None, None, None, None, None, 204.4, None, None, -4.32, None, None, None, None, 33.07, None, None, None, None,2020-01-01 05:00:00,1
94.4, None, None, None, 0.0, 273.0, None, None, None, None, None, None, None, None, None, 203.3, None, None, -4.375, None, None, None, None, 35.91, None, None, None, None,2020-01-01 06:00:00,1
94.3, None, None, None, 0.0, 279.6, None, None, None, None, None, None, None, None, None, 208.9, None, None, -4.102, None, None, None, None, 34.74, None, None, None, None,2020-01-01 07:00:00,1
94.6, None, None, None, 0.0, 284.4, None, None, None, None, None, None, None, None, None, 209.9, None, None, -3.842, None, None, None, None, 38.64, None, None, None, None,2020-01-01 08:00:00,1
94.4, None, None, None, 0.0, 280.9, None, None, None, None, None, None, None, None, None, 211.8, None, None, -3.754, None, None, None, None, 38.49, None, None, None, None,2020-01-01 09:00:00,1
94.5, None, None, None, 0.0, 270.8, None, None, None, None, None, None, None, None, None, 213.3, None, None, -3.009, None, None, None, None, 42.2, None, None, None, None,2020-01-01 10:00:00,1
94.6, None, None, None, 0.0, 268.6, None, None, None, None, None, None, None, None, None, 212.7, None, None, -2.791, None, None, None, None, 43.47, None, None, None, None,2020-01-01 11:00:00,1
94.3, None, None, None, 0.0, 276.2, None, None, None, None, None, None, None, None, None, 212.8, None, None, -2.536, None, None, None, None, 49.25, None, None, None, None,2020-01-01 12:00:00,1
94.3, None, None, None, 0.0, 270.8, None, None, None, None, None, None, None, None, None, 213.3, None, None, -2.644, None, None, None, None, 42.46, None, None, None, None,2020-01-01 13:00:00,1
94.4, None, None, None, 0.0, 268.9, None, None, None, None, None, None, None, None, None, 214.6, None, None, -2.742, None, None, None, None, 43.29, None, None, None, None,2020-01-01 14:00:00,1
94.5, None, None, None, 0.0, 277.9, None, None, None, None, None, None, None, None, None, 213.4, None, None, -3.062, None, None, None, None, 50.03, None, None, None, None,2020-01-01 15:00:00,1
94.5, None, None, None, 0.0, 278.3, None, None, None, None, None, None, None, None, None, 216.6, None, None, -3.406, None, None, None, None, 41.37, None, None, None, None,2020-01-01 16:00:00,1
93.8, None, None, None, 0.0, 279.8, None, None, None, None, None, None, None, None, None, 214.4, None, None, -4.809, None, None, None, None, 48.96, None, None, None, None,2020-01-01 22:00:00,1
93.7, None, None, None, 0.0, 272.5, None, None, None, None, None, None, None, None, None, 208.3, None, None, -4.902, None, None, None, None, 42.64, None, None, None, None,2020-01-01 23:00:00,1
93.6, None, None, None, 0.0, 263.0, None, None, None, None, None, None, None, None, None, 213.8, None, None, -4.953, None, None, None, None, 41.12, None, None, None, None,2020-01-02 00:00:00,1
93.5, None, None, None, 0.0, 240.6, None, None, None, None, None, None, None, None, None, 217.2, None, None, -5.243, None, None, None, None, 39.09, None, None, None, None,2020-01-02 01:00:00,1
93.5, None, None, None, 0.0, 268.1, None, None, None, None, None, None, None, None, None, 217.5, None, None, -5.506, None, None, None, None, 48.63, None, None, None, None,2020-01-02 02:00:00,1
89.2, None, None, None, 1.666, 303.5, None, None, None, None, None, None, None, None, None, 218.6, None, None, -10.5, None, None, None, None, 50.34, None, None, None, None,2020-01-02 07:00:00,1
89.5, None, None, None, 1.453, 328.9, None, None, None, None, None, None, None, None, None, 218.4, None, None, -11.3, None, None, None, None, 54.7, None, None, None, None,2020-01-02 08:00:00,1
89.6, None, None, None, 1.139, 327.3, None, None, None, None, None, None, None, None, None, 217.9, None, None, -10.86, None, None, None, None, 55.47, None, None, None, None,2020-01-02 09:00:00,1
89.1, None, None, None, 1.016, 318.0, None, None, None, None, None, None, None, None, None, 216.9, None, None, -10.31, None, None, None, None, 53.7, None, None, None, None,2020-01-02 10:00:00,1
89.1, None, None, None, 1.08, 308.6, None, None, None, None, None, None, None, None, None, 215.8, None, None, -9.76, None, None, None, None, 55.01, None, None, None, None,2020-01-02 11:00:00,1
88.7, None, None, None, 0.824, 297.0, None, None, None, None, None, None, None, None, None, 214.4, None, None, -9.78, None, None, None, None, 45.99, None, None, None, None,2020-01-02 12:00:00,1
89.2, None, None, None, 0.192, 276.4, None, None, None, None, None, None, None, None, None, 213.6, None, None, -8.98, None, None, None, None, 44.82, None, None, None, None,2020-01-02 13:00:00,1
