pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, -9.9, 80.0, None, None, 1185.0, 194.0, None,2018-01-01 00:00:00, None,1
None, None, None, None, -12.2, 83.0, None, None, 1186.0, 194.0, None,2018-01-01 01:00:00, None,1
None, None, None, None, -12.4, 83.0, None, None, 1185.0, 194.0, None,2018-01-01 02:00:00, None,1
None, None, None, None, -12.1, 82.0, None, None, 1185.0, 194.0, None,2018-01-01 03:00:00, None,1
None, None, None, None, -12.0, 82.0, None, None, 1185.0, 195.0, None,2018-01-01 04:00:00, None,1
None, None, None, None, -12.0, 82.0, None, None, 1185.0, 195.0, None,2018-01-01 05:00:00, None,1
None, None, None, None, -12.1, 82.0, None, None, 1185.0, 195.0, None,2018-01-01 06:00:00, None,1
None, None, None, None, -12.2, 81.0, None, None, 1186.0, 194.0, None,2018-01-01 07:00:00, None,1
None, None, None, None, -12.4, 82.0, None, None, 1186.0, 194.0, None,2018-01-01 08:00:00, None,1
None, None, None, None, -12.5, 82.0, None, None, 1186.0, 194.0, None,2018-01-01 09:00:00, None,1
None, None, None, None, -12.8, 81.0, None, None, 1187.0, 194.0, None,2018-01-01 10:00:00, None,1
None, None, None, None, -13.1, 80.0, None, None, 1187.0, 194.0, None,2018-01-01 11:00:00, None,1
None, None, None, None, -13.6, 80.0, None, None, 1188.0, 194.0, None,2018-01-01 12:00:00, None,1
None, None, None, None, -14.5, 80.0, None, None, 1190.0, 194.0, None,2018-01-01 13:00:00, None,1
None, None, None, None, -16.0, 80.0, None, None, 1191.0, 193.0, None,2018-01-01 14:00:00, None,1
None, None, None, None, -17.6, 80.0, None, None, 1193.0, 193.0, None,2018-01-01 15:00:00, None,1
None, 274.0, None, None, -18.1, 80.0, None, None, 1195.0, 192.0, None,2018-01-01 16:00:00, None,1
None, None, None, None, -18.6, 80.0, None, None, 1196.0, 192.0, None,2018-01-01 17:00:00, None,1
None, None, None, None, -18.0, 81.0, None, None, 1196.0, 191.0, None,2018-01-01 18:00:00, None,1
None, None, None, None, -14.9, 79.0, None, None, 1193.0, 192.0, None,2018-01-01 19:00:00, None,1
None, None, None, None, -9.7, 77.0, None, None, 1185.0, 192.0, None,2018-01-01 20:00:00, None,1
None, None, None, None, -8.6, 76.0, None, None, 1176.0, 192.0, None,2018-01-01 21:00:00, None,1
None, None, None, None, -5.9, 74.0, None, None, 1182.0, 193.0, None,2018-01-01 22:00:00, None,1
None, None, None, None, -9.7, 76.0, None, None, 1185.0, 193.0, None,2018-01-01 23:00:00, None,1
None, None, None, None, -11.1, 77.0, None, None, 1187.0, 193.0, None,2018-01-02 00:00:00, None,1
None, None, None, None, -13.1, 79.0, None, None, 1189.0, 193.0, None,2018-01-02 01:00:00, None,1
None, None, None, None, -13.8, 79.0, None, None, 1189.0, 192.0, None,2018-01-02 02:00:00, None,1
None, None, None, None, -14.4, 80.0, None, None, 1190.0, 192.0, None,2018-01-02 03:00:00, None,1
None, None, None, None, -14.5, 80.0, None, None, 1190.0, 192.0, None,2018-01-02 04:00:00, None,1
None, None, None, None, -14.0, 80.0, None, None, 1190.0, 192.0, None,2018-01-02 05:00:00, None,1
None, None, None, None, -13.9, 80.0, None, None, 1190.0, 192.0, None,2018-01-02 06:00:00, None,1
None, None, None, None, -13.6, 79.0, None, None, 1190.0, 192.0, None,2018-01-02 07:00:00, None,1
None, None, None, None, -14.1, 79.0, None, None, 1190.0, 192.0, None,2018-01-02 08:00:00, None,1
None, None, None, None, -14.1, 80.0, None, None, 1190.0, 192.0, None,2018-01-02 09:00:00, None,1
None, None, None, None, -14.0, 80.0, None, None, 1190.0, 192.0, None,2018-01-02 10:00:00, None,1
None, None, None, None, -13.9, 79.0, None, None, 1190.0, 192.0, None,2018-01-02 11:00:00, None,1
None, None, None, None, -13.8, 79.0, None, None, 1190.0, 192.0, None,2018-01-02 12:00:00, None,1
None, None, None, None, -13.9, 79.0, None, None, 1190.0, 192.0, None,2018-01-02 13:00:00, None,1
None, None, None, None, -13.6, 80.0, None, None, 1190.0, 192.0, None,2018-01-02 14:00:00, None,1
None, None, None, None, -12.9, 79.0, None, None, 1189.0, 192.0, None,2018-01-02 15:00:00, None,1
None, 266.0, None, None, -12.6, 77.0, None, None, 1188.0, 192.0, None,2018-01-02 16:00:00, None,1
None, None, None, None, -12.6, 78.0, None, None, 1188.0, 192.0, None,2018-01-02 17:00:00, None,1
None, None, None, None, -11.2, 77.0, None, None, 1185.0, 192.0, None,2018-01-02 18:00:00, None,1
None, None, None, None, -9.7, 76.0, None, None, 1183.0, 193.0, None,2018-01-02 19:00:00, None,1
None, None, None, None, -9.5, 78.0, None, None, 1176.0, 194.0, None,2018-01-02 20:00:00, None,1
None, None, None, None, -5.5, 73.0, None, None, 1169.0, 194.0, None,2018-01-02 21:00:00, None,1
None, None, None, None, -2.5, 72.0, None, None, 1174.0, 195.0, None,2018-01-02 22:00:00, None,1
None, None, None, None, -2.1, 72.0, None, None, 1174.0, 195.0, None,2018-01-02 23:00:00, None,1
None, None, None, None, -5.3, 73.0, None, None, 1177.0, 196.0, None,2018-01-03 00:00:00, None,1
None, None, None, None, -8.2, 75.0, None, None, 1178.0, 196.0, None,2018-01-03 01:00:00, None,1
None, None, None, None, -8.7, 76.0, None, None, 1178.0, 196.0, None,2018-01-03 02:00:00, None,1
None, None, None, None, -8.7, 76.0, None, None, 1178.0, 196.0, None,2018-01-03 03:00:00, None,1
None, None, None, None, -7.8, 76.0, None, None, 1175.0, 197.0, None,2018-01-03 04:00:00, None,1
None, None, None, None, -7.7, 75.0, None, None, 1176.0, 197.0, None,2018-01-03 05:00:00, None,1
None, None, None, None, -7.5, 74.0, None, None, 1175.0, 197.0, None,2018-01-03 06:00:00, None,1
None, None, None, None, -6.2, 73.0, None, None, 1173.0, 197.0, None,2018-01-03 07:00:00, None,1
None, None, None, None, -5.8, 76.0, None, None, 1172.0, 197.0, None,2018-01-03 08:00:00, None,1
None, None, None, None, -5.1, 76.0, None, None, 1170.0, 199.0, None,2018-01-03 09:00:00, None,1
None, None, None, None, -4.1, 78.0, None, None, 1169.0, 199.0, None,2018-01-03 10:00:00, None,1
None, None, None, None, -3.8, 78.0, None, None, 1168.0, 200.0, None,2018-01-03 11:00:00, None,1
None, None, None, None, -3.9, 77.0, None, None, 1169.0, 200.0, None,2018-01-03 12:00:00, None,1
None, None, None, None, -4.4, 68.0, None, None, 1170.0, 200.0, None,2018-01-03 13:00:00, None,1
None, None, None, None, -4.7, 67.0, None, None, 1170.0, 200.0, None,2018-01-03 14:00:00, None,1
None, None, None, None, -4.4, 68.0, None, None, 1170.0, 201.0, None,2018-01-03 15:00:00, None,1
None, 268.0, None, None, -4.3, 68.0, None, None, 1170.0, 201.0, None,2018-01-03 16:00:00, None,1
None, None, None, None, -3.9, 69.0, None, None, 1169.0, 201.0, None,2018-01-03 17:00:00, None,1
None, None, None, None, -3.7, 73.0, None, None, 1169.0, 201.0, None,2018-01-03 18:00:00, None,1
None, None, None, None, -2.9, 71.0, None, None, 1169.0, 201.0, None,2018-01-03 19:00:00, None,1
None, None, None, None, -1.4, 71.0, None, None, 1168.0, 201.0, None,2018-01-03 20:00:00, None,1
None, None, None, None, -1.1, 71.0, None, None, 1166.0, 201.0, None,2018-01-03 21:00:00, None,1
None, None, None, None, -0.4, 73.0, None, None, 1168.0, 202.0, None,2018-01-03 22:00:00, None,1
None, None, None, None, -0.1, 72.0, None, None, 1169.0, 202.0, None,2018-01-03 23:00:00, None,1
None, None, None, None, -4.9, 76.0, None, None, 1171.0, 202.0, None,2018-01-04 00:00:00, None,1
None, None, None, None, -5.9, 76.0, None, None, 1172.0, 201.0, None,2018-01-04 01:00:00, None,1
None, None, None, None, -6.9, 76.0, None, None, 1173.0, 201.0, None,2018-01-04 02:00:00, None,1
None, None, None, None, -6.9, 76.0, None, None, 1173.0, 201.0, None,2018-01-04 03:00:00, None,1
None, None, None, None, -7.1, 77.0, None, None, 1172.0, 201.0, None,2018-01-04 04:00:00, None,1
None, None, None, None, -6.4, 76.0, None, None, 1172.0, 201.0, None,2018-01-04 05:00:00, None,1
None, None, None, None, -6.1, 76.0, None, None, 1172.0, 201.0, None,2018-01-04 06:00:00, None,1
None, None, None, None, -5.0, 76.0, None, None, 1171.0, 201.0, None,2018-01-04 07:00:00, None,1
None, None, None, None, -5.9, 74.0, None, None, 1171.0, 201.0, None,2018-01-04 08:00:00, None,1
None, None, None, None, -7.7, 76.0, None, None, 1173.0, 201.0, None,2018-01-04 09:00:00, None,1
None, None, None, None, -8.0, 76.0, None, None, 1173.0, 201.0, None,2018-01-04 10:00:00, None,1
None, None, None, None, -8.4, 75.0, None, None, 1174.0, 200.0, None,2018-01-04 11:00:00, None,1
None, None, None, None, -8.0, 76.0, None, None, 1174.0, 200.0, None,2018-01-04 12:00:00, None,1
None, None, None, None, -6.5, 74.0, None, None, 1173.0, 201.0, None,2018-01-04 13:00:00, None,1
None, None, None, None, -7.7, 75.0, None, None, 1174.0, 201.0, None,2018-01-04 14:00:00, None,1
None, None, None, None, -7.4, 74.0, None, None, 1174.0, 201.0, None,2018-01-04 15:00:00, None,1
None, 264.0, None, None, -7.0, 75.0, None, None, 1173.0, 201.0, None,2018-01-04 16:00:00, None,1
None, None, None, None, -6.7, 73.0, None, None, 1173.0, 200.0, None,2018-01-04 17:00:00, None,1
None, None, None, None, -5.8, 75.0, None, None, 1172.0, 200.0, None,2018-01-04 18:00:00, None,1
None, None, None, None, -2.6, 72.0, None, None, 1170.0, 201.0, None,2018-01-04 19:00:00, None,1
None, None, None, None, -0.2, 71.0, None, None, 1166.0, 202.0, None,2018-01-04 20:00:00, None,1
None, None, None, None, -2.5, 73.0, None, None, 1163.0, 202.0, None,2018-01-04 21:00:00, None,1
None, None, None, None, -0.2, 72.0, None, None, 1166.0, 203.0, None,2018-01-04 22:00:00, None,1
None, None, None, None, -1.8, 75.0, None, None, 1166.0, 203.0, None,2018-01-04 23:00:00, None,1
None, None, None, None, -2.0, 74.0, None, None, 1166.0, 203.0, None,2018-01-05 00:00:00, None,1
None, None, None, None, -3.2, 75.0, None, None, 1167.0, 203.0, None,2018-01-05 01:00:00, None,1
None, None, None, None, -2.6, 75.0, None, None, 1166.0, 203.0, None,2018-01-05 02:00:00, None,1
None, None, None, None, -2.5, 74.0, None, None, 1166.0, 203.0, None,2018-01-05 03:00:00, None,1
None, None, None, None, -2.6, 74.0, None, None, 1166.0, 203.0, None,2018-01-05 04:00:00, None,1
None, None, None, None, -2.9, 74.0, None, None, 1166.0, 203.0, None,2018-01-05 05:00:00, None,1
None, None, None, None, -3.3, 74.0, None, None, 1166.0, 203.0, None,2018-01-05 06:00:00, None,1
None, None, None, None, -3.5, 74.0, None, None, 1166.0, 203.0, None,2018-01-05 07:00:00, None,1
None, None, None, None, -3.7, 73.0, None, None, 1166.0, 203.0, None,2018-01-05 08:00:00, None,1
None, None, None, None, -3.8, 74.0, None, None, 1166.0, 203.0, None,2018-01-05 09:00:00, None,1
None, None, None, None, -3.9, 74.0, None, None, 1166.0, 203.0, None,2018-01-05 10:00:00, None,1
None, None, None, None, -3.8, 73.0, None, None, 1166.0, 203.0, None,2018-01-05 11:00:00, None,1
None, None, None, None, -3.6, 73.0, None, None, 1166.0, 203.0, None,2018-01-05 12:00:00, None,1
None, None, None, None, -3.1, 73.0, None, None, 1165.0, 203.0, None,2018-01-05 13:00:00, None,1
None, None, None, None, -2.8, 72.0, None, None, 1165.0, 203.0, None,2018-01-05 14:00:00, None,1
None, None, None, None, -2.5, 73.0, None, None, 1165.0, 203.0, None,2018-01-05 15:00:00, None,1
None, 263.0, None, None, -2.4, 69.0, None, None, 1164.0, 203.0, None,2018-01-05 16:00:00, None,1
None, None, None, None, -2.1, 69.0, None, None, 1164.0, 203.0, None,2018-01-05 17:00:00, None,1
None, None, None, None, -1.7, 72.0, None, None, 1164.0, 203.0, None,2018-01-05 18:00:00, None,1
None, None, None, None, -1.4, 72.0, None, None, 1163.0, 204.0, None,2018-01-05 19:00:00, None,1
None, None, None, None, -1.5, 72.0, None, None, 1162.0, 204.0, None,2018-01-05 20:00:00, None,1
None, None, None, None, -1.6, 72.0, None, None, 1163.0, 205.0, None,2018-01-05 21:00:00, None,1
None, None, None, None, -1.4, 67.0, None, None, 353.0, 210.0, None,2018-01-06 05:00:00, None,1
None, None, None, None, -1.4, 71.0, None, None, 353.0, 211.0, None,2018-01-06 06:00:00, None,1
None, None, None, None, -1.6, 71.0, None, None, 353.0, 211.0, None,2018-01-06 07:00:00, None,1
None, None, None, None, -1.5, 73.0, None, None, 353.0, 212.0, None,2018-01-06 08:00:00, None,1
None, None, None, None, -1.4, 70.0, None, None, 353.0, 212.0, None,2018-01-06 09:00:00, None,1
None, None, None, None, -1.6, 59.0, None, None, 353.0, 213.0, None,2018-01-06 10:00:00, None,1
None, None, None, None, -2.4, None, None, None, 354.0, 214.0, None,2018-01-06 11:00:00, None,1
None, None, None, None, -2.6, 73.0, None, None, 355.0, 214.0, None,2018-01-06 12:00:00, None,1
None, None, None, None, -2.8, 66.0, None, None, 355.0, 215.0, None,2018-01-06 13:00:00, None,1
None, None, None, None, -3.1, 65.0, None, None, 355.0, 215.0, None,2018-01-06 14:00:00, None,1
None, None, None, None, -3.4, 66.0, None, None, 355.0, 214.0, None,2018-01-06 15:00:00, None,1
None, 263.0, None, None, -3.5, 65.0, None, None, 355.0, 214.0, None,2018-01-06 16:00:00, None,1
None, None, None, None, -3.5, 65.0, None, None, 356.0, 214.0, None,2018-01-06 17:00:00, None,1
None, None, None, None, -3.5, None, None, None, 356.0, 214.0, None,2018-01-06 18:00:00, None,1
None, None, None, None, -2.9, 66.0, None, None, 355.0, 214.0, None,2018-01-06 19:00:00, None,1
None, None, None, None, -3.0, 73.0, None, None, 355.0, 214.0, None,2018-01-06 20:00:00, None,1
None, None, None, None, -3.1, 73.0, None, None, 355.0, 214.0, None,2018-01-06 21:00:00, None,1
None, None, None, None, -3.0, 73.0, None, None, 355.0, 214.0, None,2018-01-06 22:00:00, None,1
None, None, None, None, -2.8, 73.0, None, None, 355.0, 214.0, None,2018-01-06 23:00:00, None,1
None, None, None, None, -3.2, 73.0, None, None, 355.0, 214.0, None,2018-01-07 00:00:00, None,1
