pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, -10.8, 96.0, None, None, 387.0, 215.0, None,2018-01-01 00:00:00, None,1
None, None, None, None, -12.1, 96.0, None, None, 388.0, 215.0, None,2018-01-01 01:00:00, None,1
None, None, None, None, -12.6, 96.0, None, None, 388.0, 215.0, None,2018-01-01 02:00:00, None,1
None, None, None, None, -12.6, 96.0, None, None, 388.0, 215.0, None,2018-01-01 03:00:00, None,1
None, None, None, None, -12.6, 96.0, None, None, 388.0, 215.0, None,2018-01-01 04:00:00, None,1
None, None, None, None, -12.3, 96.0, None, None, 387.0, 215.0, None,2018-01-01 05:00:00, None,1
None, None, None, None, -12.4, 96.0, None, None, 387.0, 215.0, None,2018-01-01 06:00:00, None,1
None, None, None, None, -10.6, 95.0, None, None, 387.0, 215.0, None,2018-01-01 07:00:00, None,1
None, None, None, None, -9.3, 95.0, None, None, 387.0, 215.0, None,2018-01-01 08:00:00, None,1
None, None, None, None, -9.1, 95.0, None, None, 387.0, 215.0, None,2018-01-01 09:00:00, None,1
None, None, None, None, -8.7, 95.0, None, None, 387.0, 215.0, None,2018-01-01 10:00:00, None,1
None, None, None, None, -6.8, 94.0, None, None, 387.0, 215.0, None,2018-01-01 11:00:00, None,1
None, None, None, None, -6.2, 94.0, None, None, 387.0, 215.0, None,2018-01-01 12:00:00, None,1
None, None, None, None, -6.5, 94.0, None, None, 387.0, 216.0, None,2018-01-01 13:00:00, None,1
None, None, None, None, -5.8, 93.0, None, None, 387.0, 216.0, None,2018-01-01 14:00:00, None,1
None, None, None, None, -4.9, 94.0, None, None, 387.0, 216.0, None,2018-01-01 15:00:00, None,1
None, 135.0, None, None, -5.5, 94.0, None, None, 387.0, 216.0, None,2018-01-01 16:00:00, None,1
None, None, None, None, -5.8, 95.0, None, None, 387.0, 216.0, None,2018-01-01 17:00:00, None,1
None, None, None, None, -6.3, 95.0, None, None, 387.0, 216.0, None,2018-01-01 18:00:00, None,1
None, None, None, None, -5.5, 95.0, None, None, 387.0, 216.0, None,2018-01-01 19:00:00, None,1
None, None, None, None, -1.4, 94.0, None, None, 387.0, 216.0, None,2018-01-01 20:00:00, None,1
None, None, None, None, 0.2, 94.0, None, None, 388.0, 217.0, None,2018-01-01 21:00:00, None,1
None, None, None, None, -1.7, 96.0, None, None, 389.0, 217.0, None,2018-01-01 22:00:00, None,1
None, None, None, None, -2.5, 97.0, None, None, 389.0, 217.0, None,2018-01-01 23:00:00, None,1
None, None, None, None, -3.4, 96.0, None, None, 389.0, 217.0, None,2018-01-02 00:00:00, None,1
None, None, None, None, -4.5, 95.0, None, None, 390.0, 217.0, None,2018-01-02 01:00:00, None,1
None, None, None, None, -4.9, 96.0, None, None, 390.0, 217.0, None,2018-01-02 02:00:00, None,1
None, None, None, None, -5.8, 96.0, None, None, 390.0, 217.0, None,2018-01-02 03:00:00, None,1
None, None, None, None, -6.0, 95.0, None, None, 390.0, 217.0, None,2018-01-02 04:00:00, None,1
None, None, None, None, -6.1, 96.0, None, None, 390.0, 217.0, None,2018-01-02 05:00:00, None,1
None, None, None, None, -6.6, 95.0, None, None, 390.0, 217.0, None,2018-01-02 06:00:00, None,1
None, None, None, None, -6.8, 95.0, None, None, 390.0, 217.0, None,2018-01-02 07:00:00, None,1
None, None, None, None, -6.3, 95.0, None, None, 390.0, 217.0, None,2018-01-02 08:00:00, None,1
None, None, None, None, -5.7, 95.0, None, None, 390.0, 217.0, None,2018-01-02 09:00:00, None,1
None, None, None, None, -6.4, 95.0, None, None, 390.0, 217.0, None,2018-01-02 10:00:00, None,1
None, None, None, None, -6.1, 95.0, None, None, 390.0, 217.0, None,2018-01-02 11:00:00, None,1
None, None, None, None, -6.9, 94.0, None, None, 390.0, 217.0, None,2018-01-02 12:00:00, None,1
None, None, None, None, -6.9, 94.0, None, None, 390.0, 217.0, None,2018-01-02 13:00:00, None,1
None, None, None, None, -7.4, 94.0, None, None, 390.0, 217.0, None,2018-01-02 14:00:00, None,1
None, None, None, None, -7.3, 94.0, None, None, 390.0, 217.0, None,2018-01-02 15:00:00, None,1
None, 135.0, None, None, -6.9, 94.0, None, None, 390.0, 217.0, None,2018-01-02 16:00:00, None,1
None, None, None, None, -6.6, 94.0, None, None, 390.0, 217.0, None,2018-01-02 17:00:00, None,1
None, None, None, None, -4.2, 94.0, None, None, 390.0, 217.0, None,2018-01-02 18:00:00, None,1
None, None, None, None, -1.8, 93.0, None, None, 389.0, 217.0, None,2018-01-02 19:00:00, None,1
None, None, None, None, -0.9, 93.0, None, None, 390.0, 217.0, None,2018-01-02 20:00:00, None,1
None, None, None, None, 0.1, None, None, None, 390.0, 217.0, None,2018-01-02 21:00:00, None,1
None, None, None, None, 0.5, None, None, None, 390.0, 218.0, None,2018-01-02 22:00:00, None,1
None, None, None, None, 0.2, 95.0, None, None, 391.0, 218.0, None,2018-01-02 23:00:00, None,1
None, None, None, None, -1.0, 94.0, None, None, 391.0, 218.0, None,2018-01-03 00:00:00, None,1
None, None, None, None, -2.9, None, None, None, 391.0, 218.0, None,2018-01-03 01:00:00, None,1
None, None, None, None, -3.5, None, None, None, 391.0, 218.0, None,2018-01-03 02:00:00, None,1
None, None, None, None, -3.8, None, None, None, 391.0, 218.0, None,2018-01-03 03:00:00, None,1
