RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,3.158,76.9, None, None, None, None, None, None, None, None, None, None, None, None, 15.55, None, None, None, None,40.49, None, None, None, None,2016-07-22 00:00:00, None,30
None, None, None, None,9.41,62.4, None, None, None, None, None, None, None, None, None, None, None, None, 14.28, None, None, None, None,8.22, None, None, None, None,2016-07-22 01:00:00, None,30
None, None, None, None,14.15,58.89, None, None, None, None, None, None, None, None, None, None, None, None, 14.07, None, None, None, None,10.12, None, None, None, None,2016-07-22 02:00:00, None,30
None, None, None, None,7.66,113.5, None, None, None, None, None, None, None, None, None, None, None, None, 13.85, None, None, None, None,51.45, None, None, None, None,2016-07-22 03:00:00, None,30
None, None, None, None,5.105,150.3, None, None, None, None, None, None, None, None, None, None, None, None, 13.29, None, None, None, None,48.83, None, None, None, None,2016-07-22 04:00:00, None,30
None, None, None, None,4.014,166.4, None, None, None, None, None, None, None, None, None, None, None, None, 13.36, None, None, None, None,42.45, None, None, None, None,2016-07-22 05:00:00, None,30
None, None, None, None,2.534,184.1, None, None, None, None, None, None, None, None, None, None, None, None, 13.83, None, None, None, None,37.94, None, None, None, None,2016-07-22 06:00:00, None,30
None, None, None, None,0.379,84.1, None, None, None, None, None, None, None, None, None, None, None, None, 14.53, None, None, None, None,66.3, None, None, None, None,2016-07-22 07:00:00, None,30
None, None, None, None,3.86,186.2, None, None, None, None, None, None, None, None, None, None, None, None, 15.2, None, None, None, None,32.6, None, None, None, None,2016-07-22 08:00:00, None,30
None, None, None, None,5.901,169.8, None, None, None, None, None, None, None, None, None, None, None, None, 15.59, None, None, None, None,24.25, None, None, None, None,2016-07-22 09:00:00, None,30
None, None, None, None,8.74,189.3, None, None, None, None, None, None, None, None, None, None, None, None, 16.07, None, None, None, None,18.31, None, None, None, None,2016-07-22 10:00:00, None,30
None, None, None, None,7.38,182.4, None, None, None, None, None, None, None, None, None, None, None, None, 16.05, None, None, None, None,26.86, None, None, None, None,2016-07-22 11:00:00, None,30
None, None, None, None,5.347,186.8, None, None, None, None, None, None, None, None, None, None, None, None, 16.1, None, None, None, None,36.28, None, None, None, None,2016-07-22 12:00:00, None,30
None, None, None, None,3.313,198.0, None, None, None, None, None, None, None, None, None, None, None, None, 17.69, None, None, None, None,51.36, None, None, None, None,2016-07-22 13:00:00, None,30
None, None, None, None,1.137,162.7, None, None, None, None, None, None, None, None, None, None, None, None, 17.38, None, None, None, None,69.61, None, None, None, None,2016-07-22 14:00:00, None,30
None, None, None, None,3.568,184.2, None, None, None, None, None, None, None, None, None, None, None, None, 18.46, None, None, None, None,54.51, None, None, None, None,2016-07-22 15:00:00, None,30
None, None, None, None,3.506,202.7, None, None, None, None, None, None, None, None, None, None, None, None, 19.38, None, None, None, None,53.97, None, None, None, None,2016-07-22 16:00:00, None,30
None, None, None, None,1.329,180.1, None, None, None, None, None, None, None, None, None, None, None, None, 17.84, None, None, None, None,67.29, None, None, None, None,2016-07-22 17:00:00, None,30
None, None, None, None,1.923,64.82, None, None, None, None, None, None, None, None, None, None, None, None, 15.97, None, None, None, None,50.24, None, None, None, None,2016-07-22 18:00:00, None,30
None, None, None, None,9.62,77.4, None, None, None, None, None, None, None, None, None, None, None, None, 12.88, None, None, None, None,18.4, None, None, None, None,2016-07-22 19:00:00, None,30
None, None, None, None,8.75,61.03, None, None, None, None, None, None, None, None, None, None, None, None, 12.17, None, None, None, None,16.71, None, None, None, None,2016-07-22 20:00:00, None,30
None, None, None, None,3.451,130.2, None, None, None, None, None, None, None, None, None, None, None, None, 11.47, None, None, None, None,58.84, None, None, None, None,2016-07-22 21:00:00, None,30
None, None, None, None,3.285,156.2, None, None, None, None, None, None, None, None, None, None, None, None, 11.26, None, None, None, None,39.05, None, None, None, None,2016-07-22 22:00:00, None,30
