wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
84.0, None, None,0.0, None,3.3, None,-4.9, None, None, None,77.0,2019-01-01 10:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.0, None, None,0.0, None,4.1, None,-3.2, None, None, None,76.0,2019-01-01 11:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0, None, None,0.0, None,4.1, None,-2.5, None, None, None,78.0,2019-01-01 12:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.0, None, None,0.0, None,4.8, None,-2.9, None, None, None,78.0,2019-01-01 13:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.0, None, None,0.0, None,3.6, None,-6.2, None, None, None,83.0,2019-01-01 14:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263.0, None, None,0.0, None,1.8, None,-8.0, None, None, None,87.0,2019-01-01 15:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.0, None, None,0.0, None,1.7, None,-9.0, None, None, None,89.0,2019-01-01 16:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0, None, None,0.0, None,4.6, None,-9.9, None, None, None,91.0,2019-01-01 17:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0, None, None,0.0, None,5.1, None,-10.3, None, None, None,88.0,2019-01-01 18:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342.0, None, None,0.0, None,4.5, None,-10.7, None, None, None,90.0,2019-01-01 19:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0, None, None,0.0, None,7.2, None,-10.3, None, None, None,90.0,2019-01-01 20:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337.0, None, None,0.0, None,4.6, None,-10.3, None, None, None,88.0,2019-01-01 21:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0, None, None,0.0, None,3.5, None,-11.2, None, None, None,89.0,2019-01-01 22:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343.0, None, None,0.0, None,4.0, None,-10.3, None, None, None,92.0,2019-01-01 23:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0, None, None,0.0, None,5.2, None,-8.9, None, None, None,92.0,2019-01-02 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0, None, None,0.0, None,4.1, None,-8.8, None, None, None,95.0,2019-01-02 01:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.0, None, None,0.0, None,2.4, None,-8.9, None, None, None,95.0,2019-01-02 02:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0, None, None,0.0, None,4.2, None,-8.5, None, None, None,94.0,2019-01-02 03:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.0, None, None,0.0, None,3.1, None,-8.2, None, None, None,93.0,2019-01-02 04:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0, None, None,0.0, None,4.5, None,-8.2, None, None, None,93.0,2019-01-02 05:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.0, None, None,0.0, None,4.4, None,-8.1, None, None, None,93.0,2019-01-02 06:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.0, None, None,0.0, None,5.2, None,-8.4, None, None, None,93.0,2019-01-02 07:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.0, None, None,0.0, None,3.3, None,-8.5, None, None, None,92.0,2019-01-02 08:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0, None, None,0.0, None,3.2, None,-8.2, None, None, None,93.0,2019-01-02 09:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.0, None, None,0.0, None,4.6, None,-7.9, None, None, None,91.0,2019-01-02 10:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.0, None, None,0.0, None,5.3, None,-7.5, None, None, None,91.0,2019-01-02 11:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.0, None, None,0.0, None,2.8, None,-7.5, None, None, None,92.0,2019-01-02 12:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.0, None, None,0.0, None,3.8, None,-7.4, None, None, None,91.0,2019-01-02 13:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.0, None, None,0.0, None,5.6, None,-7.8, None, None, None,92.0,2019-01-02 14:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.0, None, None,0.0, None,5.1, None,-8.1, None, None, None,93.0,2019-01-02 15:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.0, None, None,0.0, None,4.1, None,-8.2, None, None, None,93.0,2019-01-02 16:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.0, None, None,0.0, None,3.9, None,-8.1, None, None, None,92.0,2019-01-02 17:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0, None, None,0.0, None,3.8, None,-8.1, None, None, None,93.0,2019-01-02 18:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.0, None, None,0.0, None,5.0, None,-8.0, None, None, None,93.0,2019-01-02 19:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0, None, None,0.0, None,6.6, None,-7.9, None, None, None,93.0,2019-01-02 20:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.0, None, None,0.0, None,6.3, None,-7.8, None, None, None,93.0,2019-01-02 21:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0, None, None,0.0, None,5.9, None,-7.6, None, None, None,94.0,2019-01-02 22:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.0, None, None,0.0, None,3.3, None,-7.4, None, None, None,93.0,2019-01-02 23:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.0, None, None,0.0, None,4.5, None,-7.4, None, None, None,94.0,2019-01-03 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0, None, None,0.0, None,4.6, None,-7.3, None, None, None,94.0,2019-01-03 01:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0, None, None,0.0, None,5.2, None,-7.1, None, None, None,94.0,2019-01-03 02:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0, None, None,0.0, None,5.1, None,-7.0, None, None, None,94.0,2019-01-03 03:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0, None, None,0.0, None,3.8, None,-6.9, None, None, None,94.0,2019-01-03 04:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353.0, None, None,0.0, None,3.8, None,-6.9, None, None, None,94.0,2019-01-03 05:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310.0, None, None,0.0, None,2.5, None,-6.8, None, None, None,94.0,2019-01-03 06:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0, None, None,0.0, None,4.5, None,-6.6, None, None, None,94.0,2019-01-03 07:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0, None, None,0.0, None,5.2, None,-6.0, None, None, None,95.0,2019-01-03 08:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.0, None, None,0.0, None,4.0, None,-5.7, None, None, None,95.0,2019-01-03 09:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0, None, None,0.0, None,2.8, None,-5.4, None, None, None,95.0,2019-01-03 10:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0, None, None,0.0, None,3.5, None,-5.2, None, None, None,95.0,2019-01-03 11:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0, None, None,0.0, None,3.7, None,-5.3, None, None, None,95.0,2019-01-03 12:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0, None, None,0.0, None,4.1, None,-5.1, None, None, None,96.0,2019-01-03 13:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0, None, None,0.0, None,4.7, None,-4.6, None, None, None,97.0,2019-01-03 14:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0, None, None,0.0, None,4.0, None,-4.1, None, None, None,97.0,2019-01-03 15:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0, None, None,0.0, None,2.7, None,-4.0, None, None, None,98.0,2019-01-03 16:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0, None, None,0.0, None,3.5, None,-3.7, None, None, None,98.0,2019-01-03 17:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.0, None, None,0.0, None,3.2, None,-3.3, None, None, None,99.0,2019-01-03 18:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.0, None, None,0.0, None,2.6, None,-3.2, None, None, None,99.0,2019-01-03 19:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.0, None, None,0.0, None,3.3, None,-3.0, None, None, None,99.0,2019-01-03 20:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.0, None, None,0.0, None,2.8, None,-2.9, None, None, None,100.0,2019-01-03 21:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.0, None, None,0.0, None,4.8, None,-2.4, None, None, None,100.0,2019-01-03 22:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.0, None, None,0.0, None,6.6, None,-2.0, None, None, None,100.0,2019-01-03 23:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0, None, None,0.0, None,5.5, None,-2.0, None, None, None,100.0,2019-01-04 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0, None, None,0.0, None,4.8, None,-2.0, None, None, None,100.0,2019-01-04 01:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.0, None, None,0.0, None,2.1, None,-2.0, None, None, None,100.0,2019-01-04 02:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.0, None, None,0.0, None,4.2, None,-2.1, None, None, None,100.0,2019-01-04 03:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.0, None, None,0.0, None,5.1, None,-2.2, None, None, None,100.0,2019-01-04 04:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.0, None, None,0.0, None,5.7, None,-2.6, None, None, None,100.0,2019-01-04 05:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.0, None, None,0.0, None,4.8, None,-2.8, None, None, None,100.0,2019-01-04 06:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193.0, None, None,0.0, None,8.2, None,-2.8, None, None, None,100.0,2019-01-04 07:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.0, None, None,0.0, None,1.8, None,-3.5, None, None, None,99.0,2019-01-04 08:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.0, None, None,0.0, None,4.0, None,-2.4, None, None, None,99.0,2019-01-04 09:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.0, None, None,0.0, None,4.6, None,-1.5, None, None, None,99.0,2019-01-04 10:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.0, None, None,0.2, None,5.4, None,-0.7, None, None, None,98.0,2019-01-04 11:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.0, None, None,0.8, None,4.3, None,-0.5, None, None, None,99.0,2019-01-04 12:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.0, None, None,0.6, None,3.9, None,-1.2, None, None, None,100.0,2019-01-04 13:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231.0, None, None,0.4, None,1.9, None,-1.3, None, None, None,100.0,2019-01-04 14:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.0, None, None,0.0, None,1.7, None,-3.4, None, None, None,99.0,2019-01-04 15:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0, None, None,0.0, None,3.2, None,-4.4, None, None, None,98.0,2019-01-04 16:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.0, None, None,0.0, None,1.7, None,-5.6, None, None, None,96.0,2019-01-04 17:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0, None, None,0.0, None,3.1, None,-5.3, None, None, None,97.0,2019-01-04 18:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.0, None, None,0.0, None,3.4, None,-6.4, None, None, None,96.0,2019-01-04 19:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.0, None, None,0.0, None,2.8, None,-7.1, None, None, None,95.0,2019-01-04 20:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332.0, None, None,0.0, None,3.8, None,-7.3, None, None, None,94.0,2019-01-04 21:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354.0, None, None,0.0, None,5.4, None,-7.4, None, None, None,93.0,2019-01-04 22:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.0, None, None,0.0, None,4.3, None,-7.4, None, None, None,94.0,2019-01-04 23:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350.0, None, None,0.0, None,4.6, None,-6.8, None, None, None,95.0,2019-01-05 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343.0, None, None,0.0, None,3.7, None,-5.1, None, None, None,97.0,2019-01-05 01:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.0, None, None,0.0, None,3.6, None,-3.2, None, None, None,99.0,2019-01-05 02:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.0, None, None,0.0, None,4.9, None,-3.0, None, None, None,99.0,2019-01-05 03:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167.0, None, None,0.0, None,4.0, None,-3.0, None, None, None,99.0,2019-01-05 04:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0, None, None,0.0, None,3.2, None,-3.0, None, None, None,99.0,2019-01-05 05:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.0, None, None,0.0, None,4.9, None,-2.8, None, None, None,100.0,2019-01-05 06:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.0, None, None,0.0, None,2.7, None,-2.8, None, None, None,100.0,2019-01-05 07:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.0, None, None,0.0, None,1.8, None,-2.6, None, None, None,100.0,2019-01-05 08:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.0, None, None,0.0, None,3.0, None,-2.5, None, None, None,99.0,2019-01-05 09:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.0, None, None,0.0, None,2.1, None,-2.4, None, None, None,99.0,2019-01-05 10:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.0, None, None,0.0, None,2.3, None,-2.2, None, None, None,99.0,2019-01-05 11:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0, None, None,0.0, None,2.9, None,-2.4, None, None, None,99.0,2019-01-05 12:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0, None, None,0.0, None,3.9, None,-2.4, None, None, None,100.0,2019-01-05 13:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.0, None, None,0.0, None,3.9, None,-2.2, None, None, None,100.0,2019-01-05 14:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.0, None, None,0.0, None,7.1, None,-2.6, None, None, None,99.0,2019-01-05 15:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.0, None, None,0.0, None,8.6, None,-2.6, None, None, None,100.0,2019-01-05 16:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.0, None, None,0.0, None,7.3, None,-2.8, None, None, None,99.0,2019-01-05 17:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229.0, None, None,0.0, None,5.8, None,-3.3, None, None, None,99.0,2019-01-05 18:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.0, None, None,0.0, None,2.0, None,-3.5, None, None, None,99.0,2019-01-05 19:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0, None, None,0.0, None,3.9, None,-3.0, None, None, None,99.0,2019-01-05 20:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.0, None, None,0.0, None,4.3, None,-3.1, None, None, None,99.0,2019-01-05 21:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167.0, None, None,0.0, None,9.7, None,-3.1, None, None, None,99.0,2019-01-05 22:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.0, None, None,0.0, None,11.1, None,-2.7, None, None, None,100.0,2019-01-05 23:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.0, None, None,0.0, None,7.8, None,-2.6, None, None, None,100.0,2019-01-06 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.0, None, None,0.0, None,5.8, None,-2.6, None, None, None,100.0,2019-01-06 01:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.0, None, None,0.0, None,6.7, None,-2.3, None, None, None,100.0,2019-01-06 02:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0, None, None,0.0, None,9.4, None,-2.3, None, None, None,100.0,2019-01-06 03:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.0, None, None,0.0, None,8.2, None,-2.5, None, None, None,100.0,2019-01-06 04:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.0, None, None,0.0, None,7.8, None,-2.7, None, None, None,100.0,2019-01-06 05:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.0, None, None,0.0, None,7.1, None,-2.8, None, None, None,100.0,2019-01-06 06:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197.0, None, None,0.0, None,5.6, None,-4.0, None, None, None,98.0,2019-01-06 07:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211.0, None, None,0.0, None,12.3, None,-4.7, None, None, None,93.0,2019-01-06 08:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219.0, None, None,0.0, None,11.5, None,-4.7, None, None, None,90.0,2019-01-06 09:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213.0, None, None,0.0, None,16.2, None,-4.0, None, None, None,82.0,2019-01-06 10:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209.0, None, None,0.0, None,20.6, None,-2.8, None, None, None,75.0,2019-01-06 11:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208.0, None, None,0.0, None,17.3, None,-2.5, None, None, None,70.0,2019-01-06 12:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207.0, None, None,0.0, None,16.8, None,-2.4, None, None, None,65.0,2019-01-06 13:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207.0, None, None,0.0, None,15.6, None,-3.6, None, None, None,66.0,2019-01-06 14:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207.0, None, None,0.0, None,11.7, None,-4.7, None, None, None,72.0,2019-01-06 15:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230.0, None, None,0.0, None,7.6, None,-6.2, None, None, None,81.0,2019-01-06 16:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.0, None, None,0.0, None,5.2, None,-7.5, None, None, None,85.0,2019-01-06 17:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.0, None, None,0.0, None,3.8, None,-8.1, None, None, None,90.0,2019-01-06 18:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0, None, None,0.0, None,4.5, None,-10.0, None, None, None,93.0,2019-01-06 19:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.0, None, None,0.0, None,3.1, None,-11.3, None, None, None,93.0,2019-01-06 20:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0, None, None,0.0, None,3.4, None,-10.7, None, None, None,89.0,2019-01-06 21:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347.0, None, None,0.0, None,7.8, None,-11.3, None, None, None,84.0,2019-01-06 22:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317.0, None, None,0.0, None,4.3, None,-11.0, None, None, None,94.0,2019-01-06 23:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271.0, None, None,0.0, None,5.3, None,-9.0, None, None, None,86.0,2019-01-07 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270.0, None, None,0.0, None,7.1, None,-7.5, None, None, None,84.0,2019-01-07 01:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0, None, None,0.0, None,2.7, None,-8.2, None, None, None,88.0,2019-01-07 02:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311.0, None, None,0.0, None,6.1, None,-6.9, None, None, None,81.0,2019-01-07 03:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
