station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, snw_dpth
None, -4.294, 82.4, None, None, None, None, None, -7.0, None, None, 2019-12-02 12:00:00, None
None, -3.711, 82.4, None, None, None, None, None, -6.0, None, None, 2019-12-02 13:00:00, None
None, -3.309, 81.4, None, None, None, None, None, -6.0, None, None, 2019-12-02 14:00:00, None
None, -2.84, 82.7, None, None, None, None, None, -5.0, None, None, 2019-12-02 15:00:00, None
None, -3.238, 85.0, None, None, None, None, None, -5.0, None, None, 2019-12-02 16:00:00, None
None, -4.494, 87.3, None, None, None, None, None, -6.0, None, None, 2019-12-02 17:00:00, None
None, -5.686, 90.2, None, None, None, None, None, -7.0, None, None, 2019-12-02 18:00:00, None
None, -5.777, 92.2, None, None, None, None, None, -7.0, None, None, 2019-12-02 19:00:00, None
None, -5.241, 91.6, None, None, None, None, None, -6.0, None, None, 2019-12-02 20:00:00, None
None, -5.056, 91.8, None, None, None, None, None, -6.0, None, None, 2019-12-02 21:00:00, None
None, -4.947, 92.0, None, None, None, None, None, -6.0, None, None, 2019-12-02 22:00:00, None
None, -4.835, 92.3, None, None, None, None, None, -5.0, None, None, 2019-12-03 00:00:00, None
None, -4.669, 92.5, None, None, None, None, None, -6.0, None, None, 2019-12-03 01:00:00, None
None, -4.259, 92.9, None, None, None, None, None, -5.0, None, None, 2019-12-03 02:00:00, None
None, -4.367, 93.4, None, None, None, None, None, -5.0, None, None, 2019-12-03 03:00:00, None
None, -4.269, 93.7, None, None, None, None, None, -5.0, None, None, 2019-12-03 04:00:00, None
None, -3.463, 94.2, None, None, None, None, None, -4.0, None, None, 2019-12-03 05:00:00, None
None, -2.802, 91.7, None, None, None, None, None, -4.0, None, None, 2019-12-03 06:00:00, None
None, -2.663, 93.0, None, None, None, None, None, -3.0, None, None, 2019-12-03 07:00:00, None
None, -2.634, 93.0, None, None, None, None, None, -3.0, None, None, 2019-12-03 08:00:00, None
None, 0.727, 88.3, None, None, None, None, None, -1.0, None, None, 2019-12-03 10:00:00, None
None, 2.366, 79.76, None, None, None, None, None, -1.0, None, None, 2019-12-03 11:00:00, None
None, 4.328, 72.24, None, None, None, None, None, 0.0, None, None, 2019-12-03 12:00:00, None
None, 4.927, 68.49, None, None, None, None, None, 0.0, None, None, 2019-12-03 13:00:00, None
None, 5.108, 65.72, None, None, None, None, None, -1.0, None, None, 2019-12-03 14:00:00, None
None, 4.722, 67.98, None, None, None, None, None, -1.0, None, None, 2019-12-03 15:00:00, None
None, 4.243, 69.85, None, None, None, None, None, -1.0, None, None, 2019-12-03 16:00:00, None
None, 1.83, 80.7, None, None, None, None, None, -1.0, None, None, 2019-12-03 17:00:00, None
None, 2.425, 78.88, None, None, None, None, None, -1.0, None, None, 2019-12-03 18:00:00, None
None, 1.48, 83.4, None, None, None, None, None, -1.0, None, None, 2019-12-03 19:00:00, None
None, 0.779, 87.7, None, None, None, None, None, -1.0, None, None, 2019-12-03 20:00:00, None
None, -0.17, 89.8, None, None, None, None, None, -1.0, None, None, 2019-12-03 21:00:00, None
None, -0.379, 91.2, None, None, None, None, None, -1.0, None, None, 2019-12-03 22:00:00, None
None, -0.151, 90.1, None, None, None, None, None, -1.0, None, None, 2019-12-03 23:00:00, None
None, -1.08, 91.9, None, None, None, None, None, -2.0, None, None, 2019-12-04 00:00:00, None
None, -0.037, 92.3, None, None, None, None, None, -1.0, None, None, 2019-12-04 01:00:00, None
None, 0.07, 93.1, None, None, None, None, None, -1.0, None, None, 2019-12-04 02:00:00, None
None, -0.269, 93.7, None, None, None, None, None, -1.0, None, None, 2019-12-04 03:00:00, None
None, -0.222, 95.4, None, None, None, None, None, -1.0, None, None, 2019-12-04 04:00:00, None
None, 0.275, 96.4, None, None, None, None, None, 0.0, None, None, 2019-12-04 05:00:00, None
None, 0.188, 96.3, None, None, None, None, None, 0.0, None, None, 2019-12-04 06:00:00, None
None, -0.17, 95.9, None, None, None, None, None, -1.0, None, None, 2019-12-04 07:00:00, None
None, -0.34, 96.4, None, None, None, None, None, -1.0, None, None, 2019-12-04 08:00:00, None
None, 1.168, 96.0, None, None, None, None, None, 0.0, None, None, 2019-12-04 09:00:00, None
