station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW
None, -4.577, 92.9, None, None, None, None, None, -5.0, None, None, 2019-12-14 08:00:00, None, 57.35
None, -4.926, 91.8, None, None, None, None, None, -6.0, None, None, 2019-12-14 09:00:00, None, 56.73
None, -4.769, 90.2, None, None, None, None, None, -6.0, None, None, 2019-12-14 10:00:00, None, 56.47
None, -4.319, 87.4, None, None, None, None, None, -6.0, None, None, 2019-12-14 11:00:00, None, 56.26
None, -4.573, 80.8, None, None, None, None, None, -7.0, None, None, 2019-12-14 12:00:00, None, 56.14
None, -4.652, 83.4, None, None, None, None, None, -7.0, None, None, 2019-12-14 13:00:00, None, 56.09
None, -4.589, 88.1, None, None, None, None, None, -6.0, None, None, 2019-12-14 14:00:00, None, 55.85
None, -5.27, 89.2, None, None, None, None, None, -7.0, None, None, 2019-12-14 15:00:00, None, 55.83
None, -5.453, 92.7, None, None, None, None, None, -6.0, None, None, 2019-12-14 16:00:00, None, 55.77
None, -5.863, 92.2, None, None, None, None, None, -7.0, None, None, 2019-12-14 17:00:00, None, 55.97
None, -5.958, 93.5, None, None, None, None, None, -7.0, None, None, 2019-12-14 18:00:00, None, 56.45
None, -6.18, 93.4, None, None, None, None, None, -7.0, None, None, 2019-12-14 19:00:00, None, 55.57
None, -6.291, 93.6, None, None, None, None, None, -7.0, None, None, 2019-12-14 20:00:00, None, 55.27
None, -6.75, 93.9, None, None, None, None, None, -7.0, None, None, 2019-12-14 21:00:00, None, 55.05
None, -6.776, 93.3, None, None, None, None, None, -8.0, None, None, 2019-12-14 22:00:00, None, 54.89
None, -6.598, 93.4, None, None, None, None, None, -8.0, None, None, 2019-12-14 23:00:00, None, 54.81
None, -6.621, 93.0, None, None, None, None, None, -8.0, None, None, 2019-12-15 00:00:00, None, 54.7
None, -6.874, 93.2, None, None, None, None, None, -8.0, None, None, 2019-12-15 01:00:00, None, 54.51
None, -6.908, 93.0, None, None, None, None, None, -8.0, None, None, 2019-12-15 02:00:00, None, 54.43
None, -6.728, 93.1, None, None, None, None, None, -7.0, None, None, 2019-12-15 03:00:00, None, 54.31
None, -6.841, 92.8, None, None, None, None, None, -8.0, None, None, 2019-12-15 04:00:00, None, 54.05
None, -6.806, 92.8, None, None, None, None, None, -8.0, None, None, 2019-12-15 05:00:00, None, 54.01
None, -6.795, 91.9, None, None, None, None, None, -8.0, None, None, 2019-12-15 06:00:00, None, 53.88
None, -6.797, 92.6, None, None, None, None, None, -7.0, None, None, 2019-12-15 07:00:00, None, 53.76
None, -7.031, 92.1, None, None, None, None, None, -8.0, None, None, 2019-12-15 08:00:00, None, 53.65
None, -7.238, 92.4, None, None, None, None, None, -8.0, None, None, 2019-12-15 09:00:00, None, 53.56
None, -6.362, 91.2, None, None, None, None, None, -7.0, None, None, 2019-12-15 10:00:00, None, 53.38
None, -5.657, 87.8, None, None, None, None, None, -7.0, None, None, 2019-12-15 11:00:00, None, 53.03
None, -4.683, 80.9, None, None, None, None, None, -7.0, None, None, 2019-12-15 12:00:00, None, 52.94
None, -4.541, 84.3, None, None, None, None, None, -7.0, None, None, 2019-12-15 13:00:00, None, 51.95
None, -6.649, 90.2, None, None, None, None, None, -8.0, None, None, 2019-12-15 14:00:00, None, 51.79
None, -8.19, 91.5, None, None, None, None, None, -9.0, None, None, 2019-12-15 15:00:00, None, 51.78
None, -9.33, 90.9, None, None, None, None, None, -10.0, None, None, 2019-12-15 16:00:00, None, 51.8
None, -10.9, 90.5, None, None, None, None, None, -12.0, None, None, 2019-12-15 17:00:00, None, 51.92
None, -13.0, 88.5, None, None, None, None, None, -14.0, None, None, 2019-12-15 18:00:00, None, 52.03
None, -14.48, 87.6, None, None, None, None, None, -16.0, None, None, 2019-12-15 19:00:00, None, 52.06
None, -15.42, 86.8, None, None, None, None, None, -17.0, None, None, 2019-12-15 20:00:00, None, 51.86
None, -15.85, 86.6, None, None, None, None, None, -18.0, None, None, 2019-12-15 21:00:00, None, 51.93
None, -17.09, 85.3, None, None, None, None, None, -19.0, None, None, 2019-12-15 22:00:00, None, 51.82
None, -17.99, 85.9, None, None, None, None, None, -20.0, None, None, 2019-12-15 23:00:00, None, 51.9
None, -18.18, 85.5, None, None, None, None, None, -20.0, None, None, 2019-12-16 00:00:00, None, 51.86
None, -18.39, 85.2, None, None, None, None, None, -20.0, None, None, 2019-12-16 01:00:00, None, 51.79
None, -18.55, 84.6, None, None, None, None, None, -20.0, None, None, 2019-12-16 02:00:00, None, 51.75
None, -18.16, 85.3, None, None, None, None, None, -20.0, None, None, 2019-12-16 03:00:00, None, 51.68
None, -18.04, 85.2, None, None, None, None, None, -20.0, None, None, 2019-12-16 04:00:00, None, 51.66
None, -17.49, 85.7, None, None, None, None, None, -19.0, None, None, 2019-12-16 05:00:00, None, 51.54
None, -15.98, 87.2, None, None, None, None, None, -18.0, None, None, 2019-12-16 06:00:00, None, 51.72
None, -14.36, 88.3, None, None, None, None, None, -16.0, None, None, 2019-12-16 07:00:00, None, 51.65
None, -9.95, 91.2, None, None, None, None, None, -11.0, None, None, 2019-12-16 08:00:00, None, 51.34
None, -7.423, 90.2, None, None, None, None, None, -9.0, None, None, 2019-12-16 09:00:00, None, 52.36
None, -7.281, 92.8, None, None, None, None, None, -8.0, None, None, 2019-12-16 10:00:00, None, 53.13
None, -5.786, 93.1, None, None, None, None, None, -7.0, None, None, 2019-12-16 11:00:00, None, 52.94
None, -5.815, 92.5, None, None, None, None, None, -7.0, None, None, 2019-12-16 12:00:00, None, 53.71
None, -5.466, 93.3, None, None, None, None, None, -6.0, None, None, 2019-12-16 13:00:00, None, 53.73
None, -4.483, 93.7, None, None, None, None, None, -5.0, None, None, 2019-12-16 14:00:00, None, 54.41
None, -4.253, 93.7, None, None, None, None, None, -5.0, None, None, 2019-12-16 15:00:00, None, 55.93
None, -5.014, 94.7, None, None, None, None, None, -6.0, None, None, 2019-12-16 16:00:00, None, 58.76
None, -5.13, 94.7, None, None, None, None, None, -6.0, None, None, 2019-12-16 17:00:00, None, 60.14
None, -4.025, 95.9, None, None, None, None, None, -5.0, None, None, 2019-12-16 19:00:00, None, 64.05
None, -3.824, 96.4, None, None, None, None, None, -4.0, None, None, 2019-12-16 20:00:00, None, None
None, -3.209, 95.4, None, None, None, None, None, -4.0, None, None, 2019-12-16 21:00:00, None, 65.33
None, -3.778, 95.2, None, None, None, None, None, -5.0, None, None, 2019-12-16 22:00:00, None, 65.08
None, -3.934, 95.9, None, None, None, None, None, -4.0, None, None, 2019-12-16 23:00:00, None, 64.83
None, -3.273, 95.4, None, None, None, None, None, -4.0, None, None, 2019-12-17 00:00:00, None, 64.28
None, -1.815, 95.8, None, None, None, None, None, -2.0, None, None, 2019-12-17 01:00:00, None, 64.0
None, -0.564, 90.7, None, None, None, None, None, -2.0, None, None, 2019-12-17 02:00:00, None, 63.74
None, -0.516, 92.1, None, None, None, None, None, -1.0, None, None, 2019-12-17 03:00:00, None, 63.96
None, -0.484, 93.0, None, None, None, None, None, -2.0, None, None, 2019-12-17 04:00:00, None, 63.63
None, -0.389, 93.0, None, None, None, None, None, -1.0, None, None, 2019-12-17 05:00:00, None, 63.31
None, 0.498, 87.0, None, None, None, None, None, -1.0, None, None, 2019-12-17 06:00:00, None, 63.05
None, 0.245, 88.7, None, None, None, None, None, -2.0, None, None, 2019-12-17 07:00:00, None, 63.24
None, 0.308, 89.0, None, None, None, None, None, -1.0, None, None, 2019-12-17 08:00:00, None, 63.03
None, 0.752, 87.1, None, None, None, None, None, -1.0, None, None, 2019-12-17 09:00:00, None, 61.32
None, 1.116, 81.6, None, None, None, None, None, -1.0, None, None, 2019-12-17 10:00:00, None, 60.05
None, 1.132, 84.3, None, None, None, None, None, -1.0, None, None, 2019-12-17 11:00:00, None, 61.34
None, 1.037, 86.1, None, None, None, None, None, -1.0, None, None, 2019-12-17 12:00:00, None, 60.31
None, 1.097, 87.2, None, None, None, None, None, -1.0, None, None, 2019-12-17 13:00:00, None, 59.5
None, 1.287, 88.1, None, None, None, None, None, -1.0, None, None, 2019-12-17 14:00:00, None, 62.48
None, 0.688, 91.6, None, None, None, None, None, -1.0, None, None, 2019-12-17 15:00:00, None, 60.96
None, 0.276, 95.4, None, None, None, None, None, 0.0, None, None, 2019-12-17 16:00:00, None, 58.46
None, 0.007, 97.7, None, None, None, None, None, 0.0, None, None, 2019-12-17 17:00:00, None, 59.62
None, 0.038, 97.7, None, None, None, None, None, 0.0, None, None, 2019-12-17 18:00:00, None, 59.96
None, 0.118, 97.6, None, None, None, None, None, 0.0, None, None, 2019-12-17 19:00:00, None, 60.01
None, -0.072, 98.2, None, None, None, None, None, 0.0, None, None, 2019-12-17 20:00:00, None, 59.22
None, -0.088, 98.6, None, None, None, None, None, 0.0, None, None, 2019-12-17 21:00:00, None, 59.69
None, -0.152, 98.7, None, None, None, None, None, 0.0, None, None, 2019-12-17 22:00:00, None, 58.31
None, -0.057, 98.6, None, None, None, None, None, 0.0, None, None, 2019-12-17 23:00:00, None, 63.13
None, -0.152, 98.4, None, None, None, None, None, -1.0, None, None, 2019-12-18 00:00:00, None, 63.12
None, -0.152, 98.5, None, None, None, None, None, 0.0, None, None, 2019-12-18 01:00:00, None, None
None, -0.104, 98.2, None, None, None, None, None, 0.0, None, None, 2019-12-18 02:00:00, None, 67.15
None, -0.072, 98.3, None, None, None, None, None, -1.0, None, None, 2019-12-18 03:00:00, None, 63.62
None, -0.009, 97.6, None, None, None, None, None, 0.0, None, None, 2019-12-18 04:00:00, None, 67.85
None, 0.054, 96.5, None, None, None, None, None, 0.0, None, None, 2019-12-18 05:00:00, None, 66.87
None, -0.088, 96.2, None, None, None, None, None, -1.0, None, None, 2019-12-18 06:00:00, None, 66.3
None, -0.199, 95.6, None, None, None, None, None, -1.0, None, None, 2019-12-18 07:00:00, None, 66.21
None, -0.437, 96.3, None, None, None, None, None, -1.0, None, None, 2019-12-18 08:00:00, None, 67.52
None, -0.31, 92.2, None, None, None, None, None, -1.0, None, None, 2019-12-18 09:00:00, None, 66.44
None, -0.437, 91.9, None, None, None, None, None, -1.0, None, None, 2019-12-18 10:00:00, None, 66.88
None, -0.294, 91.0, None, None, None, None, None, -1.0, None, None, 2019-12-18 11:00:00, None, 66.69
None, -0.231, 88.0, None, None, None, None, None, -2.0, None, None, 2019-12-18 12:00:00, None, 66.3
None, -0.12, 87.3, None, None, None, None, None, -1.0, None, None, 2019-12-18 13:00:00, None, 65.71
None, -0.346, 89.0, None, None, None, None, None, -2.0, None, None, 2019-12-18 14:00:00, None, 65.55
None, -0.453, 90.7, None, None, None, None, None, -2.0, None, None, 2019-12-18 15:00:00, None, 65.57
None, -0.77, 89.9, None, None, None, None, None, -2.0, None, None, 2019-12-18 16:00:00, None, 66.21
None, -0.437, 86.6, None, None, None, None, None, -2.0, None, None, 2019-12-18 17:00:00, None, 65.69
None, -0.896, 88.9, None, None, None, None, None, -3.0, None, None, 2019-12-18 18:00:00, None, 65.0
None, -0.5, 84.6, None, None, None, None, None, -3.0, None, None, 2019-12-18 19:00:00, None, 65.19
None, -0.548, 82.1, None, None, None, None, None, -3.0, None, None, 2019-12-18 20:00:00, None, 64.52
None, -1.324, 93.6, None, None, None, None, None, -2.0, None, None, 2019-12-18 21:00:00, None, 63.59
None, -1.229, 90.3, None, None, None, None, None, -3.0, None, None, 2019-12-18 22:00:00, None, 65.71
None, -1.483, 89.0, None, None, None, None, None, -3.0, None, None, 2019-12-18 23:00:00, None, 65.23
None, -1.055, 84.9, None, None, None, None, None, -3.0, None, None, 2019-12-19 00:00:00, None, 64.27
None, -1.277, 88.4, None, None, None, None, None, -3.0, None, None, 2019-12-19 01:00:00, None, 64.19
None, -1.625, 92.2, None, None, None, None, None, -2.0, None, None, 2019-12-19 02:00:00, None, 63.78
None, -1.816, 95.2, None, None, None, None, None, -2.0, None, None, 2019-12-19 03:00:00, None, 63.23
None, -2.006, 95.2, None, None, None, None, None, -2.0, None, None, 2019-12-19 04:00:00, None, 64.44
None, -2.117, 95.1, None, None, None, None, None, -3.0, None, None, 2019-12-19 05:00:00, None, 66.88
None, -2.164, 95.1, None, None, None, None, None, -3.0, None, None, 2019-12-19 06:00:00, None, 66.55
None, -2.291, 94.4, None, None, None, None, None, -3.0, None, None, 2019-12-19 07:00:00, None, 65.82
None, -2.006, 86.8, None, None, None, None, None, -4.0, None, None, 2019-12-19 08:00:00, None, 65.98
None, -2.354, 85.8, None, None, None, None, None, -4.0, None, None, 2019-12-19 09:00:00, None, 65.91
None, -2.529, 87.4, None, None, None, None, None, -4.0, None, None, 2019-12-19 10:00:00, None, 65.86
None, -1.847, 84.2, None, None, None, None, None, -4.0, None, None, 2019-12-19 11:00:00, None, 66.23
None, -1.372, 82.3, None, None, None, None, None, -4.0, None, None, 2019-12-19 12:00:00, None, 66.17
None, -1.578, 81.5, None, None, None, None, None, -4.0, None, None, 2019-12-19 13:00:00, None, 66.22
None, -1.53, 83.2, None, None, None, None, None, -4.0, None, None, 2019-12-19 14:00:00, None, 66.06
None, -1.166, 74.99, None, None, None, None, None, -5.0, None, None, 2019-12-19 15:00:00, None, 65.65
None, -3.337, 93.0, None, None, None, None, None, -4.0, None, None, 2019-12-19 16:00:00, None, 65.1
None, -2.354, 80.5, None, None, None, None, None, -5.0, None, None, 2019-12-19 17:00:00, None, 65.34
None, -1.451, 78.31, None, None, None, None, None, -4.0, None, None, 2019-12-19 18:00:00, None, 64.91
None, -1.974, 85.5, None, None, None, None, None, -4.0, None, None, 2019-12-19 19:00:00, None, 64.57
None, -2.671, 92.2, None, None, None, None, None, -4.0, None, None, 2019-12-19 20:00:00, None, 64.41
None, -2.925, 94.4, None, None, None, None, None, -3.0, None, None, 2019-12-19 21:00:00, None, 64.3
None, -2.893, 95.4, None, None, None, None, None, -4.0, None, None, 2019-12-19 22:00:00, None, 64.5
None, -3.083, 95.9, None, None, None, None, None, -4.0, None, None, 2019-12-19 23:00:00, None, 64.46
None, -3.574, 95.9, None, None, None, None, None, -4.0, None, None, 2019-12-20 00:00:00, None, 64.37
None, -3.553, 95.3, None, None, None, None, None, -4.0, None, None, 2019-12-20 01:00:00, None, 64.24
None, -2.765, 89.0, None, None, None, None, None, -4.0, None, None, 2019-12-20 02:00:00, None, 64.22
None, -2.956, 91.9, None, None, None, None, None, -4.0, None, None, 2019-12-20 03:00:00, None, 63.95
None, -2.671, 93.7, None, None, None, None, None, -4.0, None, None, 2019-12-20 04:00:00, None, 62.8
None, -2.75, 93.0, None, None, None, None, None, -4.0, None, None, 2019-12-20 05:00:00, None, 60.46
None, -3.685, 95.3, None, None, None, None, None, -5.0, None, None, 2019-12-20 06:00:00, None, 60.56
None, -4.145, 95.0, None, None, None, None, None, -5.0, None, None, 2019-12-20 07:00:00, None, None
None, -4.544, 94.3, None, None, None, None, None, -5.0, None, None, 2019-12-20 08:00:00, None, 61.84
None, -4.867, 94.5, None, None, None, None, None, -5.0, None, None, 2019-12-20 09:00:00, None, 61.32
None, -4.445, 94.4, None, None, None, None, None, -5.0, None, None, 2019-12-20 10:00:00, None, 61.27
None, -2.544, 92.6, None, None, None, None, None, -3.0, None, None, 2019-12-20 11:00:00, None, 62.2
None, -2.386, 92.3, None, None, None, None, None, -3.0, None, None, 2019-12-20 12:00:00, None, 61.3
None, -3.289, 94.5, None, None, None, None, None, -4.0, None, None, 2019-12-20 13:00:00, None, 60.65
None, -2.529, 93.8, None, None, None, None, None, -3.0, None, None, 2019-12-20 14:00:00, None, 60.83
None, -3.162, 96.3, None, None, None, None, None, -4.0, None, None, 2019-12-20 15:00:00, None, 60.83
None, -4.462, 96.1, None, None, None, None, None, -5.0, None, None, 2019-12-20 16:00:00, None, 60.57
None, -5.802, 94.5, None, None, None, None, None, -6.0, None, None, 2019-12-20 17:00:00, None, 61.21
None, -6.307, 95.8, None, None, None, None, None, -7.0, None, None, 2019-12-20 18:00:00, None, 60.73
None, -7.38, 92.1, None, None, None, None, None, -8.0, None, None, 2019-12-20 19:00:00, None, 60.46
None, -8.64, 93.2, None, None, None, None, None, -9.0, None, None, 2019-12-20 20:00:00, None, 59.84
None, -9.33, 91.7, None, None, None, None, None, -11.0, None, None, 2019-12-20 21:00:00, None, 59.39
None, -10.01, 91.5, None, None, None, None, None, -11.0, None, None, 2019-12-20 22:00:00, None, 59.45
None, -10.37, 90.8, None, None, None, None, None, -11.0, None, None, 2019-12-20 23:00:00, None, 59.04
None, -10.37, 90.7, None, None, None, None, None, -11.0, None, None, 2019-12-21 00:00:00, None, 59.1
None, -10.33, 90.6, None, None, None, None, None, -12.0, None, None, 2019-12-21 01:00:00, None, 59.24
None, -9.87, 91.5, None, None, None, None, None, -11.0, None, None, 2019-12-21 02:00:00, None, 59.67
None, -8.14, 93.1, None, None, None, None, None, -9.0, None, None, 2019-12-21 04:00:00, None, None
None, -9.02, 91.1, None, None, None, None, None, -10.0, None, None, 2019-12-21 05:00:00, None, 60.49
None, -8.04, 91.9, None, None, None, None, None, -9.0, None, None, 2019-12-21 06:00:00, None, 60.81
None, -7.423, 92.8, None, None, None, None, None, -8.0, None, None, 2019-12-21 07:00:00, None, 60.39
None, -9.2, 89.9, None, None, None, None, None, -10.0, None, None, 2019-12-21 08:00:00, None, 60.39
None, -10.36, 90.8, None, None, None, None, None, -11.0, None, None, 2019-12-21 09:00:00, None, 60.55
None, -10.75, 90.0, None, None, None, None, None, -12.0, None, None, 2019-12-21 10:00:00, None, 60.15
None, -5.688, 94.4, None, None, None, None, None, -7.0, None, None, 2019-12-21 16:00:00, None, 60.18
None, -8.11, 92.9, None, None, None, None, None, -9.0, None, None, 2019-12-21 17:00:00, None, 59.86
None, -9.79, 92.5, None, None, None, None, None, -11.0, None, None, 2019-12-21 18:00:00, None, 59.74
None, -11.91, 90.4, None, None, None, None, None, -13.0, None, None, 2019-12-21 19:00:00, None, 59.65
None, -11.77, 87.7, None, None, None, None, None, -13.0, None, None, 2019-12-21 20:00:00, None, 58.49
None, -13.08, 90.2, None, None, None, None, None, -14.0, None, None, 2019-12-21 21:00:00, None, 58.6
None, -12.82, 87.1, None, None, None, None, None, -14.0, None, None, 2019-12-21 22:00:00, None, 57.87
None, -13.82, 89.2, None, None, None, None, None, -15.0, None, None, 2019-12-21 23:00:00, None, 57.77
None, -15.63, 85.9, None, None, None, None, None, -17.0, None, None, 2019-12-22 00:00:00, None, 57.53
None, -16.41, 87.4, None, None, None, None, None, -18.0, None, None, 2019-12-22 01:00:00, None, 57.68
None, -16.92, 85.6, None, None, None, None, None, -19.0, None, None, 2019-12-22 02:00:00, None, 57.61
None, -17.56, 85.3, None, None, None, None, None, -19.0, None, None, 2019-12-22 03:00:00, None, 57.61
None, -17.82, 85.3, None, None, None, None, None, -20.0, None, None, 2019-12-22 04:00:00, None, 57.59
None, -17.81, 85.3, None, None, None, None, None, -20.0, None, None, 2019-12-22 05:00:00, None, 57.5
None, -18.45, 84.6, None, None, None, None, None, -20.0, None, None, 2019-12-22 07:00:00, None, 57.62
None, -18.5, 84.2, None, None, None, None, None, -20.0, None, None, 2019-12-22 08:00:00, None, 57.3
None, -18.5, 84.4, None, None, None, None, None, -20.0, None, None, 2019-12-22 09:00:00, None, 57.41
None, -18.01, 85.4, None, None, None, None, None, -20.0, None, None, 2019-12-22 10:00:00, None, 57.36
None, -16.67, 85.6, None, None, None, None, None, -18.0, None, None, 2019-12-22 11:00:00, None, 56.77
None, -14.2, 89.8, None, None, None, None, None, -15.0, None, None, 2019-12-22 12:00:00, None, 56.93
None, -11.14, 91.0, None, None, None, None, None, -12.0, None, None, 2019-12-22 13:00:00, None, 56.93
None, -10.15, 91.3, None, None, None, None, None, -11.0, None, None, 2019-12-22 14:00:00, None, 57.13
None, -9.75, 91.2, None, None, None, None, None, -11.0, None, None, 2019-12-22 15:00:00, None, 57.08
None, -10.13, 89.8, None, None, None, None, None, -12.0, None, None, 2019-12-22 16:00:00, None, 56.47
None, -12.56, 87.9, None, None, None, None, None, -14.0, None, None, 2019-12-22 17:00:00, None, 57.35
None, -14.14, 87.3, None, None, None, None, None, -16.0, None, None, 2019-12-22 18:00:00, None, 57.47
None, -15.41, 86.5, None, None, None, None, None, -17.0, None, None, 2019-12-22 19:00:00, None, 57.82
None, -16.34, 85.8, None, None, None, None, None, -18.0, None, None, 2019-12-22 20:00:00, None, 57.41
None, -17.0, 85.3, None, None, None, None, None, -19.0, None, None, 2019-12-22 21:00:00, None, 58.1
None, -17.37, 84.7, None, None, None, None, None, -19.0, None, None, 2019-12-22 22:00:00, None, 58.4
None, -15.66, 88.0, None, None, None, None, None, -17.0, None, None, 2019-12-22 23:00:00, None, 58.99
None, -17.44, 85.2, None, None, None, None, None, -19.0, None, None, 2019-12-23 00:00:00, None, 59.49
None, -18.98, 83.4, None, None, None, None, None, -21.0, None, None, 2019-12-23 01:00:00, None, 59.4
None, -19.15, 83.7, None, None, None, None, None, -21.0, None, None, 2019-12-23 02:00:00, None, 59.38
None, -19.42, 83.9, None, None, None, None, None, -21.0, None, None, 2019-12-23 03:00:00, None, 59.15
None, -19.4, 83.1, None, None, None, None, None, -21.0, None, None, 2019-12-23 04:00:00, None, 59.27
None, -20.13, 82.8, None, None, None, None, None, -22.0, None, None, 2019-12-23 05:00:00, None, 59.12
None, -20.46, 83.1, None, None, None, None, None, -23.0, None, None, 2019-12-23 06:00:00, None, 59.01
None, -20.3, 83.0, None, None, None, None, None, -22.0, None, None, 2019-12-23 07:00:00, None, 58.79
None, -20.09, 82.7, None, None, None, None, None, -22.0, None, None, 2019-12-23 08:00:00, None, 58.7
None, -19.69, 83.3, None, None, None, None, None, -21.0, None, None, 2019-12-23 10:00:00, None, 58.41
None, -18.54, 84.3, None, None, None, None, None, -20.0, None, None, 2019-12-23 11:00:00, None, 58.32
None, -16.29, 87.3, None, None, None, None, None, -18.0, None, None, 2019-12-23 12:00:00, None, 58.13
None, -13.7, 88.8, None, None, None, None, None, -15.0, None, None, 2019-12-23 13:00:00, None, 58.07
None, -12.68, 89.0, None, None, None, None, None, -14.0, None, None, 2019-12-23 14:00:00, None, 57.96
None, -12.47, 88.7, None, None, None, None, None, -14.0, None, None, 2019-12-23 15:00:00, None, 58.0
None, -13.22, 87.7, None, None, None, None, None, -15.0, None, None, 2019-12-23 16:00:00, None, 57.74
None, -14.93, 86.4, None, None, None, None, None, -16.0, None, None, 2019-12-23 17:00:00, None, 57.93
None, -16.19, 85.6, None, None, None, None, None, -18.0, None, None, 2019-12-23 18:00:00, None, 57.77
None, -16.8, 85.9, None, None, None, None, None, -19.0, None, None, 2019-12-23 19:00:00, None, 57.88
None, -17.46, 85.3, None, None, None, None, None, -19.0, None, None, 2019-12-23 20:00:00, None, 57.86
None, -18.16, 84.8, None, None, None, None, None, -20.0, None, None, 2019-12-23 21:00:00, None, 57.94
None, -17.0, 85.7, None, None, None, None, None, -19.0, None, None, 2019-12-23 22:00:00, None, 57.63
None, -15.54, 86.9, None, None, None, None, None, -17.0, None, None, 2019-12-23 23:00:00, None, 57.66
None, -17.14, 85.9, None, None, None, None, None, -19.0, None, None, 2019-12-24 00:00:00, None, 57.78
None, -14.03, 90.6, None, None, None, None, None, -15.0, None, None, 2019-12-24 01:00:00, None, 57.72
None, -12.97, 88.6, None, None, None, None, None, -14.0, None, None, 2019-12-24 02:00:00, None, 57.51
None, -14.49, 87.3, None, None, None, None, None, -16.0, None, None, 2019-12-24 03:00:00, None, 57.43
None, -14.38, 86.9, None, None, None, None, None, -16.0, None, None, 2019-12-24 04:00:00, None, 57.39
None, -14.28, 87.9, None, None, None, None, None, -16.0, None, None, 2019-12-24 05:00:00, None, 57.51
None, -13.05, 87.6, None, None, None, None, None, -14.0, None, None, 2019-12-24 06:00:00, None, 57.17
None, -11.16, 89.8, None, None, None, None, None, -12.0, None, None, 2019-12-24 07:00:00, None, 57.2
None, -11.2, 89.7, None, None, None, None, None, -12.0, None, None, 2019-12-24 08:00:00, None, 57.05
None, -11.15, 89.6, None, None, None, None, None, -12.0, None, None, 2019-12-24 09:00:00, None, 57.16
None, -10.44, 91.0, None, None, None, None, None, -11.0, None, None, 2019-12-24 10:00:00, None, 57.2
None, -9.75, 91.6, None, None, None, None, None, -11.0, None, None, 2019-12-24 11:00:00, None, 57.24
None, -7.598, 92.0, None, None, None, None, None, -8.0, None, None, 2019-12-24 12:00:00, None, 57.0
None, -6.491, 93.1, None, None, None, None, None, -7.0, None, None, 2019-12-24 13:00:00, None, 56.92
None, -5.958, 93.6, None, None, None, None, None, -7.0, None, None, 2019-12-24 14:00:00, None, 56.82
None, -5.847, 91.0, None, None, None, None, None, -7.0, None, None, 2019-12-24 15:00:00, None, 56.87
None, -5.736, 90.4, None, None, None, None, None, -7.0, None, None, 2019-12-24 16:00:00, None, 56.79
None, -6.243, 91.5, None, None, None, None, None, -7.0, None, None, 2019-12-24 17:00:00, None, 56.78
None, -6.465, 93.7, None, None, None, None, None, -7.0, None, None, 2019-12-24 18:00:00, None, 56.83
None, -7.051, 92.9, None, None, None, None, None, -8.0, None, None, 2019-12-24 19:00:00, None, 56.52
None, -7.701, 92.0, None, None, None, None, None, -9.0, None, None, 2019-12-24 20:00:00, None, 56.34
None, -8.31, 92.5, None, None, None, None, None, -9.0, None, None, 2019-12-24 21:00:00, None, 56.54
None, -8.01, 92.1, None, None, None, None, None, -9.0, None, None, 2019-12-24 22:00:00, None, 56.43
None, -7.978, 91.5, None, None, None, None, None, -9.0, None, None, 2019-12-24 23:00:00, None, 56.25
None, -8.72, 92.1, None, None, None, None, None, -10.0, None, None, 2019-12-25 00:00:00, None, 56.07
None, -10.59, 89.0, None, None, None, None, None, -12.0, None, None, 2019-12-25 01:00:00, None, 55.85
None, -9.98, 90.4, None, None, None, None, None, -11.0, None, None, 2019-12-25 02:00:00, None, 55.99
None, -9.33, 91.7, None, None, None, None, None, -10.0, None, None, 2019-12-25 03:00:00, None, 55.92
None, -9.6, 89.8, None, None, None, None, None, -11.0, None, None, 2019-12-25 04:00:00, None, 55.62
None, -11.55, 89.4, None, None, None, None, None, -13.0, None, None, 2019-12-25 05:00:00, None, 55.66
None, -13.15, 88.7, None, None, None, None, None, -14.0, None, None, 2019-12-25 06:00:00, None, 55.65
None, -15.16, 85.6, None, None, None, None, None, -17.0, None, None, 2019-12-25 07:00:00, None, 55.45
None, -16.14, 85.1, None, None, None, None, None, -18.0, None, None, 2019-12-25 08:00:00, None, 55.5
None, -17.07, 84.0, None, None, None, None, None, -19.0, None, None, 2019-12-25 09:00:00, None, 55.41
None, -15.65, 83.9, None, None, None, None, None, -18.0, None, None, 2019-12-25 10:00:00, None, 54.94
None, -16.6, 85.9, None, None, None, None, None, -18.0, None, None, 2019-12-25 11:00:00, None, 55.21
None, -14.24, 90.5, None, None, None, None, None, -15.0, None, None, 2019-12-25 12:00:00, None, 55.18
None, -12.01, 90.6, None, None, None, None, None, -13.0, None, None, 2019-12-25 13:00:00, None, 55.02
None, -11.38, 90.5, None, None, None, None, None, -12.0, None, None, 2019-12-25 14:00:00, None, 55.09
None, -11.23, 89.6, None, None, None, None, None, -13.0, None, None, 2019-12-25 15:00:00, None, 55.05
None, -12.75, 87.6, None, None, None, None, None, -14.0, None, None, 2019-12-25 16:00:00, None, 54.83
None, -14.83, 87.2, None, None, None, None, None, -16.0, None, None, 2019-12-25 17:00:00, None, 54.89
None, -15.06, 89.7, None, None, None, None, None, -16.0, None, None, 2019-12-25 18:00:00, None, 55.1
