CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
-4.72, 96.0, -3.7, 96.0, None, 70.71, None, 122.3, 5.603, -4.7, -5.1, -5.0, None, -5.0,2021-11-05 12:00:00,45
-5.213, 95.0, -3.7, 95.0, None, 51.02, None, 208.8, 7.257, -5.2, -5.3, -6.0, None, -6.0,2021-11-05 13:00:00,45
-5.048, 95.2, -3.7, 95.0, None, 51.15, None, 207.3, 6.671, -5.0, -5.3, -6.0, None, -6.0,2021-11-05 14:00:00,45
-4.978, 95.2, -3.7, 95.0, None, 31.51, None, 201.3, 9.07, -5.0, -5.3, -5.0, None, -5.0,2021-11-05 15:00:00,45
-4.919, 95.7, -3.7, 96.0, None, 29.33, None, 202.6, 8.73, -4.9, -5.3, -6.0, None, -6.0,2021-11-05 16:00:00,45
-4.815, 95.9, -3.7, 96.0, None, 31.71, None, 199.5, 13.66, -4.8, -5.3, -5.0, None, -5.0,2021-11-05 17:00:00,45
-5.083, 95.6, None, None, None, 34.09, None, 212.7, 13.46, None, None, -6.0, None, None,2021-11-05 18:00:00,45
-5.605, 95.4, -5.1, 95.0, None, 32.27, None, 203.4, 15.31, -5.6, -5.7, -6.0, None, -6.0,2021-11-05 19:00:00,45
-6.354, 94.4, -5.1, 94.0, None, 31.4, None, 201.0, 14.05, -6.4, -6.3, -7.0, None, -7.0,2021-11-05 20:00:00,45
-6.44, 94.8, -5.1, 95.0, None, 23.34, None, 209.2, 16.92, -6.4, -6.5, -7.0, None, -7.0,2021-11-05 21:00:00,45
-6.802, 94.3, -5.1, 94.0, None, 31.78, None, 203.2, 10.63, -6.8, -7.0, -8.0, None, -8.0,2021-11-05 22:00:00,45
-7.026, 94.5, -5.1, 95.0, None, 24.83, None, 209.0, 8.72, -7.0, -7.3, -8.0, None, -8.0,2021-11-05 23:00:00,45
-7.232, 93.6, -5.1, 94.0, None, 26.28, None, 233.5, 6.936, -7.2, -7.3, -8.0, None, -8.0,2021-11-06 00:00:00,45
-7.651, 93.2, -5.1, 93.0, None, 8.89, None, 216.0, 10.25, -7.7, -7.7, -9.0, None, -9.0,2021-11-06 01:00:00,45
-8.22, 93.0, -5.1, 93.0, None, 13.48, None, 222.6, 5.481, -8.2, -8.2, -9.0, None, -9.0,2021-11-06 02:00:00,45
-8.8, 92.1, -5.1, 92.0, None, 8.39, None, 220.1, 0.051, -8.8, -8.7, -10.0, None, -10.0,2021-11-06 03:00:00,45
-8.15, 93.3, -5.1, 93.0, None, 31.97, None, 105.8, 4.14, -8.2, -8.9, -9.0, None, -9.0,2021-11-06 04:00:00,45
-8.29, 92.9, -5.1, 93.0, None, 5.366, None, 91.2, 14.42, -8.3, -8.9, -9.0, None, -9.0,2021-11-06 05:00:00,45
-8.96, 92.5, -5.1, 93.0, None, 60.92, None, 153.1, 6.158, -9.0, -9.1, -10.0, None, -10.0,2021-11-06 06:00:00,45
-8.95, 92.2, -8.6, 92.0, None, 48.29, None, 171.9, 6.482, -9.0, -9.0, -10.0, None, -10.0,2021-11-06 07:00:00,45
-9.03, 91.9, -8.6, 92.0, None, 46.01, None, 125.2, 5.174, -9.0, -9.0, -10.0, None, -10.0,2021-11-06 08:00:00,45
-8.92, 92.0, -8.6, 92.0, None, 38.87, None, 194.1, 7.075, -8.9, -9.0, -10.0, None, -10.0,2021-11-06 09:00:00,45
-8.81, 91.9, -8.6, 92.0, None, 37.14, None, 138.4, 11.59, -8.8, -9.0, -10.0, None, -10.0,2021-11-06 10:00:00,45
-8.31, 92.5, -8.3, 93.0, None, 26.5, None, 97.3, 11.69, -8.3, -9.0, -9.0, None, -9.0,2021-11-06 11:00:00,45
-8.07, 92.7, -8.0, 93.0, None, 31.21, None, 118.9, 6.937, -8.1, -9.0, -9.0, None, -9.0,2021-11-06 12:00:00,45
-7.519, 92.8, -7.4, 93.0, None, 29.71, None, 114.9, 6.945, -7.5, -9.0, -8.0, None, -8.0,2021-11-06 13:00:00,45
-7.241, 93.3, -7.2, 93.0, None, 13.14, None, 73.71, 9.57, -7.2, -9.0, -8.0, None, -8.0,2021-11-06 14:00:00,45
-7.312, 93.0, -7.1, 93.0, None, 19.0, None, 86.9, 8.07, -7.3, -9.0, -8.0, None, -8.0,2021-11-06 15:00:00,45
-7.191, 93.8, -7.1, 94.0, None, 29.01, None, 140.8, 14.66, -7.2, -9.0, -8.0, None, -8.0,2021-11-06 16:00:00,45
-7.045, 94.0, -7.0, 94.0, None, 44.08, None, 191.4, 15.19, -7.0, -9.0, -8.0, None, -8.0,2021-11-06 17:00:00,45
-7.125, 93.9, -7.0, 94.0, None, 40.55, None, 234.8, 10.84, -7.1, -9.0, -8.0, None, -8.0,2021-11-06 18:00:00,45
-7.602, 93.4, -7.0, 93.0, None, 42.22, None, 204.3, 12.84, -7.6, -7.6, -8.0, None, -8.0,2021-11-06 19:00:00,45
-7.553, 93.4, -7.0, 93.0, None, 34.62, None, 207.0, 10.56, -7.6, -7.7, -8.0, None, -8.0,2021-11-06 20:00:00,45
-8.19, 92.9, -7.0, 93.0, None, 36.63, None, 192.8, 14.57, -8.2, -8.2, -9.0, None, -9.0,2021-11-06 21:00:00,45
-8.9, 92.5, None, None, None, 37.44, None, 186.5, 15.32, None, None, -10.0, None, None,2021-11-06 22:00:00,45
-8.69, 92.5, -7.0, 93.0, None, 36.16, None, 187.7, 11.58, -8.7, -9.0, -10.0, None, -10.0,2021-11-06 23:00:00,45
-8.82, 92.3, -7.0, 92.0, None, 34.87, None, 191.8, 11.23, -8.8, -9.0, -10.0, None, -10.0,2021-11-07 00:00:00,45
-8.86, 92.2, None, None, None, 39.48, None, 200.3, 10.32, None, None, -10.0, None, None,2021-11-07 01:00:00,45
-8.82, 92.4, -7.0, 92.0, None, 33.08, None, 203.8, 11.97, -8.8, -9.0, -10.0, None, -10.0,2021-11-07 02:00:00,45
-8.79, 92.4, 0.0, 92.0, None, 42.45, None, 215.6, 8.59, -8.8, -9.0, -10.0, None, -10.0,2021-11-07 03:00:00,45
-8.83, 92.3, 0.0, 92.0, None, 31.6, None, 230.1, 12.49, -8.8, -9.0, -10.0, None, -10.0,2021-11-07 04:00:00,45
-8.91, 92.3, 0.0, 92.0, None, 23.91, None, 228.9, 10.44, -8.9, -9.0, -10.0, None, -10.0,2021-11-07 05:00:00,45
-9.16, 92.0, 0.0, 92.0, None, 29.8, None, 221.0, 10.81, -9.2, -9.2, -10.0, None, -10.0,2021-11-07 06:00:00,45
-9.35, 91.7, -9.0, 92.0, None, 36.17, None, 214.0, 7.568, -9.4, -9.4, -10.0, None, -10.0,2021-11-07 07:00:00,45
-9.57, 91.6, -9.0, 92.0, None, 24.98, None, 207.1, 11.57, -9.6, -9.6, -11.0, None, -11.0,2021-11-07 08:00:00,45
-9.41, 91.6, -9.0, 92.0, None, 35.85, None, 207.7, 8.63, -9.4, -9.7, -10.0, None, -10.0,2021-11-07 09:00:00,45
-9.65, 91.4, -9.0, 91.0, None, 32.25, None, 206.1, 9.29, -9.7, -9.7, -11.0, None, -11.0,2021-11-07 10:00:00,45
-9.63, 91.4, -9.0, 91.0, None, 36.61, None, 200.6, 11.58, -9.6, -9.9, -11.0, None, -11.0,2021-11-07 11:00:00,45
-9.42, 91.6, -9.0, 92.0, None, 43.35, None, 200.5, 8.92, -9.4, -9.9, -10.0, None, -10.0,2021-11-07 12:00:00,45
-9.17, 91.1, -8.9, 91.0, None, 38.65, None, 202.9, 10.65, -9.2, -9.9, -10.0, None, -10.0,2021-11-07 13:00:00,45
-9.43, 91.3, None, None, None, 40.33, None, 194.0, 8.5, None, None, -11.0, None, None,2021-11-07 14:00:00,45
-9.83, 91.3, -8.4, 91.0, None, 38.38, None, 194.4, 10.53, -9.8, -9.9, -11.0, None, -11.0,2021-11-07 15:00:00,45
-9.93, 91.3, -8.4, 91.0, None, 49.12, None, 192.4, 9.1, -9.9, -9.9, -11.0, None, -11.0,2021-11-07 16:00:00,45
-9.76, 91.6, -8.4, 92.0, None, 37.65, None, 192.2, 15.48, -9.8, -9.9, -11.0, None, -11.0,2021-11-07 17:00:00,45
-9.74, 91.6, -8.4, 92.0, None, 52.63, None, 173.1, 9.32, -9.7, -9.9, -11.0, None, -11.0,2021-11-07 18:00:00,45
-9.32, 92.1, -9.3, 92.0, None, 49.4, None, 177.1, 13.11, -9.3, -9.8, -10.0, None, -10.0,2021-11-07 19:00:00,45
-9.25, 92.0, -9.1, 92.0, None, 44.39, None, 211.9, 8.17, -9.3, -9.8, -10.0, None, -10.0,2021-11-07 20:00:00,45
-9.04, 92.2, -8.9, 92.0, None, 29.85, None, 192.0, 19.6, -9.0, -9.8, -10.0, None, -10.0,2021-11-07 21:00:00,45
-8.69, 92.5, -8.7, 93.0, None, 37.27, None, 202.7, 18.67, -8.7, -9.8, -9.0, None, -9.0,2021-11-07 22:00:00,45
-8.7, 92.4, -8.7, 92.0, None, 34.1, None, 213.3, 16.32, -8.7, -9.8, -10.0, None, -10.0,2021-11-07 23:00:00,45
-8.76, 92.4, None, None, None, 41.21, None, 214.4, 14.45, None, None, -10.0, None, None,2021-11-08 00:00:00,45
-9.05, 92.1, -8.7, 92.0, None, 36.86, None, 211.6, 12.52, -9.1, -9.8, -10.0, None, -10.0,2021-11-08 01:00:00,45
-9.16, 92.0, -8.7, 92.0, None, 28.55, None, 227.9, 16.65, -9.2, -9.8, -10.0, None, -10.0,2021-11-08 02:00:00,45
-9.1, 92.0, -8.7, 92.0, None, 33.14, None, 223.6, 13.19, -9.1, -9.8, -10.0, None, -10.0,2021-11-08 03:00:00,45
-9.7, 91.6, -8.7, 92.0, None, 33.92, None, 206.6, 11.11, -9.7, -9.8, -11.0, None, -11.0,2021-11-08 04:00:00,45
None, None, -8.7, 92.0, None, None, None, None, None, -9.8, -10.0, None, None, -11.0,2021-11-08 05:00:00,45
-10.01, 91.3, None, None, None, 43.67, None, 200.8, 9.53, None, None, -11.0, None, None,2021-11-08 06:00:00,45
-10.06, 91.2, -10.0, 91.0, None, 35.79, None, 194.7, 10.89, -10.1, -10.2, -11.0, None, -11.0,2021-11-08 07:00:00,45
-9.95, 91.4, None, None, None, 33.74, None, 197.5, 10.62, None, None, -11.0, None, None,2021-11-08 08:00:00,45
-9.43, 91.7, -9.4, 92.0, None, 31.92, None, 196.0, 10.67, -9.4, -10.2, -10.0, None, -10.0,2021-11-08 09:00:00,45
-8.2, 92.6, -8.2, 93.0, None, 28.45, None, 178.9, 12.05, -8.2, -10.2, -9.0, None, -9.0,2021-11-08 10:00:00,45
-7.659, 93.0, -7.6, 93.0, None, 38.13, None, 164.7, 7.236, -7.7, -10.2, -8.0, None, -8.0,2021-11-08 11:00:00,45
-8.39, 92.4, -7.5, 92.0, None, 38.61, None, 162.0, 8.06, -8.4, -10.2, -9.0, None, -9.0,2021-11-08 12:00:00,45
-7.649, 93.0, -7.4, 93.0, None, 45.59, None, 178.0, 6.418, -7.6, -10.2, -8.0, None, -8.0,2021-11-08 13:00:00,45
-7.636, 93.0, -6.4, 93.0, None, 52.47, None, 121.3, 5.367, -7.6, -10.2, -8.0, None, -8.0,2021-11-08 14:00:00,45
-7.661, 92.9, -6.4, 93.0, None, 27.33, None, 119.0, 4.304, -7.7, -10.2, -9.0, None, -9.0,2021-11-08 15:00:00,45
-8.99, 92.1, -6.4, 92.0, None, 27.77, None, 106.9, 8.38, -9.0, -10.2, -10.0, None, -10.0,2021-11-08 16:00:00,45
-9.16, 92.1, -6.4, 92.0, None, 17.63, None, 84.3, 12.18, -9.2, -10.2, -10.0, None, -10.0,2021-11-08 17:00:00,45
-8.91, 92.3, -6.4, 92.0, None, 20.24, None, 100.2, 12.71, -8.9, -10.2, -10.0, None, -10.0,2021-11-08 18:00:00,45
-8.77, 92.4, -8.7, 92.0, None, 17.18, None, 96.3, 14.58, -8.8, -8.9, -10.0, None, -10.0,2021-11-08 19:00:00,45
-8.63, 92.5, -8.6, 93.0, None, 6.039, None, 80.8, 24.8, -8.6, -8.9, -9.0, None, -9.0,2021-11-08 20:00:00,45
-8.75, 92.4, -8.6, 92.0, None, 5.752, None, 79.11, 23.29, -8.8, -8.9, -10.0, None, -10.0,2021-11-08 21:00:00,45
-8.85, 92.3, -8.6, 92.0, None, 5.621, None, 84.7, 27.85, -8.9, -9.0, -10.0, None, -10.0,2021-11-08 22:00:00,45
-8.85, 92.3, -8.6, 92.0, None, 5.496, None, 81.7, 32.38, -8.9, -9.1, -10.0, None, -10.0,2021-11-08 23:00:00,45
-8.76, 92.4, -8.6, 92.0, None, 5.292, None, 74.91, 31.96, -8.8, -9.1, -10.0, None, -10.0,2021-11-09 00:00:00,45
-9.05, 92.1, -8.6, 92.0, None, 5.643, None, 81.4, 33.46, -9.1, -9.2, -10.0, None, -10.0,2021-11-09 01:00:00,45
-9.28, 92.0, -8.6, 92.0, None, 6.756, None, 78.83, 37.94, -9.3, -9.4, -10.0, None, -10.0,2021-11-09 02:00:00,45
-9.38, 91.8, -8.6, 92.0, None, 6.142, None, 73.52, 45.88, -9.4, -9.4, -10.0, None, -10.0,2021-11-09 03:00:00,45
-9.49, 91.8, -8.6, 92.0, None, 4.423, None, 72.93, 46.09, -9.5, -9.6, -10.0, None, -10.0,2021-11-09 04:00:00,45
-9.26, 92.0, -8.6, 92.0, None, 7.049, None, 76.19, 35.44, -9.3, -9.6, -10.0, None, -10.0,2021-11-09 05:00:00,45
-8.45, 93.0, -8.6, 93.0, None, 22.03, None, 91.4, 21.75, -8.5, -9.6, -9.0, None, -9.0,2021-11-09 06:00:00,45
-8.41, 92.6, -8.2, 93.0, None, 24.6, None, 110.7, 22.37, -8.4, -8.6, -9.0, None, -9.0,2021-11-09 07:00:00,45
-8.33, 92.7, -8.2, 93.0, None, 17.67, None, 98.2, 21.45, -8.3, -8.7, -9.0, None, -9.0,2021-11-09 08:00:00,45
-8.35, 93.0, -8.2, 93.0, None, 16.33, None, 90.1, 19.14, -8.4, -8.7, -9.0, None, -9.0,2021-11-09 09:00:00,45
-7.416, 93.5, -7.4, 94.0, None, 22.09, None, 106.7, 15.53, -7.4, -8.7, -8.0, None, -8.0,2021-11-09 10:00:00,45
-6.096, 94.8, -6.2, 95.0, None, 61.76, None, 121.5, 8.92, -6.1, -8.7, -7.0, None, -7.0,2021-11-09 11:00:00,45
-5.799, 94.7, -5.7, 95.0, None, 40.37, None, 228.1, 12.34, -5.8, -8.7, -6.0, None, -6.0,2021-11-09 12:00:00,45
-5.371, 95.3, -5.3, 95.0, None, 29.91, None, 209.3, 12.9, -5.4, -8.7, -6.0, None, -6.0,2021-11-09 13:00:00,45
-5.274, 95.3, -5.2, 95.0, None, 30.9, None, 223.8, 10.17, -5.3, -8.7, -6.0, None, -6.0,2021-11-09 14:00:00,45
-7.076, 93.5, -5.2, 94.0, None, 30.22, None, 246.6, 18.11, -7.1, -8.7, -8.0, None, -8.0,2021-11-09 15:00:00,45
-8.56, 92.7, -5.2, 93.0, None, 21.58, None, 259.0, 22.11, -8.6, -8.7, -9.0, None, -9.0,2021-11-09 16:00:00,45
-9.2, 91.9, -5.2, 92.0, None, 19.64, None, 243.1, 18.5, -9.2, -9.4, -10.0, None, -10.0,2021-11-09 17:00:00,45
-9.38, 92.0, -5.2, 92.0, None, 18.44, None, 268.9, 20.01, -9.4, -9.5, -10.0, None, -10.0,2021-11-09 18:00:00,45
-9.13, 92.2, -9.0, 92.0, None, 12.76, None, 244.5, 14.9, -9.1, -9.4, -10.0, None, -10.0,2021-11-09 19:00:00,45
-8.84, 92.3, -8.7, 92.0, None, 21.81, None, 222.9, 9.07, -8.8, -9.4, -10.0, None, -10.0,2021-11-09 20:00:00,45
-8.58, 92.6, -8.5, 93.0, None, 30.8, None, 204.3, 10.14, -8.6, -9.4, -9.0, None, -9.0,2021-11-09 21:00:00,45
-8.3, 92.8, -8.3, 93.0, None, 27.1, None, 192.0, 11.39, -8.3, -9.4, -9.0, None, -9.0,2021-11-09 22:00:00,45
-8.36, 92.7, -8.3, 93.0, None, 32.35, None, 199.9, 9.59, -8.4, -9.4, -9.0, None, -9.0,2021-11-09 23:00:00,45
-8.64, 92.5, -8.3, 93.0, None, 38.51, None, 198.5, 9.2, -8.6, -9.4, -9.0, None, -9.0,2021-11-10 00:00:00,45
-8.69, 92.5, -8.3, 93.0, None, 39.12, None, 213.6, 9.75, -8.7, -9.4, -10.0, None, -10.0,2021-11-10 01:00:00,45
-8.9, 92.2, -8.3, 92.0, None, 34.73, None, 226.3, 13.51, -8.9, -9.4, -10.0, None, -10.0,2021-11-10 02:00:00,45
-8.8, 92.3, -8.3, 92.0, None, 27.97, None, 230.9, 13.47, -8.8, -9.4, -10.0, None, -10.0,2021-11-10 03:00:00,45
-9.06, 92.1, -8.3, 92.0, None, 28.25, None, 228.1, 10.56, -9.1, -9.4, -10.0, None, -10.0,2021-11-10 04:00:00,45
-9.15, 92.1, -8.3, 92.0, None, 28.27, None, 233.0, 14.26, -9.2, -9.4, -10.0, None, -10.0,2021-11-10 05:00:00,45
-9.49, 91.7, -8.3, 92.0, None, 22.64, None, 251.2, 16.34, -9.5, -9.5, -11.0, None, -11.0,2021-11-10 06:00:00,45
-9.72, 91.5, -9.4, 92.0, None, 18.64, None, 252.8, 17.94, -9.7, -9.8, -11.0, None, -11.0,2021-11-10 07:00:00,45
-9.5, 91.7, -9.4, 92.0, None, 17.44, None, 253.5, 17.66, -9.5, -9.8, -11.0, None, -11.0,2021-11-10 08:00:00,45
-8.95, 92.0, -8.9, 92.0, None, 26.93, None, 236.0, 11.74, -9.0, -9.8, -10.0, None, -10.0,2021-11-10 09:00:00,45
-8.56, 92.3, -8.6, 92.0, None, 23.34, None, 236.7, 13.26, -8.6, -9.8, -9.0, None, -9.0,2021-11-10 10:00:00,45
-8.47, 92.0, -8.2, 92.0, None, 21.85, None, 236.2, 15.85, -8.5, -9.8, -9.0, None, -9.0,2021-11-10 11:00:00,45
-9.02, 92.0, -8.2, 92.0, None, 17.11, None, 246.0, 16.19, -9.0, -9.8, -10.0, None, -10.0,2021-11-10 12:00:00,45
-8.77, 92.0, -8.2, 92.0, None, 18.98, None, 250.7, 12.97, -8.8, -9.8, -10.0, None, -10.0,2021-11-10 13:00:00,45
-8.89, 91.9, -8.2, 92.0, None, 15.2, None, 249.5, 11.7, -8.9, -9.8, -10.0, None, -10.0,2021-11-10 14:00:00,45
-9.12, 91.8, -8.2, 92.0, None, 16.97, None, 246.1, 10.39, -9.1, -9.8, -10.0, None, -10.0,2021-11-10 15:00:00,45
-9.62, 91.5, -8.2, 92.0, None, 22.54, None, 227.9, 8.17, -9.6, -9.8, -10.0, None, -10.0,2021-11-10 16:00:00,45
-10.09, 91.2, -8.2, 91.0, None, 23.8, None, 213.1, 6.582, -10.1, -10.2, -11.0, None, -11.0,2021-11-10 17:00:00,45
-10.24, 91.0, -8.2, 91.0, None, 19.07, None, 207.8, 6.598, -10.2, -10.3, -11.0, None, -11.0,2021-11-10 18:00:00,45
-10.44, 90.8, -10.2, 91.0, None, 20.58, None, 201.1, 8.14, -10.4, -10.4, -11.0, None, -11.0,2021-11-10 19:00:00,45
-10.74, 90.6, -10.2, 91.0, None, 27.88, None, 193.7, 5.133, -10.7, -10.9, -12.0, None, -12.0,2021-11-10 20:00:00,45
-10.62, 91.0, -10.2, 91.0, None, 35.33, None, 161.9, 4.952, -10.6, -11.0, -12.0, None, -12.0,2021-11-10 21:00:00,45
-10.58, 90.8, -10.2, 91.0, None, 24.06, None, 168.3, 4.98, -10.6, -11.0, -12.0, None, -12.0,2021-11-10 22:00:00,45
-10.45, 90.8, -10.2, 91.0, None, 22.29, None, 195.9, 6.434, -10.5, -11.0, -12.0, None, -12.0,2021-11-10 23:00:00,45
-10.07, 91.1, -10.0, 91.0, None, 41.7, None, 178.1, 4.892, -10.1, -11.0, -11.0, None, -11.0,2021-11-11 00:00:00,45
-9.94, 91.3, -9.9, 91.0, None, 26.37, None, 202.8, 4.536, -9.9, -11.0, -11.0, None, -11.0,2021-11-11 01:00:00,45
-10.01, 91.4, -9.9, 91.0, None, 23.32, None, 114.5, 7.716, -10.0, -11.0, -11.0, None, -11.0,2021-11-11 02:00:00,45
-10.06, 91.1, -9.6, 91.0, None, 37.84, None, 137.0, 4.726, -10.1, -11.0, -11.0, None, -11.0,2021-11-11 03:00:00,45
-9.54, 91.6, -9.6, 92.0, None, 40.71, None, 158.3, 5.191, -9.5, -11.0, -10.0, None, -10.0,2021-11-11 04:00:00,45
-9.51, 91.6, -9.4, 92.0, None, 29.68, None, 193.0, 7.05, -9.5, -11.0, -11.0, None, -11.0,2021-11-11 05:00:00,45
-9.43, 91.7, -9.4, 92.0, None, 42.73, None, 189.4, 5.106, -9.4, -11.0, -10.0, None, -10.0,2021-11-11 06:00:00,45
-9.54, 91.6, -9.4, 92.0, None, 31.68, None, 205.1, 3.997, -9.5, -9.5, -10.0, None, -10.0,2021-11-11 07:00:00,45
-9.34, 91.8, -9.3, 92.0, None, 36.14, None, 202.3, 3.395, -9.3, -9.6, -10.0, None, -10.0,2021-11-11 08:00:00,45
-8.99, 92.0, -8.9, 92.0, None, 37.12, None, 188.2, 2.092, -9.0, -9.6, -10.0, None, -10.0,2021-11-11 09:00:00,45
-7.929, 93.1, -7.8, 93.0, None, 47.44, None, 171.8, 2.519, -7.9, -9.6, -9.0, None, -9.0,2021-11-11 10:00:00,45
-7.734, 92.5, -7.1, 93.0, None, 66.88, None, 215.0, 1.567, -7.7, -9.6, -8.0, None, -8.0,2021-11-11 11:00:00,45
-7.564, 92.9, -7.1, 93.0, None, 23.76, None, 81.0, 0.061, -7.6, -9.6, -8.0, None, -8.0,2021-11-11 12:00:00,45
-7.983, 92.3, -7.1, 92.0, None, 9.26, None, 101.4, 4.004, -8.0, -9.6, -9.0, None, -9.0,2021-11-11 13:00:00,45
-7.56, 92.8, -7.1, 93.0, None, 14.0, None, 104.1, 3.478, -7.6, -9.6, -9.0, None, -9.0,2021-11-11 14:00:00,45
-7.646, 93.3, -7.1, 93.0, None, 15.2, None, 100.2, 3.928, -7.6, -9.6, -8.0, None, -8.0,2021-11-11 15:00:00,45
-7.688, 93.3, -7.0, 93.0, None, 16.21, None, 110.5, 4.059, -7.7, -9.6, -8.0, None, -8.0,2021-11-11 16:00:00,45
-8.17, 92.8, -7.0, 93.0, None, 6.035, None, 91.1, 8.26, -8.2, -9.6, -9.0, None, -9.0,2021-11-11 17:00:00,45
-7.793, 93.2, -7.0, 93.0, None, 4.572, None, 90.7, 9.51, -7.8, -9.6, -9.0, None, -9.0,2021-11-11 18:00:00,45
-8.12, 93.0, -7.8, 93.0, None, 5.568, None, 88.7, 9.7, -8.1, -8.3, -9.0, None, -9.0,2021-11-11 19:00:00,45
-8.14, 92.9, -7.8, 93.0, None, 11.28, None, 97.7, 7.516, -8.1, -8.3, -9.0, None, -9.0,2021-11-11 20:00:00,45
-7.353, 94.1, -7.2, 94.0, None, 14.78, None, 101.5, 11.73, -7.4, -8.3, -8.0, None, -8.0,2021-11-11 21:00:00,45
-6.904, 93.6, -6.7, 94.0, None, 13.07, None, 99.3, 10.24, -6.9, -8.3, -8.0, None, -8.0,2021-11-11 22:00:00,45
-6.044, 94.9, -6.0, 95.0, None, 8.29, None, 106.6, 20.11, -6.0, -8.3, -7.0, None, -7.0,2021-11-11 23:00:00,45
