station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
1.6, 1.6, -8.5, 0.0, 2022-01-01 00:00:00, 18.0, 6.0
28.0, 28.0, -4.5, 0.0, 2022-01-02 00:00:00, 10.0, 5.0
16.2, 7.2, 0.0, 9.0, 2022-01-03 00:00:00, 5.0, 2.5
2.8, 1.8, 0.0, 1.0, 2022-01-04 00:00:00, 8.0, 2.5
28.0, 0.0, -1.0, 28.0, 2022-01-05 00:00:00, 8.0, 0.5
22.8, 22.8, -2.0, 0.0, 2022-01-06 00:00:00, 34.0, 3.5
0.0, 0.0, -0.5, 0.0, 2022-01-07 00:00:00, 24.0, 3.5
0.4, 0.4, -3.0, 0.0, 2022-01-08 00:00:00, 23.0, 3.5
2.4, 2.4, -1.0, 0.0, 2022-01-09 00:00:00, 20.0, 8.5
8.2, 8.2, -1.5, 0.0, 2022-01-10 00:00:00, 19.0, 9.0
26.4, 26.4, 1.0, 0.0, 2022-01-11 00:00:00, 10.0, 8.0
17.8, 17.8, 4.0, 0.0, 2022-01-12 00:00:00, 6.0, 9.5
0.4, 0.4, 3.5, 0.0, 2022-01-13 00:00:00, 2.0, 7.5
0.6, 0.6, 4.0, 0.0, 2022-01-14 00:00:00, 0.0, 7.5
0.0, 0.0, 2.5, 0.0, 2022-01-15 00:00:00, 0.0, 5.0
0.0, 0.0, 2.5, 0.0, 2022-01-16 00:00:00, 0.0, 6.5
4.8, 4.8, 2.0, 0.0, 2022-01-17 00:00:00, 0.0, 7.0
1.0, 1.0, 2.5, 0.0, 2022-01-18 00:00:00, 0.0, 7.5
12.2, 12.2, 4.5, 0.0, 2022-01-19 00:00:00, 0.0, 8.0
0.0, 0.0, 4.5, 0.0, 2022-01-20 00:00:00, 0.0, 9.0
0.0, 0.0, 1.0, 0.0, 2022-01-21 00:00:00, 0.0, 7.5
0.0, 0.0, 1.0, 0.0, 2022-01-22 00:00:00, 0.0, 7.5
0.0, 0.0, -1.0, 0.0, 2022-01-23 00:00:00, 0.0, 2.0
0.0, 0.0, -0.5, 0.0, 2022-01-24 00:00:00, 0.0, 6.5
0.0, 0.0, -1.0, 0.0, 2022-01-25 00:00:00, 0.0, 3.0
0.0, 0.0, -2.0, 0.0, 2022-01-26 00:00:00, 0.0, 6.0
0.0, 0.0, -3.0, 0.0, 2022-01-27 00:00:00, 0.0, 9.0
0.0, 0.0, -2.5, 0.0, 2022-01-28 00:00:00, 0.0, 5.0
4.4, 4.4, -2.0, 0.0, 2022-01-29 00:00:00, 0.0, 6.0
14.4, 14.4, 0.0, 0.0, 2022-01-30 00:00:00, 0.0, 7.5
None, None, 0.5, None, 2022-01-31 00:00:00, 0.0, None
None, None, -2.0, None, 2022-02-01 00:00:00, 0.0, None
None, None, -1.5, None, 2022-02-02 00:00:00, 0.0, None
None, None, 0.0, None, 2022-02-03 00:00:00, 0.0, None
None, None, 2.5, None, 2022-02-04 00:00:00, 0.0, None
None, None, 2.0, None, 2022-02-05 00:00:00, 0.0, None
0.0, 0.0, 0.5, 0.0, 2022-02-06 00:00:00, 0.0, 9.5
0.0, 0.0, 0.5, 0.0, 2022-02-07 00:00:00, 0.0, 9.5
0.6, 0.6, 2.0, 0.0, 2022-02-08 00:00:00, 0.0, 8.0
0.6, 0.6, 2.5, 0.0, 2022-02-09 00:00:00, 0.0, 8.0
0.0, 0.0, 4.0, 0.0, 2022-02-10 00:00:00, 0.0, 8.0
0.0, 0.0, 4.5, 0.0, 2022-02-11 00:00:00, 0.0, 12.0
0.0, 0.0, -2.0, 0.0, 2022-02-12 00:00:00, 0.0, 12.5
0.2, 0.2, -1.5, 0.0, 2022-02-13 00:00:00, 0.0, 10.0
None, None, -0.5, None, 2022-02-14 00:00:00, 0.0, None
0.0, 0.0, -1.0, 0.0, 2022-02-15 00:00:00, 0.0, 10.5
0.0, 0.0, 0.0, 0.0, 2022-02-16 00:00:00, 0.0, 10.0
0.0, 0.0, 0.5, 0.0, 2022-02-17 00:00:00, 0.0, 11.0
0.0, 0.0, 0.5, 0.0, 2022-02-18 00:00:00, 0.0, 10.0
0.0, 0.0, 1.5, 0.0, 2022-02-19 00:00:00, 0.0, 11.0
4.0, 1.0, 0.0, 3.0, 2022-02-20 00:00:00, 0.0, 8.0
0.0, 0.0, 0.0, 0.0, 2022-02-21 00:00:00, 3.0, 5.0
0.0, 0.0, -3.0, 0.0, 2022-02-22 00:00:00, 0.0, 1.0
0.6, 0.0, -6.5, 0.6, 2022-02-23 00:00:00, 0.0, 2.5
0.0, 0.0, -5.5, 0.0, 2022-02-24 00:00:00, 1.0, 4.5
0.0, 0.0, -4.5, 0.0, 2022-02-25 00:00:00, 0.0, 6.0
None, None, -2.5, None, 2022-02-26 00:00:00, 0.0, None
None, None, -0.5, None, 2022-02-27 00:00:00, 0.0, None
None, None, 5.0, None, 2022-02-28 00:00:00, 0.0, None
None, None, 5.5, None, 2022-03-01 00:00:00, 0.0, None
None, None, 6.0, None, 2022-03-02 00:00:00, 0.0, None
None, None, 1.0, None, 2022-03-03 00:00:00, 0.0, None
None, None, 2.0, None, 2022-03-04 00:00:00, 0.0, None
None, None, -1.0, None, 2022-03-05 00:00:00, 0.0, None
