RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
20.44, None, None, None, 13.96, 64.35, -18.0, 1.9, -18.0, None, None, None, None, None, None, None, None, None, 1.947, None, 7.3, 20.0, None, 10.45, None, 1.9, 0.0, None,2022-04-30 00:00:00, None,18
21.18, None, None, None, 16.88, 61.44, -18.0, 1.3, -18.0, None, None, None, None, None, None, None, None, None, 1.332, None, 7.3, 21.0, None, 10.79, None, 1.3, -0.2, None,2022-04-30 01:00:00, None,18
21.31, None, None, None, 20.27, 57.13, -18.0, 1.1, -18.0, None, None, None, None, None, None, None, None, None, 1.505, None, 7.3, 21.0, None, 7.92, None, 1.5, 0.0, None,2022-04-30 02:00:00, None,18
24.39, None, None, None, 16.25, 62.19, -17.0, 0.4, -17.0, None, None, None, None, None, None, None, None, None, 0.573, None, 7.3, 24.0, None, 10.65, None, 0.6, -0.1, None,2022-04-30 03:00:00, None,18
27.54, None, None, None, 22.0, 58.96, -16.0, 0.1, -16.0, None, None, None, None, None, None, None, None, None, 0.093, None, 7.3, 28.0, None, 8.61, None, 0.1, 0.2, None,2022-04-30 04:00:00, None,18
25.81, None, None, None, 23.49, 59.35, -17.0, -0.1, -17.0, None, None, None, None, None, None, None, None, None, 0.333, None, 7.3, 26.0, None, 10.56, None, 0.3, -0.1, None,2022-04-30 05:00:00, None,18
27.09, None, None, None, 21.26, 59.84, -15.0, -0.1, -15.0, None, None, None, None, None, None, None, None, None, -0.148, None, 7.3, 27.0, None, 9.89, None, -0.1, -0.1, None,2022-04-30 06:00:00, None,18
22.27, None, None, None, 24.89, 54.31, -18.0, -0.2, -18.0, None, None, None, None, None, None, None, None, None, 0.967, None, 1.0, 22.0, None, 11.03, None, 1.0, -0.1, None,2022-04-30 07:00:00, None,18
20.74, None, None, None, 23.76, 49.91, -18.0, -0.2, -18.0, None, None, None, None, None, None, None, None, None, 2.175, None, 2.3, 21.0, None, 10.3, None, 2.2, 0.0, None,2022-04-30 08:00:00, None,18
20.61, None, None, None, 20.58, 53.46, -18.0, -0.2, -18.0, None, None, None, None, None, None, None, None, None, 2.195, None, 2.3, 21.0, None, 10.88, None, 2.2, -0.2, None,2022-04-30 09:00:00, None,18
19.8, None, None, None, 18.04, 54.29, -17.0, -0.2, -17.0, None, None, None, None, None, None, None, None, None, 4.469, None, 4.5, 20.0, None, 11.64, None, 4.5, 0.0, None,2022-04-30 10:00:00, None,18
19.37, None, None, None, 15.11, 58.19, -16.0, -0.2, -16.0, None, None, None, None, None, None, None, None, None, 5.71, None, 5.7, 19.0, None, 13.72, None, 5.7, -0.1, None,2022-04-30 11:00:00, None,18
18.87, None, None, None, 9.47, 61.18, -15.0, -0.2, -15.0, None, None, None, None, None, None, None, None, None, 7.38, None, 7.4, 19.0, None, 19.37, None, 7.4, -0.2, None,2022-04-30 12:00:00, None,18
19.0, None, None, None, 11.59, 41.47, -15.0, -0.2, -15.0, None, None, None, None, None, None, None, None, None, 6.734, None, 7.7, 19.0, None, 21.47, None, 6.7, 0.4, None,2022-04-30 13:00:00, None,18
