wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP
187.0, 71.0, 5.1, 0.0, -4.0, 6.8, 0.6, 1.1, 160.0, 0.0, 3.4, 67.0,2022-10-29 00:00:00,44,,,,,,
145.0, 72.0, 2.5, 0.0, -3.8, 3.5, 0.7, 0.8, 197.0, 0.0, 3.2, 74.0,2022-10-29 01:00:00,44,,,,,,
206.0, 67.0, 6.8, 0.0, -4.3, 4.3, 1.1, 0.9, 187.0, 0.0, 2.8, 73.0,2022-10-29 02:00:00,44,,,,,,
236.0, 74.0, 3.5, 0.0, -3.3, 3.2, 0.8, 0.3, 145.0, 0.0, 2.2, 76.0,2022-10-29 03:00:00,44,,,,,,
203.0, 73.0, 4.3, 0.0, -3.4, 3.3, 0.9, 0.4, 206.0, 0.0, 2.0, 79.0,2022-10-29 04:00:00,44,,,,,,
212.0, 76.0, 3.2, 0.0, -3.4, 7.5, 0.3, 0.9, 236.0, 0.0, 2.0, 72.0,2022-10-29 05:00:00,44,,,,,,
214.0, 79.0, 3.3, 0.0, -2.8, 7.7, 0.4, 1.1, 203.0, 0.0, 2.0, 71.0,2022-10-29 06:00:00,44,,,,,,
212.0, 72.0, 7.5, 0.0, -3.6, 8.9, 0.9, 1.7, 212.0, 0.0, 1.2, 67.0,2022-10-29 07:00:00,44,,,,,,
216.0, 71.0, 7.7, 0.0, -3.6, 13.4, 1.1, 3.5, 214.0, 0.0, 0.8, 59.0,2022-10-29 08:00:00,44,,,,,,
214.0, 67.0, 8.9, 0.0, -3.8, 15.1, 1.7, 4.1, 212.0, 0.0, 0.4, 59.0,2022-10-29 09:00:00,44,,,,,,
219.0, 59.0, 13.4, 0.0, -3.8, 15.4, 3.5, 4.7, 216.0, 0.0, 0.0, 58.0,2022-10-29 10:00:00,44,,,,,,
227.0, None, None, 0.0, None, 12.0, None, 4.7, None, None, None, 57.0,2022-10-29 11:00:00,44,,,,,,
225.0, None, None, 0.0, None, 11.1, None, 4.3, None, None, None, 61.0,2022-10-29 12:00:00,44,,,,,,
212.0, None, None, 0.0, None, 8.9, None, 3.9, None, None, None, 61.0,2022-10-29 13:00:00,44,,,,,,
217.0, None, None, 0.0, None, 14.4, None, 4.2, None, None, None, 59.0,2022-10-29 14:00:00,44,,,,,,
222.0, 61.0, 8.9, 0.0, -2.9, 12.4, 3.9, 3.9, 212.0, 0.0, 0.0, 61.0,2022-10-29 15:00:00,44,,,,,,
