wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
9.0, None, None,0.0, None,5.7, None,15.6, None, None, None,44.0,2017-07-30 00:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0, None, None,0.0, None,4.3, None,13.4, None, None, None,52.0,2017-07-30 01:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0, None, None,0.0, None,4.9, None,12.7, None, None, None,55.0,2017-07-30 02:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
65.0, None, None,0.0, None,4.0, None,10.4, None, None, None,68.0,2017-07-30 03:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
348.0, None, None,0.0, None,2.2, None,8.3, None, None, None,75.0,2017-07-30 04:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0, None, None,0.0, None,2.4, None,7.4, None, None, None,82.0,2017-07-30 05:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0, None, None,0.0, None,6.0, None,11.8, None, None, None,65.0,2017-07-30 06:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0, None, None,0.0, None,3.9, None,18.5, None, None, None,48.0,2017-07-30 07:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0, None, None,0.0, None,9.6, None,20.7, None, None, None,42.0,2017-07-30 08:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
326.0, None, None,0.0, None,9.4, None,21.0, None, None, None,43.0,2017-07-30 09:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0, None, None,0.0, None,7.2, None,22.5, None, None, None,35.0,2017-07-30 10:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
90.0, None, None,0.0, None,8.0, None,23.6, None, None, None,33.0,2017-07-30 11:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
291.0, None, None,0.0, None,7.7, None,25.4, None, None, None,28.0,2017-07-30 12:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
342.0, None, None,0.0, None,9.7, None,26.5, None, None, None,24.0,2017-07-30 13:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
265.0, None, None,0.0, None,7.5, None,26.3, None, None, None,25.0,2017-07-30 14:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
355.0, None, None,0.0, None,7.6, None,28.1, None, None, None,21.0,2017-07-30 15:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
342.0, None, None,0.0, None,6.6, None,28.4, None, None, None,19.0,2017-07-30 16:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
298.0, None, None,0.0, None,6.5, None,27.9, None, None, None,17.0,2017-07-30 17:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
330.0, None, None,0.0, None,7.2, None,25.5, None, None, None,15.0,2017-07-30 18:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
356.0, None, None,0.0, None,6.8, None,21.9, None, None, None,17.0,2017-07-30 19:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0, None, None,0.0, None,5.1, None,19.3, None, None, None,26.0,2017-07-30 20:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
355.0, None, None,0.0, None,5.1, None,16.3, None, None, None,25.0,2017-07-30 21:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,
