AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
15.0, None,2021-06-12 16:00:00, None, None,24
14.8, None,2021-06-12 17:00:00, None, None,24
14.2, None,2021-06-12 18:00:00, None, None,24
13.0, None,2021-06-12 19:00:00, None, None,24
12.4, None,2021-06-12 20:00:00, None, None,24
12.0, None,2021-06-12 21:00:00, None, None,24
11.7, None,2021-06-12 22:00:00, None, None,24
11.5, None,2021-06-12 23:00:00, None, None,24
11.3, 51.0,2021-06-13 00:00:00, 10.9, 19.0,24
11.2, None,2021-06-13 01:00:00, None, None,24
11.1, None,2021-06-13 02:00:00, None, None,24
11.1, None,2021-06-13 03:00:00, None, None,24
11.2, None,2021-06-13 04:00:00, None, None,24
11.2, None,2021-06-13 05:00:00, None, None,24
11.2, None,2021-06-13 06:00:00, None, None,24
10.9, None,2021-06-13 07:00:00, None, None,24
11.6, None,2021-06-13 08:00:00, None, None,24
12.1, None,2021-06-13 09:00:00, None, None,24
12.0, None,2021-06-13 10:00:00, None, None,24
13.7, None,2021-06-13 11:00:00, None, None,24
16.9, None,2021-06-13 12:00:00, None, None,24
19.0, None,2021-06-13 13:00:00, None, None,24
15.6, None,2021-06-13 14:00:00, None, None,24
15.4, None,2021-06-13 15:00:00, None, None,24
14.5, None,2021-06-13 16:00:00, None, None,24
14.2, None,2021-06-13 17:00:00, None, None,24
12.8, None,2021-06-13 18:00:00, None, None,24
12.9, None,2021-06-13 19:00:00, None, None,24
12.3, None,2021-06-13 20:00:00, None, None,24
12.0, None,2021-06-13 21:00:00, None, None,24
12.1, None,2021-06-13 22:00:00, None, None,24
11.9, None,2021-06-13 23:00:00, None, None,24
11.5, 12.0,2021-06-14 00:00:00, 10.5, 17.1,24
11.7, None,2021-06-14 01:00:00, None, None,24
11.4, None,2021-06-14 02:00:00, None, None,24
11.4, None,2021-06-14 03:00:00, None, None,24
11.1, None,2021-06-14 04:00:00, None, None,24
10.9, None,2021-06-14 05:00:00, None, None,24
10.5, None,2021-06-14 06:00:00, None, None,24
10.9, None,2021-06-14 07:00:00, None, None,24
11.5, None,2021-06-14 08:00:00, None, None,24
12.8, None,2021-06-14 09:00:00, None, None,24
13.6, None,2021-06-14 10:00:00, None, None,24
14.1, None,2021-06-14 11:00:00, None, None,24
16.5, None,2021-06-14 12:00:00, None, None,24
16.9, None,2021-06-14 13:00:00, None, None,24
16.3, None,2021-06-14 14:00:00, None, None,24
17.1, None,2021-06-14 15:00:00, None, None,24
15.8, None,2021-06-14 16:00:00, None, None,24
15.5, None,2021-06-14 17:00:00, None, None,24
14.8, None,2021-06-14 18:00:00, None, None,24
14.3, None,2021-06-14 19:00:00, None, None,24
13.8, None,2021-06-14 20:00:00, None, None,24
12.9, None,2021-06-14 21:00:00, None, None,24
11.9, None,2021-06-14 22:00:00, None, None,24
11.5, None,2021-06-14 23:00:00, None, None,24
10.8, 8.0,2021-06-15 00:00:00, 10.1, 15.1,24
10.9, None,2021-06-15 01:00:00, None, None,24
10.3, None,2021-06-15 02:00:00, None, None,24
10.3, None,2021-06-15 03:00:00, None, None,24
10.3, None,2021-06-15 04:00:00, None, None,24
10.1, None,2021-06-15 05:00:00, None, None,24
10.2, None,2021-06-15 06:00:00, None, None,24
11.3, None,2021-06-15 07:00:00, None, None,24
12.1, None,2021-06-15 08:00:00, None, None,24
12.9, None,2021-06-15 09:00:00, None, None,24
13.6, None,2021-06-15 10:00:00, None, None,24
15.1, None,2021-06-15 11:00:00, None, None,24
14.4, None,2021-06-15 12:00:00, None, None,24
13.0, None,2021-06-15 13:00:00, None, None,24
13.3, None,2021-06-15 14:00:00, None, None,24
13.9, None,2021-06-15 15:00:00, None, None,24
13.9, None,2021-06-15 16:00:00, None, None,24
13.8, None,2021-06-15 17:00:00, None, None,24
13.6, None,2021-06-15 18:00:00, None, None,24
12.8, None,2021-06-15 19:00:00, None, None,24
12.4, None,2021-06-15 20:00:00, None, None,24
11.7, None,2021-06-15 21:00:00, None, None,24
11.2, None,2021-06-15 22:00:00, None, None,24
10.6, None,2021-06-15 23:00:00, None, None,24
10.6, 0.0,2021-06-16 00:00:00, 7.7, 15.8,24
10.2, None,2021-06-16 01:00:00, None, None,24
9.9, None,2021-06-16 02:00:00, None, None,24
9.8, None,2021-06-16 03:00:00, None, None,24
9.7, None,2021-06-16 04:00:00, None, None,24
9.6, None,2021-06-16 05:00:00, None, None,24
10.2, None,2021-06-16 06:00:00, None, None,24
11.2, None,2021-06-16 07:00:00, None, None,24
12.4, None,2021-06-16 08:00:00, None, None,24
13.4, None,2021-06-16 09:00:00, None, None,24
14.1, None,2021-06-16 10:00:00, None, None,24
14.4, None,2021-06-16 11:00:00, None, None,24
15.8, None,2021-06-16 12:00:00, None, None,24
15.4, None,2021-06-16 13:00:00, None, None,24
15.4, None,2021-06-16 14:00:00, None, None,24
15.0, None,2021-06-16 15:00:00, None, None,24
14.9, None,2021-06-16 16:00:00, None, None,24
14.3, None,2021-06-16 17:00:00, None, None,24
13.5, None,2021-06-16 18:00:00, None, None,24
12.6, None,2021-06-16 19:00:00, None, None,24
11.5, None,2021-06-16 20:00:00, None, None,24
10.3, None,2021-06-16 21:00:00, None, None,24
9.2, None,2021-06-16 22:00:00, None, None,24
8.4, None,2021-06-16 23:00:00, None, None,24
7.7, 0.0,2021-06-17 00:00:00, 6.1, 21.9,24
7.3, None,2021-06-17 01:00:00, None, None,24
6.7, None,2021-06-17 02:00:00, None, None,24
6.8, None,2021-06-17 03:00:00, None, None,24
6.8, None,2021-06-17 04:00:00, None, None,24
6.3, None,2021-06-17 05:00:00, None, None,24
6.1, None,2021-06-17 06:00:00, None, None,24
7.9, None,2021-06-17 07:00:00, None, None,24
9.9, None,2021-06-17 08:00:00, None, None,24
12.4, None,2021-06-17 09:00:00, None, None,24
15.4, None,2021-06-17 10:00:00, None, None,24
17.9, None,2021-06-17 11:00:00, None, None,24
20.0, None,2021-06-17 12:00:00, None, None,24
21.9, None,2021-06-17 13:00:00, None, None,24
21.7, None,2021-06-17 14:00:00, None, None,24
19.5, None,2021-06-17 15:00:00, None, None,24
18.4, None,2021-06-17 16:00:00, None, None,24
17.8, None,2021-06-17 17:00:00, None, None,24
16.0, None,2021-06-17 18:00:00, None, None,24
14.8, None,2021-06-17 19:00:00, None, None,24
13.4, None,2021-06-17 20:00:00, None, None,24
12.5, None,2021-06-17 21:00:00, None, None,24
11.3, None,2021-06-17 22:00:00, None, None,24
10.6, None,2021-06-17 23:00:00, None, None,24
