pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,-3.755,67.63, None, None,65.47,4.521,176.8, None, None, None, None, None, None,-8.0,1027.0, None, None, None,2016-01-01 00:00:00, None, 12.9, None,1
None,-3.236,64.14, None, None,77.38,4.874,284.3, None, None, None, None, None, None,-8.0,1027.0, None, None, None,2016-01-01 01:00:00, None, 13.03, None,1
None,-3.316,64.92, None, None,67.32,4.063,197.7, None, None, None, None, None, None,-8.0,1026.0, None, None, None,2016-01-01 02:00:00, None, 13.06, None,1
None,-3.031,63.53, None, None,62.86,4.619,197.9, None, None, None, None, None, None,-8.0,1025.0, None, None, None,2016-01-01 03:00:00, None, 13.07, None,1
None,-2.935,66.51, None, None,67.62,5.466,264.2, None, None, None, None, None, None,-8.0,1025.0, None, None, None,2016-01-01 04:00:00, None, 12.89, None,1
None,-3.014,66.94, None, None,77.99,3.805,243.0, None, None, None, None, None, None,-8.0,1025.0, None, None, None,2016-01-01 05:00:00, None, 12.89, None,1
None,-2.475,62.69, None, None,69.51,5.985,284.9, None, None, None, None, None, None,-8.0,1023.0, None, None, None,2016-01-01 06:00:00, None, 12.88, None,1
None,-2.423,62.8, None, None,73.93,4.672,216.1, None, None, None, None, None, None,-8.0,1023.0, None, None, None,2016-01-01 07:00:00, None, 12.72, None,1
None,-2.564,64.83, None, None,66.97,5.046,333.5, None, None, None, None, None, None,-7.0,1023.0, None, None, None,2016-01-01 08:00:00, None, 12.95, None,1
None,-2.267,61.8, None, None,53.86,5.491,325.3, None, None, None, None, None, None,-8.0,1022.0, None, None, None,2016-01-01 09:00:00, None, 12.78, None,1
None,-2.433,67.47, None, None,77.48,4.232,83.2, None, None, None, None, None, None,-7.0,1022.0, None, None, None,2016-01-01 10:00:00, None, 12.76, None,1
None,-1.697,67.79, None, None,53.35,4.695,342.8, None, None, None, None, None, None,-6.0,1022.0, None, None, None,2016-01-01 11:00:00, None, 12.96, None,1
None,-0.649,61.94, None, None,69.57,4.181,345.5, None, None, None, None, None, None,-6.0,1022.0, None, None, None,2016-01-01 12:00:00, None, 12.88, None,1
None,-0.418,55.46, None, None,71.64,4.416,249.3, None, None, None, None, None, None,-8.0,1022.0, None, None, None,2016-01-01 13:00:00, None, 12.84, None,1
None,-0.119,58.47, None, None,72.81,3.755,282.1, None, None, None, None, None, None,-7.0,1021.0, None, None, None,2016-01-01 14:00:00, None, 12.84, None,1
None,-0.806,56.95, None, None,68.28,3.572,249.8, None, None, None, None, None, None,-8.0,1021.0, None, None, None,2016-01-01 15:00:00, None, 12.88, None,1
None,-1.195,66.07, None, None,57.48,3.811,330.5, None, None, None, None, None, None,-6.0,1020.0, None, None, None,2016-01-01 16:00:00, None, 12.78, None,1
None,-2.569,76.49, None, None,69.18,2.703,349.0, None, None, None, None, None, None,-6.0,1020.0, None, None, None,2016-01-01 17:00:00, None, 12.52, None,1
None,-2.999,76.55, None, None,69.77,4.275,48.36, None, None, None, None, None, None,-6.0,1020.0, None, None, None,2016-01-01 18:00:00, None, 12.52, None,1
None,-3.813,83.1, None, None,56.12,4.341,13.75, None, None, None, None, None, None,-6.0,1019.0, None, None, None,2016-01-01 19:00:00, None, 12.58, None,1
None,-3.738,81.4, None, None,55.14,3.993,12.48, None, None, None, None, None, None,-6.0,1019.0, None, None, None,2016-01-01 20:00:00, None, 12.81, None,1
None,-3.594,78.94, None, None,61.77,4.816,24.72, None, None, None, None, None, None,-6.0,1019.0, None, None, None,2016-01-01 21:00:00, None, 12.71, None,1
None,-3.664,80.6, None, None,55.83,4.529,28.79, None, None, None, None, None, None,-6.0,1019.0, None, None, None,2016-01-01 22:00:00, None, 12.64, None,1
None,-2.83,71.5, None, None,65.21,4.626,113.9, None, None, None, None, None, None,-7.0,1018.0, None, None, None,2016-01-01 23:00:00, None, 13.12, None,1
None,-2.776,70.26, None, None,71.29,6.306,332.3, None, None, None, None, None, None,-7.0,1018.0, None, None, None,2016-01-02 00:00:00, None, 12.79, None,1
