pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,-1.514, 83.5, None, None,75.44, 2.238,238.5, None, None, None, None, None, None, -4.0, 991.0, None, None, None,2016-01-01 00:00:00, None, 0.744, None,1
None,-0.822, 82.9, None, None,40.32, 3.876,42.73, None, None, None, None, None, None, -3.0, 991.0, None, None, None,2016-01-01 01:00:00, None, 0.905, None,1
None,-1.598, 87.2, None, None,65.34, 3.196,209.1, None, None, None, None, None, None, -3.0, 990.0, None, None, None,2016-01-01 02:00:00, None, 1.003, None,1
None,-1.304, 87.3, None, None,75.71, 2.614,258.6, None, None, None, None, None, None, -3.0, 990.0, None, None, None,2016-01-01 03:00:00, None, 0.717, None,1
None,-0.68, 79.94, None, None,59.51, 3.331,41.42, None, None, None, None, None, None, -3.0, 989.0, None, None, None,2016-01-01 04:00:00, None, 0.855, None,1
None,-0.949, 79.56, None, None,53.63, 3.826,55.51, None, None, None, None, None, None, -4.0, 989.0, None, None, None,2016-01-01 05:00:00, None, 0.508, None,1
None,-1.314, 78.69, None, None,55.48, 2.157,237.4, None, None, None, None, None, None, -4.0, 989.0, None, None, None,2016-01-01 06:00:00, None, 0.714, None,1
None,-0.82, 77.45, None, None,73.44, 3.277,77.18, None, None, None, None, None, None, -4.0, 988.0, None, None, None,2016-01-01 07:00:00, None, 0.599, None,1
None,-1.356, 83.2, None, None,49.11, 3.408,59.42, None, None, None, None, None, None, -4.0, 988.0, None, None, None,2016-01-01 08:00:00, None, 0.748, None,1
None,-1.507, 85.5, None, None,46.94, 3.695,221.8, None, None, None, None, None, None, -3.0, 988.0, None, None, None,2016-01-01 09:00:00, None, 0.91, None,1
None,-0.361, 83.2, None, None,70.05, 4.864,94.3, None, None, None, None, None, None, -3.0, 988.0, None, None, None,2016-01-01 10:00:00, None, 0.858, None,1
None,0.484, 76.93, None, None,64.86, 4.698,92.3, None, None, None, None, None, None, -3.0, 988.0, None, None, None,2016-01-01 11:00:00, None, 0.919, None,1
None,0.957, 69.96, None, None,53.66, 4.551,67.07, None, None, None, None, None, None, -4.0, 987.0, None, None, None,2016-01-01 12:00:00, None, 0.815, None,1
None,1.465, 67.54, None, None,62.77, 2.846,129.2, None, None, None, None, None, None, -4.0, 986.0, None, None, None,2016-01-01 13:00:00, None, 0.689, None,1
None,1.748, 64.4, None, None,63.11, 4.057,91.0, None, None, None, None, None, None, -4.0, 985.0, None, None, None,2016-01-01 14:00:00, None, 0.881, None,1
None,1.519, 68.74, None, None,57.0, 2.81,104.6, None, None, None, None, None, None, -3.0, 985.0, None, None, None,2016-01-01 15:00:00, None, 1.013, None,1
None,0.684, 81.1, None, None,54.47, 1.214,182.0, None, None, None, None, None, None, -2.0, 985.0, None, None, None,2016-01-01 16:00:00, None, 0.718, None,1
None,-0.502, 79.47, None, None,44.4, 2.523,239.1, None, None, None, None, None, None, -3.0, 985.0, None, None, None,2016-01-01 17:00:00, None, 0.711, None,1
None,-0.619, 76.51, None, None,31.44, 1.462,274.7, None, None, None, None, None, None, -4.0, 984.0, None, None, None,2016-01-01 18:00:00, None, 0.871, None,1
None,0.579, 66.95, None, None,74.44, 1.797,304.1, None, None, None, None, None, None, -5.0, 984.0, None, None, None,2016-01-01 19:00:00, None, 0.906, None,1
None,0.778, 66.45, None, None,36.58, 3.892,42.77, None, None, None, None, None, None, -5.0, 984.0, None, None, None,2016-01-01 20:00:00, None, 0.92, None,1
None,-0.535, 73.38, None, None,69.16, 2.282,188.2, None, None, None, None, None, None, -4.0, 983.0, None, None, None,2016-01-01 21:00:00, None, 0.678, None,1
None,-1.496, 78.9, None, None,28.75, 2.675,252.2, None, None, None, None, None, None, -4.0, 983.0, None, None, None,2016-01-01 22:00:00, None, 0.759, None,1
None,-1.114, 76.75, None, None,35.61, 2.121,256.5, None, None, None, None, None, None, -4.0, 983.0, None, None, None,2016-01-01 23:00:00, None, 0.71, None,1
None,-1.074, 79.95, None, None,46.29, 2.515,256.0, None, None, None, None, None, None, -4.0, 983.0, None, None, None,2016-01-02 00:00:00, None, 0.833, None,1
None,-1.451, 82.3, None, None,46.66, 2.869,245.9, None, None, None, None, None, None, -4.0, 983.0, None, None, None,2016-01-02 01:00:00, None, 0.555, None,1
None,-1.614, 89.2, None, None,40.37, 2.431,224.3, None, None, None, None, None, None, -3.0, 982.0, None, None, None,2016-01-02 02:00:00, None, 0.713, None,1
None,-1.694, 92.3, None, None,31.08, 3.475,221.4, None, None, None, None, None, None, -3.0, 982.0, None, None, None,2016-01-02 03:00:00, None, 0.653, None,1
None,-1.659, 93.1, None, None,49.13, 2.724,231.5, None, None, None, None, None, None, -3.0, 982.0, None, None, None,2016-01-02 04:00:00, None, 0.784, None,1
None,-1.744, 93.4, None, None,70.99, 2.184,250.4, None, None, None, None, None, None, -3.0, 981.0, None, None, None,2016-01-02 05:00:00, None, 0.681, None,1
None,-2.199, 93.1, None, None,49.08, 2.075,240.7, None, None, None, None, None, None, -3.0, 981.0, None, None, None,2016-01-02 06:00:00, None, 0.818, None,1
None,-2.287, 93.0, None, None,51.69, 1.48,258.9, None, None, None, None, None, None, -3.0, 981.0, None, None, None,2016-01-02 07:00:00, None, 0.816, None,1
None,-2.147, 90.6, None, None,43.68, 1.682,255.3, None, None, None, None, None, None, -3.0, 981.0, None, None, None,2016-01-02 08:00:00, None, 0.745, None,1
None,-1.745, 89.0, None, None,32.02, 2.093,228.7, None, None, None, None, None, None, -3.0, 981.0, None, None, None,2016-01-02 09:00:00, None, 0.778, None,1
None,-0.823, 86.2, None, None,32.06, 2.781,210.2, None, None, None, None, None, None, -3.0, 981.0, None, None, None,2016-01-02 10:00:00, None, 0.638, None,1
None,0.949, 76.89, None, None,65.91, 3.788,164.5, None, None, None, None, None, None, -3.0, 981.0, None, None, None,2016-01-02 11:00:00, None, 0.793, None,1
None,1.038, 78.36, None, None,41.39, 4.518,73.62, None, None, None, None, None, None, -2.0, 981.0, None, None, None,2016-01-02 12:00:00, None, 0.822, None,1
None,1.081, 76.78, None, None,44.79, 4.552,65.3, None, None, None, None, None, None, -2.0, 980.0, None, None, None,2016-01-02 13:00:00, None, 0.775, None,1
None,0.802, 76.43, None, None,46.29, 5.713,61.82, None, None, None, None, None, None, -3.0, 979.0, None, None, None,2016-01-02 14:00:00, None, 0.872, None,1
None,0.942, 73.96, None, None,56.43, 2.076,124.1, None, None, None, None, None, None, -3.0, 979.0, None, None, None,2016-01-02 15:00:00, None, 0.521, None,1
