RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
88.9, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, 143.7, None, None,-9.15, None, None, None, None, None, None, None, None, None,2016-01-02 03:00:00, None,1
84.8, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 143.9, None, None,-9.57, None, None, None, None, None, None, None, None, None,2016-01-02 04:00:00, None,1
88.2, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 143.7, None, None,-9.1, None, None, None, None, None, None, None, None, None,2016-01-02 05:00:00, None,1
88.9, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, 144.5, None, None,-8.72, None, None, None, None, None, None, None, None, None,2016-01-02 06:00:00, None,1
85.8, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, 144.5, None, None,-8.73, None, None, None, None, None, None, None, None, None,2016-01-02 07:00:00, None,1
85.3, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, 144.7, None, None,-8.69, None, None, None, None, None, None, None, None, None,2016-01-02 08:00:00, None,1
86.6, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, 144.4, None, None,-8.68, None, None, None, None, None, None, None, None, None,2016-01-02 09:00:00, None,1
87.7, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, 144.7, None, None,-8.33, None, None, None, None, None, None, None, None, None,2016-01-02 10:00:00, None,1
89.5, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, 145.0, None, None,-7.98, None, None, None, None, None, None, None, None, None,2016-01-02 11:00:00, None,1
92.7, None, None, None, None, None, None, None, -8.0, None, None, None, None, None, 145.1, None, None,-6.99, None, None, None, None, None, None, None, None, None,2016-01-02 12:00:00, None,1
91.8, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 144.7, None, None,-6.303, None, None, None, None, None, None, None, None, None,2016-01-02 13:00:00, None,1
91.1, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 144.2, None, None,-6.298, None, None, None, None, None, None, None, None, None,2016-01-02 14:00:00, None,1
91.7, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 144.2, None, None,-6.325, None, None, None, None, None, None, None, None, None,2016-01-02 15:00:00, None,1
90.1, None, None, None, None, None, None, None, -8.0, None, None, None, None, None, 144.1, None, None,-6.421, None, None, None, None, None, None, None, None, None,2016-01-02 16:00:00, None,1
86.9, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, 142.9, None, None,-7.08, None, None, None, None, None, None, None, None, None,2016-01-02 17:00:00, None,1
85.1, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, 143.3, None, None,-7.87, None, None, None, None, None, None, None, None, None,2016-01-02 18:00:00, None,1
85.9, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, 143.9, None, None,-8.14, None, None, None, None, None, None, None, None, None,2016-01-02 19:00:00, None,1
83.5, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 142.6, None, None,-8.64, None, None, None, None, None, None, None, None, None,2016-01-02 20:00:00, None,1
82.7, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 143.1, None, None,-9.37, None, None, None, None, None, None, None, None, None,2016-01-02 21:00:00, None,1
78.9, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 142.3, None, None,-10.17, None, None, None, None, None, None, None, None, None,2016-01-02 22:00:00, None,1
83.8, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 143.3, None, None,-10.02, None, None, None, None, None, None, None, None, None,2016-01-02 23:00:00, None,1
83.0, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 143.1, None, None,-9.77, None, None, None, None, None, None, None, None, None,2016-01-03 00:00:00, None,1
82.2, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 142.9, None, None,-9.88, None, None, None, None, None, None, None, None, None,2016-01-03 01:00:00, None,1
81.6, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 142.7, None, None,-10.13, None, None, None, None, None, None, None, None, None,2016-01-03 02:00:00, None,1
81.6, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 142.6, None, None,-10.34, None, None, None, None, None, None, None, None, None,2016-01-03 03:00:00, None,1
80.5, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 142.6, None, None,-10.49, None, None, None, None, None, None, None, None, None,2016-01-03 04:00:00, None,1
79.9, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 141.7, None, None,-10.8, None, None, None, None, None, None, None, None, None,2016-01-03 05:00:00, None,1
79.8, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 142.0, None, None,-11.19, None, None, None, None, None, None, None, None, None,2016-01-03 06:00:00, None,1
80.9, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 142.6, None, None,-11.32, None, None, None, None, None, None, None, None, None,2016-01-03 07:00:00, None,1
79.7, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 141.8, None, None,-11.5, None, None, None, None, None, None, None, None, None,2016-01-03 08:00:00, None,1
81.4, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 142.5, None, None,-11.0, None, None, None, None, None, None, None, None, None,2016-01-03 09:00:00, None,1
81.5, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 142.5, None, None,-10.56, None, None, None, None, None, None, None, None, None,2016-01-03 10:00:00, None,1
82.2, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 142.6, None, None,-10.22, None, None, None, None, None, None, None, None, None,2016-01-03 11:00:00, None,1
86.1, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, 142.8, None, None,-8.39, None, None, None, None, None, None, None, None, None,2016-01-03 12:00:00, None,1
85.9, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, 142.9, None, None,-7.43, None, None, None, None, None, None, None, None, None,2016-01-03 13:00:00, None,1
83.7, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, 142.2, None, None,-7.45, None, None, None, None, None, None, None, None, None,2016-01-03 14:00:00, None,1
83.4, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, 142.0, None, None,-7.85, None, None, None, None, None, None, None, None, None,2016-01-03 15:00:00, None,1
83.9, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, 141.9, None, None,-8.08, None, None, None, None, None, None, None, None, None,2016-01-03 16:00:00, None,1
85.3, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, 141.8, None, None,-8.22, None, None, None, None, None, None, None, None, None,2016-01-03 17:00:00, None,1
86.1, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, 141.9, None, None,-8.16, None, None, None, None, None, None, None, None, None,2016-01-03 18:00:00, None,1
87.1, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, 141.6, None, None,-8.01, None, None, None, None, None, None, None, None, None,2016-01-03 19:00:00, None,1
87.8, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, 142.9, None, None,-7.78, None, None, None, None, None, None, None, None, None,2016-01-03 20:00:00, None,1
88.8, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, 143.4, None, None,-7.68, None, None, None, None, None, None, None, None, None,2016-01-03 21:00:00, None,1
88.9, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, 144.0, None, None,-7.59, None, None, None, None, None, None, None, None, None,2016-01-03 22:00:00, None,1
90.6, None, None, None, None, None, None, None, -8.0, None, None, None, None, None, 144.8, None, None,-7.33, None, None, None, None, None, None, None, None, None,2016-01-03 23:00:00, None,1
91.3, None, None, None, None, None, None, None, -8.0, None, None, None, None, None, 144.6, None, None,-7.05, None, None, None, None, None, None, None, None, None,2016-01-04 00:00:00, None,1
91.3, None, None, None, None, None, None, None, -8.0, None, None, None, None, None, 145.2, None, None,-6.885, None, None, None, None, None, None, None, None, None,2016-01-04 01:00:00, None,1
91.8, None, None, None, None, None, None, None, -8.0, None, None, None, None, None, 145.1, None, None,-6.817, None, None, None, None, None, None, None, None, None,2016-01-04 02:00:00, None,1
92.4, None, None, None, None, None, None, None, -8.0, None, None, None, None, None, 145.1, None, None,-6.769, None, None, None, None, None, None, None, None, None,2016-01-04 03:00:00, None,1
94.0, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 145.3, None, None,-6.547, None, None, None, None, None, None, None, None, None,2016-01-04 04:00:00, None,1
93.3, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 145.3, None, None,-6.509, None, None, None, None, None, None, None, None, None,2016-01-04 05:00:00, None,1
93.0, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 144.7, None, None,-6.538, None, None, None, None, None, None, None, None, None,2016-01-04 06:00:00, None,1
93.8, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 145.2, None, None,-6.402, None, None, None, None, None, None, None, None, None,2016-01-04 07:00:00, None,1
95.1, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 145.4, None, None,-6.142, None, None, None, None, None, None, None, None, None,2016-01-04 08:00:00, None,1
95.6, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 145.1, None, None,-5.854, None, None, None, None, None, None, None, None, None,2016-01-04 09:00:00, None,1
96.6, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 145.1, None, None,-5.519, None, None, None, None, None, None, None, None, None,2016-01-04 10:00:00, None,1
97.8, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 144.9, None, None,-5.108, None, None, None, None, None, None, None, None, None,2016-01-04 11:00:00, None,1
97.7, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 144.9, None, None,-4.917, None, None, None, None, None, None, None, None, None,2016-01-04 12:00:00, None,1
99.1, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 144.7, None, None,-4.545, None, None, None, None, None, None, None, None, None,2016-01-04 13:00:00, None,1
100.0, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 144.7, None, None,-4.146, None, None, None, None, None, None, None, None, None,2016-01-04 14:00:00, None,1
100.5, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 144.5, None, None,-3.928, None, None, None, None, None, None, None, None, None,2016-01-04 15:00:00, None,1
100.4, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 144.5, None, None,-3.947, None, None, None, None, None, None, None, None, None,2016-01-04 16:00:00, None,1
100.3, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 144.3, None, None,-4.032, None, None, None, None, None, None, None, None, None,2016-01-04 17:00:00, None,1
100.4, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 144.2, None, None,-4.052, None, None, None, None, None, None, None, None, None,2016-01-04 18:00:00, None,1
100.6, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 144.2, None, None,-4.042, None, None, None, None, None, None, None, None, None,2016-01-04 19:00:00, None,1
100.9, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 144.1, None, None,-3.929, None, None, None, None, None, None, None, None, None,2016-01-04 20:00:00, None,1
101.4, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 143.6, None, None,-3.805, None, None, None, None, None, None, None, None, None,2016-01-04 21:00:00, None,1
101.5, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 143.1, None, None,-3.758, None, None, None, None, None, None, None, None, None,2016-01-04 22:00:00, None,1
101.8, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 143.2, None, None,-3.692, None, None, None, None, None, None, None, None, None,2016-01-04 23:00:00, None,1
101.2, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 143.4, None, None,-3.815, None, None, None, None, None, None, None, None, None,2016-01-05 00:00:00, None,1
100.4, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 143.5, None, None,-3.995, None, None, None, None, None, None, None, None, None,2016-01-05 01:00:00, None,1
100.7, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 143.5, None, None,-4.052, None, None, None, None, None, None, None, None, None,2016-01-05 02:00:00, None,1
100.6, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 143.5, None, None,-4.147, None, None, None, None, None, None, None, None, None,2016-01-05 03:00:00, None,1
100.9, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 143.6, None, None,-4.061, None, None, None, None, None, None, None, None, None,2016-01-05 04:00:00, None,1
101.3, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 143.8, None, None,-3.938, None, None, None, None, None, None, None, None, None,2016-01-05 05:00:00, None,1
101.9, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 144.2, None, None,-3.701, None, None, None, None, None, None, None, None, None,2016-01-05 06:00:00, None,1
102.6, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 144.7, None, None,-3.427, None, None, None, None, None, None, None, None, None,2016-01-05 07:00:00, None,1
102.8, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 145.0, None, None,-3.304, None, None, None, None, None, None, None, None, None,2016-01-05 08:00:00, None,1
102.9, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 144.7, None, None,-3.134, None, None, None, None, None, None, None, None, None,2016-01-05 09:00:00, None,1
None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 141.8, None, None,-2.87, None, None, None, None, None, None, None, None, None,2016-01-05 10:00:00, None,1
None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 145.2, None, None,-2.606, None, None, None, None, None, None, None, None, None,2016-01-05 11:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 145.1, None, None,-2.381, None, None, None, None, None, None, None, None, None,2016-01-05 12:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 144.8, None, None,-1.892, None, None, None, None, None, None, None, None, None,2016-01-05 13:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 144.6, None, None,-1.986, None, None, None, None, None, None, None, None, None,2016-01-05 14:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 144.6, None, None,-1.845, None, None, None, None, None, None, None, None, None,2016-01-05 15:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 144.5, None, None,-1.976, None, None, None, None, None, None, None, None, None,2016-01-05 16:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 144.3, None, None,-2.145, None, None, None, None, None, None, None, None, None,2016-01-05 17:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 144.4, None, None,-2.145, None, None, None, None, None, None, None, None, None,2016-01-05 18:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 144.2, None, None,-2.014, None, None, None, None, None, None, None, None, None,2016-01-05 19:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 144.0, None, None,-1.986, None, None, None, None, None, None, None, None, None,2016-01-05 20:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 144.0, None, None,-1.976, None, None, None, None, None, None, None, None, None,2016-01-05 21:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 143.9, None, None,-1.939, None, None, None, None, None, None, None, None, None,2016-01-05 22:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 143.8, None, None,-1.882, None, None, None, None, None, None, None, None, None,2016-01-05 23:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 143.7, None, None,-1.863, None, None, None, None, None, None, None, None, None,2016-01-06 00:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 143.6, None, None,-1.807, None, None, None, None, None, None, None, None, None,2016-01-06 01:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 143.5, None, None,-1.769, None, None, None, None, None, None, None, None, None,2016-01-06 02:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 143.4, None, None,-1.798, None, None, None, None, None, None, None, None, None,2016-01-06 03:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 143.8, None, None,-1.788, None, None, None, None, None, None, None, None, None,2016-01-06 04:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 143.7, None, None,-1.826, None, None, None, None, None, None, None, None, None,2016-01-06 05:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 141.3, None, None,-1.788, None, None, None, None, None, None, None, None, None,2016-01-06 06:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 142.5, None, None,-1.778, None, None, None, None, None, None, None, None, None,2016-01-06 07:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 143.8, None, None,-1.798, None, None, None, None, None, None, None, None, None,2016-01-06 08:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 144.4, None, None,-1.638, None, None, None, None, None, None, None, None, None,2016-01-06 09:00:00, None,1
None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 144.8, None, None,-1.366, None, None, None, None, None, None, None, None, None,2016-01-06 10:00:00, None,1
None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 145.2, None, None,-1.056, None, None, None, None, None, None, None, None, None,2016-01-06 11:00:00, None,1
None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 145.8, None, None,-0.84, None, None, None, None, None, None, None, None, None,2016-01-06 12:00:00, None,1
None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 146.3, None, None,-0.793, None, None, None, None, None, None, None, None, None,2016-01-06 13:00:00, None,1
None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 146.6, None, None,-0.625, None, None, None, None, None, None, None, None, None,2016-01-06 14:00:00, None,1
None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 146.6, None, None,-0.615, None, None, None, None, None, None, None, None, None,2016-01-06 15:00:00, None,1
None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 146.8, None, None,-0.821, None, None, None, None, None, None, None, None, None,2016-01-06 16:00:00, None,1
None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 146.5, None, None,-1.094, None, None, None, None, None, None, None, None, None,2016-01-06 17:00:00, None,1
None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 146.3, None, None,-1.233, None, None, None, None, None, None, None, None, None,2016-01-06 18:00:00, None,1
None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 146.8, None, None,-1.328, None, None, None, None, None, None, None, None, None,2016-01-06 19:00:00, None,1
None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 146.1, None, None,-1.432, None, None, None, None, None, None, None, None, None,2016-01-06 20:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 146.2, None, None,-1.507, None, None, None, None, None, None, None, None, None,2016-01-06 21:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 143.9, None, None,-1.553, None, None, None, None, None, None, None, None, None,2016-01-06 22:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 146.1, None, None,-1.582, None, None, None, None, None, None, None, None, None,2016-01-06 23:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 145.1, None, None,-1.657, None, None, None, None, None, None, None, None, None,2016-01-07 01:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 145.8, None, None,-1.694, None, None, None, None, None, None, None, None, None,2016-01-07 02:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 143.3, None, None,-1.788, None, None, None, None, None, None, None, None, None,2016-01-07 03:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 149.1, None, None,-1.835, None, None, None, None, None, None, None, None, None,2016-01-07 04:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 148.6, None, None,-1.77, None, None, None, None, None, None, None, None, None,2016-01-07 05:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 148.6, None, None,-1.675, None, None, None, None, None, None, None, None, None,2016-01-07 06:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 149.0, None, None,-1.666, None, None, None, None, None, None, None, None, None,2016-01-07 08:00:00, None,1
None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 148.7, None, None,-1.601, None, None, None, None, None, None, None, None, None,2016-01-07 09:00:00, None,1
None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 146.7, None, None,-1.46, None, None, None, None, None, None, None, None, None,2016-01-07 10:00:00, None,1
None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 146.8, None, None,-1.178, None, None, None, None, None, None, None, None, None,2016-01-07 11:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, 147.7, None, None,-0.569, None, None, None, None, None, None, None, None, None,2016-01-07 12:00:00, None,1
None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 147.6, None, None,-0.568, None, None, None, None, None, None, None, None, None,2016-01-07 13:00:00, None,1
None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 147.3, None, None,-0.709, None, None, None, None, None, None, None, None, None,2016-01-07 14:00:00, None,1
103.0, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 148.2, None, None,-1.075, None, None, None, None, None, None, None, None, None,2016-01-07 15:00:00, None,1
102.4, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 147.6, None, None,-1.534, None, None, None, None, None, None, None, None, None,2016-01-07 16:00:00, None,1
101.7, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 147.7, None, None,-1.939, None, None, None, None, None, None, None, None, None,2016-01-07 17:00:00, None,1
101.9, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 147.5, None, None,-2.324, None, None, None, None, None, None, None, None, None,2016-01-07 18:00:00, None,1
102.1, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 147.5, None, None,-2.503, None, None, None, None, None, None, None, None, None,2016-01-07 19:00:00, None,1
