station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
1.2, 1.2, 0.5, 0.0, 2016-03-12 00:00:00, 0.0, 6.0
2.8, 1.8, -0.5, 1.0, 2016-03-13 00:00:00, 0.0, 6.0
None, None, -0.5, None, 2016-03-14 00:00:00, 1.0, None
2.4, 0.4, -0.5, 2.0, 2016-03-15 00:00:00, 0.0, 3.5
1.6, 0.6, -0.5, 1.0, 2016-03-16 00:00:00, 1.0, 6.5
0.0, 0.0, -3.0, 0.0, 2016-03-17 00:00:00, 1.0, 9.5
0.0, 0.0, -3.5, 0.0, 2016-03-18 00:00:00, 0.0, 11.5
0.0, 0.0, -2.5, 0.0, 2016-03-19 00:00:00, 0.0, 14.5
0.6, 0.6, 1.0, 0.0, 2016-03-20 00:00:00, 0.0, 10.5
2.8, 2.8, 2.0, 0.0, 2016-03-21 00:00:00, 0.0, 11.5
0.6, 0.6, 2.0, 0.0, 2016-03-22 00:00:00, 0.0, 8.0
7.0, 7.0, 3.0, 0.0, 2016-03-23 00:00:00, 0.0, 7.0
3.2, 3.2, 1.0, 0.0, 2016-03-24 00:00:00, 0.0, 6.0
0.0, 0.0, 0.5, 0.0, 2016-03-25 00:00:00, 0.0, 9.5
5.2, 5.2, -1.0, 0.0, 2016-03-26 00:00:00, 0.0, 12.5
2.8, 2.8, 0.0, 0.0, 2016-03-27 00:00:00, 0.0, 5.5
0.0, 0.0, 0.5, 0.0, 2016-03-28 00:00:00, 0.0, 9.5
0.0, 0.0, -2.0, 0.0, 2016-03-29 00:00:00, 0.0, 16.0
0.0, 0.0, -1.0, 0.0, 2016-03-30 00:00:00, 0.0, 19.5
0.0, 0.0, 0.5, 0.0, 2016-03-31 00:00:00, 0.0, 20.0
0.0, 0.0, 1.0, 0.0, 2016-04-01 00:00:00, 0.0, 19.5
0.0, 0.0, 3.0, 0.0, 2016-04-02 00:00:00, 0.0, 15.5
None, None, 2.0, None, 2016-04-03 00:00:00, 0.0, None
2.2, 2.2, 2.0, 0.0, 2016-04-04 00:00:00, 0.0, 9.5
2.2, 2.2, 2.5, 0.0, 2016-04-05 00:00:00, 0.0, 6.0
0.0, 0.0, 3.0, 0.0, 2016-04-06 00:00:00, 0.0, 12.5
0.0, 0.0, 0.5, 0.0, 2016-04-07 00:00:00, 0.0, 21.5
0.0, 0.0, 1.0, 0.0, 2016-04-08 00:00:00, 0.0, 24.0
0.0, 0.0, 1.5, 0.0, 2016-04-09 00:00:00, 0.0, 19.0
0.0, 0.0, 1.0, 0.0, 2016-04-10 00:00:00, 0.0, 16.0
0.0, 0.0, 1.0, 0.0, 2016-04-11 00:00:00, 0.0, 11.0
6.8, 6.8, 2.0, 0.0, 2016-04-12 00:00:00, 0.0, 12.0
0.0, 0.0, 0.5, 0.0, 2016-04-13 00:00:00, 0.0, 11.5
None, None, 0.0, None, 2016-04-14 00:00:00, 0.0, None
0.6, 0.6, 0.5, 0.0, 2016-04-15 00:00:00, 0.0, 8.0
0.0, 0.0, 0.5, 0.0, 2016-04-16 00:00:00, 0.0, 15.0
0.0, 0.0, 2.0, 0.0, 2016-04-17 00:00:00, 0.0, 23.5
0.0, 0.0, 3.5, 0.0, 2016-04-18 00:00:00, 0.0, 27.5
0.0, 0.0, 7.0, 0.0, 2016-04-19 00:00:00, 0.0, 26.0
0.0, 0.0, 6.0, 0.0, 2016-04-20 00:00:00, 0.0, 27.5
0.0, 0.0, 6.5, 0.0, 2016-04-21 00:00:00, 0.0, 22.0
21.0, 21.0, 8.5, 0.0, 2016-04-22 00:00:00, 0.0, 17.0
1.6, 1.6, 7.5, 0.0, 2016-04-23 00:00:00, 0.0, 10.5
2.2, 2.2, 5.0, 0.0, 2016-04-24 00:00:00, 0.0, 10.0
1.2, 1.2, 3.5, 0.0, 2016-04-25 00:00:00, 0.0, 11.5
0.0, 0.0, 4.0, 0.0, 2016-04-26 00:00:00, 0.0, 13.0
1.6, 1.6, 4.0, 0.0, 2016-04-27 00:00:00, 0.0, 15.0
0.6, 0.6, 5.0, 0.0, 2016-04-28 00:00:00, 0.0, 13.0
1.0, 1.0, 6.5, 0.0, 2016-04-29 00:00:00, 0.0, 10.5
0.0, 0.0, 3.5, 0.0, 2016-04-30 00:00:00, 0.0, 18.5
None, None, 1.5, None, 2016-05-01 00:00:00, 0.0, None
0.0, 0.0, 5.0, 0.0, 2016-05-02 00:00:00, 0.0, 27.0
1.0, 1.0, 7.5, 0.0, 2016-05-03 00:00:00, 0.0, 20.5
0.8, 0.8, 10.0, 0.0, 2016-05-04 00:00:00, 0.0, 12.0
0.0, 0.0, 8.0, 0.0, 2016-05-05 00:00:00, 0.0, 19.5
0.0, 0.0, 2.0, 0.0, 2016-05-06 00:00:00, 0.0, 25.5
0.2, 0.2, 5.0, 0.0, 2016-05-07 00:00:00, 0.0, 10.0
3.6, 3.6, 7.0, 0.0, 2016-05-08 00:00:00, 0.0, 14.5
1.0, 1.0, 3.5, 0.0, 2016-05-09 00:00:00, 0.0, 17.5
0.0, 0.0, 2.5, 0.0, 2016-05-10 00:00:00, 0.0, 21.0
1.8, 1.8, 5.0, 0.0, 2016-05-11 00:00:00, 0.0, 18.0
0.0, 0.0, 3.5, 0.0, 2016-05-12 00:00:00, 0.0, 20.0
0.0, 0.0, 4.5, 0.0, 2016-05-13 00:00:00, 0.0, 25.5
0.0, 0.0, 6.5, 0.0, 2016-05-14 00:00:00, 0.0, 24.5
0.0, 0.0, 9.5, 0.0, 2016-05-15 00:00:00, 0.0, 17.5
0.0, 0.0, 8.5, 0.0, 2016-05-16 00:00:00, 0.0, 14.0
0.0, 0.0, 9.0, 0.0, 2016-05-17 00:00:00, 0.0, 17.0
12.2, 12.2, 7.0, 0.0, 2016-05-18 00:00:00, 0.0, 15.0
5.2, 5.2, 5.5, 0.0, 2016-05-19 00:00:00, 0.0, 9.0
5.8, 5.8, 5.0, 0.0, 2016-05-20 00:00:00, 0.0, 14.5
5.2, 5.2, 6.0, 0.0, 2016-05-21 00:00:00, 0.0, 11.0
5.0, 5.0, 7.5, 0.0, 2016-05-22 00:00:00, 0.0, 9.5
0.2, 0.2, 7.0, 0.0, 2016-05-23 00:00:00, 0.0, 10.0
0.0, 0.0, 7.0, 0.0, 2016-05-24 00:00:00, 0.0, 13.5
0.0, 0.0, 9.0, 0.0, 2016-05-25 00:00:00, 0.0, 16.0
3.6, 3.6, 7.5, 0.0, 2016-05-26 00:00:00, 0.0, 11.0
2.4, 2.4, 4.0, 0.0, 2016-05-27 00:00:00, 0.0, 10.0
11.2, 11.2, 5.0, 0.0, 2016-05-28 00:00:00, 0.0, 12.0
4.2, 4.2, 6.0, 0.0, 2016-05-29 00:00:00, 0.0, 11.0
0.0, 0.0, 5.0, 0.0, 2016-05-30 00:00:00, 0.0, 18.5
0.0, 0.0, 4.5, 0.0, 2016-05-31 00:00:00, 0.0, 23.0
5.8, 5.8, 7.5, 0.0, 2016-06-01 00:00:00, 0.0, 20.0
0.4, 0.4, 10.0, 0.0, 2016-06-02 00:00:00, 0.0, 13.0
0.0, 0.0, 7.0, 0.0, 2016-06-03 00:00:00, 0.0, 21.5
0.0, 0.0, 9.5, 0.0, 2016-06-04 00:00:00, 0.0, 29.5
0.0, 0.0, 11.0, 0.0, 2016-06-05 00:00:00, 0.0, 32.5
0.0, 0.0, 12.0, 0.0, 2016-06-06 00:00:00, 0.0, 26.5
0.0, 0.0, 9.0, 0.0, 2016-06-07 00:00:00, 0.0, 26.5
2.4, 2.4, 12.5, 0.0, 2016-06-08 00:00:00, 0.0, 21.5
1.0, 1.0, 7.0, 0.0, 2016-06-09 00:00:00, 0.0, 13.5
5.2, 5.2, 5.5, 0.0, 2016-06-10 00:00:00, 0.0, 12.0
4.0, 4.0, 6.0, 0.0, 2016-06-11 00:00:00, 0.0, 10.0
0.0, 0.0, 6.0, 0.0, 2016-06-12 00:00:00, 0.0, 15.0
6.8, 6.8, 6.0, 0.0, 2016-06-13 00:00:00, 0.0, 12.0
4.2, 4.2, 4.5, 0.0, 2016-06-14 00:00:00, 0.0, 10.5
0.6, 0.6, 3.5, 0.0, 2016-06-15 00:00:00, 0.0, 12.0
0.0, 0.0, 1.5, 0.0, 2016-06-16 00:00:00, 0.0, 13.0
0.0, 0.0, 2.0, 0.0, 2016-06-17 00:00:00, 0.0, 21.5
12.4, 12.4, 6.0, 0.0, 2016-06-18 00:00:00, 0.0, 12.0
0.6, 0.6, 6.5, 0.0, 2016-06-19 00:00:00, 0.0, 17.0
1.8, 1.8, 5.5, 0.0, 2016-06-20 00:00:00, 0.0, 20.0
0.0, 0.0, 9.0, 0.0, 2016-06-21 00:00:00, 0.0, 14.0
6.8, 6.8, 8.0, 0.0, 2016-06-22 00:00:00, 0.0, 21.0
11.2, 11.2, 9.5, 0.0, 2016-06-23 00:00:00, 0.0, 15.0
1.6, 1.6, 7.5, 0.0, 2016-06-24 00:00:00, 0.0, 11.5
0.0, 0.0, 7.5, 0.0, 2016-06-25 00:00:00, 0.0, 17.0
0.0, 0.0, 6.5, 0.0, 2016-06-26 00:00:00, 0.0, 26.5
0.0, 0.0, 9.5, 0.0, 2016-06-27 00:00:00, 0.0, 28.0
0.0, 0.0, 10.5, 0.0, 2016-06-28 00:00:00, 0.0, 27.0
0.0, 0.0, 11.5, 0.0, 2016-06-29 00:00:00, 0.0, 25.0
0.0, 0.0, 11.0, 0.0, 2016-06-30 00:00:00, 0.0, 22.0
0.0, 0.0, 10.0, 0.0, 2016-07-01 00:00:00, 0.0, 19.0
0.6, 0.6, 12.5, 0.0, 2016-07-02 00:00:00, 0.0, 22.0
4.2, 4.2, 10.5, 0.0, 2016-07-03 00:00:00, 0.0, 15.5
8.0, 8.0, 9.0, 0.0, 2016-07-04 00:00:00, 0.0, 13.5
2.0, 2.0, 9.0, 0.0, 2016-07-05 00:00:00, 0.0, 12.0
0.0, 0.0, 8.5, 0.0, 2016-07-06 00:00:00, 0.0, 20.0
1.8, 1.8, 7.5, 0.0, 2016-07-07 00:00:00, 0.0, 17.0
17.8, 17.8, 10.5, 0.0, 2016-07-08 00:00:00, 0.0, 18.5
0.8, 0.8, 9.5, 0.0, 2016-07-09 00:00:00, 0.0, 17.5
0.0, 0.0, 10.0, 0.0, 2016-07-10 00:00:00, 0.0, 17.5
0.0, 0.0, 11.0, 0.0, 2016-07-11 00:00:00, 0.0, 16.0
0.6, 0.6, 7.0, 0.0, 2016-07-12 00:00:00, 0.0, 19.5
0.0, 0.0, 10.0, 0.0, 2016-07-13 00:00:00, 0.0, 20.0
None, None, 10.0, None, 2016-07-14 00:00:00, 0.0, None
5.4, 5.4, 9.0, 0.0, 2016-07-15 00:00:00, 0.0, 14.0
1.6, 1.6, 11.0, 0.0, 2016-07-16 00:00:00, 0.0, 18.0
11.4, 11.4, 11.0, 0.0, 2016-07-17 00:00:00, 0.0, 23.0
6.6, 6.6, 8.5, 0.0, 2016-07-18 00:00:00, 0.0, 23.0
0.0, 0.0, 9.5, 0.0, 2016-07-19 00:00:00, 0.0, 18.5
0.0, 0.0, 10.5, 0.0, 2016-07-20 00:00:00, 0.0, 21.5
0.2, 0.2, 8.5, 0.0, 2016-07-21 00:00:00, 0.0, 26.5
0.4, 0.4, 10.0, 0.0, 2016-07-22 00:00:00, 0.0, 16.0
0.0, 0.0, 10.5, 0.0, 2016-07-23 00:00:00, 0.0, 18.0
0.0, 0.0, 7.5, 0.0, 2016-07-24 00:00:00, 0.0, 25.0
0.0, 0.0, 9.5, 0.0, 2016-07-25 00:00:00, 0.0, 25.5
0.0, 0.0, 11.0, 0.0, 2016-07-26 00:00:00, 0.0, 25.5
0.0, 0.0, 12.0, 0.0, 2016-07-27 00:00:00, 0.0, 28.0
0.0, 0.0, 13.0, 0.0, 2016-07-28 00:00:00, 0.0, 29.5
0.0, 0.0, 13.0, 0.0, 2016-07-29 00:00:00, 0.0, 28.0
0.0, 0.0, 10.5, 0.0, 2016-07-30 00:00:00, 0.0, 22.0
0.0, 0.0, 10.0, 0.0, 2016-07-31 00:00:00, 0.0, 19.5
2.8, 2.8, 7.5, 0.0, 2016-08-01 00:00:00, 0.0, 25.0
14.4, 14.4, 8.5, 0.0, 2016-08-02 00:00:00, 0.0, 13.0
0.0, 0.0, 10.0, 0.0, 2016-08-03 00:00:00, 0.0, 18.5
0.0, 0.0, 11.0, 0.0, 2016-08-04 00:00:00, 0.0, 23.5
0.0, 0.0, 9.0, 0.0, 2016-08-05 00:00:00, 0.0, 23.0
0.0, 0.0, 6.5, 0.0, 2016-08-06 00:00:00, 0.0, 20.5
3.2, 3.2, 7.0, 0.0, 2016-08-07 00:00:00, 0.0, 16.0
2.8, 2.8, 10.0, 0.0, 2016-08-08 00:00:00, 0.0, 17.5
0.0, 0.0, 11.0, 0.0, 2016-08-09 00:00:00, 0.0, 16.0
0.0, 0.0, 12.0, 0.0, 2016-08-10 00:00:00, 0.0, 21.0
0.0, 0.0, 10.5, 0.0, 2016-08-11 00:00:00, 0.0, 28.0
0.0, 0.0, 11.0, 0.0, 2016-08-12 00:00:00, 0.0, 31.0
None, None, 11.5, None, 2016-08-13 00:00:00, 0.0, None
0.0, 0.0, 11.0, 0.0, 2016-08-14 00:00:00, 0.0, 26.5
0.0, 0.0, 10.0, 0.0, 2016-08-15 00:00:00, 0.0, 26.5
0.0, 0.0, 10.5, 0.0, 2016-08-16 00:00:00, 0.0, 26.0
0.0, 0.0, 10.5, 0.0, 2016-08-17 00:00:00, 0.0, 29.5
0.0, 0.0, 10.0, 0.0, 2016-08-18 00:00:00, 0.0, 30.0
0.0, 0.0, 9.5, 0.0, 2016-08-19 00:00:00, 0.0, 31.0
0.0, 0.0, 10.0, 0.0, 2016-08-20 00:00:00, 0.0, 29.5
0.0, 0.0, 9.5, 0.0, 2016-08-21 00:00:00, 0.0, 22.0
0.0, 0.0, 9.5, 0.0, 2016-08-22 00:00:00, 0.0, 16.0
0.0, 0.0, 6.0, 0.0, 2016-08-23 00:00:00, 0.0, 25.0
0.0, 0.0, 7.5, 0.0, 2016-08-24 00:00:00, 0.0, 28.0
0.0, 0.0, 8.0, 0.0, 2016-08-25 00:00:00, 0.0, 28.5
0.0, 0.0, 9.0, 0.0, 2016-08-26 00:00:00, 0.0, 29.0
0.0, 0.0, 10.0, 0.0, 2016-08-27 00:00:00, 0.0, 20.0
0.6, 0.6, 11.5, 0.0, 2016-08-28 00:00:00, 0.0, 21.0
0.0, 0.0, 8.0, 0.0, 2016-08-29 00:00:00, 0.0, 25.0
0.0, 0.0, 8.0, 0.0, 2016-08-30 00:00:00, 0.0, 23.0
1.8, 1.8, 8.0, 0.0, 2016-08-31 00:00:00, 0.0, 20.0
None, None, 10.0, None, 2016-09-01 00:00:00, 0.0, None
5.0, 5.0, 9.0, 0.0, 2016-09-02 00:00:00, 0.0, 13.5
0.8, 0.8, 7.5, 0.0, 2016-09-03 00:00:00, 0.0, 13.5
0.4, 0.4, 7.0, 0.0, 2016-09-04 00:00:00, 0.0, 19.0
0.4, 0.4, 8.0, 0.0, 2016-09-05 00:00:00, 0.0, 13.0
1.2, 1.2, 9.0, 0.0, 2016-09-06 00:00:00, 0.0, 14.5
5.8, 5.8, 9.5, 0.0, 2016-09-07 00:00:00, 0.0, 14.0
3.4, 3.4, 9.0, 0.0, 2016-09-08 00:00:00, 0.0, 13.5
0.0, 0.0, 4.0, 0.0, 2016-09-09 00:00:00, 0.0, 19.0
2.0, 2.0, 5.0, 0.0, 2016-09-10 00:00:00, 0.0, 19.0
0.0, 0.0, 8.5, 0.0, 2016-09-11 00:00:00, 0.0, 17.5
0.0, 0.0, 2.5, 0.0, 2016-09-12 00:00:00, 0.0, 21.0
0.0, 0.0, 2.5, 0.0, 2016-09-13 00:00:00, 0.0, 22.0
0.0, 0.0, 3.0, 0.0, 2016-09-14 00:00:00, 0.0, 23.5
0.0, 0.0, 5.5, 0.0, 2016-09-15 00:00:00, 0.0, 22.5
1.2, 1.2, 6.0, 0.0, 2016-09-16 00:00:00, 0.0, 21.0
17.2, 17.2, 7.0, 0.0, 2016-09-17 00:00:00, 0.0, 13.0
1.8, 1.8, 8.5, 0.0, 2016-09-18 00:00:00, 0.0, 15.0
10.8, 10.8, 7.0, 0.0, 2016-09-19 00:00:00, 0.0, 11.0
0.2, 0.2, 6.5, 0.0, 2016-09-20 00:00:00, 0.0, 15.5
0.0, 0.0, 6.0, 0.0, 2016-09-21 00:00:00, 0.0, 19.0
0.4, 0.4, 2.5, 0.0, 2016-09-22 00:00:00, 0.0, 19.0
4.3, 4.3, 3.0, 0.0, 2016-09-23 00:00:00, 0.0, 10.5
0.6, 0.6, 6.5, 0.0, 2016-09-24 00:00:00, 0.0, 14.0
0.0, 0.0, 7.5, 0.0, 2016-09-25 00:00:00, 0.0, 16.5
2.2, 2.2, 7.5, 0.0, 2016-09-26 00:00:00, 0.0, 24.0
0.0, 0.0, 9.0, 0.0, 2016-09-27 00:00:00, 0.0, 18.5
0.0, 0.0, 3.0, 0.0, 2016-09-28 00:00:00, 0.0, 18.0
0.0, 0.0, 2.0, 0.0, 2016-09-29 00:00:00, 0.0, 16.0
0.0, 0.0, 3.0, 0.0, 2016-09-30 00:00:00, 0.0, 16.0
1.4, 1.4, 2.0, 0.0, 2016-10-01 00:00:00, 0.0, 12.5
None, None, 1.0, None, 2016-10-02 00:00:00, 0.0, None
1.2, 1.2, 0.5, 0.0, 2016-10-03 00:00:00, 0.0, 14.5
1.2, 1.2, 1.0, 0.0, 2016-10-04 00:00:00, 0.0, 13.0
2.8, 2.8, 3.0, 0.0, 2016-10-05 00:00:00, 0.0, 15.0
6.8, 6.8, 3.0, 0.0, 2016-10-06 00:00:00, 0.0, 11.5
8.2, 8.2, 6.5, 0.0, 2016-10-07 00:00:00, 0.0, 9.5
32.2, 32.2, 4.0, 0.0, 2016-10-08 00:00:00, 0.0, 8.0
0.2, 0.2, 4.5, 0.0, 2016-10-09 00:00:00, 0.0, 11.0
0.0, 0.0, 2.5, 0.0, 2016-10-10 00:00:00, 0.0, 8.0
0.0, 0.0, -2.5, 0.0, 2016-10-11 00:00:00, 0.0, 10.0
3.4, 3.4, -3.0, 0.0, 2016-10-12 00:00:00, 0.0, 12.0
14.6, 14.6, -2.5, 0.0, 2016-10-13 00:00:00, 0.0, 9.5
30.6, 30.6, 6.0, 0.0, 2016-10-14 00:00:00, 0.0, 9.5
6.8, 6.8, 4.0, 0.0, 2016-10-15 00:00:00, 0.0, 8.0
1.6, 1.6, 4.0, 0.0, 2016-10-16 00:00:00, 0.0, 11.0
3.0, 3.0, 4.5, 0.0, 2016-10-17 00:00:00, 0.0, 9.5
3.8, 3.8, 4.0, 0.0, 2016-10-18 00:00:00, 0.0, 8.0
16.4, 16.4, 3.0, 0.0, 2016-10-19 00:00:00, 0.0, 11.0
7.8, 7.8, 3.0, 0.0, 2016-10-20 00:00:00, 0.0, 10.0
4.0, 4.0, 1.5, 0.0, 2016-10-21 00:00:00, 0.0, 11.0
0.0, 0.0, 1.0, 0.0, 2016-10-22 00:00:00, 0.0, 10.0
0.0, 0.0, 1.5, 0.0, 2016-10-23 00:00:00, 0.0, 12.0
4.2, 4.2, 4.0, 0.0, 2016-10-24 00:00:00, 0.0, 11.5
0.0, 0.0, 4.0, 0.0, 2016-10-25 00:00:00, 0.0, 11.0
29.8, 29.8, 2.0, 0.0, 2016-10-26 00:00:00, 0.0, 8.0
1.4, 1.4, 3.0, 0.0, 2016-10-27 00:00:00, 0.0, 10.0
0.0, 0.0, 3.0, 0.0, 2016-10-28 00:00:00, 0.0, 12.0
2.2, 2.2, 1.5, 0.0, 2016-10-29 00:00:00, 0.0, 6.5
1.6, 1.6, 0.0, 0.0, 2016-10-30 00:00:00, 0.0, 8.0
7.4, 7.4, -0.5, 0.0, 2016-10-31 00:00:00, 0.0, 8.5
5.6, 5.6, 4.0, 0.0, 2016-11-01 00:00:00, 0.0, 8.0
10.4, 10.4, 4.0, 0.0, 2016-11-02 00:00:00, 0.0, 8.5
0.0, 0.0, 4.5, 0.0, 2016-11-03 00:00:00, 0.0, 10.5
1.2, 1.2, 2.0, 0.0, 2016-11-04 00:00:00, 0.0, 12.0
13.4, 13.4, 2.0, 0.0, 2016-11-05 00:00:00, 0.0, 10.0
None, None, 4.0, None, 2016-11-06 00:00:00, 0.0, None
0.2, 0.2, 4.5, 0.0, 2016-11-07 00:00:00, 0.0, 10.0
1.8, 1.8, 6.5, 0.0, 2016-11-08 00:00:00, 0.0, 14.5
5.8, 5.8, 6.0, 0.0, 2016-11-09 00:00:00, 0.0, 12.0
0.0, 0.0, 4.0, 0.0, 2016-11-10 00:00:00, 0.0, 13.0
1.0, 1.0, 4.0, 0.0, 2016-11-11 00:00:00, 0.0, 12.5
9.8, 9.8, 5.5, 0.0, 2016-11-12 00:00:00, 0.0, 10.0
17.8, 17.8, 3.0, 0.0, 2016-11-13 00:00:00, 0.0, 8.0
5.0, 5.0, 3.5, 0.0, 2016-11-14 00:00:00, 0.0, 8.0
12.8, 10.8, 1.0, 2.0, 2016-11-15 00:00:00, 0.0, 3.0
0.6, 0.6, 0.5, 0.0, 2016-11-16 00:00:00, 0.0, 4.5
0.6, 0.6, -0.5, 0.0, 2016-11-17 00:00:00, 0.0, 4.5
0.2, 0.2, -1.0, 0.0, 2016-11-18 00:00:00, 0.0, 4.0
0.8, 0.8, 0.0, 0.0, 2016-11-19 00:00:00, 0.0, 5.0
