CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -0.834, 57.12, None, None, None, None, 23.06, None, 0.0, 213.6, -8.0, None, -0.8, -1.7, None, None, None, None, 0.6, None, None, 57.0, None,2022-01-29 17:00:00, None, None,5
None, -1.236, 59.94, None, None, None, None, 24.1, None, 0.0, 218.5, -7.0, None, -1.2, -1.7, None, None, None, None, 0.6, None, None, 60.0, None,2022-01-29 18:00:00, None, None,5
None, -2.061, 72.05, None, None, None, None, 32.53, None, 0.0, 221.0, -6.0, None, -2.1, -2.1, None, None, None, None, -1.2, None, None, 72.0, None,2022-01-29 19:00:00, None, None,5
None, -2.988, 87.0, None, None, None, None, 26.57, None, 0.0, 231.4, -4.0, None, -3.0, -3.1, None, None, None, None, -1.2, None, None, 87.0, None,2022-01-29 20:00:00, None, None,5
None, -3.32, 100.0, None, None, None, None, 25.41, None, 0.0, 226.8, -3.0, None, -3.3, -3.4, None, None, None, None, -1.2, None, None, 100.0, None,2022-01-29 21:00:00, None, None,5
None, -3.839, 100.0, None, None, None, None, 24.97, None, 0.0, 194.1, -4.0, None, -3.8, -4.2, None, None, None, None, -1.2, None, None, 100.0, None,2022-01-29 22:00:00, None, None,5
None, -3.515, 99.9, None, None, None, None, 19.75, None, 0.0, 203.4, -4.0, None, -3.5, -4.2, None, None, None, None, -1.2, None, None, 100.0, None,2022-01-29 23:00:00, None, None,5
None, -3.612, 100.0, None, None, None, None, 21.01, None, 0.0, 208.9, -4.0, None, -3.6, -4.2, None, None, None, None, -1.2, None, None, 100.0, None,2022-01-30 00:00:00, None, None,5
None, -3.378, 100.0, None, None, None, None, 20.47, None, 0.0, 226.3, -3.0, None, -3.4, -4.2, None, None, None, None, -1.2, None, None, 100.0, None,2022-01-30 01:00:00, None, None,5
None, -3.337, 100.0, None, None, None, None, 31.23, None, 0.0, 221.5, -3.0, None, -3.3, -4.2, None, None, None, None, -1.2, None, None, 100.0, None,2022-01-30 02:00:00, None, None,5
None, -3.198, 100.0, None, None, None, None, 18.23, None, 0.0, 216.0, -3.0, None, -3.2, -4.2, None, None, None, None, -1.2, None, None, 100.0, None,2022-01-30 03:00:00, None, None,5
None, -2.997, 100.0, None, None, None, None, 17.01, None, 0.0, 215.2, -3.0, None, -3.0, -4.2, None, None, None, None, -1.2, None, None, 100.0, None,2022-01-30 04:00:00, None, None,5
None, -2.802, 100.0, None, None, None, None, 19.4, None, 0.0, 214.3, -3.0, None, -2.8, -4.2, None, None, None, None, -1.2, None, None, 100.0, None,2022-01-30 05:00:00, None, None,5
None, -2.227, 100.0, None, None, None, None, 22.91, None, 0.0, 214.8, -2.0, None, -2.2, -4.2, None, None, None, None, -1.2, None, None, 100.0, None,2022-01-30 06:00:00, None, None,5
None, -1.857, 100.0, None, None, None, None, 23.34, None, 0.0, 204.4, -2.0, None, -1.9, -2.5, None, None, None, None, -1.8, None, None, 100.0, None,2022-01-30 07:00:00, None, None,5
None, -2.131, 100.0, None, None, None, None, 22.56, None, 0.0, 207.9, -2.0, None, -2.1, -2.5, None, None, None, None, -1.8, None, None, 100.0, None,2022-01-30 08:00:00, None, None,5
None, -1.99, 100.0, None, None, None, None, 21.85, None, 0.0, 211.7, -2.0, None, -2.0, -2.5, None, None, None, None, -1.8, None, None, 100.0, None,2022-01-30 09:00:00, None, None,5
None, -1.859, 100.0, None, None, None, None, 20.0, None, 0.0, 211.8, -2.0, None, -1.9, -2.5, None, None, None, None, -1.8, None, None, 100.0, None,2022-01-30 10:00:00, None, None,5
None, -1.644, 100.0, None, None, None, None, 24.84, None, 0.0, 196.0, -2.0, None, -1.6, -2.5, None, None, None, None, -1.5, None, None, 100.0, None,2022-01-30 11:00:00, None, None,5
None, -1.155, 99.9, None, None, None, None, 25.86, None, 0.0, 165.2, -1.0, None, -1.2, -2.5, None, None, None, None, -1.1, None, None, 100.0, None,2022-01-30 12:00:00, None, None,5
None, -1.01, 100.0, None, None, None, None, 28.65, None, 0.0, 168.9, -1.0, None, -1.0, -2.5, None, None, None, None, -0.8, None, None, 100.0, None,2022-01-30 13:00:00, None, None,5
None, -1.007, 100.0, None, None, None, None, 31.25, None, 0.0, 163.9, -1.0, None, -1.0, -2.5, None, None, None, None, -0.8, None, None, 100.0, None,2022-01-30 14:00:00, None, None,5
None, -1.539, 100.0, None, None, None, None, 34.16, None, 0.0, 165.4, -2.0, None, -1.5, -2.5, None, None, None, None, -0.8, None, None, 100.0, None,2022-01-30 15:00:00, None, None,5
None, -1.549, 100.0, None, None, None, None, 44.65, None, 0.0, 154.8, -1.0, None, -1.5, -2.5, None, None, None, None, -0.8, None, None, 100.0, None,2022-01-30 16:00:00, None, None,5
None, -1.664, 100.0, None, None, None, None, 40.11, None, 0.0, 174.2, -2.0, None, -1.7, -2.5, None, None, None, None, -0.8, None, None, 100.0, None,2022-01-30 17:00:00, None, None,5
None, -2.486, 100.0, None, None, None, None, 28.83, None, 0.0, 228.6, -3.0, None, -2.5, -2.6, None, None, None, None, -0.8, None, None, 100.0, None,2022-01-30 18:00:00, None, None,5
None, -3.576, 100.0, None, None, None, None, 24.57, None, 0.0, 207.6, -4.0, None, -3.6, -3.6, None, None, None, None, -2.5, None, None, 100.0, None,2022-01-30 19:00:00, None, None,5
None, -4.235, 100.0, None, None, None, None, 26.86, None, 0.0, 207.7, -4.0, None, -4.2, -4.3, None, None, None, None, -2.5, None, None, 100.0, None,2022-01-30 20:00:00, None, None,5
None, -5.409, 100.0, None, None, None, None, 27.77, None, 0.0, 206.4, -6.0, None, -5.4, -5.5, None, None, None, None, -2.5, None, None, 100.0, None,2022-01-30 21:00:00, None, None,5
None, -6.061, 100.0, None, None, None, None, 24.99, None, 0.0, 210.7, -6.0, None, -6.1, -6.1, None, None, None, None, -2.5, None, None, 100.0, None,2022-01-30 22:00:00, None, None,5
None, -6.524, 98.1, None, None, None, None, 21.85, None, 0.0, 206.2, -7.0, None, -6.5, -6.6, None, None, None, None, -2.5, None, None, 98.0, None,2022-01-30 23:00:00, None, None,5
None, -6.55, 100.0, None, None, None, None, 23.48, None, 0.0, 218.4, -6.0, None, -6.6, -6.8, None, None, None, None, -2.5, None, None, 100.0, None,2022-01-31 00:00:00, None, None,5
None, -7.27, 97.0, None, None, None, None, 24.59, None, 0.0, 222.3, -7.0, None, -7.3, -7.3, None, None, None, None, -2.5, None, None, 97.0, None,2022-01-31 01:00:00, None, None,5
None, -7.822, 98.6, None, None, None, None, 24.04, None, 0.0, 233.5, -8.0, None, -7.8, -7.9, None, None, None, None, -2.5, None, None, 99.0, None,2022-01-31 02:00:00, None, None,5
None, -8.06, 97.6, None, None, None, None, 29.28, None, 0.0, 237.4, -8.0, None, -8.1, -8.1, None, None, None, None, -2.5, None, None, 98.0, None,2022-01-31 03:00:00, None, None,5
None, -8.44, 96.6, None, None, None, None, 29.37, None, 0.0, 209.3, -9.0, None, -8.4, -8.5, None, None, None, None, -2.5, None, None, 97.0, None,2022-01-31 04:00:00, None, None,5
None, -8.34, 96.9, None, None, None, None, 28.89, None, 0.0, 220.8, -9.0, None, -8.3, -8.5, None, None, None, None, -2.5, None, None, 97.0, None,2022-01-31 05:00:00, None, None,5
None, -8.47, 96.6, None, None, None, None, 26.89, None, 0.0, 218.6, -9.0, None, -8.5, -8.5, None, None, None, None, -2.5, None, None, 97.0, None,2022-01-31 06:00:00, None, None,5
None, -8.69, 96.4, None, None, None, None, 25.24, None, 0.0, 223.6, -9.0, None, -8.7, -8.7, None, None, None, None, -8.3, None, None, 96.0, None,2022-01-31 07:00:00, None, None,5
None, -8.47, 96.5, None, None, None, None, 21.22, None, 0.0, 221.9, -9.0, None, -8.5, -8.7, None, None, None, None, -8.3, None, None, 97.0, None,2022-01-31 08:00:00, None, None,5
None, -8.42, 96.7, None, None, None, None, 25.31, None, 0.0, 236.2, -9.0, None, -8.4, -8.7, None, None, None, None, -8.3, None, None, 97.0, None,2022-01-31 09:00:00, None, None,5
None, -8.42, 96.6, None, None, None, None, 25.07, None, 0.0, 226.9, -9.0, None, -8.4, -8.7, None, None, None, None, -8.3, None, None, 97.0, None,2022-01-31 10:00:00, None, None,5
None, -8.33, 95.8, None, None, None, None, 26.2, None, 0.0, 244.5, -9.0, None, -8.3, -8.7, None, None, None, None, -8.2, None, None, 96.0, None,2022-01-31 11:00:00, None, None,5
None, -7.717, 95.7, None, None, None, None, 26.27, None, 0.0, 258.9, -8.0, None, -7.7, -8.7, None, None, None, None, -7.2, None, None, 96.0, None,2022-01-31 12:00:00, None, None,5
None, -7.711, 96.4, None, None, None, None, 28.29, None, 0.0, 236.4, -8.0, None, -7.7, -8.7, None, None, None, None, -7.2, None, None, 96.0, None,2022-01-31 13:00:00, None, None,5
None, -8.01, 96.5, None, None, None, None, 26.48, None, 0.0, 226.2, -8.0, None, -8.0, -8.7, None, None, None, None, -7.2, None, None, 97.0, None,2022-01-31 14:00:00, None, None,5
None, -7.866, 97.2, None, None, None, None, 22.73, None, 0.0, 224.8, -8.0, None, -7.9, -8.7, None, None, None, None, -7.2, None, None, 97.0, None,2022-01-31 15:00:00, None, None,5
None, -8.15, 97.4, None, None, None, None, 21.27, None, 0.0, 217.3, -8.0, None, -8.2, -8.7, None, None, None, None, -7.2, None, None, 97.0, None,2022-01-31 16:00:00, None, None,5
None, -8.12, 97.6, None, None, None, None, 24.3, None, 0.0, 209.6, -8.0, None, -8.1, -8.7, None, None, None, None, -7.2, None, None, 98.0, None,2022-01-31 17:00:00, None, None,5
None, -8.13, 97.7, None, None, None, None, 24.75, None, 0.0, 224.0, -8.0, None, -8.1, -8.7, None, None, None, None, -7.2, None, None, 98.0, None,2022-01-31 18:00:00, None, None,5
None, -8.3, 97.0, None, None, None, None, 22.85, None, 0.0, 242.2, -9.0, None, -8.3, -8.3, None, None, None, None, -8.0, None, None, 97.0, None,2022-01-31 19:00:00, None, None,5
None, -8.21, 97.6, None, None, None, None, 21.76, None, 0.0, 241.9, -9.0, None, -8.2, -8.4, None, None, None, None, -8.0, None, None, 98.0, None,2022-01-31 20:00:00, None, None,5
None, -8.22, 97.4, None, None, None, None, 23.05, None, 0.0, 233.6, -9.0, None, -8.2, -8.5, None, None, None, None, -8.0, None, None, 97.0, None,2022-01-31 21:00:00, None, None,5
None, -8.38, 97.1, None, None, None, None, 20.9, None, 0.0, 219.5, -9.0, None, -8.4, -8.5, None, None, None, None, -8.0, None, None, 97.0, None,2022-01-31 22:00:00, None, None,5
None, -8.41, 97.1, None, None, None, None, 24.76, None, 0.0, 221.5, -9.0, None, -8.4, -8.5, None, None, None, None, -8.0, None, None, 97.0, None,2022-01-31 23:00:00, None, None,5
None, -8.32, 97.2, None, None, None, None, 22.02, None, 0.0, 223.8, -9.0, None, -8.3, -8.5, None, None, None, None, -8.0, None, None, 97.0, None,2022-02-01 00:00:00, None, None,5
None, -8.33, 97.4, None, None, None, None, 20.33, None, 0.0, 240.6, -9.0, None, -8.3, -8.5, None, None, None, None, -8.0, None, None, 97.0, None,2022-02-01 01:00:00, None, None,5
None, -8.39, 96.9, None, None, None, None, 26.36, None, 0.0, 238.7, -9.0, None, -8.4, -8.5, None, None, None, None, -8.0, None, None, 97.0, None,2022-02-01 02:00:00, None, None,5
None, -8.49, 97.0, None, None, None, None, 29.63, None, 0.0, 252.1, -9.0, None, -8.5, -8.6, None, None, None, None, -8.0, None, None, 97.0, None,2022-02-01 03:00:00, None, None,5
None, -8.66, 96.4, None, None, None, None, 21.88, None, 0.0, 270.9, -9.0, None, -8.7, -8.7, None, None, None, None, -8.0, None, None, 96.0, None,2022-02-01 04:00:00, None, None,5
None, -8.52, 96.4, None, None, None, None, 25.69, None, 0.0, 285.7, -9.0, None, -8.5, -8.7, None, None, None, None, -8.0, None, None, 96.0, None,2022-02-01 05:00:00, None, None,5
None, -8.63, 96.6, None, None, None, None, 20.05, None, 0.0, 270.3, -9.0, None, -8.6, -8.8, None, None, None, None, -8.0, None, None, 97.0, None,2022-02-01 06:00:00, None, None,5
None, -8.75, 96.0, None, None, None, None, 18.95, None, 0.0, 271.2, -9.0, None, -8.8, -8.9, None, None, None, None, -8.6, None, None, 96.0, None,2022-02-01 07:00:00, None, None,5
None, -9.0, 95.8, None, None, None, None, 16.17, None, 0.0, 275.1, -10.0, None, -9.0, -9.2, None, None, None, None, -8.6, None, None, 96.0, None,2022-02-01 08:00:00, None, None,5
None, -9.08, 94.6, None, None, None, None, 20.64, None, 0.0, 276.2, -10.0, None, -9.1, -9.3, None, None, None, None, -8.6, None, None, 95.0, None,2022-02-01 09:00:00, None, None,5
None, -9.04, 93.9, None, None, None, None, 32.83, None, 0.0, 272.4, -10.0, None, -9.0, -9.5, None, None, None, None, -8.6, None, None, 94.0, None,2022-02-01 10:00:00, None, None,5
None, -8.06, 93.3, None, None, None, None, 36.88, None, 0.0, 264.9, -9.0, None, -8.1, -9.5, None, None, None, None, -6.5, None, None, 93.0, None,2022-02-01 11:00:00, None, None,5
None, -7.954, 96.1, None, None, None, None, 37.94, None, 0.0, 239.9, -9.0, None, -8.0, -9.5, None, None, None, None, -6.5, None, None, 96.0, None,2022-02-01 12:00:00, None, None,5
None, -8.03, 96.8, None, None, None, None, 32.51, None, 0.0, 279.2, -9.0, None, -8.0, -9.5, None, None, None, None, -6.5, None, None, 97.0, None,2022-02-01 13:00:00, None, None,5
None, -8.49, 94.6, None, None, None, None, 36.74, None, 0.0, 283.3, -9.0, None, -8.5, -9.5, None, None, None, None, -6.5, None, None, 95.0, None,2022-02-01 14:00:00, None, None,5
None, -9.38, 94.4, None, None, None, None, 35.66, None, 0.0, 276.3, -10.0, None, -9.4, -9.6, None, None, None, None, -6.5, None, None, 94.0, None,2022-02-01 15:00:00, None, None,5
None, -9.71, 93.0, None, None, None, None, 36.67, None, 0.0, 315.6, -11.0, None, -9.7, -9.7, None, None, None, None, -6.5, None, None, 93.0, None,2022-02-01 16:00:00, None, None,5
None, -11.3, 91.9, None, None, None, None, 21.18, None, 0.0, 355.0, -12.0, None, -11.3, -11.4, None, None, None, None, -6.5, None, None, 92.0, None,2022-02-01 17:00:00, None, None,5
None, -11.97, 91.3, None, None, None, None, 32.41, None, 0.0, 23.81, -13.0, None, -12.0, -11.9, None, None, None, None, -6.5, None, None, 91.0, None,2022-02-01 18:00:00, None, None,5
None, -12.48, 90.6, None, None, None, None, 32.68, None, 0.0, 352.3, -13.0, None, -12.5, -12.5, None, None, None, None, -11.8, None, None, 91.0, None,2022-02-01 19:00:00, None, None,5
None, -13.06, 90.0, None, None, None, None, 30.09, None, 0.0, 4.059, -14.0, None, -13.1, -13.2, None, None, None, None, -11.8, None, None, 90.0, None,2022-02-01 20:00:00, None, None,5
None, -13.4, 85.5, None, None, None, None, 16.51, None, 0.0, 346.2, -15.0, None, -13.4, -13.5, None, None, None, None, -11.8, None, None, 86.0, None,2022-02-01 21:00:00, None, None,5
None, -13.26, 77.76, None, None, None, None, 14.25, None, 0.0, 336.3, -16.0, None, -13.3, -13.5, None, None, None, None, -11.8, None, None, 78.0, None,2022-02-01 22:00:00, None, None,5
None, -13.54, 75.19, None, None, None, None, 13.95, None, 0.0, 341.2, -17.0, None, -13.5, -13.8, None, None, None, None, -11.8, None, None, 75.0, None,2022-02-01 23:00:00, None, None,5
None, -13.83, 74.95, None, None, None, None, 46.44, None, 0.0, 8.51, -17.0, None, -13.8, -14.0, None, None, None, None, -11.8, None, None, 75.0, None,2022-02-02 00:00:00, None, None,5
None, -13.75, 70.06, None, None, None, None, 33.19, None, 0.0, 69.91, -18.0, None, -13.8, -14.0, None, None, None, None, -11.8, None, None, 70.0, None,2022-02-02 01:00:00, None, None,5
None, -14.13, 71.97, None, None, None, None, 10.35, None, 0.0, 37.11, -17.0, None, -14.1, -14.4, None, None, None, None, -11.8, None, None, 72.0, None,2022-02-02 02:00:00, None, None,5
None, -14.68, 71.91, None, None, None, None, 27.18, None, 0.0, 46.33, -18.0, None, -14.7, -15.0, None, None, None, None, -11.8, None, None, 72.0, None,2022-02-02 03:00:00, None, None,5
None, -13.87, 71.43, None, None, None, None, 38.25, None, 0.0, 137.0, -18.0, None, -13.9, -15.0, None, None, None, None, -11.8, None, None, 71.0, None,2022-02-02 04:00:00, None, None,5
None, -13.87, 66.9, None, None, None, None, 13.14, None, 0.0, 174.9, -18.0, None, -13.9, -15.0, None, None, None, None, -11.8, None, None, 67.0, None,2022-02-02 05:00:00, None, None,5
None, -13.45, 63.43, None, None, None, None, 8.32, None, 0.0, 179.3, -18.0, None, -13.5, -15.0, None, None, None, None, -11.8, None, None, 63.0, None,2022-02-02 06:00:00, None, None,5
None, -13.18, 73.81, None, None, None, None, 12.31, None, 0.0, 184.6, -17.0, None, -13.2, -13.4, None, None, None, None, -13.0, None, None, 74.0, None,2022-02-02 07:00:00, None, None,5
None, -12.95, 85.7, None, None, None, None, 21.37, None, 0.0, 198.8, -14.0, None, -13.0, -13.4, None, None, None, None, -12.6, None, None, 86.0, None,2022-02-02 08:00:00, None, None,5
None, -12.62, 93.4, None, None, None, None, 19.86, None, 0.0, 205.4, -13.0, None, -12.6, -13.4, None, None, None, None, -12.3, None, None, 93.0, None,2022-02-02 09:00:00, None, None,5
None, -11.61, 90.6, None, None, None, None, 22.38, None, 0.0, 223.9, -13.0, None, -11.6, -13.4, None, None, None, None, -11.5, None, None, 91.0, None,2022-02-02 10:00:00, None, None,5
None, -10.68, 95.7, None, None, None, None, 23.36, None, 0.0, 228.3, -11.0, None, -10.7, -13.4, None, None, None, None, -10.7, None, None, 96.0, None,2022-02-02 11:00:00, None, None,5
None, -10.01, 93.6, None, None, None, None, 22.52, None, 0.0, 235.8, -11.0, None, -10.0, -13.4, None, None, None, None, -10.0, None, None, 94.0, None,2022-02-02 12:00:00, None, None,5
None, -9.56, 94.7, None, None, None, None, 23.07, None, 0.0, 243.2, -10.0, None, -9.6, -13.4, None, None, None, None, -9.6, None, None, 95.0, None,2022-02-02 13:00:00, None, None,5
None, -9.21, 94.1, None, None, None, None, 24.88, None, 0.0, 230.1, -10.0, None, -9.2, -13.4, None, None, None, None, -9.2, None, None, 94.0, None,2022-02-02 14:00:00, None, None,5
None, None, None, None, None, None, None, None, None, None, None, -10.0, None, -9.3, -13.4, None, None, None, None, -9.2, None, None, 95.0, None,2022-02-02 15:00:00, None, None,5
None, -8.6, 97.3, None, None, None, None, 22.36, None, 0.0, 231.6, -9.0, None, -8.6, -9.0, None, None, None, None, -8.6, None, None, 97.0, None,2022-02-02 19:00:00, None, None,5
None, -7.884, 98.3, None, None, None, None, 24.74, None, 0.0, 232.1, -8.0, None, -7.9, -9.0, None, None, None, None, -7.9, None, None, 98.0, None,2022-02-02 20:00:00, None, None,5
None, -7.764, 98.9, None, None, None, None, 24.03, None, 0.0, 227.6, -8.0, None, -7.8, -9.0, None, None, None, None, -7.6, None, None, 99.0, None,2022-02-02 21:00:00, None, None,5
None, -7.153, 100.0, None, None, None, None, 20.8, None, 0.0, 226.7, -7.0, None, -7.2, -9.0, None, None, None, None, -7.2, None, None, 100.0, None,2022-02-02 22:00:00, None, None,5
None, -7.188, 99.9, None, None, None, None, 22.27, None, 0.0, 218.2, -7.0, None, -7.2, -9.0, None, None, None, None, -7.0, None, None, 100.0, None,2022-02-02 23:00:00, None, None,5
None, -6.9, 99.9, None, None, None, None, 22.22, None, 0.0, 213.1, -7.0, None, -6.9, -9.0, None, None, None, None, -6.7, None, None, 100.0, None,2022-02-03 00:00:00, None, None,5
None, -6.393, 99.9, None, None, None, None, 25.12, None, 0.0, 230.7, -6.0, None, -6.4, -9.0, None, None, None, None, -6.3, None, None, 100.0, None,2022-02-03 01:00:00, None, None,5
None, -6.111, 100.0, None, None, None, None, 19.66, None, 0.0, 219.1, -6.0, None, -6.1, -9.0, None, None, None, None, -6.1, None, None, 100.0, None,2022-02-03 02:00:00, None, None,5
None, -5.985, 100.0, None, None, None, None, 20.3, None, 0.0, 227.1, -6.0, None, -6.0, -9.0, None, None, None, None, -6.0, None, None, 100.0, None,2022-02-03 03:00:00, None, None,5
None, -5.848, 99.9, None, None, None, None, 25.69, None, 0.0, 234.0, -6.0, None, -5.8, -9.0, None, None, None, None, -5.7, None, None, 100.0, None,2022-02-03 04:00:00, None, None,5
None, -5.558, 100.1, None, None, None, None, 28.3, None, 0.0, 235.7, -6.0, None, -5.6, -9.0, None, None, None, None, -5.6, None, None, 100.0, None,2022-02-03 05:00:00, None, None,5
None, -5.459, 100.0, None, None, None, None, 31.1, None, 0.0, 223.2, -5.0, None, -5.5, -9.0, None, None, None, None, -5.4, None, None, 100.0, None,2022-02-03 06:00:00, None, None,5
None, -5.168, 100.0, None, None, None, None, 28.88, None, 0.0, 229.9, -5.0, None, -5.2, -5.6, None, None, None, None, -5.1, None, None, 100.0, None,2022-02-03 07:00:00, None, None,5
None, -5.187, 99.9, None, None, None, None, 36.66, None, 0.0, 243.3, -5.0, None, -5.2, -5.6, None, None, None, None, -5.1, None, None, 100.0, None,2022-02-03 08:00:00, None, None,5
None, -4.926, 99.9, None, None, None, None, 20.55, None, 0.0, 233.0, -5.0, None, -4.9, -5.6, None, None, None, None, -4.9, None, None, 100.0, None,2022-02-03 09:00:00, None, None,5
None, -4.618, 99.9, None, None, None, None, 22.16, None, 0.0, 226.7, -5.0, None, -4.6, -5.6, None, None, None, None, -4.6, None, None, 100.0, None,2022-02-03 10:00:00, None, None,5
None, -4.214, 100.0, None, None, None, None, 21.39, None, 0.0, 212.0, -4.0, None, -4.2, -5.6, None, None, None, None, -4.2, None, None, 100.0, None,2022-02-03 11:00:00, None, None,5
None, -4.038, 99.9, None, None, None, None, 25.28, None, 0.0, 216.0, -4.0, None, -4.0, -5.6, None, None, None, None, -3.9, None, None, 100.0, None,2022-02-03 12:00:00, None, None,5
None, -3.824, 100.0, None, None, None, None, 28.74, None, 0.0, 219.9, -4.0, None, -3.8, -5.6, None, None, None, None, -3.8, None, None, 100.0, None,2022-02-03 13:00:00, None, None,5
None, -3.74, 100.0, None, None, None, None, 28.77, None, 0.0, 230.1, -4.0, None, -3.7, -5.6, None, None, None, None, -3.7, None, None, 100.0, None,2022-02-03 14:00:00, None, None,5
None, -3.506, 100.0, None, None, None, None, 21.67, None, 0.0, 230.7, -4.0, None, -3.5, -5.6, None, None, None, None, -3.5, None, None, 100.0, None,2022-02-03 15:00:00, None, None,5
None, -3.628, 100.1, None, None, None, None, 22.2, None, 0.0, 224.1, -4.0, None, -3.6, -5.6, None, None, None, None, -3.3, None, None, 100.0, None,2022-02-03 16:00:00, None, None,5
None, -3.812, 100.0, None, None, None, None, 24.33, None, 0.0, 222.5, -4.0, None, -3.8, -5.6, None, None, None, None, -3.3, None, None, 100.0, None,2022-02-03 17:00:00, None, None,5
None, -3.612, 100.0, None, None, None, None, 22.02, None, 0.0, 220.4, -4.0, None, -3.6, -5.6, None, None, None, None, -3.3, None, None, 100.0, None,2022-02-03 18:00:00, None, None,5
None, -3.506, 99.9, None, None, None, None, 21.93, None, 0.0, 213.8, -3.0, None, -3.5, -3.7, None, None, None, None, -3.4, None, None, 100.0, None,2022-02-03 19:00:00, None, None,5
None, -3.385, 100.0, None, None, None, None, 23.07, None, 0.0, 224.8, -3.0, None, -3.4, -3.7, None, None, None, None, -3.3, None, None, 100.0, None,2022-02-03 20:00:00, None, None,5
None, -3.354, 100.0, None, None, None, None, 20.04, None, 0.0, 220.8, -3.0, None, -3.4, -3.7, None, None, None, None, -3.3, None, None, 100.0, None,2022-02-03 21:00:00, None, None,5
None, -3.152, 100.0, None, None, None, None, 19.64, None, 0.0, 231.7, -3.0, None, -3.2, -3.7, None, None, None, None, -3.2, None, None, 100.0, None,2022-02-03 22:00:00, None, None,5
None, -3.256, 99.9, None, None, None, None, 22.95, None, 0.0, 236.7, -3.0, None, -3.3, -3.7, None, None, None, None, -3.1, None, None, 100.0, None,2022-02-03 23:00:00, None, None,5
None, -3.297, 100.0, None, None, None, None, 21.28, None, 0.0, 219.3, -3.0, None, -3.3, -3.7, None, None, None, None, -3.1, None, None, 100.0, None,2022-02-04 00:00:00, None, None,5
