station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, MINIMUM_AIR_TEMPERATURE, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, DEW_POINT, ATMOSPHERIC_PRESSURE, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, 13.33, 26.59, None, 2017-06-29 08:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 14.46, 24.1, None, 2017-06-29 09:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, 15.17, 23.73, None, 2017-06-29 10:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 17.19, 23.13, None, 2017-06-29 11:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 17.84, 22.88, None, 2017-06-29 12:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 17.74, 23.06, None, 2017-06-29 13:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 18.66, 22.58, None, 2017-06-29 14:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 19.56, 22.52, None, 2017-06-29 15:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 19.9, 22.41, None, 2017-06-29 16:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 20.65, 20.52, None, 2017-06-29 17:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 21.48, 20.64, None, 2017-06-29 18:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 21.26, 20.07, None, 2017-06-29 19:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 20.47, 20.41, None, 2017-06-29 20:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 17.56, 22.4, None, 2017-06-29 21:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 14.74, 27.36, None, 2017-06-29 22:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 14.18, 32.5, None, 2017-06-29 23:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 13.92, 32.76, None, 2017-06-30 00:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 13.61, 29.48, None, 2017-06-30 01:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 13.98, 27.0, None, 2017-06-30 02:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 13.39, 30.05, None, 2017-06-30 03:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 12.62, 34.05, None, 2017-06-30 04:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 12.35, 38.33, None, 2017-06-30 05:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None
None, 12.61, 34.23, None, 2017-06-30 06:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 16.25, 27.92, None, 2017-06-30 07:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 18.54, 22.82, None, 2017-06-30 08:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 19.85, 21.55, None, 2017-06-30 09:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 20.4, 21.33, None, 2017-06-30 10:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 20.5, 21.57, None, 2017-06-30 11:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 20.92, 19.18, None, 2017-06-30 12:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 21.75, 18.59, None, 2017-06-30 14:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 22.04, 18.84, None, 2017-06-30 15:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 22.69, 18.65, None, 2017-06-30 16:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 23.26, 18.7, None, 2017-06-30 17:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 23.9, 18.73, None, 2017-06-30 18:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None
None, 19.66, 20.22, None, 2017-06-30 19:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 20.34, 18.57, None, 2017-06-30 20:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 18.97, 17.94, None, 2017-06-30 21:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, 16.28, 19.09, None, 2017-06-30 22:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, 15.93, 19.08, None, 2017-06-30 23:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, 15.32, 19.96, None, 2017-07-01 00:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, 14.59, 21.19, None, 2017-07-01 01:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, 14.45, 20.9, None, 2017-07-01 02:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, 13.9, 21.06, None, 2017-07-01 03:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, 13.93, 20.15, None, 2017-07-01 04:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, 13.3, 20.28, None, 2017-07-01 05:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, 12.7, 23.01, None, 2017-07-01 06:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, 13.58, 24.51, None, 2017-07-01 07:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, 15.72, 22.26, None, 2017-07-01 08:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, 18.16, 20.78, None, 2017-07-01 09:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 18.07, 21.08, None, 2017-07-01 10:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 17.58, 21.81, None, 2017-07-01 11:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 18.19, 21.26, None, 2017-07-01 12:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 17.91, 21.18, None, 2017-07-01 13:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 18.0, 21.31, None, 2017-07-01 14:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 19.0, 20.58, None, 2017-07-01 15:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 18.78, 21.29, None, 2017-07-01 16:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 19.14, 21.19, None, 2017-07-01 17:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 18.35, 20.39, None, 2017-07-01 18:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 18.2, 19.66, None, 2017-07-01 19:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 17.73, 19.35, None, 2017-07-01 20:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, 15.76, 20.28, None, 2017-07-01 21:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, 13.41, 19.95, None, 2017-07-01 22:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, 12.68, 20.17, None, 2017-07-01 23:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
None, 12.75, 20.5, None, 2017-07-02 00:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, 11.84, 22.07, None, 2017-07-02 01:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, 11.58, 23.35, None, 2017-07-02 02:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, 11.52, 30.36, None, 2017-07-02 03:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 11.27, 32.11, None, 2017-07-02 04:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 10.96, 34.14, None, 2017-07-02 05:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 10.86, 35.98, None, 2017-07-02 06:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 13.83, 27.41, None, 2017-07-02 07:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 16.9, 21.86, None, 2017-07-02 08:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 16.96, 21.03, None, 2017-07-02 09:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 18.82, 19.59, None, 2017-07-02 10:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 18.61, 20.86, None, 2017-07-02 11:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 18.4, 21.14, None, 2017-07-02 12:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 17.27, 22.43, None, 2017-07-02 13:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 17.45, 21.85, None, 2017-07-02 14:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 16.91, 22.44, None, 2017-07-02 15:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 19.41, 20.78, None, 2017-07-02 16:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 19.3, 20.22, None, 2017-07-02 17:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 18.52, 20.72, None, 2017-07-02 18:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 18.13, 21.27, None, 2017-07-02 19:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 17.06, 22.23, None, 2017-07-02 20:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 14.57, 26.5, None, 2017-07-02 21:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 12.29, 46.58, None, 2017-07-02 22:00:00, None, None, None, None, None, 1.0, None, None, None, None, None, None
None, 12.1, 46.09, None, 2017-07-02 23:00:00, None, None, None, None, None, 1.0, None, None, None, None, None, None
None, 11.7, 41.05, None, 2017-07-03 00:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None
None, 10.24, 49.3, None, 2017-07-03 01:00:00, None, None, None, None, None, 0.0, None, None, None, None, None, None
None, 10.01, 67.41, None, 2017-07-03 02:00:00, None, None, None, None, None, 4.0, None, None, None, None, None, None
None, 10.49, 46.54, None, 2017-07-03 03:00:00, None, None, None, None, None, 0.0, None, None, None, None, None, None
None, 10.08, 52.0, None, 2017-07-03 04:00:00, None, None, None, None, None, 1.0, None, None, None, None, None, None
None, 9.82, 54.27, None, 2017-07-03 05:00:00, None, None, None, None, None, 1.0, None, None, None, None, None, None
None, 9.23, 47.48, None, 2017-07-03 06:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None
None, 10.56, 39.15, None, 2017-07-03 07:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 11.89, 28.35, None, 2017-07-03 08:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, 10.94, 29.13, None, 2017-07-03 09:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, 11.76, 26.97, None, 2017-07-03 10:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, 11.52, 27.51, None, 2017-07-03 11:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, 11.12, 32.16, None, 2017-07-03 12:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 11.76, 26.87, None, 2017-07-03 13:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, 12.65, 25.83, None, 2017-07-03 14:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, 14.68, 22.42, None, 2017-07-03 15:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, 15.5, 21.9, None, 2017-07-03 16:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, 15.51, 22.06, None, 2017-07-03 17:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, 15.64, 22.02, None, 2017-07-03 18:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, 13.99, 21.65, None, 2017-07-03 20:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, 11.93, 22.21, None, 2017-07-03 21:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, 9.62, 25.65, None, 2017-07-03 22:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, 9.21, 26.33, None, 2017-07-03 23:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, 9.47, 25.24, None, 2017-07-04 00:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, 9.18, 24.07, None, 2017-07-04 01:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
None, 8.99, 27.22, None, 2017-07-04 02:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, 8.71, 27.31, None, 2017-07-04 03:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, 7.96, 25.17, None, 2017-07-04 04:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, 7.91, 28.59, None, 2017-07-04 05:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, 8.03, 29.33, None, 2017-07-04 06:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, 10.9, 24.71, None, 2017-07-04 07:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, 12.95, 23.68, None, 2017-07-04 08:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, 14.61, 21.95, None, 2017-07-04 09:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, 15.61, 20.89, None, 2017-07-04 10:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, 14.69, 21.16, None, 2017-07-04 11:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, 15.17, 21.4, None, 2017-07-04 12:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, 16.26, 20.63, None, 2017-07-04 13:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, 16.49, 20.9, None, 2017-07-04 14:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, 17.57, 20.41, None, 2017-07-04 15:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 18.89, 20.12, None, 2017-07-04 16:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 20.69, 18.69, None, 2017-07-04 17:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 18.91, 19.11, None, 2017-07-04 18:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 18.72, 19.84, None, 2017-07-04 19:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 17.99, 19.89, None, 2017-07-04 20:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, 15.95, 20.67, None, 2017-07-04 21:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, 13.11, 21.69, None, 2017-07-04 22:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, 12.73, 20.1, None, 2017-07-04 23:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
