max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
11.2,-6999.0,25.8,13.6,-6999.0,7.2,7.1, 0.0,275.0,-1.0,2020-06-24 00:00:00,2.0,-6999.0,26
11.2,-6999.0,26.1,11.9,-6999.0,6.9,6.9, 0.0,280.0,0.0,2020-06-24 01:00:00,3.0,-6999.0,26
11.2,-6999.0,26.6,12.5,-6999.0,6.5,6.4, 0.0,283.0,2.0,2020-06-24 02:00:00,5.0,-6999.0,26
11.2,-6999.0,19.7,10.5,-6999.0,6.1,-6999.0, 0.0,289.0,0.0,2020-06-24 03:00:00,4.0,-6999.0,26
11.2,-6999.0,26.6,11.1,-6999.0,5.8,-6999.0, 0.0,280.0,1.0,2020-06-24 04:00:00,5.0,-6999.0,26
11.2,-6999.0,21.4,10.5,-6999.0,5.4,-6999.0, 0.0,293.0,0.0,2020-06-24 05:00:00,5.0,-6999.0,26
11.2,-6999.0,28.4,10.8,-6999.0,5.2,-6999.0, 0.0,283.0,3.0,2020-06-24 06:00:00,8.0,-6999.0,26
5.7,-6999.0,27.5,12.2,-6999.0,5.6,5.2, 0.0,265.0,0.0,2020-06-24 07:00:00,8.0,-6999.0,26
6.8,-6999.0,31.4,11.7,-6999.0,6.4,4.1, 0.0,266.0,-4.0,2020-06-24 08:00:00,4.0,-6999.0,26
7.7,-6999.0,26.7,8.8,-6999.0,7.4,4.1, 0.0,268.0,1.0,2020-06-24 09:00:00,5.0,-6999.0,26
8.5,-6999.0,24.1,8.7,-6999.0,8.5,4.1, 0.0,263.0,1.0,2020-06-24 10:00:00,6.0,-6999.0,26
9.5,-6999.0,26.9,10.5,-6999.0,9.1,4.1, 0.0,249.0,-1.0,2020-06-24 11:00:00,5.0,-6999.0,26
11.2,-6999.0,26.8,10.6,-6999.0,11.2,4.1, 0.0,237.0,1.0,2020-06-24 12:00:00,6.0,-6999.0,26
11.6,-6999.0,38.4,12.0,-6999.0,11.3,4.1, 0.0,238.0,1.0,2020-06-24 13:00:00,6.0,-6999.0,26
12.3,-6999.0,42.3,13.2,-6999.0,11.4,4.1, 0.0,238.0,-1.0,2020-06-24 14:00:00,6.0,-6999.0,26
12.6,-6999.0,37.8,14.2,-6999.0,12.6,4.1, 0.0,240.0,0.0,2020-06-24 15:00:00,5.0,-6999.0,26
13.1,-6999.0,39.8,11.8,-6999.0,13.1,4.1, 0.0,229.0,-1.0,2020-06-24 16:00:00,5.0,-6999.0,26
13.5,-6999.0,38.7,10.7,-6999.0,12.6,4.1, 0.0,232.0,0.0,2020-06-24 17:00:00,5.0,-6999.0,26
13.5,-6999.0,44.5,16.0,-6999.0,12.2,4.1, 0.0,238.0,0.0,2020-06-24 18:00:00,5.0,-6999.0,26
12.2,-6999.0,43.6,21.7,-6999.0,10.6,10.6, 0.0,249.0,-1.0,2020-06-24 19:00:00,4.0,-6999.0,26
12.2,-6999.0,41.5,19.6,-6999.0,9.7,9.7, 0.0,250.0,0.0,2020-06-24 20:00:00,4.0,-6999.0,26
12.2,-6999.0,51.7,21.3,-6999.0,9.5,9.5, 0.0,248.0,0.0,2020-06-24 21:00:00,4.0,-6999.0,26
12.2,-6999.0,43.6,14.2,-6999.0,8.8,8.8, 0.0,248.0,0.0,2020-06-24 22:00:00,4.0,-6999.0,26
12.2,-6999.0,45.7,10.0,-6999.0,8.6,8.4, 0.0,257.0,0.0,2020-06-24 23:00:00,5.0,-6999.0,26
12.2,-6999.0,30.8,4.3,-6999.0,7.8,7.8, 0.0,245.0,0.0,2020-06-25 00:00:00,5.0,-6999.0,26
12.2,-6999.0,27.3,0.7,-6999.0,7.3,7.2, 0.0,204.0,0.0,2020-06-25 01:00:00,5.0,-6999.0,26
12.2,-6999.0,22.7,1.2,-6999.0,7.3,7.0, 0.0,139.0,0.0,2020-06-25 02:00:00,5.0,-6999.0,26
12.2,-6999.0,18.6,0.7,-6999.0,6.9,6.7, 0.0,243.0,0.0,2020-06-25 03:00:00,5.0,-6999.0,26
12.2,-6999.0,27.0,2.8,-6999.0,6.5,6.2, 0.0,276.0,0.0,2020-06-25 04:00:00,5.0,-6999.0,26
12.2,-6999.0,29.1,12.1,-6999.0,6.7,6.0, 0.0,256.0,-1.0,2020-06-25 05:00:00,4.0,-6999.0,26
12.2,-6999.0,23.2,9.9,-6999.0,5.4,5.4, 0.0,268.0,-1.0,2020-06-25 06:00:00,3.0,-6999.0,26
5.5,-6999.0,21.3,9.0,-6999.0,5.1,5.0, 0.0,279.0,6.0,2020-06-25 07:00:00,8.0,-6999.0,26
5.6,-6999.0,14.5,5.1,-6999.0,5.6,-6999.0, 0.0,275.0,-3.0,2020-06-25 08:00:00,6.0,-6999.0,26
5.7,-6999.0,19.1,8.1,-6999.0,4.7,-6999.0, 0.0,263.0,0.0,2020-06-25 09:00:00,5.0,-6999.0,26
5.7,-6999.0,15.3,7.1,-6999.0,4.6,-6999.0, 0.0,264.0,-1.0,2020-06-25 10:00:00,5.0,-6999.0,26
5.7,-6999.0,17.4,7.4,-6999.0,5.0,-6999.0, 0.0,261.0,0.0,2020-06-25 11:00:00,4.0,-6999.0,26
5.7,-6999.0,20.9,8.6,-6999.0,4.8,-6999.0, 0.0,261.0,0.0,2020-06-25 12:00:00,5.0,-6999.0,26
5.7,-6999.0,20.8,8.3,-6999.0,5.0,-6999.0, 0.0,263.0,0.0,2020-06-25 13:00:00,5.0,-6999.0,26
5.7,-6999.0,23.4,10.3,-6999.0,4.9,-6999.0, 0.0,260.0,0.0,2020-06-25 14:00:00,5.0,-6999.0,26
5.9,-6999.0,22.6,9.8,-6999.0,5.4,-6999.0, 0.0,253.0,0.0,2020-06-25 15:00:00,5.0,-6999.0,26
5.9,-6999.0,19.2,9.0,-6999.0,5.5,-6999.0, 0.0,257.0,-2.0,2020-06-25 16:00:00,3.0,-6999.0,26
6.2,-6999.0,19.2,8.6,-6999.0,5.5,-6999.0, 0.0,253.0,1.0,2020-06-25 17:00:00,4.0,-6999.0,26
6.2,-6999.0,21.5,9.0,-6999.0,5.1,-6999.0, 0.0,257.0,-1.0,2020-06-25 18:00:00,3.0,-6999.0,26
5.2,-6999.0,19.1,7.8,-6999.0,4.8,4.7, 0.0,266.0,0.0,2020-06-25 19:00:00,3.0,-6999.0,26
5.2,-6999.0,17.6,7.8,-6999.0,4.6,4.5, 0.0,273.0,-2.0,2020-06-25 20:00:00,1.0,-6999.0,26
5.2,-6999.0,20.0,6.9,-6999.0,4.3,4.2, 0.0,277.0,5.0,2020-06-25 21:00:00,6.0,-6999.0,26
5.2,-6999.0,17.4,7.9,-6999.0,4.3,4.1, 0.0,272.0,2.0,2020-06-25 22:00:00,8.0,-6999.0,26
5.2,-6999.0,13.8,5.2,-6999.0,4.2,4.1, 0.0,283.0,-3.0,2020-06-25 23:00:00,5.0,-6999.0,26
5.2,-6999.0,11.8,6.3,-6999.0,4.0,3.9, 0.0,272.0,-1.0,2020-06-26 00:00:00,4.0,-6999.0,26
5.2,-6999.0,15.5,7.2,-6999.0,4.1,3.9, 0.0,274.0,-1.0,2020-06-26 01:00:00,3.0,-6999.0,26
5.2,-6999.0,17.7,7.3,-6999.0,4.1,3.9, 0.0,273.0,0.0,2020-06-26 02:00:00,3.0,-6999.0,26
5.2,-6999.0,20.0,9.1,-6999.0,4.2,3.9, 0.0,260.0,1.0,2020-06-26 03:00:00,5.0,-6999.0,26
5.2,-6999.0,20.3,9.9,-6999.0,4.2,3.9, 0.0,251.0,1.0,2020-06-26 04:00:00,5.0,-6999.0,26
5.2,-6999.0,20.3,8.7,-6999.0,4.2,3.9, 0.0,247.0,0.0,2020-06-26 05:00:00,5.0,-6999.0,26
5.2,-6999.0,16.6,7.5,-6999.0,4.2,3.9, 0.0,249.0,1.0,2020-06-26 06:00:00,6.0,-6999.0,26
4.9,-6999.0,15.2,4.8,-6999.0,4.8,4.2, 0.0,232.0,1.0,2020-06-26 07:00:00,7.0,-6999.0,26
5.0,-6999.0,7.9,2.4,-6999.0,4.8,4.2, 0.0,207.0,0.0,2020-06-26 08:00:00,7.0,-6999.0,26
5.2,-6999.0,8.1,3.1,-6999.0,5.1,4.2, 0.0,216.0,-1.0,2020-06-26 09:00:00,6.0,-6999.0,26
5.9,-6999.0,8.3,1.6,-6999.0,5.9,4.2, 0.0,227.0,3.0,2020-06-26 10:00:00,9.0,-6999.0,26
6.2,-6999.0,8.9,1.1,-6999.0,5.9,4.2, 0.0,143.0,-2.0,2020-06-26 11:00:00,7.0,-6999.0,26
7.1,-6999.0,5.6,1.6,-6999.0,7.1,4.2, 0.0,87.0,0.0,2020-06-26 12:00:00,7.0,-6999.0,26
7.1,-6999.0,9.2,2.5,-6999.0,6.8,4.2, 0.0,100.0,-1.0,2020-06-26 13:00:00,5.0,-6999.0,26
7.4,-6999.0,7.6,1.7,-6999.0,7.2,4.2, 0.0,109.0,3.0,2020-06-26 14:00:00,8.0,-6999.0,26
7.4,-6999.0,5.8,1.1,-6999.0,6.8,4.2, 0.0,122.0,-2.0,2020-06-26 15:00:00,6.0,-6999.0,26
7.4,-6999.0,10.6,4.0,-6999.0,7.3,4.2, 0.0,235.0,2.0,2020-06-26 16:00:00,8.0,-6999.0,26
8.2,-6999.0,9.5,2.8,-6999.0,7.7,4.2, 0.0,229.0,-2.0,2020-06-26 17:00:00,6.0,-6999.0,26
8.2,-6999.0,10.0,4.6,-6999.0,7.2,4.2, 0.0,239.0,1.0,2020-06-26 18:00:00,6.0,-6999.0,26
7.4,-6999.0,16.5,7.0,-6999.0,7.0,6.8, 0.0,253.0,-1.0,2020-06-26 19:00:00,5.0,-6999.0,26
7.4,-6999.0,18.8,8.0,-6999.0,6.5,6.3, 0.0,263.0,-2.0,2020-06-26 20:00:00,3.0,-6999.0,26
7.4,-6999.0,25.0,8.3,-6999.0,6.1,6.0, 0.0,265.0,3.0,2020-06-26 21:00:00,6.0,-6999.0,26
7.4,-6999.0,22.2,9.5,-6999.0,5.8,5.7, 0.0,269.0,0.0,2020-06-26 22:00:00,5.0,-6999.0,26
7.4,-6999.0,27.6,13.3,-6999.0,5.4,5.4, 0.0,260.0,0.0,2020-06-26 23:00:00,5.0,-6999.0,26
7.4,-6999.0,35.4,16.2,-6999.0,5.8,5.3, 0.0,256.0,-2.0,2020-06-27 00:00:00,4.0,-6999.0,26
7.4,-6999.0,40.6,17.3,-6999.0,5.8,5.3, 0.0,254.0,1.0,2020-06-27 01:00:00,4.0,-6999.0,26
7.4,-6999.0,40.5,16.2,-6999.0,5.4,5.2, 0.0,251.0,0.0,2020-06-27 02:00:00,5.0,-6999.0,26
7.4,-6999.0,29.3,9.2,-6999.0,4.9,4.8, 0.0,261.0,1.0,2020-06-27 03:00:00,5.0,-6999.0,26
7.4,-6999.0,21.1,7.4,-6999.0,4.7,4.7, 0.0,264.0,-1.0,2020-06-27 04:00:00,4.0,-6999.0,26
7.4,-6999.0,19.3,6.0,-6999.0,4.6,4.6, 0.0,273.0,1.0,2020-06-27 05:00:00,5.0,-6999.0,26
7.4,-6999.0,18.3,6.0,-6999.0,4.6,4.5, 0.0,266.0,0.0,2020-06-27 06:00:00,5.0,-6999.0,26
6.4,-6999.0,18.3,7.4,-6999.0,6.1,4.5, 0.0,258.0,2.0,2020-06-27 10:00:00,6.0,-6999.0,26
6.7,-6999.0,20.5,7.2,-6999.0,6.6,4.5, 0.0,265.0,0.0,2020-06-27 11:00:00,6.0,-6999.0,26
7.4,-6999.0,22.8,4.9,-6999.0,7.3,4.5, 0.0,268.0,-3.0,2020-06-27 12:00:00,3.0,-6999.0,26
8.2,-6999.0,24.9,8.8,-6999.0,7.9,4.5, 0.0,266.0,2.0,2020-06-27 13:00:00,5.0,-6999.0,26
9.7,-6999.0,25.3,9.9,-6999.0,9.6,4.5, 0.0,257.0,2.0,2020-06-27 14:00:00,7.0,-6999.0,26
10.5,-6999.0,29.5,10.4,-6999.0,9.9,4.5, 0.0,258.0,-2.0,2020-06-27 15:00:00,5.0,-6999.0,26
11.1,-6999.0,28.4,11.7,-6999.0,10.3,4.5, 0.0,257.0,-3.0,2020-06-27 16:00:00,2.0,-6999.0,26
11.7,-6999.0,29.6,9.0,-6999.0,11.0,4.5, 0.0,258.0,3.0,2020-06-27 17:00:00,4.0,-6999.0,26
12.1,-6999.0,30.0,11.3,-6999.0,12.0,4.5, 0.0,254.0,-1.0,2020-06-27 18:00:00,4.0,-6999.0,26
12.3,-6999.0,34.0,11.0,-6999.0,11.8,11.6, 0.0,258.0,0.0,2020-06-27 19:00:00,4.0,-6999.0,26
12.3,-6999.0,29.7,12.2,-6999.0,11.9,11.6, 0.0,261.0,-4.0,2020-06-27 20:00:00,0.0,-6999.0,26
12.3,-6999.0,26.5,12.3,-6999.0,10.3,10.0, 0.0,269.0,1.0,2020-06-27 21:00:00,1.0,-6999.0,26
12.3,-6999.0,23.7,11.0,-6999.0,10.1,9.4, 0.0,285.0,-1.0,2020-06-27 22:00:00,0.0,-6999.0,26
12.3,-6999.0,27.1,12.9,-6999.0,8.9,8.6, 0.0,280.0,0.0,2020-06-27 23:00:00,-1.0,-6999.0,26
12.3,-6999.0,29.3,11.4,-6999.0,8.9,8.3, 0.0,282.0,1.0,2020-06-28 00:00:00,0.0,-6999.0,26
12.3,-6999.0,23.0,12.2,-6999.0,8.6,8.1, 0.0,280.0,1.0,2020-06-28 01:00:00,2.0,-6999.0,26
12.3,-6999.0,25.0,12.1,-6999.0,9.5,8.0, 0.0,274.0,4.0,2020-06-28 02:00:00,6.0,-6999.0,26
12.3,-6999.0,22.7,10.4,-6999.0,10.3,8.0, 0.0,285.0,0.0,2020-06-28 03:00:00,6.0,-6999.0,26
12.3,-6999.0,18.1,8.6,-6999.0,10.1,8.0, 0.0,291.0,0.0,2020-06-28 04:00:00,6.0,-6999.0,26
12.3,-6999.0,16.0,7.0,-6999.0,10.0,8.0, 0.0,294.0,-1.0,2020-06-28 05:00:00,5.0,-6999.0,26
12.3,-6999.0,13.1,6.1,-6999.0,9.2,8.0, 0.0,284.0,-2.0,2020-06-28 06:00:00,3.0,-6999.0,26
11.3,-6999.0,11.2,6.2,-6999.0,10.7,9.2, 0.0,275.0,3.0,2020-06-28 07:00:00,6.0,-6999.0,26
12.7,-6999.0,12.4,5.2,-6999.0,12.7,9.2, 0.0,268.0,1.0,2020-06-28 08:00:00,7.0,-6999.0,26
13.8,-6999.0,14.1,5.2,-6999.0,13.7,9.2, 0.0,252.0,-1.0,2020-06-28 09:00:00,6.0,-6999.0,26
15.2,-6999.0,15.2,3.8,-6999.0,14.2,9.2, 0.0,237.0,-2.0,2020-06-28 10:00:00,4.0,-6999.0,26
15.4,-6999.0,11.5,4.7,-6999.0,15.1,9.2, 0.0,235.0,2.0,2020-06-28 11:00:00,6.0,-6999.0,26
16.3,-6999.0,15.6,5.3,-6999.0,16.0,9.2, 0.0,231.0,-3.0,2020-06-28 12:00:00,3.0,-6999.0,26
16.9,-6999.0,18.5,9.1,-6999.0,16.9,-6999.0, 0.0,237.0,2.0,2020-06-28 13:00:00,5.0,-6999.0,26
17.9,-6999.0,22.7,10.0,-6999.0,17.3,-6999.0, 0.0,230.0,0.0,2020-06-28 14:00:00,5.0,-6999.0,26
18.5,-6999.0,25.4,10.7,-6999.0,18.5,-6999.0, 0.0,237.0,0.0,2020-06-28 15:00:00,5.0,-6999.0,26
19.1,-6999.0,28.9,10.2,-6999.0,18.8,-6999.0, 0.0,229.0,0.0,2020-06-28 16:00:00,5.0,-6999.0,26
19.1,-6999.0,27.9,11.1,-6999.0,18.5,-6999.0, 0.0,229.0,-1.0,2020-06-28 17:00:00,4.0,-6999.0,26
19.1,-6999.0,30.4,11.8,-6999.0,18.0,-6999.0, 0.0,233.0,-2.0,2020-06-28 18:00:00,2.0,-6999.0,26
18.2,-6999.0,32.5,11.3,-6999.0,17.2,17.2, 0.0,240.0,3.0,2020-06-28 19:00:00,5.0,-6999.0,26
18.2,-6999.0,35.0,12.4,-6999.0,15.6,15.5, 0.0,253.0,1.0,2020-06-28 20:00:00,6.0,-6999.0,26
18.2,-6999.0,31.5,14.3,-6999.0,14.5,14.5, 0.0,254.0,0.0,2020-06-28 21:00:00,6.0,-6999.0,26
18.2,-6999.0,33.2,14.9,-6999.0,13.9,13.9, 0.0,259.0,-3.0,2020-06-28 22:00:00,3.0,-6999.0,26
18.2,-6999.0,39.0,13.7,-6999.0,12.8,12.8, 0.0,261.0,0.0,2020-06-28 23:00:00,3.0,-6999.0,26
18.2,-6999.0,35.1,15.5,-6999.0,11.7,11.7, 0.0,265.0,2.0,2020-06-29 00:00:00,5.0,-6999.0,26
18.2,-6999.0,31.3,15.0,-6999.0,11.4,11.3, 0.0,266.0,-2.0,2020-06-29 01:00:00,3.0,-6999.0,26
18.2,-6999.0,33.9,15.1,-6999.0,10.5,10.5, 0.0,269.0,-2.0,2020-06-29 02:00:00,1.0,-6999.0,26
18.2,-6999.0,32.3,12.5,-6999.0,10.2,10.0, 0.0,273.0,-1.0,2020-06-29 03:00:00,0.0,-6999.0,26
18.2,-6999.0,25.0,10.2,-6999.0,9.7,9.7, 0.0,283.0,6.0,2020-06-29 04:00:00,6.0,-6999.0,26
18.2,-6999.0,22.6,10.0,-6999.0,9.0,8.9, 0.0,291.0,0.0,2020-06-29 05:00:00,6.0,-6999.0,26
18.2,-6999.0,29.0,11.3,-6999.0,8.5,7.9, 0.0,281.0,2.0,2020-06-29 06:00:00,8.0,-6999.0,26
8.6,-6999.0,25.3,12.1,-6999.0,7.7,7.4, 0.0,271.0,0.0,2020-06-29 07:00:00,8.0,-6999.0,26
8.6,-6999.0,20.5,10.1,-6999.0,7.5,7.4, 0.0,275.0,-1.0,2020-06-29 08:00:00,7.0,-6999.0,26
8.6,-6999.0,23.3,8.0,-6999.0,7.7,7.3, 0.0,263.0,0.0,2020-06-29 09:00:00,8.0,-6999.0,26
8.9,-6999.0,29.9,7.4,-6999.0,8.7,7.3, 0.0,247.0,-1.0,2020-06-29 10:00:00,7.0,-6999.0,26
9.1,-6999.0,47.7,18.5,-6999.0,8.5,7.3, 0.0,256.0,-4.0,2020-06-29 11:00:00,3.0,-6999.0,26
9.1,-6999.0,49.2,21.8,-6999.0,8.1,7.3, 0.0,253.0,3.0,2020-06-29 12:00:00,6.0,-6999.0,26
9.4,-6999.0,43.5,19.3,-6999.0,9.1,7.3, 0.0,253.0,0.0,2020-06-29 13:00:00,6.0,-6999.0,26
10.4,-6999.0,43.2,16.5,-6999.0,9.5,7.3, 0.0,251.0,0.0,2020-06-29 14:00:00,6.0,-6999.0,26
10.7,-6999.0,44.9,16.3,-6999.0,9.9,7.3, 0.0,246.0,0.0,2020-06-29 15:00:00,5.0,-6999.0,26
10.7,-6999.0,48.3,17.9,-6999.0,8.9,7.3, 0.0,249.0,0.0,2020-06-29 16:00:00,5.0,-6999.0,26
10.7,-6999.0,43.7,19.8,-6999.0,9.8,-6999.0, 0.0,246.0,1.0,2020-06-29 17:00:00,6.0,-6999.0,26
10.7,-6999.0,44.0,20.7,-6999.0,9.6,-6999.0, 0.0,249.0,-1.0,2020-06-29 18:00:00,6.0,-6999.0,26
9.6,-6999.0,38.1,17.8,-6999.0,8.7,8.1, 0.0,248.0,-3.0,2020-06-29 19:00:00,3.0,-6999.0,26
9.6,-6999.0,33.1,14.0,-6999.0,7.9,7.5, 0.0,253.0,3.0,2020-06-29 20:00:00,6.0,-6999.0,26
9.6,-6999.0,35.6,13.5,-6999.0,7.4,7.3, 0.0,259.0,0.0,2020-06-29 21:00:00,6.0,-6999.0,26
9.6,-6999.0,35.6,14.3,-6999.0,6.8,6.8, 0.0,265.0,0.0,2020-06-29 22:00:00,6.0,-6999.0,26
9.6,-6999.0,32.7,12.4,-6999.0,6.4,6.4, 0.0,276.0,0.0,2020-06-29 23:00:00,6.0,-6999.0,26
9.6,-6999.0,30.3,12.3,-6999.0,6.1,6.1, 0.0,279.0,-2.0,2020-06-30 00:00:00,4.0,-6999.0,26
9.6,-6999.0,39.1,14.8,-6999.0,5.9,5.8, 0.0,282.0,-1.0,2020-06-30 01:00:00,4.0,-6999.0,26
9.6,-6999.0,40.7,15.2,-6999.0,5.7,5.6, 0.0,281.0,0.0,2020-06-30 02:00:00,3.0,-6999.0,26
9.6,-6999.0,36.7,16.5,-6999.0,5.6,5.5, 0.0,279.0,0.0,2020-06-30 03:00:00,4.0,-6999.0,26
9.6,-6999.0,36.8,15.5,-6999.0,5.2,5.2, 0.0,283.0,-1.0,2020-06-30 04:00:00,3.0,-6999.0,26
9.6,-6999.0,30.9,14.0,-6999.0,5.1,5.0, 0.0,284.0,0.0,2020-06-30 05:00:00,3.0,-6999.0,26
9.6,-6999.0,34.7,14.9,-6999.0,5.2,5.0, 0.0,280.0,-1.0,2020-06-30 06:00:00,2.0,-6999.0,26
5.2,-6999.0,31.7,13.6,-6999.0,5.2,5.0, 0.0,282.0,1.0,2020-06-30 07:00:00,3.0,-6999.0,26
5.6,-6999.0,32.0,15.1,-6999.0,5.5,5.0, 0.0,279.0,1.0,2020-06-30 08:00:00,4.0,-6999.0,26
6.8,-6999.0,22.7,12.3,-6999.0,6.6,5.0, 0.0,275.0,3.0,2020-06-30 09:00:00,6.0,-6999.0,26
7.9,-6999.0,23.3,12.5,-6999.0,7.7,5.0, 0.0,273.0,0.0,2020-06-30 10:00:00,7.0,-6999.0,26
