ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 260.0, 619.0, None, None,2020-02-26 00:00:00, -8.5, None, None,9
None, 260.0, 619.0, None, None,2020-02-26 01:00:00, -9.3, None, None,9
None, 260.0, 620.0, None, None,2020-02-26 02:00:00, -9.9, None, None,9
None, 260.0, 620.0, None, None,2020-02-26 03:00:00, -10.2, None, None,9
None, 260.0, 620.0, None, None,2020-02-26 04:00:00, -10.4, None, None,9
None, 260.0, 621.0, None, None,2020-02-26 05:00:00, -10.2, None, None,9
None, 261.0, 621.0, None, None,2020-02-26 06:00:00, -10.3, None, None,9
None, 261.0, 621.0, None, None,2020-02-26 07:00:00, -10.2, None, None,9
None, 261.0, 621.0, None, None,2020-02-26 08:00:00, -10.2, None, None,9
None, 261.0, 622.0, None, None,2020-02-26 09:00:00, -10.1, None, None,9
None, 261.0, 622.0, None, None,2020-02-26 10:00:00, -10.1, None, None,9
None, 261.0, 622.0, None, None,2020-02-26 11:00:00, -10.0, None, None,9
None, 261.0, 622.0, None, None,2020-02-26 12:00:00, -9.9, None, None,9
None, 261.0, 622.0, None, None,2020-02-26 13:00:00, -9.9, None, None,9
None, 261.0, 622.0, None, None,2020-02-26 14:00:00, -9.8, None, None,9
None, 261.0, 622.0, None, None,2020-02-26 15:00:00, -9.8, None, None,9
None, 261.0, 622.0, 465.0, None,2020-02-26 16:00:00, -8.7, None, None,9
None, 261.0, 622.0, None, None,2020-02-26 17:00:00, -7.9, None, None,9
None, 262.0, 622.0, None, None,2020-02-26 18:00:00, -6.0, None, None,9
None, 262.0, 622.0, None, None,2020-02-26 19:00:00, -6.0, None, None,9
None, 262.0, 622.0, None, None,2020-02-26 20:00:00, -6.0, None, None,9
None, 263.0, 623.0, None, None,2020-02-26 21:00:00, -5.5, None, None,9
None, 263.0, 623.0, None, None,2020-02-26 22:00:00, -5.4, None, None,9
None, 263.0, 623.0, None, None,2020-02-26 23:00:00, -5.5, None, None,9
None, 263.0, 623.0, None, None,2020-02-27 00:00:00, -5.6, None, None,9
None, 263.0, 623.0, None, None,2020-02-27 01:00:00, -5.8, None, None,9
None, 263.0, 623.0, None, None,2020-02-27 02:00:00, -5.9, None, None,9
None, 263.0, 623.0, None, None,2020-02-27 03:00:00, -6.0, None, None,9
None, 263.0, 623.0, None, None,2020-02-27 04:00:00, -6.2, None, None,9
None, 263.0, 623.0, None, None,2020-02-27 05:00:00, -6.3, None, None,9
None, 263.0, 623.0, None, None,2020-02-27 06:00:00, -6.3, None, None,9
None, 264.0, 623.0, None, None,2020-02-27 07:00:00, -6.0, None, None,9
None, 264.0, 623.0, None, None,2020-02-27 08:00:00, -6.2, None, None,9
None, 264.0, 623.0, None, None,2020-02-27 09:00:00, -5.9, None, None,9
None, 264.0, 623.0, None, None,2020-02-27 10:00:00, -6.4, None, None,9
None, 264.0, 623.0, None, None,2020-02-27 11:00:00, -6.0, None, None,9
None, 264.0, 623.0, None, None,2020-02-27 12:00:00, -5.8, None, None,9
None, 264.0, 623.0, None, None,2020-02-27 13:00:00, -5.8, None, None,9
None, 264.0, 623.0, None, None,2020-02-27 14:00:00, -6.0, None, None,9
None, 264.0, 623.0, None, None,2020-02-27 15:00:00, -5.8, None, None,9
None, 264.0, 623.0, 427.0, None,2020-02-27 16:00:00, -5.3, None, None,9
None, 264.0, 623.0, None, None,2020-02-27 17:00:00, -5.0, None, None,9
None, 264.0, 623.0, None, None,2020-02-27 18:00:00, -4.2, None, None,9
None, 264.0, 623.0, None, None,2020-02-27 19:00:00, -2.3, None, None,9
None, 264.0, 623.0, None, None,2020-02-27 20:00:00, -2.4, None, None,9
None, 264.0, 623.0, None, None,2020-02-27 21:00:00, -2.9, None, None,9
None, 264.0, 623.0, None, None,2020-02-27 22:00:00, -3.1, None, None,9
None, 264.0, 623.0, None, None,2020-02-27 23:00:00, -3.5, None, None,9
None, 264.0, 623.0, None, None,2020-02-28 00:00:00, -3.8, None, None,9
None, 264.0, 623.0, None, None,2020-02-28 01:00:00, -3.9, None, None,9
None, 264.0, 623.0, None, None,2020-02-28 02:00:00, -3.9, None, None,9
None, 264.0, 624.0, None, None,2020-02-28 03:00:00, -3.8, None, None,9
None, 264.0, 624.0, None, None,2020-02-28 04:00:00, -3.9, None, None,9
None, 264.0, 624.0, None, None,2020-02-28 05:00:00, -3.7, None, None,9
None, 264.0, 624.0, None, None,2020-02-28 06:00:00, -3.2, None, None,9
None, 264.0, 624.0, None, None,2020-02-28 07:00:00, -3.0, None, None,9
None, 264.0, 625.0, None, None,2020-02-28 08:00:00, -2.7, None, None,9
