AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
7.0, 14.1,2023-04-23 00:00:00, 5.7, 9.5,17
6.8, None,2023-04-23 01:00:00, None, None,17
6.7, None,2023-04-23 02:00:00, None, None,17
6.6, None,2023-04-23 03:00:00, None, None,17
6.6, None,2023-04-23 04:00:00, None, None,17
6.5, None,2023-04-23 05:00:00, None, None,17
6.6, None,2023-04-23 06:00:00, None, None,17
7.0, None,2023-04-23 07:00:00, None, None,17
8.1, None,2023-04-23 08:00:00, None, None,17
8.9, None,2023-04-23 09:00:00, None, None,17
9.2, None,2023-04-23 10:00:00, None, None,17
9.2, None,2023-04-23 11:00:00, None, None,17
9.4, None,2023-04-23 12:00:00, None, None,17
9.5, None,2023-04-23 13:00:00, None, None,17
8.5, None,2023-04-23 14:00:00, None, None,17
8.2, None,2023-04-23 15:00:00, None, None,17
8.4, None,2023-04-23 16:00:00, None, None,17
8.5, None,2023-04-23 17:00:00, None, None,17
7.8, None,2023-04-23 18:00:00, None, None,17
6.8, None,2023-04-23 19:00:00, None, None,17
6.4, None,2023-04-23 20:00:00, None, None,17
6.2, None,2023-04-23 21:00:00, None, None,17
6.1, None,2023-04-23 22:00:00, None, None,17
5.7, None,2023-04-23 23:00:00, None, None,17
5.5, 0.0,2023-04-24 00:00:00, 3.8, 12.5,17
5.3, None,2023-04-24 01:00:00, None, None,17
4.8, None,2023-04-24 02:00:00, None, None,17
4.0, None,2023-04-24 03:00:00, None, None,17
3.8, None,2023-04-24 04:00:00, None, None,17
3.9, None,2023-04-24 05:00:00, None, None,17
4.4, None,2023-04-24 06:00:00, None, None,17
5.4, None,2023-04-24 07:00:00, None, None,17
6.3, None,2023-04-24 08:00:00, None, None,17
7.5, None,2023-04-24 09:00:00, None, None,17
9.5, None,2023-04-24 10:00:00, None, None,17
11.0, None,2023-04-24 11:00:00, None, None,17
12.5, None,2023-04-24 12:00:00, None, None,17
11.9, None,2023-04-24 13:00:00, None, None,17
11.9, None,2023-04-24 14:00:00, None, None,17
11.4, None,2023-04-24 15:00:00, None, None,17
11.8, None,2023-04-24 16:00:00, None, None,17
10.7, None,2023-04-24 17:00:00, None, None,17
9.8, None,2023-04-24 18:00:00, None, None,17
9.0, None,2023-04-24 19:00:00, None, None,17
7.7, None,2023-04-24 20:00:00, None, None,17
6.8, None,2023-04-24 21:00:00, None, None,17
6.3, None,2023-04-24 22:00:00, None, None,17
5.8, None,2023-04-24 23:00:00, None, None,17
5.4, 0.0,2023-04-25 00:00:00, 4.1, 15.2,17
5.2, None,2023-04-25 01:00:00, None, None,17
4.4, None,2023-04-25 02:00:00, None, None,17
4.8, None,2023-04-25 03:00:00, None, None,17
4.4, None,2023-04-25 04:00:00, None, None,17
4.1, None,2023-04-25 05:00:00, None, None,17
4.3, None,2023-04-25 06:00:00, None, None,17
5.0, None,2023-04-25 07:00:00, None, None,17
6.4, None,2023-04-25 08:00:00, None, None,17
8.2, None,2023-04-25 09:00:00, None, None,17
10.4, None,2023-04-25 10:00:00, None, None,17
11.8, None,2023-04-25 11:00:00, None, None,17
13.8, None,2023-04-25 12:00:00, None, None,17
13.8, None,2023-04-25 13:00:00, None, None,17
15.2, None,2023-04-25 14:00:00, None, None,17
13.2, None,2023-04-25 15:00:00, None, None,17
13.1, None,2023-04-25 16:00:00, None, None,17
12.3, None,2023-04-25 17:00:00, None, None,17
11.3, None,2023-04-25 18:00:00, None, None,17
10.0, None,2023-04-25 19:00:00, None, None,17
8.4, None,2023-04-25 20:00:00, None, None,17
7.7, None,2023-04-25 21:00:00, None, None,17
6.5, None,2023-04-25 22:00:00, None, None,17
5.7, None,2023-04-25 23:00:00, None, None,17
5.6, 9.2,2023-04-26 00:00:00, 5.6, 11.7,17
5.7, None,2023-04-26 01:00:00, None, None,17
6.1, None,2023-04-26 02:00:00, None, None,17
6.3, None,2023-04-26 03:00:00, None, None,17
6.3, None,2023-04-26 04:00:00, None, None,17
6.3, None,2023-04-26 05:00:00, None, None,17
6.5, None,2023-04-26 06:00:00, None, None,17
6.9, None,2023-04-26 07:00:00, None, None,17
7.9, None,2023-04-26 08:00:00, None, None,17
8.2, None,2023-04-26 09:00:00, None, None,17
9.4, None,2023-04-26 10:00:00, None, None,17
10.3, None,2023-04-26 11:00:00, None, None,17
10.3, None,2023-04-26 12:00:00, None, None,17
11.7, None,2023-04-26 13:00:00, None, None,17
11.6, None,2023-04-26 14:00:00, None, None,17
11.6, None,2023-04-26 15:00:00, None, None,17
10.8, None,2023-04-26 16:00:00, None, None,17
11.0, None,2023-04-26 17:00:00, None, None,17
10.4, None,2023-04-26 18:00:00, None, None,17
9.5, None,2023-04-26 19:00:00, None, None,17
9.0, None,2023-04-26 20:00:00, None, None,17
8.5, None,2023-04-26 21:00:00, None, None,17
8.0, None,2023-04-26 22:00:00, None, None,17
6.7, None,2023-04-26 23:00:00, None, None,17
5.7, 0.1,2023-04-27 00:00:00, 1.8, 18.6,17
4.5, None,2023-04-27 01:00:00, None, None,17
3.7, None,2023-04-27 02:00:00, None, None,17
3.0, None,2023-04-27 03:00:00, None, None,17
2.4, None,2023-04-27 04:00:00, None, None,17
1.8, None,2023-04-27 05:00:00, None, None,17
1.8, None,2023-04-27 06:00:00, None, None,17
2.7, None,2023-04-27 07:00:00, None, None,17
4.3, None,2023-04-27 08:00:00, None, None,17
7.3, None,2023-04-27 09:00:00, None, None,17
11.5, None,2023-04-27 10:00:00, None, None,17
13.9, None,2023-04-27 11:00:00, None, None,17
15.7, None,2023-04-27 12:00:00, None, None,17
18.3, None,2023-04-27 13:00:00, None, None,17
18.6, None,2023-04-27 14:00:00, None, None,17
17.9, None,2023-04-27 15:00:00, None, None,17
15.9, None,2023-04-27 16:00:00, None, None,17
12.6, None,2023-04-27 17:00:00, None, None,17
11.0, None,2023-04-27 18:00:00, None, None,17
9.6, None,2023-04-27 19:00:00, None, None,17
8.3, None,2023-04-27 20:00:00, None, None,17
7.4, None,2023-04-27 21:00:00, None, None,17
6.7, None,2023-04-27 22:00:00, None, None,17
5.8, None,2023-04-27 23:00:00, None, None,17
5.0, 0.0,2023-04-28 00:00:00, 2.3, 23.2,17
4.4, None,2023-04-28 01:00:00, None, None,17
3.7, None,2023-04-28 02:00:00, None, None,17
3.2, None,2023-04-28 03:00:00, None, None,17
2.6, None,2023-04-28 04:00:00, None, None,17
2.4, None,2023-04-28 05:00:00, None, None,17
2.3, None,2023-04-28 06:00:00, None, None,17
3.1, None,2023-04-28 07:00:00, None, None,17
4.7, None,2023-04-28 08:00:00, None, None,17
8.9, None,2023-04-28 09:00:00, None, None,17
12.9, None,2023-04-28 10:00:00, None, None,17
18.0, None,2023-04-28 11:00:00, None, None,17
20.6, None,2023-04-28 12:00:00, None, None,17
22.1, None,2023-04-28 13:00:00, None, None,17
23.2, None,2023-04-28 14:00:00, None, None,17
20.7, None,2023-04-28 15:00:00, None, None,17
18.4, None,2023-04-28 16:00:00, None, None,17
15.0, None,2023-04-28 17:00:00, None, None,17
13.0, None,2023-04-28 18:00:00, None, None,17
11.6, None,2023-04-28 19:00:00, None, None,17
10.1, None,2023-04-28 20:00:00, None, None,17
8.8, None,2023-04-28 21:00:00, None, None,17
7.6, None,2023-04-28 22:00:00, None, None,17
6.8, None,2023-04-28 23:00:00, None, None,17
6.0, 0.0,2023-04-29 00:00:00, 4.0, 24.5,17
5.6, None,2023-04-29 01:00:00, None, None,17
5.2, None,2023-04-29 02:00:00, None, None,17
4.7, None,2023-04-29 03:00:00, None, None,17
4.2, None,2023-04-29 04:00:00, None, None,17
4.0, None,2023-04-29 05:00:00, None, None,17
4.1, None,2023-04-29 06:00:00, None, None,17
4.9, None,2023-04-29 07:00:00, None, None,17
6.4, None,2023-04-29 08:00:00, None, None,17
11.0, None,2023-04-29 09:00:00, None, None,17
15.3, None,2023-04-29 10:00:00, None, None,17
21.5, None,2023-04-29 11:00:00, None, None,17
24.0, None,2023-04-29 12:00:00, None, None,17
24.5, None,2023-04-29 13:00:00, None, None,17
24.2, None,2023-04-29 14:00:00, None, None,17
22.5, None,2023-04-29 15:00:00, None, None,17
20.8, None,2023-04-29 16:00:00, None, None,17
16.6, None,2023-04-29 17:00:00, None, None,17
14.6, None,2023-04-29 18:00:00, None, None,17
12.9, None,2023-04-29 19:00:00, None, None,17
11.6, None,2023-04-29 20:00:00, None, None,17
10.3, None,2023-04-29 21:00:00, None, None,17
9.0, None,2023-04-29 22:00:00, None, None,17
8.2, None,2023-04-29 23:00:00, None, None,17
