RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,6.404,187.0, None, None, None, None, None, None, None, None, None, None, None, None, 15.1, None, None, None, None,17.7, None, None, None, None,2018-08-20 00:00:00, None,34
None, None, None, None,8.37,183.6, None, None, None, None, None, None, None, None, None, None, None, None, 14.62, None, None, None, None,10.78, None, None, None, None,2018-08-20 01:00:00, None,34
None, None, None, None,3.94,200.1, None, None, None, None, None, None, None, None, None, None, None, None, 13.93, None, None, None, None,24.79, None, None, None, None,2018-08-20 02:00:00, None,34
None, None, None, None,3.057,272.8, None, None, None, None, None, None, None, None, None, None, None, None, 13.32, None, None, None, None,25.75, None, None, None, None,2018-08-20 03:00:00, None,34
None, None, None, None,1.885,2.697, None, None, None, None, None, None, None, None, None, None, None, None, 12.54, None, None, None, None,34.8, None, None, None, None,2018-08-20 04:00:00, None,34
None, None, None, None,7.18,56.37, None, None, None, None, None, None, None, None, None, None, None, None, 11.96, None, None, None, None,10.75, None, None, None, None,2018-08-20 05:00:00, None,34
None, None, None, None,11.17,50.18, None, None, None, None, None, None, None, None, None, None, None, None, 10.9, None, None, None, None,10.46, None, None, None, None,2018-08-20 06:00:00, None,34
None, None, None, None,12.94,51.62, None, None, None, None, None, None, None, None, None, None, None, None, 10.85, None, None, None, None,12.98, None, None, None, None,2018-08-20 07:00:00, None,34
None, None, None, None,17.09,52.97, None, None, None, None, None, None, None, None, None, None, None, None, 12.38, None, None, None, None,13.93, None, None, None, None,2018-08-20 08:00:00, None,34
None, None, None, None,14.26,42.59, None, None, None, None, None, None, None, None, None, None, None, None, 13.55, None, None, None, None,18.67, None, None, None, None,2018-08-20 09:00:00, None,34
None, None, None, None,13.61,43.62, None, None, None, None, None, None, None, None, None, None, None, None, 14.69, None, None, None, None,19.94, None, None, None, None,2018-08-20 10:00:00, None,34
None, None, None, None,13.6,45.24, None, None, None, None, None, None, None, None, None, None, None, None, 16.34, None, None, None, None,21.08, None, None, None, None,2018-08-20 11:00:00, None,34
None, None, None, None,14.91,39.24, None, None, None, None, None, None, None, None, None, None, None, None, 20.64, None, None, None, None,19.04, None, None, None, None,2018-08-20 12:00:00, None,34
None, None, None, None,16.06,40.23, None, None, None, None, None, None, None, None, None, None, None, None, 22.28, None, None, None, None,20.28, None, None, None, None,2018-08-20 13:00:00, None,34
None, None, None, None,18.48,38.35, None, None, None, None, None, None, None, None, None, None, None, None, 22.68, None, None, None, None,16.71, None, None, None, None,2018-08-20 14:00:00, None,34
None, None, None, None,19.05,37.07, None, None, None, None, None, None, None, None, None, None, None, None, 23.06, None, None, None, None,15.12, None, None, None, None,2018-08-20 15:00:00, None,34
None, None, None, None,16.53,39.28, None, None, None, None, None, None, None, None, None, None, None, None, 22.24, None, None, None, None,16.08, None, None, None, None,2018-08-20 16:00:00, None,34
None, None, None, None,14.99,39.88, None, None, None, None, None, None, None, None, None, None, None, None, 20.59, None, None, None, None,13.96, None, None, None, None,2018-08-20 17:00:00, None,34
None, None, None, None,13.38,41.37, None, None, None, None, None, None, None, None, None, None, None, None, 20.06, None, None, None, None,13.45, None, None, None, None,2018-08-20 18:00:00, None,34
None, None, None, None,7.1,47.34, None, None, None, None, None, None, None, None, None, None, None, None, 19.15, None, None, None, None,15.45, None, None, None, None,2018-08-20 19:00:00, None,34
None, None, None, None,3.416,5.715, None, None, None, None, None, None, None, None, None, None, None, None, 19.04, None, None, None, None,41.05, None, None, None, None,2018-08-20 20:00:00, None,34
None, None, None, None,6.857,54.58, None, None, None, None, None, None, None, None, None, None, None, None, 17.12, None, None, None, None,11.78, None, None, None, None,2018-08-20 21:00:00, None,34
None, None, None, None,4.41,55.62, None, None, None, None, None, None, None, None, None, None, None, None, 16.53, None, None, None, None,12.72, None, None, None, None,2018-08-20 22:00:00, None,34
None, None, None, None,9.21,59.54, None, None, None, None, None, None, None, None, None, None, None, None, 15.76, None, None, None, None,9.81, None, None, None, None,2018-08-20 23:00:00, None,34
None, None, None, None,11.33,59.91, None, None, None, None, None, None, None, None, None, None, None, None, 15.39, None, None, None, None,9.34, None, None, None, None,2018-08-21 00:00:00, None,34
None, None, None, None,17.39,55.15, None, None, None, None, None, None, None, None, None, None, None, None, 16.18, None, None, None, None,9.44, None, None, None, None,2018-08-21 01:00:00, None,34
None, None, None, None,21.45,54.18, None, None, None, None, None, None, None, None, None, None, None, None, 15.84, None, None, None, None,9.2, None, None, None, None,2018-08-21 02:00:00, None,34
None, None, None, None,18.78,54.78, None, None, None, None, None, None, None, None, None, None, None, None, 14.21, None, None, None, None,11.47, None, None, None, None,2018-08-21 03:00:00, None,34
None, None, None, None,20.24,51.88, None, None, None, None, None, None, None, None, None, None, None, None, 13.42, None, None, None, None,10.98, None, None, None, None,2018-08-21 04:00:00, None,34
None, None, None, None,20.67,55.13, None, None, None, None, None, None, None, None, None, None, None, None, 12.94, None, None, None, None,10.26, None, None, None, None,2018-08-21 05:00:00, None,34
None, None, None, None,23.23,55.04, None, None, None, None, None, None, None, None, None, None, None, None, 13.28, None, None, None, None,9.18, None, None, None, None,2018-08-21 06:00:00, None,34
None, None, None, None,21.39,59.15, None, None, None, None, None, None, None, None, None, None, None, None, 12.72, None, None, None, None,10.61, None, None, None, None,2018-08-21 07:00:00, None,34
None, None, None, None,19.92,57.42, None, None, None, None, None, None, None, None, None, None, None, None, 12.19, None, None, None, None,8.21, None, None, None, None,2018-08-21 08:00:00, None,34
None, None, None, None,18.62,57.55, None, None, None, None, None, None, None, None, None, None, None, None, 12.99, None, None, None, None,10.22, None, None, None, None,2018-08-21 09:00:00, None,34
None, None, None, None,16.11,55.62, None, None, None, None, None, None, None, None, None, None, None, None, 13.63, None, None, None, None,9.82, None, None, None, None,2018-08-21 10:00:00, None,34
None, None, None, None,9.68,51.14, None, None, None, None, None, None, None, None, None, None, None, None, 15.39, None, None, None, None,13.55, None, None, None, None,2018-08-21 11:00:00, None,34
None, None, None, None,6.189,51.86, None, None, None, None, None, None, None, None, None, None, None, None, 20.31, None, None, None, None,14.28, None, None, None, None,2018-08-21 12:00:00, None,34
None, None, None, None,2.894,231.8, None, None, None, None, None, None, None, None, None, None, None, None, 24.03, None, None, None, None,42.33, None, None, None, None,2018-08-21 13:00:00, None,34
None, None, None, None,3.679,234.9, None, None, None, None, None, None, None, None, None, None, None, None, 25.43, None, None, None, None,34.52, None, None, None, None,2018-08-21 14:00:00, None,34
None, None, None, None,4.469,250.0, None, None, None, None, None, None, None, None, None, None, None, None, 25.74, None, None, None, None,30.74, None, None, None, None,2018-08-21 15:00:00, None,34
None, None, None, None,5.666,251.7, None, None, None, None, None, None, None, None, None, None, None, None, 25.12, None, None, None, None,25.28, None, None, None, None,2018-08-21 16:00:00, None,34
None, None, None, None,5.681,253.5, None, None, None, None, None, None, None, None, None, None, None, None, 22.64, None, None, None, None,24.35, None, None, None, None,2018-08-21 17:00:00, None,34
None, None, None, None,4.657,235.2, None, None, None, None, None, None, None, None, None, None, None, None, 22.05, None, None, None, None,27.5, None, None, None, None,2018-08-21 18:00:00, None,34
None, None, None, None,5.289,214.7, None, None, None, None, None, None, None, None, None, None, None, None, 21.31, None, None, None, None,18.75, None, None, None, None,2018-08-21 19:00:00, None,34
None, None, None, None,7.82,190.0, None, None, None, None, None, None, None, None, None, None, None, None, 19.94, None, None, None, None,13.55, None, None, None, None,2018-08-21 20:00:00, None,34
None, None, None, None,5.396,206.6, None, None, None, None, None, None, None, None, None, None, None, None, 18.66, None, None, None, None,22.45, None, None, None, None,2018-08-21 21:00:00, None,34
None, None, None, None,3.28,257.8, None, None, None, None, None, None, None, None, None, None, None, None, 18.23, None, None, None, None,12.41, None, None, None, None,2018-08-21 22:00:00, None,34
None, None, None, None,0.613,340.4, None, None, None, None, None, None, None, None, None, None, None, None, 17.73, None, None, None, None,69.86, None, None, None, None,2018-08-21 23:00:00, None,34
None, None, None, None,8.39,68.71, None, None, None, None, None, None, None, None, None, None, None, None, 16.46, None, None, None, None,7.72, None, None, None, None,2018-08-22 00:00:00, None,34
None, None, None, None,9.7,65.5, None, None, None, None, None, None, None, None, None, None, None, None, 16.2, None, None, None, None,8.61, None, None, None, None,2018-08-22 01:00:00, None,34
None, None, None, None,9.66,58.06, None, None, None, None, None, None, None, None, None, None, None, None, 15.59, None, None, None, None,11.92, None, None, None, None,2018-08-22 02:00:00, None,34
None, None, None, None,9.98,61.05, None, None, None, None, None, None, None, None, None, None, None, None, 14.64, None, None, None, None,12.45, None, None, None, None,2018-08-22 03:00:00, None,34
None, None, None, None,8.25,63.51, None, None, None, None, None, None, None, None, None, None, None, None, 14.31, None, None, None, None,10.46, None, None, None, None,2018-08-22 04:00:00, None,34
None, None, None, None,8.83,61.16, None, None, None, None, None, None, None, None, None, None, None, None, 13.87, None, None, None, None,9.91, None, None, None, None,2018-08-22 05:00:00, None,34
None, None, None, None,9.99,62.04, None, None, None, None, None, None, None, None, None, None, None, None, 13.74, None, None, None, None,9.1, None, None, None, None,2018-08-22 06:00:00, None,34
None, None, None, None,11.21,61.49, None, None, None, None, None, None, None, None, None, None, None, None, 13.23, None, None, None, None,10.53, None, None, None, None,2018-08-22 07:00:00, None,34
None, None, None, None,13.55,58.47, None, None, None, None, None, None, None, None, None, None, None, None, 13.81, None, None, None, None,8.28, None, None, None, None,2018-08-22 08:00:00, None,34
None, None, None, None,14.52,55.59, None, None, None, None, None, None, None, None, None, None, None, None, 14.56, None, None, None, None,8.62, None, None, None, None,2018-08-22 09:00:00, None,34
None, None, None, None,11.19,57.27, None, None, None, None, None, None, None, None, None, None, None, None, 15.39, None, None, None, None,10.16, None, None, None, None,2018-08-22 10:00:00, None,34
None, None, None, None,11.96,54.62, None, None, None, None, None, None, None, None, None, None, None, None, 17.18, None, None, None, None,12.73, None, None, None, None,2018-08-22 11:00:00, None,34
None, None, None, None,7.15,61.93, None, None, None, None, None, None, None, None, None, None, None, None, 21.94, None, None, None, None,12.82, None, None, None, None,2018-08-22 12:00:00, None,34
None, None, None, None,3.45,210.3, None, None, None, None, None, None, None, None, None, None, None, None, 25.54, None, None, None, None,39.9, None, None, None, None,2018-08-22 13:00:00, None,34
None, None, None, None,7.91,194.5, None, None, None, None, None, None, None, None, None, None, None, None, 26.4, None, None, None, None,24.84, None, None, None, None,2018-08-22 14:00:00, None,34
None, None, None, None,5.283,203.9, None, None, None, None, None, None, None, None, None, None, None, None, 26.59, None, None, None, None,37.3, None, None, None, None,2018-08-22 15:00:00, None,34
None, None, None, None,6.756,208.1, None, None, None, None, None, None, None, None, None, None, None, None, 26.06, None, None, None, None,27.9, None, None, None, None,2018-08-22 16:00:00, None,34
