IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2017-05-14,0.009,49.2686,-117.6817
2017-05-14,0.009,49.8017,-115.7296
2017-05-15,0.009,57.8503,-129.9866
2017-05-16,0.009,49.936,-115.748
2017-05-18,0.1,50.2818,-121.6161
2017-05-18,0.009,54.6571,-128.7099
2017-05-18,2.8,58.5915,-120.3531
2017-05-19,0.3,50.5351,-116.1018
2017-05-19,0.14,51.4209,-124.0943
2017-05-19,0.009,49.8165,-115.6314
2017-05-20,0.6,52.5078,-122.4561
2017-05-20,0.009,59.4974,-123.1785
2017-05-20,0.9,51.2598,-121.989
2017-05-20,0.009,49.0224,-119.5066
