pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None,-6.373,89.8, None, None,42.72,1.787,332.0, None, None, None, None,-8.0, None, None, None, None,2019-12-10 23:00:00, None, None,50
None,-6.291,91.0, None, None,64.68,1.134,300.0, None, None, None, None,-7.0, None, None, None, None,2019-12-11 00:00:00, None, None,50
None,-6.154,91.7, None, None,69.87,1.584,235.5, None, None, None, None,-7.0, None, None, None, None,2019-12-11 01:00:00, None, None,50
None,-6.112,90.8, None, None,76.18,1.118,267.7, None, None, None, None,-7.0, None, None, None, None,2019-12-11 02:00:00, None, None,50
None,-6.405,90.7, None, None,76.68,1.975,282.0, None, None, None, None,-7.0, None, None, None, None,2019-12-11 03:00:00, None, None,50
None,-5.87,90.2, None, None,45.65,1.328,326.4, None, None, None, None,-7.0, None, None, None, None,2019-12-11 04:00:00, None, None,50
None,-5.775,89.3, None, None,64.5,2.187,278.8, None, None, None, None,-7.0, None, None, None, None,2019-12-11 05:00:00, None, None,50
None,-5.701,90.1, None, None,70.95,2.104,208.9, None, None, None, None,-7.0, None, None, None, None,2019-12-11 06:00:00, None, None,50
None,-5.886,91.0, None, None,66.7,0.716,311.8, None, None, None, None,-7.0, None, None, None, None,2019-12-11 07:00:00, None, None,50
None,-6.088,91.5, None, None,51.46,0.367,310.8, None, None, None, None,-7.0, None, None, None, None,2019-12-11 08:00:00, None, None,50
None,-6.088,91.7, None, None,28.61,0.12,325.2, None, None, None, None,-7.0, None, None, None, None,2019-12-11 09:00:00, None, None,50
None,-4.949,90.0, None, None,64.04,0.73,279.7, None, None, None, None,-6.0, None, None, None, None,2019-12-11 10:00:00, None, None,50
None,-4.395,87.5, None, None,42.57,1.57,312.6, None, None, None, None,-6.0, None, None, None, None,2019-12-11 11:00:00, None, None,50
None,-3.85,87.1, None, None,61.92,4.124,323.9, None, None, None, None,-6.0, None, None, None, None,2019-12-11 12:00:00, None, None,50
None,-3.58,87.4, None, None,40.16,2.723,182.8, None, None, None, None,-5.0, None, None, None, None,2019-12-11 13:00:00, None, None,50
None,-3.599,87.5, None, None,62.91,4.083,341.6, None, None, None, None,-5.0, None, None, None, None,2019-12-11 14:00:00, None, None,50
None,-3.71,88.1, None, None,74.95,1.678,122.7, None, None, None, None,-5.0, None, None, None, None,2019-12-11 15:00:00, None, None,50
None,-4.0,89.7, None, None,38.56,0.198,314.5, None, None, None, None,-5.0, None, None, None, None,2019-12-11 16:00:00, None, None,50
None,-4.42,91.5, None, None,31.89,0.681,332.0, None, None, None, None,-6.0, None, None, None, None,2019-12-11 17:00:00, None, None,50
None,-4.62,92.5, None, None,59.06,0.486,321.6, None, None, None, None,-6.0, None, None, None, None,2019-12-11 18:00:00, None, None,50
None,-4.949,92.7, None, None,64.11,0.614,272.1, None, None, None, None,-6.0, None, None, None, None,2019-12-11 19:00:00, None, None,50
None,-5.056,93.0, None, None,52.92,0.199,308.6, None, None, None, None,-6.0, None, None, None, None,2019-12-11 20:00:00, None, None,50
None,-5.342,93.2, None, None,63.29,0.79,253.5, None, None, None, None,-6.0, None, None, None, None,2019-12-11 21:00:00, None, None,50
None,-5.179,93.7, None, None,56.26,1.829,195.1, None, None, None, None,-6.0, None, None, None, None,2019-12-11 22:00:00, None, None,50
None,-5.57,93.7, None, None,56.06,0.377,313.4, None, None, None, None,-6.0, None, None, None, None,2019-12-11 23:00:00, None, None,50
None,-5.485,93.6, None, None,63.93,1.817,201.5, None, None, None, None,-6.0, None, None, None, None,2019-12-12 00:00:00, None, None,50
None,-5.525,93.4, None, None,65.86,2.138,200.7, None, None, None, None,-6.0, None, None, None, None,2019-12-12 01:00:00, None, None,50
None,-5.814,93.2, None, None,51.19,2.155,203.8, None, None, None, None,-7.0, None, None, None, None,2019-12-12 02:00:00, None, None,50
None,-6.413,93.3, None, None,67.55,1.324,290.4, None, None, None, None,-7.0, None, None, None, None,2019-12-12 04:00:00, None, None,50
None,-6.639,92.8, None, None,37.76,0.117,320.2, None, None, None, None,-8.0, None, None, None, None,2019-12-12 05:00:00, None, None,50
None,-6.825,92.9, None, None,46.76,0.112,308.3, None, None, None, None,-8.0, None, None, None, None,2019-12-12 06:00:00, None, None,50
None,-6.522,92.8, None, None,27.06,0.055,324.0, None, None, None, None,-8.0, None, None, None, None,2019-12-12 07:00:00, None, None,50
None,-6.088,92.9, None, None,50.29,0.305,314.1, None, None, None, None,-7.0, None, None, None, None,2019-12-12 08:00:00, None, None,50
None,-5.604,92.9, None, None,64.35,0.526,287.6, None, None, None, None,-7.0, None, None, None, None,2019-12-12 09:00:00, None, None,50
None,-4.791,93.3, None, None,69.02,0.789,302.7, None, None, None, None,-6.0, None, None, None, None,2019-12-12 10:00:00, None, None,50
None,-3.826,93.3, None, None,49.54,0.417,333.3, None, None, None, None,-4.0, None, None, None, None,2019-12-12 11:00:00, None, None,50
None,-3.08,92.4, None, None,64.57,1.123,256.1, None, None, None, None,-4.0, None, None, None, None,2019-12-12 12:00:00, None, None,50
None,-2.718,91.5, None, None,55.11,2.01,219.7, None, None, None, None,-4.0, None, None, None, None,2019-12-12 13:00:00, None, None,50
None,-2.829,91.8, None, None,45.41,3.841,179.2, None, None, None, None,-4.0, None, None, None, None,2019-12-12 14:00:00, None, None,50
None,-2.599,92.1, None, None,69.5,1.318,241.8, None, None, None, None,-4.0, None, None, None, None,2019-12-12 15:00:00, None, None,50
None,-3.011,93.1, None, None,56.97,0.517,306.1, None, None, None, None,-4.0, None, None, None, None,2019-12-12 16:00:00, None, None,50
None,-3.426,93.8, None, None,64.65,0.492,305.7, None, None, None, None,-4.0, None, None, None, None,2019-12-12 17:00:00, None, None,50
None,-3.731,94.0, None, None,67.98,0.617,263.0, None, None, None, None,-4.0, None, None, None, None,2019-12-12 18:00:00, None, None,50
None,-3.932,94.2, None, None,57.43,0.399,312.4, None, None, None, None,-5.0, None, None, None, None,2019-12-12 19:00:00, None, None,50
None,-3.925,94.6, None, None,50.75,0.333,318.3, None, None, None, None,-5.0, None, None, None, None,2019-12-12 20:00:00, None, None,50
None,-4.418,94.4, None, None,63.14,0.315,314.2, None, None, None, None,-5.0, None, None, None, None,2019-12-12 21:00:00, None, None,50
None,-4.748,94.3, None, None,38.15,4.217,170.7, None, None, None, None,-5.0, None, None, None, None,2019-12-12 22:00:00, None, None,50
None,-5.763,92.1, None, None,22.28,5.487,164.2, None, None, None, None,-7.0, None, None, None, None,2019-12-12 23:00:00, None, None,50
None,-6.27,91.2, None, None,23.99,4.809,159.9, None, None, None, None,-8.0, None, None, None, None,2019-12-13 00:00:00, None, None,50
None,-6.759,90.8, None, None,18.49,6.138,165.4, None, None, None, None,-8.0, None, None, None, None,2019-12-13 01:00:00, None, None,50
None,-7.423,89.9, None, None,20.04,5.094,165.3, None, None, None, None,-8.0, None, None, None, None,2019-12-13 02:00:00, None, None,50
None,-7.758,89.9, None, None,22.47,4.388,167.4, None, None, None, None,-9.0, None, None, None, None,2019-12-13 03:00:00, None, None,50
None,-8.11,89.9, None, None,22.52,4.511,168.1, None, None, None, None,-9.0, None, None, None, None,2019-12-13 04:00:00, None, None,50
None,-8.42,90.0, None, None,41.22,3.884,168.0, None, None, None, None,-10.0, None, None, None, None,2019-12-13 05:00:00, None, None,50
None,-8.42,89.6, None, None,46.44,2.576,177.6, None, None, None, None,-10.0, None, None, None, None,2019-12-13 06:00:00, None, None,50
None,-8.61,89.2, None, None,24.76,3.64,160.5, None, None, None, None,-10.0, None, None, None, None,2019-12-13 07:00:00, None, None,50
None,-8.33,89.1, None, None,58.53,1.245,204.1, None, None, None, None,-10.0, None, None, None, None,2019-12-13 08:00:00, None, None,50
None,-8.14,88.4, None, None,38.03,0.045,318.0, None, None, None, None,-9.0, None, None, None, None,2019-12-13 09:00:00, None, None,50
None,-7.956,88.5, None, None,54.88,1.253,232.8, None, None, None, None,-9.0, None, None, None, None,2019-12-13 10:00:00, None, None,50
None,-6.349,87.6, None, None,67.03,0.573,297.3, None, None, None, None,-8.0, None, None, None, None,2019-12-13 11:00:00, None, None,50
None,-5.759,87.1, None, None,65.84,1.672,254.6, None, None, None, None,-7.0, None, None, None, None,2019-12-13 12:00:00, None, None,50
None,-4.826,86.8, None, None,43.35,0.983,316.8, None, None, None, None,-7.0, None, None, None, None,2019-12-13 13:00:00, None, None,50
None,-4.345,87.9, None, None,15.9,0.545,325.7, None, None, None, None,-6.0, None, None, None, None,2019-12-13 14:00:00, None, None,50
None,-4.81,89.8, None, None,50.15,0.329,294.2, None, None, None, None,-6.0, None, None, None, None,2019-12-13 15:00:00, None, None,50
None,-5.402,91.6, None, None,60.03,0.644,276.4, None, None, None, None,-6.0, None, None, None, None,2019-12-13 16:00:00, None, None,50
None,-5.612,92.2, None, None,63.84,0.753,285.9, None, None, None, None,-6.0, None, None, None, None,2019-12-13 17:00:00, None, None,50
None,-6.064,92.6, None, None,48.72,0.401,324.7, None, None, None, None,-7.0, None, None, None, None,2019-12-13 18:00:00, None, None,50
None,-6.413,93.3, None, None,67.07,0.685,294.9, None, None, None, None,-7.0, None, None, None, None,2019-12-13 19:00:00, None, None,50
None,-6.365,93.1, None, None,57.65,0.326,316.7, None, None, None, None,-7.0, None, None, None, None,2019-12-13 20:00:00, None, None,50
None,-6.048,93.0, None, None,62.2,0.516,300.4, None, None, None, None,-7.0, None, None, None, None,2019-12-13 21:00:00, None, None,50
None,-6.032,93.1, None, None,47.95,0.177,311.7, None, None, None, None,-7.0, None, None, None, None,2019-12-13 22:00:00, None, None,50
None,-6.211,93.1, None, None,53.35,0.318,291.4, None, None, None, None,-7.0, None, None, None, None,2019-12-13 23:00:00, None, None,50
None,-3.985,94.2, None, None,41.06,2.867,319.9, None, None, None, None,-5.0, None, None, None, None,2019-12-14 00:00:00, None, None,50
None,-3.699,92.3, None, None,16.77,9.84,356.8, None, None, None, None,-5.0, None, None, None, None,2019-12-14 01:00:00, None, None,50
None,-3.58,91.5, None, None,16.36,10.51,353.0, None, None, None, None,-4.0, None, None, None, None,2019-12-14 02:00:00, None, None,50
None,-3.263,90.1, None, None,18.02,10.01,349.5, None, None, None, None,-5.0, None, None, None, None,2019-12-14 03:00:00, None, None,50
None,-3.657,91.2, None, None,17.38,11.18,357.7, None, None, None, None,-5.0, None, None, None, None,2019-12-14 04:00:00, None, None,50
None,-3.533,90.9, None, None,21.07,8.35,354.7, None, None, None, None,-5.0, None, None, None, None,2019-12-14 05:00:00, None, None,50
None,-3.372,91.0, None, None,20.11,10.22,357.7, None, None, None, None,-5.0, None, None, None, None,2019-12-14 06:00:00, None, None,50
None,-3.482,89.3, None, None,20.28,10.89,354.8, None, None, None, None,-5.0, None, None, None, None,2019-12-14 07:00:00, None, None,50
None,-3.48,88.2, None, None,24.41,8.72,356.7, None, None, None, None,-5.0, None, None, None, None,2019-12-14 08:00:00, None, None,50
None,-3.469,87.3, None, None,20.94,11.27,358.9, None, None, None, None,-5.0, None, None, None, None,2019-12-14 09:00:00, None, None,50
None,-3.464,85.3, None, None,23.15,11.34,349.3, None, None, None, None,-5.0, None, None, None, None,2019-12-14 10:00:00, None, None,50
None,-3.398,85.0, None, None,28.62,8.4,349.6, None, None, None, None,-5.0, None, None, None, None,2019-12-14 11:00:00, None, None,50
None,-3.259,82.8, None, None,31.64,7.78,352.4, None, None, None, None,-6.0, None, None, None, None,2019-12-14 12:00:00, None, None,50
None,-3.133,82.0, None, None,22.73,9.16,352.7, None, None, None, None,-6.0, None, None, None, None,2019-12-14 13:00:00, None, None,50
None,-3.555,84.5, None, None,19.77,10.77,354.2, None, None, None, None,-5.0, None, None, None, None,2019-12-14 14:00:00, None, None,50
None,-3.74,82.7, None, None,17.36,11.44,350.2, None, None, None, None,-6.0, None, None, None, None,2019-12-14 15:00:00, None, None,50
None,-4.095,83.7, None, None,19.43,8.21,348.7, None, None, None, None,-6.0, None, None, None, None,2019-12-14 16:00:00, None, None,50
None,-4.382,83.9, None, None,20.12,7.0,348.3, None, None, None, None,-6.0, None, None, None, None,2019-12-14 17:00:00, None, None,50
None,-4.62,86.1, None, None,21.28,6.8,0.109, None, None, None, None,-7.0, None, None, None, None,2019-12-14 18:00:00, None, None,50
None,-4.743,81.1, None, None,24.52,7.667,342.6, None, None, None, None,-7.0, None, None, None, None,2019-12-14 19:00:00, None, None,50
None,-5.275,84.4, None, None,28.58,8.08,342.8, None, None, None, None,-7.0, None, None, None, None,2019-12-14 20:00:00, None, None,50
None,-5.469,86.1, None, None,20.11,9.36,346.7, None, None, None, None,-7.0, None, None, None, None,2019-12-14 21:00:00, None, None,50
None,-5.628,86.1, None, None,15.83,10.4,344.6, None, None, None, None,-7.0, None, None, None, None,2019-12-14 22:00:00, None, None,50
None,-5.882,86.6, None, None,15.38,11.52,348.1, None, None, None, None,-7.0, None, None, None, None,2019-12-14 23:00:00, None, None,50
None,-5.979,85.3, None, None,16.75,9.94,349.5, None, None, None, None,-8.0, None, None, None, None,2019-12-15 00:00:00, None, None,50
None,-6.501,87.3, None, None,16.08,7.527,0.112, None, None, None, None,-8.0, None, None, None, None,2019-12-15 01:00:00, None, None,50
None,-6.594,87.1, None, None,16.79,8.69,352.5, None, None, None, None,-8.0, None, None, None, None,2019-12-15 02:00:00, None, None,50
None,-6.801,85.2, None, None,23.04,7.583,335.5, None, None, None, None,-9.0, None, None, None, None,2019-12-15 03:00:00, None, None,50
None,-6.25,80.8, None, None,21.09,9.15,342.6, None, None, None, None,-9.0, None, None, None, None,2019-12-15 04:00:00, None, None,50
None,-6.461,80.9, None, None,30.63,7.291,333.9, None, None, None, None,-9.0, None, None, None, None,2019-12-15 05:00:00, None, None,50
None,-6.291,79.88, None, None,26.01,9.29,333.9, None, None, None, None,-9.0, None, None, None, None,2019-12-15 06:00:00, None, None,50
None,-7.099,87.2, None, None,23.13,7.45,338.2, None, None, None, None,-9.0, None, None, None, None,2019-12-15 07:00:00, None, None,50
None,-7.334,88.0, None, None,19.1,5.545,342.1, None, None, None, None,-8.0, None, None, None, None,2019-12-15 08:00:00, None, None,50
None,-7.293,88.4, None, None,18.68,3.504,345.2, None, None, None, None,-8.0, None, None, None, None,2019-12-15 09:00:00, None, None,50
None,-6.663,84.9, None, None,24.04,3.111,339.5, None, None, None, None,-9.0, None, None, None, None,2019-12-15 10:00:00, None, None,50
None,-6.048,81.6, None, None,25.69,5.155,340.9, None, None, None, None,-8.0, None, None, None, None,2019-12-15 11:00:00, None, None,50
None,-4.743,74.28, None, None,31.19,3.022,356.9, None, None, None, None,-9.0, None, None, None, None,2019-12-15 12:00:00, None, None,50
None,-4.397,69.65, None, None,30.79,5.332,17.66, None, None, None, None,-9.0, None, None, None, None,2019-12-15 13:00:00, None, None,50
None,-4.131,63.76, None, None,32.47,7.774,2.662, None, None, None, None,-9.0, None, None, None, None,2019-12-15 14:00:00, None, None,50
None,-4.358,68.36, None, None,26.7,8.24,5.151, None, None, None, None,-9.0, None, None, None, None,2019-12-15 15:00:00, None, None,50
None,-4.898,73.65, None, None,29.34,6.266,14.09, None, None, None, None,-8.0, None, None, None, None,2019-12-15 16:00:00, None, None,50
None,-6.147,80.9, None, None,66.24,2.359,3.027, None, None, None, None,-9.0, None, None, None, None,2019-12-15 17:00:00, None, None,50
None,-7.197,84.8, None, None,66.67,1.968,312.4, None, None, None, None,-9.0, None, None, None, None,2019-12-15 18:00:00, None, None,50
None,-7.891,86.2, None, None,54.88,2.71,325.1, None, None, None, None,-10.0, None, None, None, None,2019-12-15 19:00:00, None, None,50
None,-9.17,88.9, None, None,38.48,1.015,338.1, None, None, None, None,-11.0, None, None, None, None,2019-12-15 20:00:00, None, None,50
None,-9.65,90.2, None, None,45.27,1.778,337.6, None, None, None, None,-11.0, None, None, None, None,2019-12-15 21:00:00, None, None,50
None,-11.0,89.7, None, None,39.18,0.799,332.5, None, None, None, None,-12.0, None, None, None, None,2019-12-15 22:00:00, None, None,50
None,-11.87,89.1, None, None,33.09,0.808,331.3, None, None, None, None,-13.0, None, None, None, None,2019-12-15 23:00:00, None, None,50
None,-12.64,89.0, None, None,37.38,0.568,329.8, None, None, None, None,-14.0, None, None, None, None,2019-12-16 00:00:00, None, None,50
None,-12.78,88.8, None, None,57.67,0.453,318.1, None, None, None, None,-14.0, None, None, None, None,2019-12-16 01:00:00, None, None,50
None,-12.79,88.4, None, None,68.49,1.06,216.4, None, None, None, None,-14.0, None, None, None, None,2019-12-16 02:00:00, None, None,50
None,-10.9,87.7, None, None,23.22,6.982,331.8, None, None, None, None,-13.0, None, None, None, None,2019-12-16 03:00:00, None, None,50
None,-13.5,86.9, None, None,59.94,2.8,204.0, None, None, None, None,-15.0, None, None, None, None,2019-12-16 04:00:00, None, None,50
None,-14.16,86.8, None, None,62.11,0.498,293.6, None, None, None, None,-16.0, None, None, None, None,2019-12-16 05:00:00, None, None,50
None,-13.77,86.7, None, None,65.82,0.901,244.5, None, None, None, None,-15.0, None, None, None, None,2019-12-16 06:00:00, None, None,50
None,-13.81,86.5, None, None,47.39,0.257,325.1, None, None, None, None,-15.0, None, None, None, None,2019-12-16 07:00:00, None, None,50
None,-14.08,86.7, None, None,48.83,0.39,325.5, None, None, None, None,-15.0, None, None, None, None,2019-12-16 08:00:00, None, None,50
None,-12.67,87.1, None, None,51.48,0.63,327.8, None, None, None, None,-14.0, None, None, None, None,2019-12-16 09:00:00, None, None,50
None,-7.535,84.2, None, None,75.34,2.472,295.6, None, None, None, None,-9.0, None, None, None, None,2019-12-16 11:00:00, None, None,50
None,-4.63,72.46, None, None,25.12,12.63,352.2, None, None, None, None,-9.0, None, None, None, None,2019-12-16 12:00:00, None, None,50
None,-4.187,71.8, None, None,27.15,14.43,349.4, None, None, None, None,-8.0, None, None, None, None,2019-12-16 13:00:00, None, None,50
None,-3.922,70.8, None, None,34.03,9.48,343.5, None, None, None, None,-8.0, None, None, None, None,2019-12-16 14:00:00, None, None,50
None,-3.397,64.43, None, None,27.1,10.1,352.7, None, None, None, None,-9.0, None, None, None, None,2019-12-16 15:00:00, None, None,50
None,-3.51,66.83, None, None,22.91,11.51,343.5, None, None, None, None,-8.0, None, None, None, None,2019-12-16 16:00:00, None, None,50
None,-3.899,70.1, None, None,22.94,11.44,346.4, None, None, None, None,-8.0, None, None, None, None,2019-12-16 17:00:00, None, None,50
None,-4.041,71.44, None, None,17.94,10.26,340.5, None, None, None, None,-8.0, None, None, None, None,2019-12-16 18:00:00, None, None,50
None,-3.878,70.48, None, None,17.24,12.25,337.3, None, None, None, None,-8.0, None, None, None, None,2019-12-16 19:00:00, None, None,50
None,-3.787,71.04, None, None,23.79,9.79,335.9, None, None, None, None,-8.0, None, None, None, None,2019-12-16 20:00:00, None, None,50
None,-3.43,66.29, None, None,30.36,11.21,350.9, None, None, None, None,-8.0, None, None, None, None,2019-12-16 21:00:00, None, None,50
None,-3.009,64.75, None, None,23.79,13.13,345.1, None, None, None, None,-8.0, None, None, None, None,2019-12-16 22:00:00, None, None,50
None,-3.335,67.55, None, None,19.83,13.05,339.6, None, None, None, None,-8.0, None, None, None, None,2019-12-16 23:00:00, None, None,50
